segmentnr	original	folio	stemmed
BO_NK077_(tsu)001:12000	nyon mongs pa gtan nas grol zhing 'khor ba la dbugs phyung bas /	1200	nyon mongs ba gtan nas grol zhing khor ba la dbugs byin ba 
BO_NK077_(tsu)001:12001	'khor bar 'khyams kyi dog pa'i 'jigs pa med pa dang / bzhi pa ni /	1200	khor ba khyam kyi dog ba jigs ba med ba dang bzhi ba ni 
BO_NK077_(tsu)001:12002	shes rab stobs chen du gyur te /	1200	shes rab stobs chen du gyur te 
BO_NK077_(tsu)001:12003	sha ri'i bu la sogs pas dus gcig tu dris kyang /	1200	sha ri bu la sogs ba dus gcig tu dri kyang 
BO_NK077_(tsu)001:12004	the tshom gyis lan dus gcig la theb pa'o //	1200	the tshom gyis lan dus gcig la theb ba 
BO_NK077_(tsu)001:12005	lnga pa ni /	1200	lnga ba ni 
BO_NK077_(tsu)001:12006	rig pa la dbang thob cing /	1200	rig ba la dbang thob cing 
BO_NK077_(tsu)001:12007	rdo rje'i lus su gyur pas /	1200	rdo rje lus su gyur ba 
BO_NK077_(tsu)001:12008	'chi ba'i 'jigs pa med pa'o //	1200	chi ba jigs ba med ba 
BO_NK077_(tsu)001:12009	de yang sogs khong du 'khor ba'i nyes skyon thams cad dang bral ba'o //	1200	de yang sogs khong du khor ba nyes skyon thams cad dang bral ba 
BO_NK077_(tsu)001:12010	mngon shes drug dang cho 'phrul bzhi po 'di dag yan lag nyer lnga dang nyi shu la sogs kun gyi rtsal dang grangs yongs su rdzogs shing tshe'am rig pa dang skye ba la rang dbang bsgyur ba'i stobs kyi lha mi'i rgyal po'am skye ba rnam dag khyad par	1201	mngon shes drug dang cho phrul bzhi po di dag yan lag nyer lnga dang nyi shu la sogs kun gyi rtsal dang grangs yongs su rdzogs shing tshe rig ba dang skye ba la rang dbang sgyur ba stobs kyi lha mi rgyal po skye ba rnam dag khyad ba 
BO_NK077_(tsu)001:12011	can blangs pa'i /	1201	can blangs ba 
BO_NK077_(tsu)001:12012	gzhan don du stong gsum gyi stong chen po'i 'jig rten gyi khams gyi gling bzhi pa phrag brgya yis gdul bya rnams 'dul bar byed do //	1201	gzhan don du stong gsum gyi stong chen po jig rten gyi khams gyi gling bzhi ba phrag brgya yis gdul byed rnams dul ba byed do 
BO_NK077_(tsu)001:12013	rgyu yi theg pa chen po yis sa dang po rab dga' dang / tshe dbang gnyis mthong lam tsam du skal ba mnyam pa'o //	1201	rgyu yi theg ba chen po yis sa dang po rab dga dang tshe dbang gnyis mthong lam tsam du skal ba mnyam ba 
BO_NK077_(tsu)001:12014	don gyi mi mnyam pa ni gong du bshad pa bzhin no //	1201	don gyi mi mnyam ba ni gong du chad ba bzhin no 
BO_NK077_(tsu)001:12015	sku tshe'am bzhugs pa'i tshad bstan pa la gnyis /	1201	sku tshe bzhugs ba tshad ston ba la gnyis 
BO_NK077_(tsu)001:12016	bgrang / bdag don du brgya phrag bcu drug dang / drang /	1201	bgrong bdag don du brgya phrag chu drug dang dren 
BO_NK077_(tsu)001:12017	bdag gi don gyi phyir thos bsam la sogs pa'i lam don du gnyer ba'i 'bras bu thob pa'i dus ni /	1201	bdag gi don gyi phyir thos bsam la sogs ba lam don du gnyer ba bras bu thob ba dus ni 
BO_NK077_(tsu)001:12018	lo brgya phrag bcu drug stong dang drug brgya tshe yis rang don rdzogs nas 'bras bu la sbyor ba'o //	1201	lo brgya phrag chu drug stong dang drug brgya tshe yis rang don rdzogs nas bras bu la sbyor ba 
BO_NK077_(tsu)001:12019	gzhan don du nges pa med pa'o //	1201	gzhan don du nges ba med ba 
BO_NK077_(tsu)001:12020	drang / gdul bya gzhan gyi don du tshe la rang dbang thob pa yin pa'i phyir tshad bzung du med /	1202	dren gdul byed gzhan gyi don du tshe la rang dbang thob ba yin ba phyir tshad bzung du med 
BO_NK077_(tsu)001:12021	bzhugs par bzhed na yang dus bskal pa grangs med pa'i bar du 'jig rten gyi khams su gnas par gyur kyang /	1202	bzhugs ba bzhed na yang dus bskal ba grangs med ba ba du jig rten gyi khams su gnas ba gyur kyang 
BO_NK077_(tsu)001:12022	bsgres rgud mi mnga' ba sku ni shin tu gzhan pa lo brgyad pa'i tshul du snang ste /	1202	sgre rgud mi mnga ba sku ni shin tu gzhan ba lo brgyad ba tshul du snang ste 
BO_NK077_(tsu)001:12023	de yang lo brgyad lon pa dang / lo brgyad len pa bsgyur nus pa'o //	1202	de yang lo brgyad lon ba dang lo brgyad len ba sgyur nus ba 
BO_NK077_(tsu)001:12024	rtsa ba'i lus la skye 'chi med kyang gdul bya rtag 'dzin can dang / le lo can 'dul ba'i dus kyi sprul pa'i lus la 'chi 'pho ba dang / mi 'dul na 'dug par yang byed do //	1202	rtsa ba lus la skye chi med kyang gdul byed rtag dzin can dang le lo can dul ba dus kyi sprul ba lus la chi pho ba dang mi dul na dug ba yang byed do 
BO_NK077_(tsu)001:12025	bzhi pa rnam grangs la gnyis spyir tshe dbang tsam gyi grangs phyes te khyad par dang / khyad par du lam mchog bsgrub pa'o //	1202	bzhi ba rnam grangs la gnyis spyir tshe dbang tsam gyi grangs phyes te khyad ba dang khyad ba du lam mchog sgrub ba 
BO_NK077_(tsu)001:12026	dang po la gnyis /	1202	dang po la gnyis 
BO_NK077_(tsu)001:12027	bgrang / rnam grangs dang / drang /	1202	bgrong rnam grangs dang dren 
BO_NK077_(tsu)001:12028	tshe dbang gi ngo bo'i rnam grangs la bzhi /	1202	tshe dbang gi ngo bo rnam grangs la bzhi 
BO_NK077_(tsu)001:12029	sman dang zhes pa /	1202	sman dang zhes ba 
BO_NK077_(tsu)001:12030	sman gyi sgo nas bcud lan la brten nas tshe ring bar 'gyur te /	1203	sman gyi sgo nas bcud lan la rten nas tshe ring ba gyur te 
BO_NK077_(tsu)001:12031	nyel shing dang / ra mo shag /bdud rtsi lnga /	1203	nyel shing dang ra mo shag rtsi lnga 
BO_NK077_(tsu)001:12032	rdo rje'i tshe bsgrub pa la brten nas sman mar zos pas tshe ring bar 'gyur ro //	1203	rdo rje tshe sgrub ba la rten nas sman mar zos ba tshe ring ba gyur ro 
BO_NK077_(tsu)001:12033	thabs rig 'dzin zhes pa /	1203	thabs rig dzin zhes ba 
BO_NK077_(tsu)001:12034	thabs lam / 'og sgo rgya mo la brten te /	1203	thabs lam g sgo rgya mo la rten te 
BO_NK077_(tsu)001:12035	thig le dbab bzlog pa tsam la brten nas tshe ring bar 'gyur ro //	1203	thig le bebs bzlog ba tsam la rten nas tshe ring ba gyur ro 
BO_NK077_(tsu)001:12036	rnal 'byor sgrol ma ni steng sgo 'khor lo dang / sgrol ma rlung la brten te /	1203	rnal byor sgrol ma ni steng sgo khor lo dang sgrol ma rlung la rten te 
BO_NK077_(tsu)001:12037	tshe dbang gi rig 'dzin thob pa dang / de'i rgyu mtshan ni /	1203	tshe dbang gi rig dzin thob ba dang de rgyu mtshan ni 
BO_NK077_(tsu)001:12038	'o skol la nyin zhag 'phrug re re rlung nyi khri gcig stong drug brgya rgyu ba'i rlung grangs ni thim tsa na 'chi ba yin pa la /	1203	mang skol la nyin zhag phrug re re rlung nyi khri gcig stong drug brgya rgyu ba rlung grangs ni thim tsa na chi ba yin ba la 
BO_NK077_(tsu)001:12039	ting nge 'dzin gyi 'og rlung 'than te /	1203	ting nge dzin gyi g rlung than te 
BO_NK077_(tsu)001:12040	steng rlung mnan te /	1204	steng rlung gnon te 
BO_NK077_(tsu)001:12041	bar du rlung bzung zhing sgom pas /	1204	ba du rlung bzung zhing sgom ba 
BO_NK077_(tsu)001:12042	rlung grangs nur bas 'gog pa snyoms 'jug ltar tshe bskal pa'i bar du gnas pa 'ong ba'o //	1204	rlung grangs nur ba gog ba snyom jug ltar tshe bskal ba ba du gnas ba ng ba 
BO_NK077_(tsu)001:12043	de ci'i phyir na /	1204	de ci phyir na 
BO_NK077_(tsu)001:12044	mthas rlung 'gre log zin la /	1204	mthas rlung gre log zin la 
BO_NK077_(tsu)001:12045	phal cher des mi mdo ste /	1204	phal cher des mi mdo ste 
BO_NK077_(tsu)001:12046	chu tshod la sogs pa zin pa 'ong ba'i phyir ro //	1204	chu tshod la sogs ba zin ba ng ba phyir ro 
BO_NK077_(tsu)001:12047	lam tshogs rdzogs pa ni lta ba rtogs te /	1204	lam tshogs rdzogs ba ni lta ba rtogs te 
BO_NK077_(tsu)001:12048	rtogs pa'i don la rim dang cig char gyi zag med mngon sum du thob pa'i rig 'dzin dang rim pa bzhi yod pa la //	1204	rtogs ba don la rim dang cig char gyi zag med mngon sum du thob ba rig dzin dang rim ba bzhi yod ba la 
BO_NK077_(tsu)001:12049	khyad par ro //	1204	khyad ba ro 
BO_NK077_(tsu)001:12050	drang / dbang bcu'i dang por tshe dbang thob par 'dra zhing mtshungs mod ces bya'o //	1205	dren dbang chu dang por tshe dbang thob ba dra zhing mtshungs mod ces byed 
