segmentnr	original	folio	stemmed
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:0	rtsha gsum 'od gsal snying tig las :	0	rtsha gsum d gsal snying tig las 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:1	'jam dpal 'chi bdag zil gnon bzhugs :rtsha gsum yongs 'dus lha la 'dud :	0	jam dpal chi bdag zil gnon bzhugs :rtsha gsum yongs du lha la dud 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2	ma 'ongs rnal 'byor spyod pa rnams :	0	ma ngs rnal byor spyod ba rnams 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:3	'chi bdag bdud dpung gzhom 'dod na :	0	chi bdag bdud dpung joms dod na 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:4	sangs rgyas kun gyi ye shes sku :	0	sangs rgya kun gyi ye shes sku 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:5	'jam dpal khrag 'thung bsgrub par bya :	0	jam dpal khrag thung sgrub ba byed 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:6	sa ma ya :	0	sa ma ya 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:7	dben pa'i gnas su stegs bu'i khar :	0	dben ba gnas su stegs bu khar 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:8	rang byung b+han+d+ha'i gzhal yas su :	0	rang byung b+han+d+ha jal yas su 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:9	ya man+ta ka'i phyag rgya bri :	0	ya man+ta ka phyag rgya bri 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:10	de mthar phyi nang mchod pas bskor :	1	de mthar phyi nang mchod ba skor 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:11	sngon 'gro'i rim pas rgyud sbyangs nas :	1	sngon gro rim ba brgyud sbyong nas 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:12	dngos gzhir lha yi rnal 'byor ni :	1	dngos gzhir lha yi rnal byor ni 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:13	hu~m: chos kun mnyam pa nyid kyi ngang :	1	hu~m: chos kun mnyam ba nyid kyi ngang 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:14	rin chen khros pas nyon mongs gcod :	1	rin chen khro ba nyon mongs gcod 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:15	gzung 'dzin 'byung po dbyings su bsgral :	1	gzung dzin byung po dbyings su bsgral 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:16	gnyis med ye shes gcig tu shar :	1	gnyis med ye shes gcig tu char 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:17	om ya man+ta ka hu~m phata?:	1	om ya man+ta ka hu~m phata?: 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:18	de nyid ngang las skad cig gis :	1	de nyid ngang las skad cig gis 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:19	stong gsal rig pa'i cho 'phrul las :	1	stong gsal rig ba cho phrul las 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:20	thod dbyug mthing nag yahyis mtshhan :	2	thod dbyug mthing nag yahyis mtshhan 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:21	'od 'phros don gnyis lhun gyis grub :	2	d phro don gnyis lhun gyis grub 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:22	tshhur 'dus pad+ma nyi ma dang : dregs pa chu glang gdan gyi steng :	2	tshhur du pad+ma nyi ma dang dregs ba chu glang gdan gyi steng 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:23	rang rig 'jam dpal he ru ka :	2	rang rig jam dpal he ru ka 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:24	dmar gsal zhal gcig phyag gnyis pa :	2	dmar gsal zhal gcig phyag gnyis ba 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:25	phyag g.yas thod dbyug nam mkhar 'phyar :	2	phyag g.yas thod dbyug nam mkhar phyor 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:26	g.yon pas b+han dmar thugs kar bsnams :	2	g.yon ba b+han dmar thugs kar snom 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:27	sbyor yum rdo rje bai ta li :	2	sbyor yum rdo rje bai ta li 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:28	rin chen thod khrag bsnams pas 'khril :	2	rin chen thod khrag snom ba khril 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:29	dpal dang dur khrod chas kyis brgyan :	2	dpal dang dur khrod cha kyis rgyan 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:30	zhabs gnyis dor stabs gdan la rol :	3	zhabs gnyis dor stabs gdan la rol 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:31	ye shes me phung 'bar ba'i klong :	3	ye shes me phung bar ba klong 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:32	rab khros gar dgu'i nyams kyis brjid :	3	rab khro gar dgu nyams kyis brjid 
