segmentnr	original	stemmed
BO_T17_MW1PD95844_2601:0	/rnal 'byor chen po shes rab spyan 'byed	byor chen po shes rab spyan byed 
BO_T17_MW1PD95844_2601:1	kyi man ngag ces bya ba/	kyi man ngag ces byed 
BO_T17_MW1PD95844_2601:2	sa	sa 
BO_T17_MW1PD95844_2601:3	la/ @##/_/rgya gar skad du/_ma ha yo ga pradz+nya pra be sha tshak+shu u pa de sha na	gar skad ha yo ga pradz+nya pra be sha tshak+shu u ba de sha na 
BO_T17_MW1PD95844_2601:4	ma/_bod skad du/_rnal 'byor chen po shes rab spyan 'byed kyi man ngag	skad byor chen po shes rab spyan byed kyi man ngag 
BO_T17_MW1PD95844_2601:5	ces bya ba/_dpal rdo rje sems dpa' la phyag 'tshhal lo/_/dkyil 'khor gtsho	ces byed rdo rje sems dpa la phyag tshhal khor gtsho 
BO_T17_MW1PD95844_2601:6	bo skyes bu'i mchog_/dam pa lha phyir phyag 'tshhal nas/_/rnal 'byor chen po'i	bo skye bu ba lha phyir phyag tshhal byor chen po 
BO_T17_MW1PD95844_2601:7	rgyud don mchog_/rang bzhin rkyen gyis mngon bya'i phyir/_/rgyud gsum snang	brgyud don bzhin rkyen gyis mngon byed gsum snang 
BO_T17_MW1PD95844_2601:8	ba rnal 'byor gsum/_/bya byed tshhul gnyis bdag nyid dang /_/tshhig don dang ni de nyid can/_/rgyu 'bras thabs tshhul 'brel phyir gsum/_/shes thob byed pa	ba rnal byor byed tshhul gnyis bdag nyid dang don dang ni de nyid bras thabs tshhul brel phyir thob byed ba 
BO_T17_MW1PD95844_2601:9	bar tshhul la/_/ngo bo rkyen bshad thabs dang dbye/_/rim par mi brjod 'dir	ba tshhul bo rkyen chad thabs dang ba mi rjod dir 
BO_T17_MW1PD95844_2601:10	brjod pa/_/dang po bar mas mthar byed pa'i/_/lam gnyis thun mong rgyu dang mchog_/mchog la phyi dang nang la 'ang /_/thabs dang shes rab lam gnyis	rjod po ba mas mthar byed gnyis thun mong rgyu dang la phyi dang nang la mang dang shes rab lam gnyis 
BO_T17_MW1PD95844_2601:11	kyis/_/nges byed sngon la steng 'og thabs/_/cig shos gtshor byed spyi blugs	byed sngon la steng g shos gtshor byed spyi blugs 
BO_T17_MW1PD95844_2601:12	rnal 'byor chen po shes rab   'byed kyi man ngag ces bya ba/	rnal byor chen po shes rab byed kyi man ngag ces byed 
BO_T17_MW1PD95844_2601:13	rim/_/bzhi bral lngas dbul las bzlog pa'i/_/rnal 'byor che la mos	bral lngas bul las bzlog byor che la mos 
BO_T17_MW1PD95844_2601:14	rnams kyi/_/shi sha'i don phyir mdo tsham brjod/_/phun sum tshhogs pa lhun	rnams sha don phyir mdo tsham sum tshhogs ba lhun 
BO_T17_MW1PD95844_2601:15	grub rnams/_/gsang dbang mchog gis 'byin byed pa'o/_/sngon byas thabs	grub dbang mchog gis byin byed byed thabs 
BO_T17_MW1PD95844_2601:16	mchog chags mchog don/_/sangs rgyas zhabs kyis gsungs par shes/_/	mchog chags mchog rgya zhabs kyis gsungs ba 
BO_T17_MW1PD95844_2601:17	/ bsams sgoms pa'i mnyam sbyor gyis/_/rang 'byung kun dam lhun grub	bsams sgoms ba mnyam sbyor byung kun dam lhun grub 
BO_T17_MW1PD95844_2601:18	phyir/_/bsum gyis grol byed lam bshad pa/_/mtshhan nyid gsum la gcig	gyis grol byed lam chad nyid gsum la gcig 
BO_T17_MW1PD95844_2601:19	bzhi gsum/_/gtsho mchog mtshhan nyid dang po bshad/_/lam kun gzungs su	bzhi mchog mtshhan nyid dang po kun gzungs su 
BO_T17_MW1PD95844_2601:20	bya phyir ro/_/de la brtag bya thabs ngo bos/_/nges tshhig rtags kyang dang /_/ khyad par gol sa yon tan skyon/_/spyan mchog lus su rnam par bsgrags/_/	byed phyir la rtog byed thabs ngo tshhig rtags kyang dang khyad ba gol sa yon tan mchog lus su rnam ba 
BO_T17_MW1PD95844_2601:21	'ching grol byed pa lhun rdzogs kyang /_/dbang spyan mchog dang bral ba yis/_/	ching grol byed ba lhun rdzogs kyang spyan mchog dang bral ba 
BO_T17_MW1PD95844_2601:22	srid rgyu 'bras bu ming tsham snang /_/dang po chu bo bzhi rgal ltar/_/snang ba	srid rgyu bras bu ming tsham snang po chu bo bzhi rgal ba 
BO_T17_MW1PD95844_2601:23	gcig la gnyis tshhul snang /_/ngan shos bdag gzhan stong phur snang /_/de de	gcig la gnyis tshhul snang shos bdag gzhan stong phur snang de 
BO_T17_MW1PD95844_2601:24	rim par grub ma grub/_/mtha'i don rnams cir 'gyur brtag_/mthong byed	rim ba grub ma don rnams cir gyur byed 
BO_T17_MW1PD95844_2601:25	thabs kyang rgyud pa dang /_/rtags kyis mtshhon cing gtan la 'bebs/_/	thabs kyang brgyud ba dang kyis mtshhon cing gtan la 
BO_T17_MW1PD95844_2601:26	dman la rgya gsum goms pa yis/_/brtan nas brtags spyad klung zhugs mthong /	dman la rgya gsum goms ba nas rtog spyod klung jug mthong 
BO_T17_MW1PD95844_2601:27	bsgom pa lam du bstan par bya/_/rim par skye la the tshhom med/_/shes bya dam	bsgom ba lam du ston ba ba skye la the tshhom byed dam 
BO_T17_MW1PD95844_2601:28	pa rtags mtshhon pa'ang /_/rang bzhin rtags dang 'bras bu'i rtags/_/dang po rang gi rigs pa yis/_/cho 'phrul snang ba'i 'byung ba dang /_/phyogs dang kha dog la sogs kyis/_/mtshhon nas ji bzhin nyid rtogs byed/_/sems can	ba rtags mtshhon ba bzhin rtags dang bras bu po rang gi rigs ba phrul snang ba byung ba dang dang kha dog la sogs nas ji bzhin nyid rtogs can 
BO_T17_MW1PD95844_2601:29	ma lus thams cad la/_/ye shes lnga yis kun khyab kyang /_/rang gi rnam rtog	ma lus thams cad shes lnga yis kun khyab kyang gi rnam rtogs 
BO_T17_MW1PD95844_2601:30	bsgribs byas te/_/ye shes lnga'i don ma mthong /_/ma mthong rmongs pa thams	sgrib byed shes lnga don ma mthong mthong rmongs ba thams 
BO_T17_MW1PD95844_2601:31	cad la/_/ye shes mtshhan nyid bstan pa'i phyir/_/dkar dang dmar dang ser	cad shes mtshhan nyid ston ba dang dmar dang ser 
BO_T17_MW1PD95844_2601:32	ba dang /_/ljang gu la sogs nag por bstan/_/'di yis lhun grub rtogs	ba dang gu la sogs nag por yis lhun grub rtogs 
BO_T17_MW1PD95844_2601:33	par ces/_/cig shos mthar phyin ye shes kyi/_/dkyil 'khor rten dang brten	ba shos mthar phyin ye shes khor rten dang rten 
BO_T17_MW1PD95844_2601:34	can ltar/_/snang ba'i gnas brgyan gdan sogs dang /_/rten cing rgya bzhi	can ba gnas rgyan gdan sogs dang cing rgya bzhi 
BO_T17_MW1PD95844_2601:35	rgyan sogs mtshhungs/_/gtan tshhig rgyas par lus bzhag na/_/tshhad ma bka'	rgyan sogs tshhig rgya ba lus jog ma bka 
BO_T17_MW1PD95844_2601:36	gzhung gtan tshhigs dang /_/sgra mthun don spags gtan tshhigs kyis/_/	gzhung gtan tshhigs dang mthun don spog gtan tshhigs 
BO_T17_MW1PD95844_2601:37	gzhal bya bdag nyid tshhe sogs blta/_/tshhad ma bka' la dag mnyam grangs/_/	jal byed bdag nyid tshhe sogs ma bka la dag mnyam 
BO_T17_MW1PD95844_2601:38	rtogs pa bzhi dang bden gsum dag_/skabs kyis bya thabs mthar 'gyur	rtogs ba bzhi dang bden gsum kyis byed thabs mthar gyur 
BO_T17_MW1PD95844_2601:39	yang /_/byed la gtshor brjod dag pa yis/_/snang ba mi spong 'bras bu byed/_/	yang la gtshor rjod dag ba ba mi spong bras bu 
BO_T17_MW1PD95844_2601:40	mnyam pas mnyam byed bdag nyid che/_/rtogs pa rnam bzhi'i gtan tshhigs kyis//	mnyam ba mnyam byed bdag nyid ba rnam bzhi gtan tshhigs 
BO_T17_MW1PD95844_2601:41	mi zad rgyun gyi 'khor lor byed/_/bden pa gnyis med zung du 'jug_/	mi zad rgyun gyi khor lor ba gnyis med zung du 
BO_T17_MW1PD95844_2601:42	ldems dgongs man ngag gtan tshhigs kyis/_/skabs kyis don nyid mthong bar	ldems dgongs man ngag gtan tshhigs kyis don nyid mthong ba 
BO_T17_MW1PD95844_2601:43	byed/_/dngos po lo rgyus gtan tshhigs kyis/_/bdag nyid chen po smos ci	po lo rgyus gtan tshhigs nyid chen po smos ci 
BO_T17_MW1PD95844_2601:44	dgos/_/rang bzhin gtan tshhigs lhun grub 'jug_/'on tang tha dad don	bzhin gtan tshhigs lhun grub tang tha dad don 
BO_T17_MW1PD95844_2601:45	la med/_/sgra mthun don spags rang dang spyi/_/mtshhan nyid gzhal mtha' bral	la mthun don spog rang dang nyid jal mtha bral 
BO_T17_MW1PD95844_2601:46	ba'o/_/chos kun rang dang spyir btags pas/_/ma skyes thams cad mkhyen	kun rang dang spyir dogs skye thams cad mkhyen 
BO_T17_MW1PD95844_2601:47	pa'i don/_/rnam pa kun ldan stong par snang /_/de phyir sku gsung thugs su	ba ba kun ldan stong ba snang phyir sku gsung thugs su 
BO_T17_MW1PD95844_2601:48	snang /_/dngos kun gcig dang du mar bral/_/mtha' gsum dang ni bzhi bral	snang kun gcig dang du mar gsum dang ni bzhi bral 
BO_T17_MW1PD95844_2601:49	lugs/_/khyad par can gyis de nyid mthong /_/de yang ma spangs bral bar	ba can gyis de nyid mthong yang ma spong bral ba 
BO_T17_MW1PD95844_2601:50	brjod/_/rnam par dbye dang mtshhon pa'i dpe/_/de bzhin nyid du the tshhom	ba byed dang mtshhon ba bzhin nyid du the tshhom 
BO_T17_MW1PD95844_2601:51	med/_/shes rab spyan gyis ngo bo nyid/_/gnyis kyi ngo bo skabs 'jug kyang /_/	rab spyan gyis ngo bo kyi ngo bo skabs jug kyang 
BO_T17_MW1PD95844_2601:52	rnal 'byor chen po shes rab spyan 'byed kyi man ngag ces bya ba/	rnal byor chen po shes rab spyan byed kyi man ngag ces byed 
BO_T17_MW1PD95844_2601:53	rgyu 'bras phyir na cig shos la/_/yul med rang rig mngon sum pa'o/_/bye	rgyu bras phyir na cig shos med rang rig mngon sum 
BO_T17_MW1PD95844_2601:54	brag 'dod gzhung gtan tshhigs kyis/_/zhor brjod bcu gsum rnam grangs tsham//	brag dod gzhung gtan tshhigs rjod chu gsum rnam grangs 
