segmentnr	original	stemmed
BO_K01_D0003-3_H0003-3:1b-0	@1b #// 'dul ba rnam par 'byed pa /	dul ba rnam ba byed ba 
BO_K01_D0003-3_H0003-3:1b-1	bam po zhe gsum pa /	bam po zhe gsum ba 
BO_K01_D0003-3_H0003-3:1b-2	sangs rgyas bcom ldan 'das rgyal po'i khab na /	sangs rgya joms ldan da rgyal po khab na 
BO_K01_D0003-3_H0003-3:1b-3	'od ma'i tshal ka lan dka'i gnas na bzhugs so //	d ma tshal ka lan dka gnas na bzhugs so 
BO_K01_D0003-3_H0003-3:1b-4	gang gi tshe tshe dang ldan pa gyad bu nor dge 'dun gyis gnas mal 'bogs pa dang / zas la sko bar bskos pa'i tshe na /	gang gi tshe tshe dang ldan ba gyad bu nor dge dun gyis gnas mal bogs ba dang zas la sko ba sko ba tshe na 
BO_K01_D0003-3_H0003-3:2a-0	dge slong mdza' bo dang sa @2a *//	dge slong mdza bo dang sa 
BO_K01_D0003-3_H0003-3:2a-1	las skyes gnyis /	las skye gnyis 
BO_K01_D0003-3_H0003-3:2a-2	tshe dang ldan pa gyad bu nor dang tshe rabs tshe rabs nas khon yod pas dge slong mdza' bo dang sa las skyes gnyis /	tshe dang ldan ba gyad bu nor dang tshe rabs tshe rabs nas khon yod ba dge slong mdza bo dang sa las skye gnyis 
BO_K01_D0003-3_H0003-3:2a-3	tshe dang ldan pa nye dga' dang lhan cig tu; 'du 'dzi'i gtam gyis 'khod pa na /	tshe dang ldan ba nye dga dang lhan cig tu; du dzi dam gyis khod ba na 
BO_K01_D0003-3_H0003-3:2a-4	tshe dang ldan pa gyad bu nor phyogs der 'ongs pa dang / de gnyis kyis nye dga' la smras pa /	tshe dang ldan ba gyad bu nor phyogs der ngs ba dang de gnyis kyis nye dga la smras ba 
BO_K01_D0003-3_H0003-3:2a-5	tshe dang ldan pa nye dga'/	tshe dang ldan ba nye 
BO_K01_D0003-3_H0003-3:2a-6	gal te khyod kyang dge 'dun gyis gnas mal 'bogs pa dang / zas la sko bar bskos par gyur na /	gal te khyod kyang dge dun gyis gnas mal bogs ba dang zas la sko ba sko ba gyur na 
BO_K01_D0003-3_H0003-3:2b-0	khyod kyang kho bo cag la 'di lta ste dper @2b na; tshe dang ldan pa gyad bu nor bzhin du mtho 'tsham par 'gyur ro //	khyod kyang kho bo cag la di lta ste dper na; tshe dang ldan ba gyad bu nor bzhin du mtho tsham ba gyur ro 
BO_K01_D0003-3_H0003-3:2b-1	nye dgas de gnyis la smras pa /	nye gas de gnyis la smras ba 
BO_K01_D0003-3_H0003-3:2b-2	tshe dang ldan pa gnyis khyed dge 'dun mthun pas /	tshe dang ldan ba gnyis khyed dge dun mthun ba 
BO_K01_D0003-3_H0003-3:2b-3	dge slong gnas mal 'bog pa dang / zas la sko bar bskos par shes bzhin du; de la ngor 'phya'am /	dge slong gnas mal bog ba dang zas la sko ba sko ba shes bzhin du; de la ngor phya 
BO_K01_D0003-3_H0003-3:2b-4	de gnyis kyis smras pa /	de gnyis kyis smras ba 
BO_K01_D0003-3_H0003-3:2b-5	ci kho bo cag gnyis 'dur yang mi dbang ngam /	ci kho bo cag gnyis dur yang mi dbang ngam 
BO_K01_D0003-3_H0003-3:2b-6	dge slong don nyung ngu dag ci'i phyir /	dge slong don nyung ngu dag ci phyir 
BO_K01_D0003-3_H0003-3:2b-7	dge slong dag dge 'dun mthun pas dge slong gang gnas mal 'bog pa dang / zas la sko bar bskos par shes bzhin du de la ngor 'phya bar byed ces smod par byed /	dge slong dag dge dun mthun ba dge slong gang gnas mal bog ba dang zas la sko ba sko ba shes bzhin du de la ngor phya ba byed ces smod ba byed 
BO_K01_D0003-3_H0003-3:2b-8	phyar ka gtong bar byed /	phyar ka gtong ba byed 
BO_K01_D0003-3_H0003-3:2b-9	kha zer bar byed pa'i skabs de dge slong rnams kyis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	kha zer ba byed ba skabs de dge slong rnams kyis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0003-3_H0003-3:3a-0	dge slong dag khyed kyis dge @3a *//	dge slong dag khyed kyis dge 
BO_K01_D0003-3_H0003-3:3a-1	slong mdza' bo dang sa las skyes gnyis sam /	slong mdza bo dang sa las skye gnyis sam 
BO_K01_D0003-3_H0003-3:3a-2	gzhan yang de lta bu gang yin pa de /	gzhan yang de lta bu gang yin ba de 
BO_K01_D0003-3_H0003-3:3a-3	ngor 'phya ba'i grangs su chug cig /	ngor phya ba grangs su chug cig 
BO_K01_D0003-3_H0003-3:3a-4	'di ltar grangs su gzhug par bya ste /	di ltar grangs su jug ba byed ste 
BO_K01_D0003-3_H0003-3:3a-5	gnas mal bshams pa byas nas gand'i brdungs te dris pa'i tshig gis dge slong rnams la yang dag par bsgo nas /	gnas mal bshams ba byed nas gand rdung te dri ba tshig gis dge slong rnams la yang dag ba sgo nas 
BO_K01_D0003-3_H0003-3:3a-6	dge 'dun thams cad 'dug cing mthun par gyur pa la /	dge dun thams cad dug cing mthun ba gyur ba la 
BO_K01_D0003-3_H0003-3:3a-7	dge slong gcig gis gsol ba byas te /	dge slong gcig gis gsol ba byed te 
BO_K01_D0003-3_H0003-3:3a-8	dge 'dun btsun pa rnams gsan du gsol /	dge dun btsun ba rnams gsan du gsol 
BO_K01_D0003-3_H0003-3:3a-9	dge slong mdza' bo dang sa las skyes 'di gnyis 'tshal bzhin du dge slong gang dge 'dun mthun pas gnas mal 'bog pa dang / zas la sko bar bskos pa tshe dang ldan pa gyad bu nor de la ngor 'phya na /	dge slong mdza bo dang sa las skye di gnyis tshal bzhin du dge slong gang dge dun mthun ba gnas mal bog ba dang zas la sko ba sko ba tshe dang ldan ba gyad bu nor de la ngor phya na 
BO_K01_D0003-3_H0003-3:3a-10	gal te dge 'dun gyis dus la bab cing bzod na /	gal te dge dun gyis dus la bab cing bzod na 
BO_K01_D0003-3_H0003-3:3b-0	dge 'dun gyis gnang bar mdzod cig @3b dang / dge 'dun gyis dge slong mdza' bo dang sa las skyes ngor 'phya ba'i grangs su stsal to //	dge dun gyis gnang ba mdzod cig dang dge dun gyis dge slong mdza bo dang sa las skye ngor phya ba grangs su stsal to 
BO_K01_D0003-3_H0003-3:3b-1	'di ni gsol ba'o //	di ni gsol ba 
BO_K01_D0003-3_H0003-3:3b-2	gang gi tshe dge 'dun gyis dge slong mdza' bo dang sa las skyes gnyis ngor 'phya ba'i grangs su bcug pa de'i tshe na /	gang gi tshe dge dun gyis dge slong mdza bo dang sa las skye gnyis ngor phya ba grangs su jug ba de tshe na 
BO_K01_D0003-3_H0003-3:3b-3	de gnyis tshe dang ldan pa nye dga' dang lhan cig gtam zer zhing 'dug pa na /	de gnyis tshe dang ldan ba nye dga dang lhan cig dam zer zhing dug ba na 
BO_K01_D0003-3_H0003-3:3b-4	tshe dang ldan pa gyad bu nor phyogs der 'ongs pa dang / de gnyis kyis nye dga' la smras pa /	tshe dang ldan ba gyad bu nor phyogs der ngs ba dang de gnyis kyis nye dga la smras ba 
BO_K01_D0003-3_H0003-3:3b-5	tshe dang ldan pa nye dga' gal te khyod kyang dge 'dun gyis gnas mal 'bog pa dang / zas la sko bar bskos par gyur na /	tshe dang ldan ba nye dga gal te khyod kyang dge dun gyis gnas mal bog ba dang zas la sko ba sko ba gyur na 
BO_K01_D0003-3_H0003-3:3b-6	khyod kyang kho bo cag 'di lta ste dper na /	khyod kyang kho bo cag di lta ste dper na 
BO_K01_D0003-3_H0003-3:3b-7	kha cig bzhin du mtho 'tsham par 'gyur ro //	kha cig bzhin du mtho tsham ba gyur ro 
BO_K01_D0003-3_H0003-3:3b-8	nye dgas de gnyis la smras pa /	nye gas de gnyis la smras ba 
BO_K01_D0003-3_H0003-3:3b-9	tshe dang ldan pa gnyis khyed dge 'dun mthun pas dge slong gang gnas mal 'bog pa dang / zas la sko bar bskos par shes bzhin du de la gzhog 'phyas byed dam /	tshe dang ldan ba gnyis khyed dge dun mthun ba dge slong gang gnas mal bog ba dang zas la sko ba sko ba shes bzhin du de la gzhog phya byed dam 
BO_K01_D0003-3_H0003-3:3b-10	de gnyis kyis smras pa /	de gnyis kyis smras ba 
BO_K01_D0003-3_H0003-3:3b-11	ci kho bo cag gnyis kyis 'ga' zhig gi ming ngam rus nas smos sam /	ci kho bo cag gnyis kyis ga jig gi ming ngam rus nas smos sam 
BO_K01_D0003-3_H0003-3:3b-12	nye dgas smras pa /	nye gas smras ba 
BO_K01_D0003-3_H0003-3:3b-13	gal te ming dang rus ma smas par gzhog 'phyas byed du gnang na /	gal te ming dang rus ma smas ba gzhog phya byed du gnang na 
BO_K01_D0003-3_H0003-3:3b-14	nye dgas kyang 'jig rten thams cad la ming dang rus mi smos par gzhog 'phyas byas par 'gyur ro //	nye gas kyang jig rten thams cad la ming dang rus mi smos ba gzhog phya byed ba gyur ro 
BO_K01_D0003-3_H0003-3:4a-0	dge slong don nyung ngu dag ci'i phyir dge slong dag dge 'dun mthun pas dge slong gang gnas mal 'bog pa dang / zas la sko bar bskos par shes bzhin du de la gzhog 'phyas byed ces smod @4a *//	dge slong don nyung ngu dag ci phyir dge slong dag dge dun mthun ba dge slong gang gnas mal bog ba dang zas la sko ba sko ba shes bzhin du de la gzhog phya byed ces smod 
BO_K01_D0003-3_H0003-3:4a-1	par byed / phyar ka gtong bar byed /	ba byed phyar ka gtong ba byed 
BO_K01_D0003-3_H0003-3:4a-2	kha zer bar byed pa'i skabs de dge slong rnams kyis bcom ldan 'das la gsol ba dang / bcom ldan 'das kyis bka' stsal pa /	kha zer ba byed ba skabs de dge slong rnams kyis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0003-3_H0003-3:4a-3	dge slong dag khyed kyis dge slong mdza' bo dang sa las skyes gnyis sam /	dge slong dag khyed kyis dge slong mdza bo dang sa las skye gnyis sam 
BO_K01_D0003-3_H0003-3:4a-4	gzhan yang de lta bu gang yin pa de gzhog 'phyas byed pa'i grangs su chug cig /	gzhan yang de lta bu gang yin ba de gzhog phya byed ba grangs su chug cig 
BO_K01_D0003-3_H0003-3:4a-5	'di ltar grangs su gzhug par bya ste /	di ltar grangs su jug ba byed ste 
