segmentnr	original	folio	stemmed
BO_NK118_(se)002:2000	de yang lung gtam gyi gzhi las /	200	de yang lung dam gyi gzhi las 
BO_NK118_(se)002:2001	dge slong dgra bcom pas byed na nyes pa de thams cad kyang lung du ma bstan pa'i sems kyis byed /	200	dge slong dgra joms ba byed na nyes ba de thams cad kyang lung du ma ston ba sems kyis byed 
BO_NK118_(se)002:2002	ces gsungs pa ltar de 'dra de lung ma bstan yin pas /	200	ces gsungs ba ltar de dra de lung ma ston yin ba 
BO_NK118_(se)002:2003	rig byed min pa'i gzugs su mi 'thad de /	200	rig byed min ba gzugs su mi thad de 
BO_NK118_(se)002:2004	mdzod las / rnam rig min lung bstan min med //	200	mdzod las rnam rig min lung ston min med 
BO_NK118_(se)002:2005	ces gsungs pa'i phyir /	200	ces gsungs ba phyir 
BO_NK118_(se)002:2006	gnyis pa yan lag gi sgo nas dbye na /	200	gnyis ba yan lag gi sgo nas byed na 
BO_NK118_(se)002:2007	dngos po gtso bor gyur pa dang / 'du shes gtso bor gyur pa gnyis /	200	dngos po gtso bor gyur ba dang du shes gtso bor gyur ba gnyis 
BO_NK118_(se)002:2008	dang po ni /	200	dang po ni 
BO_NK118_(se)002:2009	mi tshangs spyod kyi pham pa lta bu /	200	mi tshangs spyod kyi pham ba lta bu 
BO_NK118_(se)002:2010	gnyis pa ni /	201	gnyis ba ni 
BO_NK118_(se)002:2011	rdzun smra'i ltung ba ltu bu'o //	201	rdzun smra ltung ba ltu bu 
BO_NK118_(se)002:2012	gsum pa rgyu 'bras kyi sgo nas phye na gsum ste /	201	gsum ba rgyu bras kyi sgo nas byed na gsum ste 
BO_NK118_(se)002:2013	sbyor ba'i sbyor ba dang / sbyor ba dang / dngos gzhi'i ltung ba'o //	201	sbyor ba sbyor ba dang sbyor ba dang dngos gzhi ltung ba 
BO_NK118_(se)002:2014	dang po ni /	201	dang po ni 
BO_NK118_(se)002:2015	bya ba de rtsom pa'i phyir sems bskyed pa dang stan las ldang ba la sogs pa ste /	201	byed ba de rtsom ba phyir sems skyed ba dang stan las ldang ba la sogs ba ste 
BO_NK118_(se)002:2016	nyes byas kho na yin la /	201	nyes byed kho na yin la 
BO_NK118_(se)002:2017	de yang yid la 'gyu ba tsam la bsdam bya dang / lus ngag tu 'thon nas bshags bya'i nyes byas so //	201	de yang yid la gyu ba tsam la sdom byed dang lus ngag tu thon nas chags byed nyes byed so 
BO_NK118_(se)002:2018	gnyis pa ni /	201	gnyis ba ni 
BO_NK118_(se)002:2019	bya ba de la dngos su sbyor bar byed pa'i lus ngag gi las te /	201	byed ba de la dngos su sbyor ba byed ba lus ngag gi las te 
BO_NK118_(se)002:2020	dbye na / pham lhag gi sbyor ba ni sbom po dang / gzhan rnams kyi sbyor ba ni nyes byas kho na yin no //	202	byed na pham lhag gi sbyor ba ni sbom po dang gzhan rnams kyi sbyor ba ni nyes byed kho na yin no 
BO_NK118_(se)002:2021	gsum pa ni /	202	gsum ba ni 
BO_NK118_(se)002:2022	bya ba de mthar thug pa'o //	202	byed ba de mthar thug ba 
BO_NK118_(se)002:2023	'phros don sbom po la /	202	phro don sbom po la 
BO_NK118_(se)002:2024	spyir yon tan gyi sgra'i sbom po zhes pham lhag lta bu lci ba dang ltung byed man chad lta bu'i nyes pa mang ba la zer ba'i lugs kyis sde lnga ga la de'i ming gis btags nas bstan pas na sbom po btags pa ba yin la /	202	spyir yon tan gyi sgra sbom po zhes pham lhag lta bu lci ba dang ltung byed man chad lta bu nyes ba mang ba la zer ba lugs kyis sde lnga ga la de ming gis dogs nas ston ba na sbom po dogs ba ba yin la 
BO_NK118_(se)002:2025	'dir ming du chags pa'i sbom po zhes pa sbom po mtshan nyid pa ste /	202	dir ming du chags ba sbom po zhes ba sbom po mtshan nyid ba ste 
BO_NK118_(se)002:2026	dbye na / pham lhag gang rung gi dngos gzhi bskyed nges pa'i sngon 'gro'i sbom po lta bu sbyor ba'i sbom po dang / dngos gzhi'i dus su pham lhag gang rung bskyed par mi byed kyang rang gi ngo bo pham lhag gang rung gi sbyor ba dang cha 'dra ba sbyor ba'i rnam pa'i sbom po ste /	202	byed na pham lhag gang rung gi dngos gzhi skyed nges ba sngon gro sbom po lta bu sbyor ba sbom po dang dngos gzhi dus su pham lhag gang rung skyed ba mi byed kyang rang gi ngo bo pham lhag gang rung gi sbyor ba dang cha dra ba sbyor ba rnam ba sbom po ste 
BO_NK118_(se)002:2027	dper na mi'i 'gro ba pa la 'chi nges kyi mtshon bsnun nas gsod sems log pa'i sbyor ba lta bu'o //	202	dper na mi gro ba ba la chi nges kyi mtshon snun nas gsod sems log ba sbyor ba lta bu 
