segmentnr	original	folio	stemmed
BO_K01_D0007B-2_H0008-2:269b-5	las gsar du gyis shig /	269b	las gsar du gyis shig 
BO_K01_D0007B-2_H0008-2:269b-6	de'i sa'i ni /	269b	de sa ni 
BO_K01_D0007B-2_H0008-2:269b-7	snum pa'i zong gyis shig /	269b	snum ba zong gyis shig 
BO_K01_D0007B-2_H0008-2:269b-8	khyams dang / stegs bu dang / 'chags dang / sgo khang dang / yang thog gi rtsig pa dang / ka ba dag gi ni /	269b	khyams dang stegs bu dang chag dang sgo khang dang yang thogs gi rtsig ba dang ka ba dag gi ni 
BO_K01_D0007B-2_H0008-2:269b-9	las gsar du gyis shig /	269b	las gsar du gyis shig 
BO_K01_D0007B-2_H0008-2:269b-10	de'i sa'i ni /	269b	de sa ni 
BO_K01_D0007B-2_H0008-2:269b-11	dge 'dun spyi bor bgos shig /	269b	dge dun spyi bor bgod shig 
BO_K01_D0007B-2_H0008-2:269b-12	gang rdzing bu'i bde ni /	269b	gang rdzing bu bde ni 
BO_K01_D0007B-2_H0008-2:269b-13	phyogs bzhi'i dge slong gi dge 'dun dag spyir zhog cig /	269b	phyogs bzhi dge slong gi dge dun dag spyir zhog cig 
BO_K01_D0007B-2_H0008-2:269b-14	dge slong spang ba'i khang bu'i nang na 'dug cing dge ba'i phyogs spyod pa dang / drug sde dag der 'ongs nas nged rgan no //	269b	dge slong spong ba khang bu nang na dug cing dge ba phyogs spyod ba dang drug sde dag der ngs nas nged rgan no 
BO_K01_D0007B-2_H0008-2:269b-15	zhes zer nas de dag bslangs te btang ba dang / bcom ldan 'das kyis bka' stsal pa /	269b	zhes zer nas de dag bslangs te gtong ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:269b-16	rgan rim mo //	269b	rgan rim mo 
BO_K01_D0007B-2_H0008-2:269b-17	zhes dge slong gis dge slong 'khod pa la ma gsung zhig /	269b	zhes dge slong gis dge slong khod ba la ma gsung jig 
BO_K01_D0007B-2_H0008-2:269b-18	bslang na / 'das pa dang bcas par 'gyur ro //	269b	bslang na da ba dang cha ba gyur ro 
BO_K01_D0007B-2_H0008-2:269b-19	dge slong dag bya ba byas nas stan las langs te 'chag cing 'dug bzhin du gzhan gyis stan blangs na /	269b	dge slong dag byed ba byed nas stan las ldang te chag cing dug bzhin du gzhan gyis stan blangs na 
BO_K01_D0007B-2_H0008-2:269b-20	ma ster nas dge slong dag brel bar gyur to //	269b	ma ster nas dge slong dag brel ba gyur to 
BO_K01_D0007B-2_H0008-2:269b-21	de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	269b	de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:269b-22	bya ba byas nas stan las langs nas stan ma 'dzin cig /	269b	byed ba byed nas stan las ldang nas stan ma dzin cig 
BO_K01_D0007B-2_H0008-2:269b-23	dge slong dag ring zhig tu stan la 'dug nas langs te 'chag pa dang / de'i sar drug sde dag 'dug nas de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	269b	dge slong dag ring jig tu stan la dug nas ldang te chag ba dang de sar drug sde dag dug nas de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:269b-24	der ma 'dug cig /	269b	der ma dug cig 
BO_K01_D0007B-2_H0008-2:270a-0	@270a *// langs te 'chag tu 'gro na yang de'i steng du chos gos sam bus khyud cig zhog la chongs shig /	270a	ldang te chag tu gro na yang de steng du chos gos sam bud khyud cig zhog la chongs shig 
BO_K01_D0007B-2_H0008-2:270a-1	gleng gzhi ni /	270a	gleng gzhi ni 
BO_K01_D0007B-2_H0008-2:270a-2	mnyan du yod pa na ste /	270a	nyan du yod ba na ste 
BO_K01_D0007B-2_H0008-2:270a-3	dge slong dag snod rnams thogs bzhin du btsug  lag khang du 'ongs pa dang / de nas dge slong zhig gis thogs bzhin du phyag byas pa dang / de'i ril ba chag par gyur to //	270a	dge slong dag snod rnams thogs bzhin du btsug lag khang du ngs ba dang de nas dge slong jig gis thogs bzhin du phyag byed ba dang de ril ba chag ba gyur to 
BO_K01_D0007B-2_H0008-2:270a-4	gzhan zhig gis kyang khang bzang gi ka pa la lha ma brdabs pa dang / dge slong dag 'phya bar gyur nas de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	270a	gzhan jig gis kyang khang bzang gi ka ba la lha ma brdab ba dang dge slong dag phya ba gyur nas de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:270a-5	ngas dge slong lam du 'jug pa'i mtshungs par spyad pa'i chos bca'o //	270a	ngas dge slong lam du jug ba mtshungs ba spyod ba chos bca 
BO_K01_D0007B-2_H0008-2:270a-6	dge slong lam du 'jug pas chu mthong na /	270a	dge slong lam du jug ba chu mthong na 
BO_K01_D0007B-2_H0008-2:270a-7	lhung bzed dang / chos gos phog ste phyogs gcig tu zhog la /	270a	lhung bzed dang chos gos bogs ste phyogs gcig tu zhog la 
BO_K01_D0007B-2_H0008-2:270a-8	de nas gos dag kyang sprugs te khrus byos la /	270a	de nas gos dag kyang sprug te khru byos la 
BO_K01_D0007B-2_H0008-2:270a-9	de nas rkang pa dang lag pa khrus la chu yang chu tshags kyis btsogs te ras gsher bas lham phyis la /	270a	de nas rkang ba dang lag ba khru la chu yang chu tshags kyis btsogs te ras gsher ba lham byid la 
BO_K01_D0007B-2_H0008-2:270a-10	de'i 'og tu lag pa bsnyal nas bla 'og gi bgo ba legs par gyon la spyod lam zhi bzhin du gtsug lag khang du 'gro bar bya'o //	270a	de g tu lag ba snyol nas bla g gi bgod ba legs ba gyon la spyod lam zhi bzhin du gtsug lag khang du gro ba byed 
BO_K01_D0007B-2_H0008-2:270a-11	de las gzhan du na /	270a	de las gzhan du na 
BO_K01_D0007B-2_H0008-2:270a-12	'das pa dang bcas par 'gyur ro //	270a	da ba dang cha ba gyur ro 
BO_K01_D0007B-2_H0008-2:270a-13	rkyang ba'i sgo gsum pa'i mdo'i tshigs su bcad pa bdun pa'o ////	270a	rkyang ba sgo gsum ba mdo tshigs su gcod ba bdun ba 
BO_K01_D0007B-2_H0008-2:270a-14	mdor na / spu gri brdar dang sen mo bcad //	270a	mdor na spu gri rdar dang sen mo gcod 
BO_K01_D0007B-2_H0008-2:270a-15	smad tsher rkang pa'i rten dang ni //	270a	smad tsher rkang ba rten dang ni 
BO_K01_D0007B-2_H0008-2:270a-16	bshad par bya ba dang gcig ba'i gnas //	270a	chad ba byed ba dang gcig ba gnas 
BO_K01_D0007B-2_H0008-2:270a-17	bya ba byas pa mi bcang ngo //	270a	byed ba byed ba mi chang ngo 
BO_K01_D0007B-2_H0008-2:270b-0	sangs rgyas bcom ldan 'das mnyan du yod pa'i dze ta'i tshal mgon @270b med zas sbyin gyi kun dga' rab na bzhugs so //	270b	sangs rgya joms ldan da nyan du yod ba dze ta tshal mgon med zas sbyin gyi kun dga rab na bzhugs so 
BO_K01_D0007B-2_H0008-2:270b-1	bcom ldan 'das kyis dge 'dun gyi phyir spu gri'i snod chongs shig ces bka' stsal pa dang / drug sde dag gis dge 'dun gyi spu gri khyer te bya ba byas kyang spu gri blangs na /	270b	joms ldan da kyis dge dun gyi phyir spu gri snod chongs shig ces bka stsal ba dang drug sde dag gis dge dun gyi spu gri khyer te byed ba byed kyang spu gri blangs na 
BO_K01_D0007B-2_H0008-2:270b-2	da dung bya ba yod ces zer nas spu gri mi ster ro //	270b	da dung byed ba yod ces zer nas spu gri mi ster ro 
BO_K01_D0007B-2_H0008-2:270b-3	de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	270b	de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:270b-4	spu gri bya ba byas nas ma 'chang zhig /	270b	spu gri byed ba byed nas ma chang jig 
BO_K01_D0007B-2_H0008-2:270b-5	'chang na / 'das pa dang bcas par 'gyur ro //	270b	chang na da ba dang cha ba gyur ro 
BO_K01_D0007B-2_H0008-2:270b-6	spu gri ji lta ba bzhin du brdar dang / sen mo gcad pa dang / smang tsher dang / rkang pa rten pa rnams so //	270b	spu gri ji lta ba bzhin du rdar dang sen mo gcod ba dang smang tsher dang rkang ba rten ba rnams so 
BO_K01_D0007B-2_H0008-2:270b-7	drug sde dag gis gci pa'i gnas su zhugs te bya ba byas kyang /	270b	drug sde dag gis gci ba gnas su jug te byed ba byed kyang 
BO_K01_D0007B-2_H0008-2:270b-8	da dung yang slar 'jug go /	270b	da dung yang slar jug go 
BO_K01_D0007B-2_H0008-2:270b-9	zhes smras nas dge slong lhags pa rnams 'jug tu mi ster ro //	270b	zhes smras nas dge slong lhags ba rnams jug tu mi ster ro 
BO_K01_D0007B-2_H0008-2:270b-10	de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	270b	de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:270b-11	dge slong gis gci ba'i gnas su zhugs te bya ba byas nas dge slong dag ma bgags shig /	270b	dge slong gis gci ba gnas su jug te byed ba byed nas dge slong dag ma bgag shig 
BO_K01_D0007B-2_H0008-2:270b-12	bgags na / 'das pa dang bcas par 'gyur ro //	270b	bgag na da ba dang cha ba gyur ro 
BO_K01_D0007B-2_H0008-2:270b-13	bshang pa'i sar yang de bzhin no //	270b	bshang ba sar yang de bzhin no 
BO_K01_D0007B-2_H0008-2:270b-14	rkyang ba'i sgo gsum pa'i mdo'i tshigs su bcad pa brgyad pa'o ////	270b	rkyang ba sgo gsum ba mdo tshigs su gcod ba brgyad ba 
BO_K01_D0007B-2_H0008-2:270b-15	mdor na / g-yog dang dus ston chen po dang // rnyog pa can gyi chu dang ni //	270b	mdor na g-yog dang dus ston chen po dang rnyog ba can gyi chu dang ni 
BO_K01_D0007B-2_H0008-2:270b-16	phye las rdzis dang skyo ma dang // sde re ba sdus de bzhin bsgrags pa'o //	270b	byed las rdzis dang skyo ma dang sde re ba thu de bzhin sgrog ba 
BO_K01_D0007B-2_H0008-2:270b-17	sangs rgyas bcom ldan 'das mnyan du yod pa'i dze ta'i tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	270b	sangs rgya joms ldan da nyan du yod ba dze ta tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs so 
BO_K01_D0007B-2_H0008-2:271a-0	khyim bdag mgon med zas sbyin gyis @271a *//	271a	khyim bdag mgon med zas sbyin gyis 
BO_K01_D0007B-2_H0008-2:271a-1	bcom ldan 'das kyis de ste gnang na /	271a	joms ldan da kyis de ste gnang na 
BO_K01_D0007B-2_H0008-2:271a-2	bdag gis sen mo dang / dbu skra'i mchod rten la dus ston chen po bgyi'o //	271a	bdag gis sen mo dang dbu skra mchod rten la dus ston chen po bgyid 
BO_K01_D0007B-2_H0008-2:271a-3	zhes gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	271a	zhes gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:271a-4	de ltar na /	271a	de ltar na 
BO_K01_D0007B-2_H0008-2:271a-5	gnang gi / gyis shig /	271a	gnang gi gyis shig 
BO_K01_D0007B-2_H0008-2:271a-6	bcom ldan 'das kyis dbu skra dang / sen mo'i mchod rten la dus ston gsol cig /	271a	joms ldan da kyis dbu skra dang sen mo mchod rten la dus ston gsol cig 
BO_K01_D0007B-2_H0008-2:271a-7	ces bka' stsal pa dang / dge slong dag dus ston chen po'i tshe 'dus nas de dag rdzing bu'i nang du lhung bzed rnams bkrus pa dang / gtsug lag khang du gnas pa dang / dge bsnyen dag gis kyang mar dang / 'bru mar dang /	271a	ces bka stsal ba dang dge slong dag dus ston chen po tshe du nas de dag rdzing bu nang du lhung bzed rnams khrud ba dang gtsug lag khang du gnas ba dang dge snyen dag gis kyang mar dang bru mar dang 
BO_K01_D0007B-2_H0008-2:271a-8	zho dang / sbrang rtsi'i bum pa rnams kyang rdzing bur bkrus pas na /	271a	zho dang sbrang rtsi bum ba rnams kyang rdzing bur khrud ba na 
BO_K01_D0007B-2_H0008-2:271a-9	lhung bzed rnams dang / bum pa de rnams kyi snum dag gis chu'i steng du zhag chags par gyur te /	271a	lhung bzed rnams dang bum ba de rnams kyi snum dag gis chu steng du zhag chags ba gyur te 
BO_K01_D0007B-2_H0008-2:271a-10	de la dge slong dag the tshom skyes nas chu mi 'thung ngo //	271a	de la dge slong dag the tshom skye nas chu mi thung ngo 
BO_K01_D0007B-2_H0008-2:271a-11	de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	271a	de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:271a-12	de'i kha zas kyi bya ba byed mi nus kyi /	271a	de kha zas kyi byed ba byed mi nus kyi 
BO_K01_D0007B-2_H0008-2:271a-13	dkrugs la 'thungs shig /	271a	dkrug la thung shig 
BO_K01_D0007B-2_H0008-2:271a-14	de la the tshom ma byed cig /	271a	de la the tshom ma byed cig 
BO_K01_D0007B-2_H0008-2:271a-15	chu de kho ra khor yug tu skye bo mang po dag gis dkrugs pas na /	271a	chu de kho ra khor yug tu skye bo mang po dag gis dkrug ba na 
BO_K01_D0007B-2_H0008-2:271a-16	thams cad kyang rnyog pas gang ste /	271a	thams cad kyang rnyog ba gang ste 
BO_K01_D0007B-2_H0008-2:271a-17	gdong gi gzugs brnyan yang mi snang bar gyur /	271a	gdong gi gzugs rnyan yang mi snang ba gyur 
BO_K01_D0007B-2_H0008-2:271a-18	chu tshags kyang rnyog pas 'gags nas chu mi zag pa dang / de dag la gnod par gyur to //	271a	chu tshags kyang rnyog ba gag nas chu mi zag ba dang de dag la gnod ba gyur to 
BO_K01_D0007B-2_H0008-2:271a-19	de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	271a	de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:271b-0	gang na gdong gi gzugs @271b brnyan mi snang ba der lhung bzed chung ngu'am /	271b	gang na gdong gi gzugs rnyan mi snang ba der lhung bzed chung ngu 
BO_K01_D0007B-2_H0008-2:271b-1	snod gzhan gyis chus la shing tog ka ta ka'i 'bras bu chug ste skad cig sdod la rtogs shig dang / nges par gdong gi gzugs brnyan yang snang bar 'gyur ro //	271b	snod gzhan gyis chus la shing tog ka ta ka bras bu chug ste skad cig sdod la rtogs shig dang nges ba gdong gi gzugs rnyan yang snang ba gyur ro 
BO_K01_D0007B-2_H0008-2:271b-2	de lta bu med na zan gyi chang bu chug cig /	271b	de lta bu med na zan gyi chang bu chug cig 
BO_K01_D0007B-2_H0008-2:271b-3	de snum med pas zhig pa dang / bcom ldan 'das kyis bka' stsal pa /	271b	de snum med ba jig ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:271b-4	phye mar gyis la der chug cig /	271b	byed mar gyis la der chug cig 
BO_K01_D0007B-2_H0008-2:271b-5	chu ba tshva can du gyur nas dge slong dag the tshom skyes pa dang / bcom ldan 'das kyis bka' stsal pa /	271b	chu ba tshva can du gyur nas dge slong dag the tshom skye ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:271b-6	de ste des lan tshva'i bya ba byed nus na /	271b	de ste des lan tshva byed ba byed nus na 
BO_K01_D0007B-2_H0008-2:271b-7	byin len byos la 'thungs shig /	271b	byin len byos la thung shig 
BO_K01_D0007B-2_H0008-2:271b-8	de ste bya ba byed mi nus na /	271b	de ste byed ba byed mi nus na 
BO_K01_D0007B-2_H0008-2:271b-9	chus la 'thungs shig /	271b	chus la thung shig 
BO_K01_D0007B-2_H0008-2:271b-10	de la the tshom du ma byed cig /	271b	de la the tshom du ma byed cig 
BO_K01_D0007B-2_H0008-2:271b-11	rkyang pa'i sgo gsum pa'i mdo'i tshigs su bcas pa dgu pa'o ////	271b	rkyang ba sgo gsum ba mdo tshigs su cha ba dgu ba 
