segmentnr	original	folio	stemmed
BO_NK088_(su)001:0	// sa rba bud+d+ha s+ya sa n+d+hi sam g+r+aa ha s+au tra pa ny+tsi k+aa ta mo ba r+m+ma ku ny+tsi k+aa b+h+aa sa yo ga ta ra bi n+aa ma bi ha ra ti sma ////	0	sa rba bud+d+ha s+ya sa n+d+hi sam g+r+aa ha s+au tra ba ny+tsi k+aa ta mo ba r+m+ma ku ny+tsi k+aa b+h+aa sa yo ga ta ra bi n+aa ma bi ha ra ti sma 
BO_NK088_(su)001:1	sangs rgyas thams cad kyi dgongs pa 'dus pa mdo'i dka' 'grel mun pa'i go cha lde mig gsal byed rnal 'byor nyi ma zhes bya ba stod cha bzhugs so //	0	sangs rgya thams cad kyi dgongs ba du ba mdo dka grel mun ba go cha lde mig gsal byed rnal byor nyi ma zhes byed ba stod cha bzhugs so 
BO_NK088_(su)001:2	bcom ldan 'das gsang ba'i bdag po phyag na rdo rje la phyag 'tshal lo //	0	joms ldan da gsang ba bdag po phyag na rdo rje la phyag tshal lo 
BO_NK088_(su)001:3	phyogs bcu byin brlabs 'byung ba'i gleng gzhi /	0	phyogs chu byin brlabs byung ba gleng gzhi 
BO_NK088_(su)001:4	dus bzhi rgyal sku rigs bdag la //	0	dus bzhi rgyal sku rigs bdag la 
BO_NK088_(su)001:5	sangs rgyas so lung bstan brgyud pa'i gleng gzhi /	0	sangs rgya so lung ston brgyud ba gleng gzhi 
BO_NK088_(su)001:6	so'i dgongs pa gsang sngags don //	0	so dgongs ba gsang sngags don 
BO_NK088_(su)001:7	byung tshul / bcu gnyis tshe na'ang thos shing bsdus //	0	byung tshul chu gnyis tshe na thos shing sdud 
BO_NK088_(su)001:8	de gtan tshigs phyir gsang bdag skyes bur grags //	0	de gtan tshigs phyir gsang bdag skye bur grags 
BO_NK088_(su)001:9	bdag gsang ba mchog pos dbang bskur 'chad par gnyer gtad pa'i rtags //	0	bdag gsang ba mchog pos dbang skur chad ba gnyer gtod ba rtags 
BO_NK088_(su)001:10	lag na rgya gram 'khor lo bskor //	1	lag na rgya grams khor lo skor 
BO_NK088_(su)001:11	gnas lang+ka'i grong brdal rgya mtsho'i do //	1	gnas lang+ka grong rdal rgya mtsho do 
BO_NK088_(su)001:12	drag shul can rtser sdud pa lang+ka sogs //	1	drag shul can rtser sdud ba lang+ka sogs 
BO_NK088_(su)001:13	'khor skal ldan 'dus la bstan pa gsang ston pas //	1	khor skal ldan du la ston ba gsang ston ba 
BO_NK088_(su)001:14	des na 'chad pa'i skyes bu de //	1	des na chad ba skye bu de 
BO_NK088_(su)001:15	sngon gyi go chas bskor mdzad pa //	1	sngon gyi go cha skor mdzad ba 
BO_NK088_(su)001:16	gnyis med yid kyis 'dud phyag 'tshal //	1	gnyis med yid kyis dud phyag tshal 
BO_NK088_(su)001:17	bka' yi me long kun 'dus rgyud //	1	bka yi me long kun du brgyud 
BO_NK088_(su)001:18	bstan pa'i gzugs brnyan gzhi rtsa'i don //	1	ston ba gzugs rnyan gzhi rtsa don 
BO_NK088_(su)001:19	phyogs gang ma 'ongs dman don du //	1	phyogs gang ma ngs dman don du 
BO_NK088_(su)001:20	lus kyi mngon sum bdag gis 'grel //	2	lus kyi mngon sum bdag gis grel 
BO_NK088_(su)001:21	de la sangs rgyas thams cad kyi dgongs pa 'dus pa'i mdo /	2	de la sangs rgya thams cad kyi dgongs ba du ba mdo 
BO_NK088_(su)001:22	rnal 'byor grub pa'i lung /	2	rnal byor grub ba lung 
BO_NK088_(su)001:23	gsang ba bas ches gsang ba /	2	gsang ba ba ches gsang ba 
BO_NK088_(su)001:24	yang gsang rmad du byung ba'i bka' khyad par can 'di /	2	yang gsang rmad du byung ba bka khyad ba can di 
BO_NK088_(su)001:25	dbu zhabs su don rnam pa gsum du 'dus shing /	2	dbu zhabs su don rnam ba gsum du du shing 
BO_NK088_(su)001:26	gsum po der 'grel te /	2	gsum po der grel te 
BO_NK088_(su)001:27	gang zhe na /	2	gang zhe na 
BO_NK088_(su)001:28	bya ba'i rnal 'byor dang / bya ba byed pa'i rnal 'byor dang / bya ba med pa'i rnal 'byor ro //	2	byed ba rnal byor dang byed ba byed ba rnal byor dang byed ba med ba rnal byor ro 
BO_NK088_(su)001:29	de'i don ni gzhi dang / rgyu dang / 'bras bur ston te /	2	de don ni gzhi dang rgyu dang bras bur ston te 
BO_NK088_(su)001:30	bdag nyid las mi gzhan pas bsgrub pa'i 'brel pa dgod pa dang / de lta bu'i don gnyer byar byed pa dang / 'bad pa chud ma zos pa'i phyir ro //	3	bdag nyid las mi gzhan ba sgrub ba brel ba god ba dang de lta bu don gnyer byar byed ba dang bad ba chud ma zos ba phyir ro 
BO_NK088_(su)001:31	de dag ni dpe sa bon dang / so nam gyi bya ba dang / 'bad pas barnga btsas byas pa'i 'bras kyi phung po lta bu'o //	3	de dag ni dpe sa bon dang so nam gyi byed ba dang bad ba barnga btsas byed ba bras kyi phung po lta bu 
BO_NK088_(su)001:32	de'ang le'u re dgu pa las gsungs te /	3	de leu re dgu ba las gsungs te 
BO_NK088_(su)001:33	grogs po dag /de bas na bsam gyis mi khyab pa'i rnam pa gang zhe na /	3	grogs po dag ba na bsam gyis mi khyab ba rnam ba gang zhe na 
BO_NK088_(su)001:34	'di ltar bsam gyis mi khyab pa'i chos thams cad kyi rnam pa ni /	3	di ltar bsam gyis mi khyab ba chos thams cad kyi rnam ba ni 
BO_NK088_(su)001:35	rnal 'byor rnam pa gsum gyis yongs su 'grel ba ste /	3	rnal byor rnam ba gsum gyis yongs su grel ba ste 
BO_NK088_(su)001:36	gsum gang zhe na /	3	gsum gang zhe na 
BO_NK088_(su)001:37	bya ba'i rnal 'byor dang / bya ba byed pa'i rnal 'byor dang / bya ba med pa'i rnal 'byor ro //	3	byed ba rnal byor dang byed ba byed ba rnal byor dang byed ba med ba rnal byor ro 
BO_NK088_(su)001:38	ces gsungs pa dang / kun 'dus kyi le'u dang po las kyang /	3	ces gsungs ba dang kun du kyi leu dang po las kyang 
BO_NK088_(su)001:39	rgyu'i rnal 'byor dang / rkyen gyi rnal 'byor dang / 'bras bu'i rnal 'byor dang gsum du 'dus par bka' stsal to //	3	rgyu rnal byor dang rkyen gyi rnal byor dang bras bu rnal byor dang gsum du du ba bka stsal to 
BO_NK088_(su)001:40	'on kyang rtsa ba'i rgyud las gsungs pas /	4	n kyang rtsa ba brgyud las gsungs ba 
BO_NK088_(su)001:41	bshad pa'i rgyud 'di yang lugs ma nor bar bzhed do //	4	chad ba brgyud di yang lugs ma nor ba bzhed do 
BO_NK088_(su)001:42	de la ni shes par bya ba'i yul dang / goms par byed pa dang / zin pa'i sgo nas mtshan nyid gsum du'ang brjod do //	4	de la ni shes ba byed ba yul dang goms ba byed ba dang zin ba sgo nas mtshan nyid gsum du rjod do 
BO_NK088_(su)001:43	de la bya ba'i rnal 'byor ni /	4	de la byed ba rnal byor ni 
BO_NK088_(su)001:44	snying po byang chub kyi ngo bo /	4	snying po byang chub kyi ngo bo 
BO_NK088_(su)001:45	tha snyad thams cad ma spangs bral ba'i ye ji bzhin pa nyid do //	4	tha snyad thams cad ma spong bral ba ye ji bzhin ba nyid do 
BO_NK088_(su)001:46	tha snyad du gsang sngags dngos po rgyud du'ang grags pa ngo bo 'di 'drar brjod pa med pa /	4	tha snyad du gsang sngags dngos po brgyud du grags ba ngo bo di drar rjod ba med ba 
BO_NK088_(su)001:47	tha snyad de nyid du'ang zhen pas bzung ba dang bral ba'o //	4	tha snyad de nyid du zhen ba bzung ba dang bral ba 
BO_NK088_(su)001:48	de lta bu ma bcos ma bslad ma bsgyur ba'i ngang du thams cad rgyas thebs pa la /	4	de lta bu ma chos ma bslad ma sgyur ba ngang du thams cad rgya thebs ba la 
BO_NK088_(su)001:49	bla dwags kyi ming nges par 'grub bo //	4	bla dwags kyi ming nges ba grub bo 
BO_NK088_(su)001:50	bya ba byed pa'i rnal 'byor ni /	5	byed ba byed ba rnal byor ni 
BO_NK088_(su)001:51	lam mam rgyu'i theg pa ste /	5	lam mam rgyu theg ba ste 
BO_NK088_(su)001:52	'dir gsang ba'i rgyud gtso bor ston pa'i phyir 'chad par 'gyur ro //	5	dir gsang ba brgyud gtso bor ston ba phyir chad ba gyur ro 
BO_NK088_(su)001:53	bya ba med pa'i rnal 'byor ni /	5	byed ba med ba rnal byor ni 
BO_NK088_(su)001:54	gsang sngags 'bras bu'i theg pa'i lam dang 'bras bu ste /	5	gsang sngags bras bu theg ba lam dang bras bu ste 
BO_NK088_(su)001:55	rgyal ba yang dag par rdzogs pa'i sangs rgyas /	5	rgyal ba yang dag ba rdzogs ba sangs rgya 
BO_NK088_(su)001:56	bya ba byas pa /	5	byed ba byed ba 
BO_NK088_(su)001:57	zag pa zad pa /	5	zag ba zad ba 
BO_NK088_(su)001:58	khur bor pa /	5	khur bor ba 
BO_NK088_(su)001:59	bdag gi don rjes su thob zin pa dang / gzhan gyi bya ba thams cad ma btsal bar rdzogs par byed pa dang / de nyid la'ang rgyun gyi dus bral ba /	5	bdag gi don rjes su thob zin ba dang gzhan gyi byed ba thams cad ma btsal ba rdzogs ba byed ba dang de nyid la rgyun gyi dus bral ba 
BO_NK088_(su)001:60	gang bya ba thams cad zin pa'i ye shes chen po mtshan nyid gang du'ang mi phyed pas /	6	gang byed ba thams cad zin ba ye shes chen po mtshan nyid gang du mi phyed ba 
BO_NK088_(su)001:61	mtshan nges par ldan pa ni /	6	mtshan nges ba ldan ba ni 
BO_NK088_(su)001:62	sku gsung thugs yon tan phrin las lngar 'dus pa ste /	6	sku gsung thugs yon tan phrin las lngar du ba ste 
BO_NK088_(su)001:63	mtshan nyid ni 'di 'drar bstan dka' bar ston pa'o //	6	mtshan nyid ni di drar ston dka ba ston ba 
BO_NK088_(su)001:64	de dag gi le'u'i mtshams bsdu ba ni /	6	de dag gi leu mtshams sdud ba ni 
BO_NK088_(su)001:65	byung tshul bcu gnyis dang / le'u bdun cu rtsa lnga dag rnal 'byor gsum du 'dus par man ngag gis 'jal bar byos shig /khas blangs pa'i bya ba med pa'i rnal 'byor rgyas par bshad pa ji lta bu zhe na /	6	byung tshul chu gnyis dang leu bdun cu rtsa lnga dag rnal byor gsum du du ba man ngag gis jal ba byos shig blangs ba byed ba med ba rnal byor rgya ba chad ba ji lta bu zhe na 
BO_NK088_(su)001:66	de la'ang gsum ste /	6	de la gsum ste 
BO_NK088_(su)001:67	gzhi snga ma 'dra dang / lam dang / 'bras bu'o //	6	gzhi snga ma dra dang lam dang bras bu 
BO_NK088_(su)001:68	lam ni gang zhe na /	6	lam ni gang zhe na 
BO_NK088_(su)001:69	rgyu dang rkyen gnyis so //	6	rgyu dang rkyen gnyis so 
BO_NK088_(su)001:70	de la rgyu ni /	7	de la rgyu ni 
BO_NK088_(su)001:71	rab kyi dbang du rnal 'byor lnga dang / 'bring gi dbang du bcu dang / tha ma'i dbang du bzhi bcu la sogs pa'i shes rab bo //	7	rab kyi dbang du rnal byor lnga dang bring gi dbang du chu dang tha ma dbang du bzhi chu la sogs ba shes rab bo 
BO_NK088_(su)001:72	de ni dpe zhing sa lta bu'o //	7	de ni dpe zhing sa lta bu 
BO_NK088_(su)001:73	des rtogs pa byed pa'i rkyen ni bka' rgyud 'di nyid de chu lung lta bu'i phyir ro //	7	des rtogs ba byed ba rkyen ni bka brgyud di nyid de chu lung lta bu phyir ro 
BO_NK088_(su)001:74	de la mdo nyid rkyen de'i rjes su dpags nas /	7	de la mdo nyid rkyen de rjes su dpog nas 
BO_NK088_(su)001:75	rgyu shes rab de dag gis rtogs par byed pa'i thabs tshul yang ji lta bu zhe na /	7	rgyu shes rab de dag gis rtogs ba byed ba thabs tshul yang ji lta bu zhe na 
BO_NK088_(su)001:76	mos pa'i dbang gis dbang po rab mdor bstan pas go ba dang / 'bring rnam par dbye bas go ba dang / tha ma 'dren pa'i tshig gi yan lag bcus yi ge zhib tu bshad pa la mos pas go ba'o //	7	mos ba dbang gis dbang po rab mdor ston ba go ba dang bring rnam ba byed ba go ba dang tha ma bgrang ba tshig gi yan lag chu yi ge zhib tu chad ba la mos ba go ba 
BO_NK088_(su)001:77	de la rab kyi dbang du mdor bstan pas go ba'i tshul ni /	7	de la rab kyi dbang du mdor ston ba go ba tshul ni 
BO_NK088_(su)001:78	rta dkyus kyis bstan pa lta bus mtshan nges par brjod pa'i sgo nas 'jal ba ste /	7	rta dkyu kyis ston ba lta bud mtshan nges ba rjod ba sgo nas jal ba ste 
BO_NK088_(su)001:79	skabs su zhib tu ston par 'gyur ro //	7	skabs su zhib tu ston ba gyur ro 
BO_NK088_(su)001:80	rnam par dbye bas go ba'i dbang du ni /	8	rnam ba byed ba go ba dbang du ni 
BO_NK088_(su)001:81	yin pa gsum ste /	8	yin ba gsum ste 
BO_NK088_(su)001:82	rgyud yin pa dang / lung yin pa dang / man ngag yin pa'o //	8	brgyud yin ba dang lung yin ba dang man ngag yin ba 
BO_NK088_(su)001:83	de la rgyud yin pa'i bshad thabs ni le'u zhe bdun pa las /	8	de la brgyud yin ba chad thabs ni leu zhe bdun ba las 
BO_NK088_(su)001:84	dam pa rnams kyi gsang ba'i sgo //	8	dam ba rnams kyi gsang ba sgo 
BO_NK088_(su)001:85	yan lag mdo dang rtsa ba yi //	8	yan lag mdo dang rtsa ba yi 
BO_NK088_(su)001:86	'byed 'grol nges par 'byin pa yis //	8	byed grol nges ba byin ba yis 
BO_NK088_(su)001:87	de nyid nges par mthong ba'o //	8	de nyid nges ba mthong ba 
BO_NK088_(su)001:88	'byed pa rgyu dang rtsa ba dang // 'brel pa'i tshig dang nges pa dang // sbyor bas yan lag rdzogs pa yin //	8	byed ba rgyu dang rtsa ba dang brel ba tshig dang nges ba dang sbyor ba yan lag rdzogs ba yin 
BO_NK088_(su)001:89	brjod 'byung kun la nges par 'gro //	8	rjod byung kun la nges ba gro 
BO_NK088_(su)001:90	zhes gsungs pas /	9	zhes gsungs ba 
BO_NK088_(su)001:91	don gsum ste /	9	don gsum ste 
