segmentnr	original	folio	stemmed
BO_NK002_(kha)012:0	bde gshegs bdun gyi mchod pa'i chog bsgrigs yid bzhin dbang rgyal zhes bya ba bzhugs so //	0	bde gshegs bdun gyi mchod ba chog sgrig yid bzhin dbang rgyal zhes byed ba bzhugs so 
BO_NK002_(kha)012:1	ngo mtshar bkod pa'i zhing khams bdun du mtshan dpe'i dkyil 'khor rtag gsal yang //	0	ngo mtshar bkod ba zhing khams bdun du mtshan dpe dkyil khor rtag gsal yang 
BO_NK002_(kha)012:2	cher snyigs lnga bdo'i smag rum bcil la lhag par thugs rje chen po'i nyi //	0	cher snyigs lnga bdo smag rum bcil la lhag ba thugs rje chen po nyi 
BO_NK002_(kha)012:3	nyer bskyod rlung gi shing rtas rab drangs 'gro blo'i nam mkhar yongs shar las //	0	nyer skyod rlung gi shing rtas rab drangs gro blo nam mkhar yongs char las 
BO_NK002_(kha)012:4	phan bde'i snang bas gcig tu khyab mdzad bder gshegs mched bdun gtan gyi skyabs //	0	phan bde snang ba gcig tu khyab mdzad bder gshegs mched bdun gtan gyi skyob 
BO_NK002_(kha)012:5	gang gi khyad par smon lam tshangs pa'i dbyangs //	0	gang gi khyad ba smon lam tshangs ba dbyangs 
BO_NK002_(kha)012:6	dpal gyi mgrin pa'i g.yas 'khyil dung dkar sgras //	0	dpal gyi mgrin ba g.yas khyil dung dkar sgras 
BO_NK002_(kha)012:7	byang chen de srid rna bar snyan po'i gtam //	0	byang chen de srid rna ba snyan po dam 
BO_NK002_(kha)012:8	sbyin mdzad sh+aakya seng ges 'gro 'di skyongs //	0	sbyin mdzad sh+aakya seng ges gro di skyongs 
BO_NK002_(kha)012:9	thub gsung brgyad brgya'i 'dab stong bzhad tshal nas //	0	thub gsung brgyad brgya dab stong bzhad tshal nas 
BO_NK002_(kha)012:10	rnam dpyod bung bas snying po'i ze'u 'bru'i bcud //	1	rnam dpyod bung ba snying po zeu bru bcud 
BO_NK002_(kha)012:11	legs phyung mdo chog sbrang rtsi bde skyid lus //	1	legs byin mdo chog sbrang rtsi bde skyid lus 
BO_NK002_(kha)012:12	brtas byed mkhan chen zhi 'tsho phyag gi yul //	1	rtas byed mkhan chen zhi tsho phyag gi yul 
BO_NK002_(kha)012:13	'jam dpal sgyu d+r+wa lha gcig khri srong rje //	1	jam dpal sgyu d+r+wa lha gcig khri srong rje 
BO_NK002_(kha)012:14	'bangs bcas 'di phyi gtan 'dun 'grub nus sman //	1	bang cha di phyi gtan dun grub nus sman 
BO_NK002_(kha)012:15	rnam rgyal 'phreng spel mkhas grub rim brgyud pa //	1	rnam rgyal phreng spel mkhas grub rim brgyud ba 
BO_NK002_(kha)012:16	bshes gnyen dam pa'i tshogs la snying nas dad //	1	bshes gnyen dam ba tshogs la snying nas dad 
BO_NK002_(kha)012:17	khyad par chos 'di'i bdud rtsi ro bda' ba //	1	khyad ba chos di bdud rtsi ro ded ba 
BO_NK002_(kha)012:18	bdag blo'i za ma tog tu 'khyil mdzad pa'o //	1	bdag blo za ma tog tu khyil mdzad ba 
BO_NK002_(kha)012:19	yongs 'dzin rnam gsum bka' drin byang chub bar //	1	yongs dzin rnam gsum bka drin byang chub ba 
BO_NK002_(kha)012:20	gzhal ba'i snying stobs spobs pa gzengs su mtho //	2	jal ba snying stobs spobs ba gzengs su mtho 
BO_NK002_(kha)012:21	'khor ba mya ngan shul ring dub pa'i mgron //	2	khor ba mya ngan shul ring dub ba mgron 
BO_NK002_(kha)012:22	ris med 'gro kun myang 'das sim pa'i grong //	2	ris med gro kun myang da sim ba grong 
BO_NK002_(kha)012:23	'khrid pa'i sa mkhan bder gshegs brgyad mchod sgo //	2	khrid ba sa mkhan bder gshegs brgyad mchod sgo 
BO_NK002_(kha)012:24	'byed pa'i lde mig chog bsgribs 'di ko mtshar //	2	byed ba lde mig chog sgrib di ko mtshar 
BO_NK002_(kha)012:25	rdul bral ston zla ltar dkar lhag bsam gyis //	2	rdul bral ston zla ltar dkar lhag bsam gyis 
