segmentnr	original	stemmed
BO_T02_D3536:178a-0	@178a # // rgya gar skad du /	rgya gar skad du 
BO_T02_D3536:178a-1	sam kshipta m'a r'i tsyee s'a dha nam /	sam kshipta ma r tsyee sa dha nam 
BO_T02_D3536:178a-2	bod skad du /	bod skad du 
BO_T02_D3536:178a-3	'od zer can gyi sgrub thabs mdor bsdus pa /	d zer can gyi sgrub thabs mdor sdud ba 
BO_T02_D3536:178a-4	'phags ma 'od zer can la phyag 'tshal lo //	phag ma d zer can la phyag tshal lo 
BO_T02_D3536:178a-5	rang gi snying gar zla ba la mam yig bsams nas /	rang gi snying gar zla ba la mam yig bsams nas 
BO_T02_D3536:178a-6	de'i 'od zer rnams kyis bskyed pa'i bla ma dang sangs rgyas dang byang chub sems dpa' rnams mdun du bltas nas phyag 'tshal ba dang mngon par mchod nas sdig pa bshags pa la sogs pa bya'o //	de d zer rnams kyis skyed ba bla ma dang sangs rgya dang byang chub sems dpa rnams mdun du lta nas phyag tshal ba dang mngon ba mchod nas sdig ba chags ba la sogs ba byed 
BO_T02_D3536:178a-7	de nas chos thams cad kyi bdag nyid kyang sgyu ma'i dpe la sogs pas so sor snang ba tsam sa bon las bsams nas rang bzhin rnam par dag pa brjod par bya ste /	de nas chos thams cad kyi bdag nyid kyang sgyu ma dpe la sogs ba so sor snang ba tsam sa bon las bsams nas rang bzhin rnam ba dag ba rjod ba byed ste 
BO_T02_D3536:178a-8	de nas stong pa nyid kyis lhag par grol ba la sogs pa brjod par bya'o //	de nas stong ba nyid kyis lhag ba grol ba la sogs ba rjod ba byed 
BO_T02_D3536:178a-9	de nas de'i sa bon yongs su gyur pa las mya ngan med pa'i shing /	de nas de sa bon yongs su gyur ba las mya ngan med ba shing 
BO_T02_D3536:178a-10	de'i steng du zla ba la gnas pa'i mam yig / de thams cad yongs su gyur pa las bdag nyid 'od zer can gyi skur blta'o //	de steng du zla ba la gnas ba mam yig de thams cad yongs su gyur ba las bdag nyid d zer can gyi skur lta 
BO_T02_D3536:178a-11	de yang sku mdog ser mo zhal gsum pa /	de yang sku mdog ser mo zhal gsum ba 
BO_T02_D3536:178a-12	so sor spyan gsum pa /	so sor spyan gsum ba 
BO_T02_D3536:178a-13	phyag brgyad pa /	phyag brgyad ba 
BO_T02_D3536:178a-14	na bza' dmar po mnabs pa /	na bza dmar po nab ba 
BO_T02_D3536:178a-15	phu dud dmar po'i stod g-yogs can /	phu dud dmar po stod g-yogs can 
BO_T02_D3536:178a-16	rgyan thams cad kyis brgyan pa /	rgyan thams cad kyis rgyan ba 
BO_T02_D3536:178a-17	rnam par snang mdzad kyis dbu brgyan cing 'od 'phro ba'i 'phreng ba 'khrigs pa bandhu dzi ba ka'i me tog lta bu dang ldan pa'i phyag g-yon pa rnams kyis sdigs mdzub kyi zhags pa dang / gzhu dang / mya ngan med pa'i yal ga dang /	rnam ba snang mdzad kyis dbu rgyan cing d phro ba phreng ba khrig ba bandhu dzi ba ka me tog lta bu dang ldan ba phyag g-yon ba rnams kyis sdigs mdzub kyi zhags ba dang gzhu dang mya ngan med ba yal ga dang 
BO_T02_D3536:178a-18	skud pa bsnams pa /	skud ba snom ba 
BO_T02_D3536:178a-19	g-yas na rdo rje dang / mda' dang / lcags kyu dang / khab bsnams pa /	g-yas na rdo rje dang mda dang lcags kyu dang khab snom ba 
BO_T02_D3536:178a-20	mchod rten gyi nang na gnas shing phag bdun gyi shing rta la zhabs g-yon brkyang gis bzhugs pa /	mchod rten gyi nang na gnas shing phag bdun gyi shing rta la zhabs g-yon rkyong gis bzhugs ba 
BO_T02_D3536:178a-21	lang tsho gzhon nus gnas shing spyan rgyas pa /	lang tsho gzhon nus gnas shing spyan rgya ba 
BO_T02_D3536:178a-22	de'i rtsa ba'i zhal zhi zhing sgeg pa /	de rtsa ba zhal zhi zhing sgeg ba 
BO_T02_D3536:178b-0	g-yon na phag zhal @178b nag po khro ba dang bcas pa khro gnyer gtsigs shing 'jigs par byed pa ljags bskyod pa'o //	g-yon na phag zhal nag po khro ba dang cha ba khro gnyer gtsigs shing jigs ba byed ba ljags skyod ba 
BO_T02_D3536:178b-1	zhal g-yas pa dmar zhing zlum pa padma r'a ga dang mtshungs pa gtsang khang nang na bzhengs shing mya ngan med pa'i shing gi me tog gcal du bkram pa /	zhal g-yas ba dmar zhing zlum ba padma ra ga dang mtshungs ba gtsang khang nang na bzhengs shing mya ngan med ba shing gi me tog gcal du grem ba 
