segmentnr	original	folio	stemmed
BO_K10_Dx_H0349:478b-0	@478b / rgya gar skad du /	478b	rgya gar skad du 
BO_K10_Dx_H0349:478b-1	a'arya mee tri s'u tram n'a ma /	478b	aarya mee tri su tram na ma 
BO_K10_Dx_H0349:478b-2	bod skad du /	478b	bod skad du 
BO_K10_Dx_H0349:478b-3	'phags pa byams pa'i mdo zhes bya ba /	478b	phag ba byams ba mdo zhes byed ba 
BO_K10_Dx_H0349:479a-0	dkon mchog gsum la gus par phyag 'tshal @479a *//	479a	dkon(d) mchog gsum la gus ba phyag tshal 
BO_K10_Dx_H0349:479a-1	lo; ;'di skad bdag gis thos pa dus gcig na /	479a	lo; ;di skad bdag gis thos ba dus gcig na 
BO_K10_Dx_H0349:479a-2	bcom ldan 'das ston pa ser skya'i gnas n+ya gro dha'i gtsug lag khang re hi ni'i 'bab chu'i 'gram na dge slong gi dge 'dun dang thabs cig tu bzhugs so //	479a	joms ldan da ston ba ser skya gnas n+ya gro dha gtsug lag khang re hi ni bab chu grams na dge slong gi dge dun dang thabs cig tu bzhugs so 
BO_K10_Dx_H0349:479a-3	de nas tshe dang ldan pa sh'a ri'i bus bcom ldan 'das la dri ba 'di skad ces gsol to //	479a	de nas tshe dang ldan ba sha ri bud joms ldan da la dri ba di skad ces gsol to 
BO_K10_Dx_H0349:479a-4	ma 'ongs dus na 'byung ba yi //	479a	ma ngs dus na byung ba yi 
BO_K10_Dx_H0349:479a-5	rgyal ba ji lta bu zhig lags //	479a	rgyal ba ji lta bu jig lags 
BO_K10_Dx_H0349:479a-6	nyid kyi rjes la rab bstan pa'i //	479a	nyid kyi rjes la rab ston ba 
BO_K10_Dx_H0349:479a-7	sangs rgyas ji ltar 'byung ba lags //	479a	sangs rgya ji ltar byung ba lags 
BO_K10_Dx_H0349:479a-8	rgya cher bdag ni nyan par 'tshal //	479a	rgya cher bdag ni nyan ba tshal 
BO_K10_Dx_H0349:479a-9	spyan dang ldan pas gsung du gsol //	479a	spyan dang ldan ba gsung du gsol 
