segmentnr	original	stemmed
BO_K10_D0273=D0511=D0853_H0275:88a-0	@88a / /rgya gar skad du /	gar skad du 
BO_K10_D0273=D0511=D0853_H0275:88a-1	a'arya dva da sha bud dhi kan n'a ma ma h'a y'a na s'u tra /	aarya dva da sha bud dhi kan na ma ma ha ya na su tra 
BO_K10_D0273=D0511=D0853_H0275:88a-2	bod skad du /	bod skad du 
BO_K10_D0273=D0511=D0853_H0275:88a-3	'phags pa sangs rgyas bcu gnyis pa zhes bya ba theg pa chen po'i mdo /	phag ba sangs rgya chu gnyis ba zhes byed ba theg ba chen po mdo 
BO_K10_D0273=D0511=D0853_H0275:88a-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0273=D0511=D0853_H0275:88a-5	'di skad bdag gis thos pa dus cig na /	di skad bdag gis thos ba dus cig na 
BO_K10_D0273=D0511=D0853_H0275:88a-6	bcom ldan 'das rgyal po'i khab na bya rgod kyi phung po'i ri la dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang thabs gcig tu bzhugs te /	joms ldan da rgyal po khab na byed rgod kyi phung po ri la dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po dang thabs gcig tu bzhugs te 
BO_K10_D0273=D0511=D0853_H0275:88a-7	byang chub sems dpa' ma pham pa la sogs pa byang chub sems dpa' khri nyis stong gi byang chub sems dpa'i dge 'dun chen po dang thabs gcig go /	byang chub sems dpa ma pham ba la sogs ba byang chub sems dpa khri nyis stong gi byang chub sems dpa dge dun chen po dang thabs gcig go 
BO_K10_D0273=D0511=D0853_H0275:88a-8	de nas bcom ldan 'das kyis byang chub sems dpa' sems dpa' chen po byams pa la bka' stsal pa /	de nas joms ldan da kyis byang chub sems dpa sems dpa chen po byams ba la bka stsal ba 
BO_K10_D0273=D0511=D0853_H0275:88a-9	byams pa / sangs rgyas kyi zhing 'di nas shar phyogs logs su sangs rgyas kyi zhing bye ba khrag khrig 'bum phrag brjod du med pa bcu'i rdul phra rab kyi rdul snyed kyi sangs rgyas kyi zhing 'das pa na 'jig rten gyi khams mu tig can zhes bya ba yod de	byams ba sangs rgya kyi zhing di nas char phyogs logs su sangs rgya kyi zhing bye ba khrag khrig bum phrag rjod du med ba chu rdul phra rab kyi rdul snyed kyi sangs rgya kyi zhing da ba na jig rten gyi khams mu tig can zhes byed ba yod de 
BO_K10_D0273=D0511=D0853_H0275:88b-0	/ de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas nam mkha' dpal dri med rdul sel rab mdzes yon tan gyi tog gi 'od me tog padma bee d'urya'i 'od zer rin po @88b che'i gzugs lta bu'i sku dang ldan pa spos mchog	de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya nam mkha dpal dri med rdul sel rab mdzes yon tan gyi tog gi d me tog padma bee durya d zer rin po che gzugs lta bu sku dang ldan ba spros mchog 
BO_K10_D0273=D0511=D0853_H0275:88b-1	dam pas mchod pa sku rnam par spras shing legs par brgyan pa gtsug tor gyi gtsug nas nyi ma'i 'od zer dpag med zla 'od smon lam gyis brgyan pa rab sprul bkod pa chen po chos kyi dbyings las mngon 'phags chags med rin chen rgyal po zhes bya	dam ba mchod ba sku rnam ba spras shing legs ba rgyan ba gtsug tor gyi gtsug nas nyi ma d zer dpog med zla d smon lam gyis rgyan ba rab sprul bkod ba chen po chos kyi dbyings las mngon phag chags med rin chen rgyal po zhes byed 
BO_K10_D0273=D0511=D0853_H0275:88b-2	ba da ltar yang bzhugs te 'tsho zhing gzhes la chos kyang ston to //	ba da ltar yang bzhugs te tsho zhing gzhes la chos kyang ston to 
BO_K10_D0273=D0511=D0853_H0275:88b-3	su rgyal ba'i mtshan 'dzin pa de bskal pa chen po dzambu'i gling gi rdul phra rab kyi rdul snyed kyi bskal par 'khor ba las ldog go /	su rgyal ba mtshan dzin ba de bskal ba chen po dzambu gling gi rdul phra rab kyi rdul snyed kyi bskal ba khor ba las ldog go 
BO_K10_D0273=D0511=D0853_H0275:88b-4	des byang chub sems dpa' sems dpa' chen po dri med ces bya ba lung bstan te /	des byang chub sems dpa sems dpa chen po dri med ces byed ba lung ston te 
BO_K10_D0273=D0511=D0853_H0275:88b-5	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas nam mkha'i dpal dri med rdul sel rab mdzes yon tan gyi tog gi 'od me tog padma bee d'urya'i 'od zer rin po che'i gzugs lta bu'i sku dang ldan pa spos mchog dam pas mchod	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya nam mkha dpal dri med rdul sel rab mdzes yon tan gyi tog gi d me tog padma bee durya d zer rin po che gzugs lta bu sku dang ldan ba spros mchog dam ba mchod 
BO_K10_D0273=D0511=D0853_H0275:88b-6	pa sku rnam par spras shing legs par brgyan pa gtsug tor gyi gtsug nas nyi ma'i 'od zer dpag med zla 'od smon lam gyis brgyan pa rab sprul bkod pa chen po chos kyi dbyings las mngon 'phags chags med rin chen rgyal po de yongs su mya ngan	ba sku rnam ba spras shing legs ba rgyan ba gtsug tor gyi gtsug nas nyi ma d zer dpog med zla d smon lam gyis rgyan ba rab sprul bkod ba chen po chos kyi dbyings las mngon phag chags med rin chen rgyal po de yongs su mya ngan 
BO_K10_D0273=D0511=D0853_H0275:88b-7	las 'das pa'i dam pa'i chos nub ma thag tu bla na med pa yang dag par rdzogs pa'i byang chub tu mngon par rdzogs par 'tshang rgya bar 'gyur te /	las da ba dam ba chos nub ma thag tu bla na med ba yang dag ba rdzogs ba byang chub tu mngon ba rdzogs ba tshang rgya ba gyur te 
BO_K10_D0273=D0511=D0853_H0275:89a-0	de bzhin gshegs pa dgra bcom @89a *//	de bzhin gshegs ba dgra joms 
BO_K10_D0273=D0511=D0853_H0275:89a-1	pa; yang dag par rdzogs pa'i sangs rgyas /	pa; yang dag ba rdzogs ba sangs rgya 
BO_K10_D0273=D0511=D0853_H0275:89a-2	rig pa dang / zhabs su ldan pa /	rig ba dang zhabs su ldan ba 
BO_K10_D0273=D0511=D0853_H0275:89a-3	bde bar gshegs pa /	bde ba gshegs ba 
BO_K10_D0273=D0511=D0853_H0275:89a-4	'jig rten mkhyen pa /	jig rten mkhyen ba 
BO_K10_D0273=D0511=D0853_H0275:89a-5	skyes bu 'dul ba'i kha lo sgyur ba /	skye bu dul ba kha lo sgyur ba 
BO_K10_D0273=D0511=D0853_H0275:89a-6	bla na med pa /	bla na med ba 
BO_K10_D0273=D0511=D0853_H0275:89a-7	lha dang / mi rnams kyi ston pa /	lha dang mi rnams kyi ston ba 
BO_K10_D0273=D0511=D0853_H0275:89a-8	sangs rgyas bcom ldan 'das chu lha gzhon nu nyi ma'i sgron ma zla ba'i me tog rin chen padma gser sdug nam mkha' lta bu'i sku ldan rnam par snang mdzad 'od zer rab brgyan thogs med 'khor lo'i dkyil 'khor phyogs bcur 'od zer rab 'byin 'jig rten khams	sangs rgya joms ldan da chu lha gzhon nu nyi ma sgron ma zla ba me tog rin chen padma gser sdug nam mkha lta bu sku ldan rnam ba snang mdzad d zer rab rgyan thogs med khor lo dkyil khor phyogs jur d zer rab byin jig rten khams 
BO_K10_D0273=D0511=D0853_H0275:89a-9	kun tu snang byed tog gi rgyal mtshan rgyal po zhes bya bar 'jig rten du 'byung bar 'gyur ro //	kun tu snang byed tog gi rgyal mtshan rgyal po zhes byed ba jig rten du byung ba gyur ro 
BO_K10_D0273=D0511=D0853_H0275:89a-10	shar phyogs de nyid kyi de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas bgrod pa thams cad dri med 'od ces bya ba'i mtshan kyang gzung ngo //	char phyogs de nyid kyi de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya bgrod ba thams cad dri med d ces byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89a-11	tshig 'don to //	tshig don to 
BO_K10_D0273=D0511=D0853_H0275:89a-12	phyag bya'o // lho phyogs kyi de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas spobs pa'i rgyan la dgongs pa zhes bya ba'i mtshan kyang gzung ngo //	phyag byed lho phyogs kyi de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya spobs ba rgyan la dgongs ba zhes byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89a-13	yid la bya'o //	yid la byed 
BO_K10_D0273=D0511=D0853_H0275:89a-14	nub phyogs kyi de bzhin gshegs pa dri med zla ba'i tog gi rgyal po grags ldan zhes bya ba'i mtshan kyang gzung ngo //	nub phyogs kyi de bzhin gshegs ba dri med zla ba tog gi rgyal po grags ldan zhes byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89a-15	phyag bya'o // byang phyogs kyi de bzhin gshegs pa me tog gi bkod pa snang bar mdzad pa zhes bya ba'i mtshan kyang gzung ngo //	phyag byed byang phyogs kyi de bzhin gshegs ba me tog gi bkod ba snang ba mdzad ba zhes byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89b-0	phyag bya'o // shar lho'i phyogs mtshams kyi de bzhin gshegs pa 'od mdzad @89b ces bya ba'i mtshan kyang gzung ngo //	phyag byed char lho phyogs mtshams kyi de bzhin gshegs ba d mdzad ces byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89b-1	phyag bya'o // lho nub kyi phyogs mtshams kyi de bzhin gshegs pa rin chen mchog gi tog grags ldan zhes bya ba'i mtshan kyang gzung ngo //	phyag byed lho nub kyi phyogs mtshams kyi de bzhin gshegs ba rin chen mchog gi tog grags ldan zhes byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89b-2	phyag bya'o; ;nub byang gi phyogs mtshams kyi de bzhin gshegs pa 'jigs med rnam par gzigs zhes bya ba'i mtshan kyang gzung ngo //	phyag bya; ;nub byang gi phyogs mtshams kyi de bzhin gshegs ba jigs med rnam ba gzigs zhes byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89b-3	phyag bya'o // byang shar gyi phyogs mtshams kyi de bzhin gshegs pa 'jigs bral bag tsha ba mi mnga' spu zing mi byed ces bya ba'i mtshan kyang gzung ngo //	phyag byed byang char gyi phyogs mtshams kyi de bzhin gshegs ba jigs bral bag tsha ba mi mnga spu zing mi byed ces byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89b-4	phyag bya'o // 'og gi phyogs kyi de bzhin gshegs pa seng ge bsgyings pa'i mid pa zhes bya ba'i mtshan kyang gzung ngo //	phyag byed g gi phyogs kyi de bzhin gshegs ba seng ge sgying ba mid ba zhes byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89b-5	phyag bya'o // steng gi phyogs kyi de bzhin gshegs pa gser 'od gzi brjid rgyal po zhes bya ba'i mtshan kyang gzung ngo //	phyag byed steng gi phyogs kyi de bzhin gshegs ba gser d gzi brjid rgyal po zhes byed ba mtshan kyang gzung ngo 
BO_K10_D0273=D0511=D0853_H0275:89b-6	phyag bya'o // byams pa /	phyag byed byams ba 
BO_K10_D0273=D0511=D0853_H0275:89b-7	dad pa'i rigs kyi bu'am /	dad ba rigs kyi bu 
BO_K10_D0273=D0511=D0853_H0275:89b-8	rigs kyi bu mos bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas bcu gnyis po 'di dag gi mtshan brjod la /	rigs kyi bu mos joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya chu gnyis po di dag gi mtshan rjod la 
BO_K10_D0273=D0511=D0853_H0275:89b-9	nyi ma bcur sdig pa thams cad kyi nyes pa bshags par bya /	nyi ma jur sdig ba thams cad kyi nyes ba chags ba byed 
BO_K10_D0273=D0511=D0853_H0275:89b-10	dge ba'i rtsa ba thams cad la rjes su yi rang bar bya /	dge ba rtsa ba thams cad la rjes su yi rang ba byed 
BO_K10_D0273=D0511=D0853_H0275:89b-11	sangs rgyas thams cad la bskul ba dang / sangs rgyas thams cad la gsol ba gdab pa dang / dge ba'i rtsa ba thams cad chos kyi dbyings su yongs su bsngo bas yongs su bsngo bar bya'o //	sangs rgya thams cad la skul ba dang sangs rgya thams cad la gsol ba gdab ba dang dge ba rtsa ba thams cad chos kyi dbyings su yongs su sngo ba yongs su sngo ba byed 
BO_K10_D0273=D0511=D0853_H0275:89b-12	'on kyang sdig pa thams cad zad par 'gyur ro //	n kyang sdig ba thams cad zad ba gyur ro 
BO_K10_D0273=D0511=D0853_H0275:90a-0	las kyi sgrib pa @90a *//	las kyi sgrib ba 
BO_K10_D0273=D0511=D0853_H0275:90a-1	thams cad rnam par byang bar 'gyur ro //	thams cad rnam ba byang ba gyur ro 
BO_K10_D0273=D0511=D0853_H0275:90a-2	de'i 'og tu sangs rgyas kyi zhing gi yon tan bkod pa phun sum tshogs pa dang / mi 'jigs pa phun sum tshogs pa dang / mtshan phun sum tshogs pa dang / byang chub sems dpa'i dge 'dun phun sum tshogs pa dang / gzungs phun sum tshogs pa'ang 'thob bo //	de g tu sangs rgya kyi zhing gi yon tan bkod ba phun sum tshogs ba dang mi jigs ba phun sum tshogs ba dang mtshan phun sum tshogs ba dang byang chub sems dpa dge dun phun sum tshogs ba dang gzungs phun sum tshogs ba thob bo 
BO_K10_D0273=D0511=D0853_H0275:90a-3	ting nge 'dzin phun sum tshogs pa'ang 'thob bo //	ting nge dzin phun sum tshogs ba thob bo 
BO_K10_D0273=D0511=D0853_H0275:90a-4	bsam pa ji lta ba bzhin du sangs rgyas kyi zhing yongs su dag pa phun sum tshogs pa dang / dge ba'i bshes gnyen phun sum tshogs pa'ang myur du yongs su 'dzin to //	bsam ba ji lta ba bzhin du sangs rgya kyi zhing yongs su dag ba phun sum tshogs ba dang dge ba bshes gnyen phun sum tshogs ba myur du yongs su dzin to 
BO_K10_D0273=D0511=D0853_H0275:90a-5	bla na med pa yang dag par rdzogs pa'i byang chub las nyams par mi 'gyur zhing yongs su nyams par yang mi 'gyur ro //	bla na med ba yang dag ba rdzogs ba byang chub las nyams ba mi gyur zhing yongs su nyams ba yang mi gyur ro 
BO_K10_D0273=D0511=D0853_H0275:90a-6	'khor ba na 'khor ba'i tshe'ang kun tu mdzes pa dang / de'i longs spyod phun sum tshogs pa dang / rigs phun sum tshogs pa dang / skye ba phun sum tshogs pa dang / rus phun sum tshogs pa dang / gzugs phun sum tshogs pa dang /	khor ba na khor ba tshe kun tu mdzes ba dang de longs spyod phun sum tshogs ba dang rigs phun sum tshogs ba dang skye ba phun sum tshogs ba dang rus phun sum tshogs ba dang gzugs phun sum tshogs ba dang 
