segmentnr	original	stemmed
BO_T17_MW1PD95844_2626:0	@ga_@#/_/za tshhogs gtor ma'i lung /	tshhogs thor ma lung 
BO_T17_MW1PD95844_2626:1	@##/_/bcom ldan 'das dpal kun tu bzang po rdo rje sems dpa' la	ldan da dpal kun tu bzang po rdo rje sems dpa la 
BO_T17_MW1PD95844_2626:2	phyag 'tshhal lo/_/don dang bral ba'i 'jig rten na/_/snang srid bde ba'i	phyag tshhal dang bral ba jig rten srid bde ba 
BO_T17_MW1PD95844_2626:3	longs spyod la/_/chags pa spyad pas 'khyams pa rnams/_/'di ltar spyad na	longs spyod ba spyod ba khyam ba ltar spyod na 
BO_T17_MW1PD95844_2626:4	grol zhes gsungs/_/lta ba byin brlabs bskyed pa dang /_/spyan dang mchod	grol zhes ba byin brlabs skyed ba dang dang mchod 
BO_T17_MW1PD95844_2626:5	dang rol pa dang /_/lhag ma'i las dang bsngo ba brgyad/_/rgyun du mi stong rnal	dang rol ba dang ma las dang sngo ba du mi stong rnal 
BO_T17_MW1PD95844_2626:6	'byor yin/_/dbang po yul dus rnam shes kun/_/shes rab thabs sbyor ye	byor po yul dus rnam shes rab thabs sbyor ye 
BO_T17_MW1PD95844_2626:7	sangs rgyas/_/'byung ba yum gyi mkha' klong las/_/sprul pa rang 'byung longs	sangs ba yum gyi mkha klong ba rang byung longs 
BO_T17_MW1PD95844_2626:8	spyod lha/_/byang chub sems kyi klong bdal bas/_/gnyis med cig pa'i longs	spyod chub sems kyi klong gdal med cig ba longs 
BO_T17_MW1PD95844_2626:9	spyod yin/_/lta ba 'di la gang gnas pa/_/sangs ma rgyas pa gcig kyang med/_/	spyod ba di la gang gnas ma rgya ba gcig kyang 
BO_T17_MW1PD95844_2626:10	dang por longs spyod kun ldan nas/_/bdag nyid lung gi khrag 'thungs las/_/	dang por longs spyod kun ldan nyid lung gi khrag thung 
BO_T17_MW1PD95844_2626:11	yig 'bru gsum 'phros thim tsham gyis/_/sbyang ba sngags kyis kha bskang ba'o/	yig bru gsum phro thim tsham ba sngags kyis kha skong 
BO_T17_MW1PD95844_2626:12	bdag nyid khrag 'thung gsal ba las/_/lto bar bru las gzhal yas su/_/rim	bdag nyid khrag thung gsal ba ba bru las jal yas 
BO_T17_MW1PD95844_2626:13	pa lnga yi dkyil 'khor lha/_/mi bskyod rdzogs pa'i tshhul gyis bsgom/_/sa ma dza	ba lnga yi dkyil khor skyod rdzogs ba tshhul gyis ma dza 
BO_T17_MW1PD95844_2626:14	yi phyag rgya yis/_/'bar des 'phags pa 'khor dang bcas/_/nam mkha'i	yi phyag rgya des phag ba khor dang mkha 
BO_T17_MW1PD95844_2626:15	khams kun gang bar dmigs/_/de nyid thig le'i tshhul du bsgom/_/rim pa bzhin	khams kun gang ba nyid thig le tshhul du ba bzhin 
BO_T17_MW1PD95844_2626:16	du gros te sbyang /_/sngags kyis lha mo rim pa bzhin/_/shes rab thabs tshhul	du gros te sbyong kyis lha mo rim ba rab thabs tshhul 
BO_T17_MW1PD95844_2626:17	mnyes pas mchod/_/bla med dngos grub stshol bar bsam/_/om na ma sarba ta	mnyes ba med dngos grub stshol ba na ma sarba ta 
BO_T17_MW1PD95844_2626:18	tha ga ta a ba lo ke te a mr-i te hum om ba lin ta khar ma kha ro da_ki ni/_kha ro yo yo sgo ni/_dang tam a la la ho/_zhes rgyas par mchod do/_/de nas bdag nyid mnyam	tha ga ta a ba lo ke te a mr-i te hum om ba lin ta khar ma kha ro da_ki ro yo yo sgo tam a la la rgya ba mchod nas bdag nyid mnyam 
BO_T17_MW1PD95844_2626:19	bzhag pas/_/rnam gsum tshhul gyis rol par bya/_/bdag nyid rang gi lha mnyes	jog gsum tshhul gyis rol ba nyid rang gi lha mnyes 
BO_T17_MW1PD95844_2626:20	pas/_/mchod sbyin yin te dngos grub bo/_/bdag nyid mnyam bzhag ta gi rgyal//	sbyin yin te dngos grub nyid mnyam jog ta gi 
BO_T17_MW1PD95844_2626:21	ma tshhogs dbang phyug dam la bsdu/_/sngags 'dis mchod la 'phrin las bcol/_/	ma tshhogs dbang phyug dam la dis mchod la phrin las 
