segmentnr	original	stemmed
BO_T06_D4065:171b-0	@171b # // rgya gar skad du /	rgya gar skad du 
BO_T06_D4065:171b-1	pra ka ra na bing sha ka t'i k'a /	pra ka ra na bing sha ka t ka 
BO_T06_D4065:171b-2	bod skad du /	bod skad du 
BO_T06_D4065:171b-3	rab tu byed pa nyi shu pa'i 'grel bshad /	rab tu byed ba nyi shu ba grel chad 
BO_T06_D4065:171b-4	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	jam dpal gzhon nur gyur ba la phyag tshal lo 
BO_T06_D4065:171b-5	gang thugs thugs rje rag las phyir //	gang thugs thugs rje rag las phyir 
BO_T06_D4065:171b-6	gzhan gyi don la rtag dgyes pa //	gzhan gyi don la rtag dgyes ba 
BO_T06_D4065:172a-0	mi shes bcom la phyag 'tshal @172a * //	mi shes joms la phyag tshal 
BO_T06_D4065:172a-1	lo ; / nyi shu pa ni rnam par dbye //	lo nyi shu ba ni rnam ba byed 
BO_T06_D4065:172a-2	theg pa chen po la khams gsum pa rnam par rig pa tsam du rnam par gzhag ces bya ba tshig dang po 'dis ni rab tu byed pa 'di'i dgos pa dang / brjod par bya ba'i rang gi ngo bo dang / dgos pa'i yang dgos pa dngos su ston to //	theg ba chen po la khams gsum ba rnam ba rig ba tsam du rnam ba jog ces byed ba tshig dang po dis ni rab tu byed ba di dgos ba dang rjod ba byed ba rang gi ngo bo dang dgos ba yang dgos ba dngos su ston to 
BO_T06_D4065:172a-3	'brel pa ni don gyis brtag par bya'o //	brel ba ni don gyis rtog ba byed 
BO_T06_D4065:172a-4	rab tu byed pa'i 'brel pa dang / brjod par bya ba dang / dgos pa rnams nges par brjod par bya'o //	rab tu byed ba brel ba dang rjod ba byed ba dang dgos ba rnams nges ba rjod ba byed 
BO_T06_D4065:172a-5	gzhan du na 'brel pa med pa dang / brjod par bya ba med pa dang / dgos pa med pa dang / dgos pa'i yang dgos pa med pa'i rab tu byed pa ni rtog pa sngon du gtong ba'i nyan pa po dag khas mi len te //	gzhan du na brel ba med ba dang rjod ba byed ba med ba dang dgos ba med ba dang dgos ba yang dgos ba med ba rab tu byed ba ni rtogs ba sngon du gtong ba nyan ba po dag khas mi len te 
BO_T06_D4065:172a-6	de la theg pa chen po zhes bya ba 'dis ni dgos pa'i yang dgos pa bstan to //	de la theg ba chen po zhes byed ba dis ni dgos ba yang dgos ba ston to 
BO_T06_D4065:172a-7	khams gsum pa rnam par rig pa tsam du rnam par gzhag ces bya ba 'dis ni brjod par bya ba dang / dgos pa bstan to //	khams gsum ba rnam ba rig ba tsam du rnam ba jog ces byed ba dis ni rjod ba byed ba dang dgos ba ston to 
BO_T06_D4065:172a-8	'dir khams gsum pa rnam par rig pa tsam nyid lung dang rigs pa gnyis kyis bstan to //	dir khams gsum ba rnam ba rig ba tsam nyid lung dang rigs ba gnyis kyis ston to 
BO_T06_D4065:172a-9	'di ni brjod par bya'o //	di ni rjod ba byed 
BO_T06_D4065:172a-10	khams gsum pa rnam par rig pa tsam nyid du bstan pa ni dgos pa'o //	khams gsum ba rnam ba rig ba tsam nyid du ston ba ni dgos ba 
BO_T06_D4065:172a-11	bstan pa de yang rab tu dbye bas byed pa'i phyir te /	ston ba de yang rab tu byed ba byed ba phyir te 
BO_T06_D4065:172a-12	rab tu byed pa ni dgos pa 'di'i thabs yin no //	rab tu byed ba ni dgos ba di thabs yin no 
BO_T06_D4065:172a-13	de bas na rab tu byed pa dang dgos pa gnyis ni thabs dang thabs las byung ba'i mtshan nyid kyis 'brel bar gnas so //	de ba na rab tu byed ba dang dgos ba gnyis ni thabs dang thabs las byung ba mtshan nyid kyis brel ba gnas so 
BO_T06_D4065:172a-14	de ltar gnas pa la brgya la 'ga' zhig khams gsum pa rnam par rig pa tsam du bstan pa 'dis ni ci zhig bya zhes rgol du 'ong bas de'i phyir /	de ltar gnas ba la brgya la ga jig khams gsum ba rnam ba rig ba tsam du ston ba dis ni ci jig byed zhes rgol du ng ba de phyir 
BO_T06_D4065:172a-15	theg pa chen po zhes bya ba 'di smos so //	theg ba chen po zhes byed ba di smos so 
BO_T06_D4065:172a-16	de las ni khams gsum pa rnam par rig pa tsam nyid du bstan pa ni thag pa chen po thob par bya ba'i phyir ro zhes bya ba'i tshig gi don 'di 'byung ste /	de las ni khams gsum ba rnam ba rig ba tsam nyid du ston ba ni thag ba chen po thob ba byed ba phyir ro zhes byed ba tshig gi don di byung ste 
BO_T06_D4065:172a-17	'di ni re zhig spyi'i don no //	di ni re jig spyi don no 
BO_T06_D4065:172a-18	yan lag gi don brjod par bya ste /	yan lag gi don rjod ba byed ste 
BO_T06_D4065:172a-19	theg pa chen po zhes bya ba 'dis 'dong pas na theg pa'o //	theg ba chen po zhes byed ba dis dong ba na theg ba 
BO_T06_D4065:172a-20	yang na 'dir 'dod pas na theg pa'o //	yang na dir dod ba na theg ba 
BO_T06_D4065:172a-21	de'i theg pa yang yin la chen po yang yin pas theg pa chen po'o //	de theg ba yang yin la chen po yang yin ba theg ba chen po 
BO_T06_D4065:172a-22	de'i phyir byang chub sems dpa'i lam 'bras bu dang bcas pa la theg pa chen po zhes bstan pa yin no //	de phyir byang chub sems dpa lam bras bu dang cha ba la theg ba chen po zhes ston ba yin no 
BO_T06_D4065:172b-0	chen po ni de ma yin pa'i theg pa gzhan pas mchog tu gyur par rig @172b par bya'o /	chen po ni de ma yin ba theg ba gzhan ba mchog tu gyur ba rig ba byed 
BO_T06_D4065:172b-1	'di ltar der ni gang zag la bdag med par shes pas nyon mongs pa'i sgrib pa tsam spong ba'o //	di ltar der ni gang zag la bdag med ba shes ba nyon mongs ba sgrib ba tsam spong ba 
BO_T06_D4065:172b-2	'dir ni gang zag dang chos la bdag med par shes pas nyon mongs pa dang shes bya'i sgrib pa spong ba'o //	dir ni gang zag dang chos la bdag med ba shes ba nyon mongs ba dang shes byed sgrib ba spong ba 
BO_T06_D4065:172b-3	yang na chen po rnam pa bdun dang ldan pa'i phyir chen po ste /	yang na chen po rnam ba bdun dang ldan ba phyir chen po ste 
BO_T06_D4065:172b-4	chen po rnam pa bdun ni dmigs pa dang / sgrub pa dang / ye shes dang / brtson 'grus dang / thabs la mkhas pa dang / yang dag par 'grub pa dang / las zhes bya ba'o //	chen po rnam ba bdun ni dmigs ba dang sgrub ba dang ye shes dang brtson grus dang thabs la mkhas ba dang yang dag ba grub ba dang las zhes byed ba 
BO_T06_D4065:172b-5	la ni 'dir rgyu'i don du blta bar bya ste /	la ni dir rgyu don du lta ba byed ste 
BO_T06_D4065:172b-6	theg pa chen po'i rgyu theg pa chen po thob par byed pa'i don zhes bya ba'i tha tshig go //	theg ba chen po rgyu theg ba chen po thob ba byed ba don zhes byed ba tha tshig go 
BO_T06_D4065:172b-7	'di ltar 'dul ba ni rnam pa gnyis te /	di ltar dul ba ni rnam ba gnyis te 
BO_T06_D4065:172b-8	gang zag la bdag med par bstan pas 'dul ba dag dang / chos la bdag med par bstan pas 'dul ba dag go //	gang zag la bdag med ba ston ba dul ba dag dang chos la bdag med ba ston ba dul ba dag go 
