segmentnr	original	stemmed
BO_K12_D0783=D1060_H0726:132a-0	@132a dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0783=D1060_H0726:132a-1	aom mo kha mu khi /	aom mo kha mu khi 
BO_K12_D0783=D1060_H0726:132a-2	tri mu khi /	tri mu khi 
BO_K12_D0783=D1060_H0726:132a-3	tri mu khi /	tri mu khi 
BO_K12_D0783=D1060_H0726:132a-4	ma h'a sra mu khi /	ma ha sra mu khi 
BO_K12_D0783=D1060_H0726:132a-5	ta th'a ga t'a mu kha stre ha na /	ta tha ga ta mu kha stre ha na 
BO_K12_D0783=D1060_H0726:132a-6	tshinda tshinda / bhinda bhinda /	tshinda tshinda bhinda bhinda 
BO_K12_D0783=D1060_H0726:132a-7	sva sth'a n'am gatstsha sl'a he sv'a h'a /	sva stha n gatstsha sla he sva ha 
BO_K12_D0783=D1060_H0726:132a-8	mad se dang / brta ka dang / ga gon ring po la lan nyi shu rtsa gcig bzlas pa byas te gshegs na mcher pa'i skran zhi bar 'gyur ro //	mad se dang rtas ka dang ga gon ring po la lan nyi shu rtsa gcig bzlas ba byed te gshegs na mcher ba skran zhi ba gyur ro 
BO_K12_D0783=D1060_H0726:132a-9	the tshom med do //	the tshom med do 
BO_K12_D0783=D1060_H0726:132a-10	skran zhi ba'i gzungs rdzogs so ////	skran zhi ba gzungs rdzogs so 
