segmentnr	original	stemmed
BO_T11_D4226-3:170b-28	de'i shes pa'i rang bzhin yin pas na thun mongs ma yin pa'i phyir ro zhes dgongs pa'o //	de shes ba rang bzhin yin ba na thun mongs ma yin ba phyir ro zhes dgongs ba 
BO_T11_D4226-3:170b-29	de ltar zhes bya ba ni chu ma yin pa la yang chu'i rnam par ro //	de ltar zhes byed ba ni chu ma yin ba la yang chu rnam ba ro 
BO_T11_D4226-3:171a-0	de ni @171a * //	de ni 
BO_T11_D4226-3:171a-1	zhes bya ba ni snang bzhin pa'i chu'o //	zhes byed ba ni snang bzhin ba chu 
BO_T11_D4226-3:171a-2	rang ri rnams par rtog pa yin yang /	rang ri rnams ba rtogs ba yin yang 
BO_T11_D4226-3:171a-3	phyi rol gyi thob par bya ba'i tha snyan byed pa'i rgyu'i phyir na /	phyi rol gyi thob ba byed ba tha snyan byed ba rgyu phyir na 
BO_T11_D4226-3:171a-4	thob par bya ba ma yin pa rang gi rnams pa'i tha snyad mi byed pa yin no zhes bya ba'i don to //	thob ba byed ba ma yin ba rang gi rnams ba tha snyad mi byed ba yin no zhes byed ba don to 
BO_T11_D4226-3:171a-5	'di'i ming ni 'di yin te zhes bya ba ni 'di nyid kyi don ni 'di las ni dus gzhan du yang 'di zhes bya ba'o //	di ming ni di yin te zhes byed ba ni di nyid kyi don ni di las ni dus gzhan du yang di zhes byed ba 
BO_T11_D4226-3:171a-6	rang gi mtshan nyid ni ma yin no zhes bya ba ni yul dang dus gzhan na med pa'i phyir ro zhes dgongs pa'o //	rang gi mtshan nyid ni ma yin no zhes byed ba ni yul dang dus gzhan na med ba phyir ro zhes dgongs ba 
BO_T11_D4226-3:171a-7	bzlog pa ni zhes bya ba ni goms pa'am /	bzlog ba ni zhes byed ba ni goms ba 
BO_T11_D4226-3:171a-8	rtog pa sngon du gtong ba can yin pas so //	rtogs ba sngon du gtong ba can yin ba so 
BO_T11_D4226-3:171a-9	rtog pa po gnyi ga yang mdor bsdus nas ston pa ni 'di ltar zhes bya ba'o //	rtogs ba po gnyi ga yang mdor sdud nas ston ba ni di ltar zhes byed ba 
BO_T11_D4226-3:171a-10	'di'i ming 'di zhes bya ba ni brda nyid kyi don to //	di ming di zhes byed ba ni brda nyid kyi don to 
BO_T11_D4226-3:171a-11	de ltar re zhig gang zhig dngos po kho nar brda 'dzin pa brjod pa yin no //	de ltar re jig gang jig dngos po kho nar brda dzin ba rjod ba yin no 
BO_T11_D4226-3:171a-12	de ni zhig rang nyid kho na tha snyad las brda rtogs pa de brjod pa ni de bzhin du zhes bya ba'o //	de ni jig rang nyid kho na tha snyad las brda rtogs ba de rjod ba ni de bzhin du zhes byed ba 
BO_T11_D4226-3:171a-13	de la na yang rtogs pa ldan pa dag rtog par 'gyur ro zhes blta par bya'o //	de la na yang rtogs ba ldan ba dag rtogs ba gyur ro zhes lta ba byed 
BO_T11_D4226-3:171a-14	'ga' zhig gis 'di 'on cig ces brjod pa las so //	ga jig gis di n cig ces rjod ba las so 
BO_T11_D4226-3:171a-15	sgra 'di las zhes bya ba ni rnam pa 'di lta bu'i sgra las so //	sgra di las zhes byed ba ni rnam ba di lta bu sgra las so 
BO_T11_D4226-3:171a-16	yang na zhes bya ba la sogs pas ni de phyir brda'i dus na yang zhes bya ba'i rnam 'grel nyid rnam pa gzhan du 'chad pa'o //	yang na zhes byed ba la sogs ba ni de phyir brda dus na yang zhes byed ba rnam grel nyid rnam ba gzhan du chad ba 
