segmentnr	original	folio	stemmed
BO_NK023_('a)001:8000	gnas bkod yongs su gyur pa las //	800	gnas bkod yongs su gyur ba las 
BO_NK023_('a)001:8001	ye shes rtags kyi phyag rgya sbyin //	800	ye shes rtags kyi phyag rgya sbyin 
BO_NK023_('a)001:8002	tshig bzhi po 'di tsaka pod rnying pa na gda' ba 'di phyi dbang gi rgyab yig yin /	800	tshig bzhi po di tsaka pod rnying ba na gda ba di phyi dbang gi rgyab yig yin 
BO_NK023_('a)001:8003	nang dbang la dang po nyan dbang yod pa'o //	800	nang dbang la dang po nyan dbang yod ba 
BO_NK023_('a)001:8004	des na phyi dbang yo ga /	800	des na phyi dbang yo ga 
BO_NK023_('a)001:8005	nang dbang ma h+aa /	800	nang dbang ma h+aa 
BO_NK023_('a)001:8006	gsang dbang a nu /	800	gsang dbang a nu 
BO_NK023_('a)001:8007	bsgrub dbang a ti bzhi ka'i zhi ba 'dir byas /	800	sgrub dbang a ti bzhi ka zhi ba dir byed 
BO_NK023_('a)001:8008	bzhi ka'i khro bo dang bsgrubs rigs 'dzin pa yang sbrel bdog /	800	bzhi ka khro bo dang sgrub rigs dzin ba yang sbrel bdog 
BO_NK023_('a)001:8009	khyad par phyi dbang gtso rkyang dang / nang dbang gtso bo zung 'brel rigs lnga gang rung dang / gsang dbang gtso bo rig bdag zung 'brel la zhi ma khro'o //	800	khyad ba phyi dbang gtso rkyang dang nang dbang gtso bo zung brel rigs lnga gang rung dang gsang dbang gtso bo rig bdag zung brel la zhi ma khro 
BO_NK023_('a)001:8010	sgrub dbang gtso bo kun khyab bla mar kun tshangs dang gzhi la 'khor rgyas dus du mar nges pa yi khyad par gyis shan phye'o //	801	sgrub dbang gtso bo kun khyab bla mar kun tshangs dang gzhi la khor rgya dus du mar nges ba yi khyad ba gyis shan byed 
