segmentnr	original	folio	stemmed
BO_NK005_(ca)010:0	dpal yang dag gi dkyil 'khor gyi cho ga bdud rtsi'i nying khu zhes bya ba bzhugs so //	0	dpal yang dag gi dkyil khor gyi cho ga bdud rtsi nying khu zhes byed ba bzhugs so 
BO_NK005_(ca)010:1	dpal yang dag gi dkyil 'khor gyi cho ga bdud rtsi'i nying khu zhes bya ba /	0	dpal yang dag gi dkyil khor gyi cho ga bdud rtsi nying khu zhes byed ba 
BO_NK005_(ca)010:2	bla ma he ru ka la phyag 'tshal lo //	0	bla ma he ru ka la phyag tshal lo 
BO_NK005_(ca)010:3	mi 'gyur mchog tu bde chen he ru ka /	0	mi gyur mchog tu bde chen he ru ka 
BO_NK005_(ca)010:4	stong nyid dbyings kyi dpa' mor dgyes rol pa'i //	0	stong nyid dbyings kyi dpa mor dgyes rol ba 
BO_NK005_(ca)010:5	zung 'jug dga' chen rol mos sa gsum po //	0	zung jug dga chen rol mos sa gsum po 
BO_NK005_(ca)010:6	dbugs 'byin mdzad pa yang dag bla mar 'dud //	0	dbugs byin mdzad ba yang dag bla mar dud 
BO_NK005_(ca)010:7	de yi dkyil 'khor bde chen mchog gi gzhir //	0	de yi dkyil khor bde chen mchog gi gzhir 
BO_NK005_(ca)010:8	'jug pa'i lam bzang brgyud ldan dam pa yi //	0	jug ba lam bzang brgyud ldan dam ba yi 
BO_NK005_(ca)010:9	rjes 'brang bdud rtsi'i nying khu lta bu'i ngag /	0	rjes brang bdud rtsi nying khu lta bu ngag 
BO_NK005_(ca)010:10	gzhan phan blo yis mdo tsam gsal bar bya //	1	gzhan phan blo yis mdo tsam gsal ba byed 
BO_NK005_(ca)010:11	'di la gsum ste /	1	di la gsum ste 
BO_NK005_(ca)010:12	dmigs par bya ba'i yul /	1	dmigs ba byed ba yul 
BO_NK005_(ca)010:13	bsgrub par bya ba'i thabs /	1	sgrub ba byed ba thabs 
BO_NK005_(ca)010:14	nyams su blangs ba'i 'bras bu'o //	1	nyams su blangs ba bras bu 
BO_NK005_(ca)010:15	dang po ni /	1	dang po ni 
BO_NK005_(ca)010:16	gzhi 'bras kyi de kho na nyid de /	1	gzhi bras kyi de kho na nyid de 
BO_NK005_(ca)010:17	ji skad du /	1	ji skad du 
BO_NK005_(ca)010:18	yang dag grub pa gcig pu nyid //	1	yang dag grub ba gcig pu nyid 
BO_NK005_(ca)010:19	sangs rgyas bde chen kun 'dus pa //	1	sangs rgya bde chen kun du ba 
