segmentnr	original	stemmed
BO_K01_D0003-4_H0003-4:214b-17	ri lu btsong bar brtsams so //	ri lu btsong ba brtsams so 
BO_K01_D0003-4_H0003-4:214b-18	chang tshong dag gis kyang chang btsong bar brtsams te /	chang tshong dag gis kyang chang btsong ba brtsams te 
BO_K01_D0003-4_H0003-4:214b-19	de nyid du 'khod nas der tshong 'dus chags par gyur to //	de nyid du khod nas der tshong du chags ba gyur to 
BO_K01_D0003-4_H0003-4:214b-20	'brog gnas kyis rgyal po gzugs can snying po la 'phrin yig /	brog gnas kyis rgyal po gzugs can snying po la phrin yig 
BO_K01_D0003-4_H0003-4:214b-21	lha / bdag gis 'dir tshong 'dus btsugs kyi; lhas 'dir zhal lta ba gtang ba'i rigs so //	lha bdag gis dir tshong du btsugs kyi; lhas dir zhal lta ba gtong ba rigs so 
BO_K01_D0003-4_H0003-4:214b-22	zhes spring ngo //	zhes spring ngo 
BO_K01_D0003-4_H0003-4:214b-23	rgyal pos bsam pa /	rgyal pos bsam ba 
BO_K01_D0003-4_H0003-4:214b-24	gang du bdag gi ru gsum bcom zhing rab tu bcom zhing 'ongs pa der des tshong 'dus btsugs pas /	gang du bdag gi ru gsum joms zhing rab tu joms zhing ngs ba der des tshong du btsugs ba 
BO_K01_D0003-4_H0003-4:214b-25	de ni / de nyid kyir gyur cig /	de ni de nyid kyir gyur cig 
BO_K01_D0003-4_H0003-4:214b-26	snyam nas / des de la 'phrin yig /	snyam nas des de la phrin yig 
BO_K01_D0003-4_H0003-4:214b-27	ngas tshong 'dus de khyod la byin gyi /	ngas tshong du de khyod la byin gyi 
BO_K01_D0003-4_H0003-4:214b-28	der dpya dang lo thang ci 'du ba de dag khyod nyid ci dgar spyod cig /	der dpya dang lo thang ci du ba de dag khyod nyid ci dgar spyod cig 
BO_K01_D0003-4_H0003-4:214b-29	ces spring ngo //	ces spring ngo 
BO_K01_D0003-4_H0003-4:215a-0	'brog gnas su tshong 'dus @215a *//	brog gnas su tshong du 
BO_K01_D0003-4_H0003-4:215a-1	btsugs nas 'brog gnas /	btsugs nas brog gnas 
BO_K01_D0003-4_H0003-4:215a-2	'brog gnas zhes bya ba'i ming du gyur to //	brog gnas zhes byed ba ming du gyur to 
BO_K01_D0003-4_H0003-4:215a-3	'brog gnas na gnas pa'i skye bo'i tshogs rnams kyis bsam pa /	brog gnas na gnas ba skye bo tshogs rnams kyis bsam ba 
BO_K01_D0003-4_H0003-4:215a-4	shes ldan dag /	shes ldan dag 
BO_K01_D0003-4_H0003-4:215a-5	bdag cag gang cung zad bde bar gnas pa gang yin pa de thams cad 'brog gnas kyi mthu yin pas /	bdag cag gang cung zad bde ba gnas ba gang yin ba de thams cad brog gnas kyi mthu yin ba 
