segmentnr	original	folio	stemmed
BO_NK083_('u)002:0	// phyi chos mdo sngags thun mong gi lam rim rin chen spungs pa zhes bya ba bzhugs so //	0	phyi chos mdo sngags thun mong gi lam rim rin chen spung ba zhes byed ba bzhugs so 
BO_NK083_('u)002:1	slob dpon rin po che pad+ma 'byung gnas kyis mdzad pa'o //	0	slob dpon rin po che pad+ma byung gnas kyis mdzad ba 
BO_NK083_('u)002:2	bcom ldan 'das dpal rdo rje sems dpa' la phyag 'tshal lo //	0	joms ldan da dpal rdo rje sems dpa la phyag tshal lo 
BO_NK083_('u)002:3	shes bya'i yul la rnam par brtag /thar pa'i lam la rab zhugs te //	0	shes byed yul la rnam ba rtog ba lam la rab jug te 
BO_NK083_('u)002:4	'bras bu rnam mkhyen thob byed phyir //	0	bras bu rnam mkhyen thob byed phyir 
BO_NK083_('u)002:5	rin chen spungs pa bstan par bya //	0	rin chen spung ba ston ba byed 
BO_NK083_('u)002:6	mtshan nyid drug ldan brgyud pa ldan zhing gdams ngag che //	0	mtshan nyid drug ldan brgyud ba ldan zhing doms ngag che 
BO_NK083_('u)002:7	dbang dang ldan zhing byin rlabs che //	0	dbang dang ldan zhing byin rlabs che 
BO_NK083_('u)002:8	shes rab ldan zhing snying rje che //	0	shes rab ldan zhing snying rje che 
BO_NK083_('u)002:9	thos pa ldan zhing nyams myong che //	0	thos ba ldan zhing nyams myong che 
BO_NK083_('u)002:10	lta ba ldan zhing sgom gyis zin //	1	lta ba ldan zhing sgom gyis zin 
BO_NK083_('u)002:11	tshig la mkhas shing don la gnas //	1	tshig la mkhas shing don la gnas 
BO_NK083_('u)002:12	zhes pa ste /	1	zhes ba ste 
BO_NK083_('u)002:13	bla ma ni /	1	bla ma ni 
BO_NK083_('u)002:14	'du shes bzhi la /	1	du shes bzhi la 
BO_NK083_('u)002:15	thun mong khyad par /	1	thun mong khyad ba 
BO_NK083_('u)002:16	yang dag /log ba'i 'du shes bzhi /	1	yang dag ba du shes bzhi 
BO_NK083_('u)002:17	de re re la'ang bzhi bzhi ste /	1	de re re la bzhi bzhi ste 
BO_NK083_('u)002:18	dang po la /	1	dang po la 
BO_NK083_('u)002:19	'khor ba chu bo /	1	khor ba chu bo 
BO_NK083_('u)002:20	chos gru / bla ma mnyan pa /	2	chos gru bla ma nyan ba 
BO_NK083_('u)002:21	nyams len chu brgal ba'i tshul lo //	2	nyams len chu rgol ba tshul lo 
BO_NK083_('u)002:22	gnyis pa la /	2	gnyis ba la 
BO_NK083_('u)002:23	rang nad pa /	2	rang nad ba 
BO_NK083_('u)002:24	bla ma sman pa /	2	bla ma sman ba 
BO_NK083_('u)002:25	chos la sman /	2	chos la sman 
BO_NK083_('u)002:26	nyams len nad gso ba'i 'du shes so //	2	nyams len nad gso ba du shes so 
BO_NK083_('u)002:27	gsum pa la /	2	gsum ba la 
BO_NK083_('u)002:28	rang dug lnga'i nad kyis zin pa /	2	rang dug lnga nad kyis zin ba 
BO_NK083_('u)002:29	bla ma sangs rgyas /	2	bla ma sangs rgya 
BO_NK083_('u)002:30	gdams ngag bdud rtsi /	3	doms ngag bdud rtsi 
BO_NK083_('u)002:31	nyams len dug lnga sel ba'i 'du shes /	3	nyams len dug lnga sel ba du shes 
BO_NK083_('u)002:32	bzhi pa la /	3	bzhi ba la 
BO_NK083_('u)002:33	rang rgyal po /	3	rang rgyal po 
BO_NK083_('u)002:34	bla ma tshong pa /	3	bla ma tshong ba 
BO_NK083_('u)002:35	chos tshong thob /	3	chos tshong thob 
BO_NK083_('u)002:36	nyan bshad tshong gi 'du shes te /	3	nyan chad tshong gi du shes te 
BO_NK083_('u)002:37	de rnams las phyi ma bzhi spang la /	3	de rnams las phyi ma bzhi spong la 
BO_NK083_('u)002:38	snga ma rnams dang / ldan pa'i dran pas bsten /	3	snga ma rnams dang ldan ba dran ba sten 
BO_NK083_('u)002:39	snod kyi skyon kha spubs /	3	snod kyi skyon kha spub 
BO_NK083_('u)002:40	zhabs brdol / dug can gsum spangs la bsnyen /	4	zhabs rdol dug can gsum spong la snyen 
BO_NK083_('u)002:41	mthong lugs sangs rgyas thams cad 'dus pa /	4	mthong lugs sangs rgya thams cad du ba 
BO_NK083_('u)002:42	rdo rje 'dzin pa'i ngo bo dkon mchog gsum gyi rtsa ba /	4	rdo rje dzin ba ngo bo dkon(d) mchog gsum gyi rtsa ba 
BO_NK083_('u)002:43	dpe nor bu /	4	dpe nor bu 
BO_NK083_('u)002:44	don sangs rgyas las kyang lhag par blta ba ste /	4	don sangs rgya las kyang lhag ba lta ba ste 
BO_NK083_('u)002:45	lnga ldan sgo nas pha lta /	4	lnga ldan sgo nas pha lta 
BO_NK083_('u)002:46	dal 'byor mi lus rin po che //	4	dal byor mi lus rin po che 
BO_NK083_('u)002:47	shin tu rnyed dka' thob dus su //	4	shin tu rnyed dka thob dus su 
BO_NK083_('u)002:48	don med stong log ma byed par //	4	don med stong log ma byed ba 
BO_NK083_('u)002:49	gtan gyi so nam da res gyis //	4	gtan gyi so nam da res gyis 
BO_NK083_('u)002:50	phyi yi mi rtag dbyar 1dgun dus 2bzhi /	5	phyi yi mi rtag dbyar 1dgun dus 2bzhi 
