segmentnr	original	stemmed
BO_K10_D0132_H0134:403b-0	@403b ;;rgya gar skad du a'arya sh'u rang ga ma sa m'a dhi n'a ma ma h'a y'a na s'u tra /	;;rgya gar skad du aarya shu rang ga ma sa ma dhi na ma ma ha ya na su tra 
BO_K10_D0132_H0134:403b-1	bod skad du /	bod skad du 
BO_K10_D0132_H0134:403b-2	'phags pa dpa' bar 'gro ba'i ting nge 'dzin ces bya ba theg pa chen po'i mdo /	phag ba dpa ba gro ba ting nge dzin ces byed ba theg ba chen po mdo 
BO_K10_D0132_H0134:403b-3	bam po dang po /	bam po dang po 
BO_K10_D0132_H0134:404a-0	sangs rgyas dang byang @404a *//	sangs rgya dang byang 
BO_K10_D0132_H0134:404a-1	chub sems dpa' thams cad la phyag 'tshal lo //	chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0132_H0134:404a-2	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0132_H0134:404a-3	bcom ldan 'das rgyal po'i khab na /	joms ldan da rgyal po khab na 
BO_K10_D0132_H0134:404a-4	bya rgod kyi phung po'i ri la dge slong sum khri nyis stong gi dge slong gi dge 'dun chen po mngon par shes pas mngon par shes pa sha stag dang thabs gcig tu bzhugs so //	byed rgod kyi phung po ri la dge slong sum khri nyis stong gi dge slong gi dge dun chen po mngon ba shes ba mngon ba shes ba sha stag dang thabs gcig tu bzhugs so 
BO_K10_D0132_H0134:404a-5	byang chub sems dpa' bdun khri nyis stong dang yang thabs gcig ste /	byang chub sems dpa bdun khri nyis stong dang yang thabs gcig ste 
BO_K10_D0132_H0134:404a-6	thams cad kyang mngon par shes pa'i ye shes thob pa /	thams cad kyang mngon ba shes ba ye shes thob ba 
BO_K10_D0132_H0134:404a-7	gzungs kyis mi brjed pa'i chos dang ldan pa /	gzungs kyis mi brjed ba chos dang ldan ba 
BO_K10_D0132_H0134:404a-8	spobs pa mi zad pa'i chos dang ldan pa /	spobs ba mi zad ba chos dang ldan ba 
BO_K10_D0132_H0134:404a-9	ting nge 'dzin la shin tu gnas pas mi g-yo ba /	ting nge dzin la shin tu gnas ba mi g-yo ba 
BO_K10_D0132_H0134:404a-10	shes rab kyi mig sgrub pa shes pa la mkhas pa /	shes rab kyi mig sgrub ba shes ba la mkhas ba 
BO_K10_D0132_H0134:404a-11	bzod pa thob pa /	bzod ba thob ba 
BO_K10_D0132_H0134:404a-12	gzungs kyi tshul thob pa /	gzungs kyi tshul thob ba 
BO_K10_D0132_H0134:404a-13	chos zab mo'i tshul la zhugs pa /	chos zab mo tshul la jug ba 
BO_K10_D0132_H0134:404a-14	bskal pa grangs med pa bye ba tshar phyin pa /	bskal ba grangs med ba bye ba tshar phyin ba 
BO_K10_D0132_H0134:404a-15	smon lam phun sum tshogs pa /	smon lam phun sum tshogs ba 
BO_K10_D0132_H0134:404a-16	bdud dang / phyir rgol ba bcom pa /	bdud dang phyir rgol ba joms ba 
BO_K10_D0132_H0134:404a-17	sangs rgyas kyi zhing bkod pa chen po dang ldan pa yongs su bzung ba /	sangs rgya kyi zhing bkod ba chen po dang ldan ba yongs su bzung ba 
BO_K10_D0132_H0134:404a-18	byams pa chen po'i go cha bgos pa /	byams ba chen po go cha bgod ba 
BO_K10_D0132_H0134:404a-19	snying rje chen po yongs su bzung ba /	snying rje chen po yongs su bzung ba 
BO_K10_D0132_H0134:404a-20	brtson 'grus chen pos rtul ba /	brtson grus chen pos rtul ba 
BO_K10_D0132_H0134:404a-21	tshig thams cad kyi nges pa'i tshig ston pa shes pa la mkhas pa /	tshig thams cad kyi nges ba tshig ston ba shes ba la mkhas ba 
BO_K10_D0132_H0134:404a-22	spyod pa yongs su dag pa /	spyod ba yongs su dag ba 
BO_K10_D0132_H0134:404a-23	rnam par thar pa'i sgo gsum la gnas pa /	rnam ba thar ba sgo gsum la gnas ba 
BO_K10_D0132_H0134:404b-0	ye shes dus gsum la ma chags pa thob @404b pa; khams gsum las mngon par byung ba /	ye shes dus gsum la ma chags ba thob pa; khams gsum las mngon ba byung ba 
BO_K10_D0132_H0134:404b-1	sangs rgyas dang / chos la mos pa mang ba /	sangs rgya dang chos la mos ba mang ba 
BO_K10_D0132_H0134:404b-2	chos kyi 'khor lo skor ba /	chos kyi khor lo skor ba 
BO_K10_D0132_H0134:404b-3	sgra thogs pa med pa /	sgra thogs ba med ba 
BO_K10_D0132_H0134:404b-4	sgra yid du 'ong bas go bar byed pa /	sgra yid du ng ba go ba byed ba 
BO_K10_D0132_H0134:404b-5	spyod lam thams cad yongs su brtags pa ma yin pa /	spyod lam thams cad yongs su rtog ba ma yin ba 
BO_K10_D0132_H0134:404b-6	dkris pa dang bral ba /	dkri ba dang bral ba 
BO_K10_D0132_H0134:404b-7	mtshan gyis legs par brgyan pa /	mtshan gyis legs ba rgyan ba 
BO_K10_D0132_H0134:404b-8	sems can thams cad yongs su mi gtong ba'i go cha ba gos pa /	sems can thams cad yongs su mi gtong ba go cha ba gos ba 
BO_K10_D0132_H0134:404b-9	dran pa dang / blo gros dang / rtogs pa dang ldan pa /	dran ba dang blo gros dang rtogs ba dang ldan ba 
BO_K10_D0132_H0134:404b-10	ngo tsha shes pa dang / brtan pa dang ldan pa sha stag la /	ngo tsha shes ba dang brtan ba dang ldan ba sha stag la 
BO_K10_D0132_H0134:404b-11	'di lta ste /	di lta ste 
BO_K10_D0132_H0134:404b-12	byang chub sems dpa' sems dpa' chen po thogs pa med par chos kyi 'khor lo skor ba dang / byang chub sems dpa' sems dpa' chen po sems bskyed ma thag tu chos kyi 'khor lo skor ba dang / byang chub sems dpa' sems dpa' chen po sgrib pa med pa'i chos kyi 'khor lo bskor ba dang /	byang chub sems dpa sems dpa chen po thogs ba med ba chos kyi khor lo skor ba dang byang chub sems dpa sems dpa chen po sems skyed ma thag tu chos kyi khor lo skor ba dang byang chub sems dpa sems dpa chen po sgrib ba med ba chos kyi khor lo skor ba dang 
BO_K10_D0132_H0134:404b-13	byang chub sems dpa' sems dpa' chen po mig gtsang zhing dri ma med par yongs su sbyong ba dang / byang chub sems dpa' sems dpa' chen po kun nas ldang ba thams cad rnam par sel ba dang / byang chub sems dpa' sems dpa' chen po dga' ba dang /	byang chub sems dpa sems dpa chen po mig gtsang zhing dri ma med ba yongs su sbyong ba dang byang chub sems dpa sems dpa chen po kun nas ldang ba thams cad rnam ba sel ba dang byang chub sems dpa sems dpa chen po dga ba dang 
