segmentnr	original	folio	stemmed
BO_TZ28_SA-023:0	\u0f01\u0f83: gsang ba'i bdag po phyag na rdo rje khyung gsang ba yang khol gyi rgyud dang gdams pa bzhugs pa lags so :	0	\u0f01\u0f83: gsang ba bdag po phyag na rdo rje khyung gsang ba yang khol gyi brgyud dang doms ba bzhugs ba lags so 
BO_TZ28_SA-023:1	rgya gar skad du :	0	rgya gar skad du 
BO_TZ28_SA-023:2	ar+ya badzra pa ni ka ru na tan+t+ra :	0	ar+ya badzra ba ni ka ru na tan+t+ra 
BO_TZ28_SA-023:3	bod skad du :	0	bod skad du 
BO_TZ28_SA-023:4	'phags pa lag na rdo rje khyung gi gsang sgrub ces bya ba'i rgyud :	0	phag ba lag na rdo rje khyung gi gsang sgrub ces byed ba brgyud 
BO_TZ28_SA-023:5	dpal phyag na rdo rje sprul pa'i khyung chen 'bar ba'i tshhogs dang bcas pa la phyag 'tshhal lo :	0	dpal phyag na rdo rje sprul ba khyung chen bar ba tshhogs dang cha ba la phyag tshhal lo 
BO_TZ28_SA-023:6	'di skad bdag gis thos pa'i dus gcig na :	0	di skad bdag gis thos ba dus gcig na 
BO_TZ28_SA-023:7	sum cu rtsha gsum lha gnas su :	0	sum cu rtsha gsum lha gnas su 
BO_TZ28_SA-023:8	bcom ldan shakya thub pa la :	0	joms ldan shakya thub ba la 
BO_TZ28_SA-023:9	'khor du byang sems nyan thos dang : lha dang mi dang lha ma yin :	0	khor du byang sems nyan thos dang lha dang mi dang lha ma yin 
BO_TZ28_SA-023:10	mkha' lding klu dang gnod sbyin sogs :	1	mkha lding klu dang gnod sbyin sogs 
BO_TZ28_SA-023:11	bsam mi khyab dang thabs gcig bzhugs :	1	bsam mi khyab dang thabs gcig bzhugs 
BO_TZ28_SA-023:12	de tshhe lha dbang brgya byin bu :	1	de tshhe lha dbang brgya byin bu 
BO_TZ28_SA-023:13	dri med 'od ces bya ba la :	1	dri med d ces byed ba la 
BO_TZ28_SA-023:14	klu gdug dug phreng zhes bya bas :	1	klu gdug dug phreng zhes byed ba 
BO_TZ28_SA-023:15	tshi tshi dz+wa la'i nad btang ste :	1	tshi tshi dz+wa la nad gtong ste 
BO_TZ28_SA-023:16	lha dbang thugs rab ma bde nas :	1	lha dbang thugs rab ma bde nas 
BO_TZ28_SA-023:17	bcom ldan 'das la 'di skad gsol :	1	joms ldan da la di skad gsol 
BO_TZ28_SA-023:18	kyai bcom ldan thugs rje can :	1	kyai joms ldan thugs rje can 
BO_TZ28_SA-023:19	'gro ba smin par byed pa la :	1	gro ba smin ba byed ba la 
BO_TZ28_SA-023:20	byin rlabs chu bo ji ltar 'bebs :	2	byin rlabs chu bo ji ltar bebs 
