segmentnr	original	stemmed
BO_K10_D0272_H0274:80b-0	@80b / /rgya gar skad du /	gar skad du 
BO_K10_D0272_H0274:81a-0	da sha buddha kam n'a @81a *//	da sha buddha kam na 
BO_K10_D0272_H0274:81a-1	ma ma h'a y'a na s'u tra /	ma ma ha ya na su tra 
BO_K10_D0272_H0274:81a-2	bod skad du /	bod skad du 
BO_K10_D0272_H0274:81a-3	sangs rgyas bcu pa zhes bya ba theg pa chen po'i mdo /	sangs rgya chu ba zhes byed ba theg ba chen po mdo 
BO_K10_D0272_H0274:81a-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0272_H0274:81a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0272_H0274:81a-6	bcom ldan 'das rgyal po'i khab bya rgod kyi phung po'i ri la dge slong gi dge 'dun stong nyis brgya lnga bcu dang / byang chub sems dpa' sems dpa' chen po stong phrag rab tu mang po dang thabs gcig tu bzhugs so //	joms ldan da rgyal po khab byed rgod kyi phung po ri la dge slong gi dge dun stong nyis brgya lnga chu dang byang chub sems dpa sems dpa chen po stong phrag rab tu mang po dang thabs gcig tu bzhugs so 
BO_K10_D0272_H0274:81a-7	de'i tshe 'khor de nyid du byang chub sems dpa' sems dpa' chen po yul yangs pa'i li tsa b'i gzhon nu yon tan rin chen me tog rgyas pa zhes bya ba 'dus par gyur te 'dug go /	de tshe khor de nyid du byang chub sems dpa sems dpa chen po yul yangs ba li tsa b gzhon nu yon tan rin chen me tog rgya ba zhes byed ba du ba gyur te dug go 
BO_K10_D0272_H0274:81a-8	de nas byang chub sems dpa' sems dpa' chen po yon tan rin chen me tog rgyas pa stan las langs te /	de nas byang chub sems dpa sems dpa chen po yon tan rin chen me tog rgya ba stan las ldang te 
BO_K10_D0272_H0274:81a-9	bla gos phrag pa gcig tu gzar nas pus mo g-yas pa'i lha nga sa la btsugs te /	bla gos phrag ba gcig tu gzar nas pus mo g-yas ba lha nga sa la btsugs te 
BO_K10_D0272_H0274:81a-10	bcom ldan 'das gang na ba de logs su thal mo sbyar ba btud nas bcom ldan 'das la 'di skad ces gsol to //	joms ldan da gang na ba de logs su thal mo sbyor ba dud nas joms ldan da la di skad ces gsol to 
BO_K10_D0272_H0274:81a-11	gal te bdag cag gis zhu ba zhus pas bcom ldan 'das kyi thugs rangs pa lta na /	gal te bdag cag gis ju ba zhus ba joms ldan da kyi thugs rangs ba lta na 
BO_K10_D0272_H0274:81a-12	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas la bdag phyogs 'ga' zhig zhu'o //	joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya la bdag phyogs ga jig ju 
BO_K10_D0272_H0274:81b-0	de skad ces gsol pa dang / bcom ldan 'das kyis byang chub sems dpa' sems dpa' chen po yon tan rin chen me tog rgyas pa la 'di skad ces bka' stsal @81b to; ;yon tan rin chen me tog rgyas pa /	de skad ces gsol ba dang joms ldan da kyis byang chub sems dpa sems dpa chen po yon tan rin chen me tog rgya ba la di skad ces bka stsal to; ;yon tan rin chen me tog rgya ba 
BO_K10_D0272_H0274:81b-1	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas la gang dang / gang 'dod pa dris shig dang / ngas dris pa de dang / de'i lung bstan pas khyod kyi sems rangs par bya'o //	joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya la gang dang gang dod ba dri shig dang ngas dri ba de dang de lung ston ba khyod kyi sems rangs ba byed 
BO_K10_D0272_H0274:81b-2	de nas bcom ldan 'das la byang chub sems dpa' sems dpa' chen po yon tan rin chen me tog rgyas pas 'di skad ces gsol to //	de nas joms ldan da la byang chub sems dpa sems dpa chen po yon tan rin chen me tog rgya ba di skad ces gsol to 
BO_K10_D0272_H0274:81b-3	bcom ldan 'das /	joms ldan da 
BO_K10_D0272_H0274:81b-4	rigs kyi bu'am /	rigs kyi bu 
BO_K10_D0272_H0274:81b-5	rigs kyi bu mo la las 'jig rten gyi khams gzhan dag na da ltar bcom ldan 'das bzhugs te 'tsho la gzhes shing chos kyang ston pa gang dag gi mtshan bzung na myur du bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par	rigs kyi bu mo la las jig rten gyi khams gzhan dag na da ltar joms ldan da bzhugs te tsho la gzhes shing chos kyang ston ba gang dag gi mtshan bzung na myur du bla na med ba yang dag ba rdzogs ba byang chub mngon ba rdzogs ba 
BO_K10_D0272_H0274:81b-6	'tshang rgya ba mchis sam /	tshang rgya ba mchis sam 
BO_K10_D0272_H0274:81b-7	de skad ces gsol ba dang / bcom ldan 'das kyis byang chub sems dpa' sems dpa' chen po yon tan rin chen me tog rgyas pa la 'di skad ces bka' stsal to //	de skad ces gsol ba dang joms ldan da kyis byang chub sems dpa sems dpa chen po yon tan rin chen me tog rgya ba la di skad ces bka stsal to 
BO_K10_D0272_H0274:81b-8	yon tan rin chen me tog rgyas pa legs so //	yon tan rin chen me tog rgya ba legs so 
BO_K10_D0272_H0274:81b-9	legs so // yon tan rin chen me tog rgyas pa /	legs so yon tan rin chen me tog rgya ba 
BO_K10_D0272_H0274:81b-10	khyod 'di ltar 'dir lhags pa'i byang chub sems dpa' sems dpa' chen po rnams dang / lha dang / mi dang / skye bo mang po rnams kyi don dang / phan pa dang ; bde ba dang / 'jig rten la snying brtse ba'i phyir zhugs te /	khyod di ltar dir lhags ba byang chub sems dpa sems dpa chen po rnams dang lha dang mi dang skye bo mang po rnams kyi don dang phan ba dang bde ba dang jig rten la snying brtse ba phyir jug te 
BO_K10_D0272_H0274:81b-11	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas la don 'di yongs su 'dri bar sems pa /	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya la don di yongs su bri ba sems ba 
BO_K10_D0272_H0274:82a-0	yon @82a *// tan rin chen me tog rgyas pa /	yon tan rin chen me tog rgya ba 
BO_K10_D0272_H0274:82a-1	khyod yang legs so //	khyod yang legs so 
BO_K10_D0272_H0274:82a-2	yon tan rin chen me tog rgyas pa /	yon tan rin chen me tog rgya ba 
BO_K10_D0272_H0274:82a-3	de'i phyir legs par rab tu nyon la yid la zungs shig dang / ngas khyod la bshad par bya'o //	de phyir legs ba rab tu nyon la yid la zungs shig dang ngas khyod la chad ba byed 
BO_K10_D0272_H0274:82a-4	bcom ldan 'das /	joms ldan da 
BO_K10_D0272_H0274:82a-5	de ltar 'tshal lo zhes gsol nas /	de ltar tshal lo zhes gsol nas 
BO_K10_D0272_H0274:82a-6	byang chub sems dpa' sems dpa' chen po yon tan rin chen me tog rgyas pas bcom ldan 'das kyi ltar nyan pa dang / bcom ldan 'das kyis 'di skad ces bka' stsal to //	byang chub sems dpa sems dpa chen po yon tan rin chen me tog rgya ba joms ldan da kyi ltar nyan ba dang joms ldan da kyis di skad ces bka stsal to 
BO_K10_D0272_H0274:82a-7	yon tan rin chen me tog rgyas pa /	yon tan rin chen me tog rgya ba 
BO_K10_D0272_H0274:82a-8	shar phyogs logs na yon tan thams cad rnam par dag pa zhes bya ba'i 'jig rten gyi khams yod de /	char phyogs logs na yon tan thams cad rnam ba dag ba zhes byed ba jig rten gyi khams yod de 
BO_K10_D0272_H0274:82a-9	de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas yon tan bskal pa dpag tu med pa las 'das pa zhes bya ba da ltar bzhugs te 'tsho la gzhes shing chos kyang ston to //	de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya yon tan bskal ba dpog tu med ba las da ba zhes byed ba da ltar bzhugs te tsho la gzhes shing chos kyang ston to 
BO_K10_D0272_H0274:82a-10	bskal pa de ni thams cad nye bar bsags shing brtsegs pa zhes bya'o //	bskal ba de ni thams cad nye ba bsags shing brtsegs ba zhes byed 
BO_K10_D0272_H0274:82a-11	de na sems can rnams kyi tshe'ang dpag tu med do; ;bcom ldan 'das yon tan bskal pa dpag tu med pa las 'das pa de'i 'khor thams cad kyang theg pa chen po la yang dag par zhugs pa sha stag ste /	de na sems can rnams kyi tshe dpog tu med do; ;bcom ldan da yon tan bskal ba dpog tu med ba las da ba de khor thams cad kyang theg ba chen po la yang dag ba jug ba sha stag ste 
BO_K10_D0272_H0274:82a-12	rigs kyi bu'am /	rigs kyi bu 
BO_K10_D0272_H0274:82b-0	rigs kyi bu mos de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas yon tan bskal pa dpag tu med pa las 'das pa zhes bya ba de'i mtshan bzung na @82b bskal pa stong phrag drug cur 'khor ba la rgyab kyis phyogs par byed	rigs kyi bu mos de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya yon tan bskal ba dpog tu med ba las da ba zhes byed ba de mtshan bzung na bskal ba stong phrag drug cur khor ba la rgyab kyis phyogs ba byed 
BO_K10_D0272_H0274:82b-1	do // shi 'phos nas kyang sgrib pa med pa'i gzungs zhes bya ba 'thob par 'gyur ro //	do chi pho nas kyang sgrib ba med ba gzungs zhes byed ba thob ba gyur ro 
BO_K10_D0272_H0274:82b-2	sangs rgyas kyi zhing bye ba phrag bcu'i sangs rgyas bcom ldan 'das rnams kyis kyang spobs pa yang dag par bskyed do //	sangs rgya kyi zhing bye ba phrag chu sangs rgya joms ldan da rnams kyis kyang spobs ba yang dag ba skyed do 
BO_K10_D0272_H0274:82b-3	chos ston pa na'ang khengs par mi 'gyur ro //	chos ston ba na kheng ba mi gyur ro 
BO_K10_D0272_H0274:82b-4	de la 'di skad ces bya ste /	de la di skad ces byed ste 
BO_K10_D0272_H0274:82b-5	gang gis skyob pa'i mtshan ni bzung byas na //	gang gis skyob ba mtshan ni bzung byed na 
BO_K10_D0272_H0274:82b-6	de la byang chub dam pa rnyed sla zhing //	de la byang chub dam ba rnyed sla zhing 
BO_K10_D0272_H0274:82b-7	bde bar gshegs pa'i yon tan gzhan rnams dang // yon tan dri med 'di dag mang 'thob 'gyur //	bde ba gshegs ba yon tan gzhan rnams dang yon tan dri med di dag mang thob gyur 
BO_K10_D0272_H0274:82b-8	yon tan rin chen me tog rgyas pa /	yon tan rin chen me tog rgya ba 
BO_K10_D0272_H0274:82b-9	lho phyogs logs na yon tan rin chen bkod pa zhes bya ba'i 'jig rten gyi khams yod de /	lho phyogs logs na yon tan rin chen bkod ba zhes byed ba jig rten gyi khams yod de 
BO_K10_D0272_H0274:82b-10	de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas yon tan rin chen bkod pa'i dpal gzi brjid kyi phung po'i bskal pa zhes bya ba da ltar bzhugs te 'tsho la gzhes shing chos kyang ston to //	de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya yon tan rin chen bkod ba dpal gzi brjid kyi phung po bskal ba zhes byed ba da ltar bzhugs te tsho la gzhes shing chos kyang ston to 
BO_K10_D0272_H0274:82b-11	bskal pa de ni yon tan rgya che ba zhes bya'o //	bskal ba de ni yon tan rgya che ba zhes byed 
BO_K10_D0272_H0274:82b-12	rigs kyi bu'am /	rigs kyi bu 
