segmentnr	original	folio	stemmed
BO_TZ60_AI-002:0	@#: gsang sngags lam gyi rim pa rin po che gsal ba'i sgron me'i 'grel pa rin chen phreng ba zhes bya ba bzhugs so :	0	gsang sngags lam gyi rim ba rin po che gsal ba sgron me grel ba rin chen phreng ba zhes byed ba bzhugs so 
BO_TZ60_AI-002:1	'grel pa rin chen phreng ba zhes bya ba :	0	grel ba rin chen phreng ba zhes byed ba 
BO_TZ60_AI-002:2	bla ma yi dam mkha' 'gro'i tshhogs la phyag 'tshhal lo :	0	bla ma yi dam mkha gro tshhogs la phyag tshhal lo 
BO_TZ60_AI-002:3	gang zhig gsang sngags rdo rje theg pa'i don :	0	gang jig gsang sngags rdo rje theg ba don 
BO_TZ60_AI-002:4	tshhe gcig sangs rgyas thob byed khyad par chos :	0	tshhe gcig sangs rgya thob byed khyad ba chos 
BO_TZ60_AI-002:5	nyams len lam rim rin chen sgron me yi :	0	nyams len lam rim rin chen sgron me yi 
BO_TZ60_AI-002:6	bshad 'grel rin chen phreng ba bri bar bya :	0	chad grel rin chen phreng ba bri ba byed 
BO_TZ60_AI-002:7	man ngag 'di la gsum ste :	0	man ngag di la gsum ste 
BO_TZ60_AI-002:8	klad dang gzhung dang mjug go :	0	klad dang gzhung dang mjug go 
BO_TZ60_AI-002:9	dang po ni :	0	dang po ni 
BO_TZ60_AI-002:10	rgya gar skad du :	1	rgya gar skad du 
BO_TZ60_AI-002:11	man+t+ra s+ya pa tha kra ma la na ma :	1	man+t+ra s+ya ba tha kra ma la na ma 
BO_TZ60_AI-002:12	bod skad du :	1	bod skad du 
BO_TZ60_AI-002:13	gsang sngags lam gyi rim pa zhes bya ba :	1	gsang sngags lam gyi rim ba zhes byed ba 
BO_TZ60_AI-002:14	zhes pa'o : gnyis pa gzhung don la gnyis te phyag 'tshhal ba dang rtshom par dam bca' ba 'o :	1	zhes ba gnyis ba gzhung don la gnyis te phyag tshhal ba dang rtshom ba dam chos ba mang 
BO_TZ60_AI-002:15	dang po phyag 'tshhal /   la gsum ste :	1	dang po phyag tshhal la gsum ste 
BO_TZ60_AI-002:16	bsdus don : dgos don :	1	sdud don dgos don 
BO_TZ60_AI-002:17	tshhig don no :	1	tshhig don no 
BO_TZ60_AI-002:18	dang po bsdus don /   la bzhi ste :	1	dang po sdud don la bzhi ste 
BO_TZ60_AI-002:19	gang la :   phyag 'tshhal /	1	gang la phyag tshhal 
BO_TZ60_AI-002:20	gang gis :   btshal /	2	gang gis btshal 
BO_TZ60_AI-002:21	dus nam : tshhul ji ltar btshal ba'o :	2	dus nam tshhul ji ltar btshal ba 
BO_TZ60_AI-002:22	dang po ni   gang la phyag 'tshhal na /kun bzang la :	2	dang po ni gang la phyag tshhal na bzang la 
BO_TZ60_AI-002:23	gnyis pa ni   gang gis btshal na /slob dpon pad+mas :	2	gnyis ba ni gang gis btshal na dpon pad+mas 
BO_TZ60_AI-002:24	gsum pa ni :   dus nam /	2	gsum ba ni dus nam 
BO_TZ60_AI-002:25	man ngag 'di rtshom dus :	2	man ngag di rtshom dus 
BO_TZ60_AI-002:26	bzhi pa ni   tshhul ji ltar na /rang bzhin gnyis su med pa'o :	2	bzhi ba ni tshhul ji ltar na bzhin gnyis su med ba 
BO_TZ60_AI-002:27	gnyis pa dgos don la lnga :	2	gnyis ba dgos don la lnga 
BO_TZ60_AI-002:28	phyag btshal bas tshhogs rdzogs :	2	phyag btshal ba tshhogs rdzogs 
BO_TZ60_AI-002:29	des bar chad mi 'byung :	2	des ba chad mi byung 
BO_TZ60_AI-002:30	des rtshom pa mthar phyin :	3	des rtshom ba mthar phyin 
BO_TZ60_AI-002:31	des rang gzhan gyi don 'grub :	3	des rang gzhan gyi don grub 
BO_TZ60_AI-002:32	des thugs dgongs rdzogs pa'i dgos pa'o :	3	des thugs dgongs rdzogs ba dgos ba 
BO_TZ60_AI-002:33	gsum pa tshhig don ni :	3	gsum ba tshhig don ni 
BO_TZ60_AI-002:34	rtsha ba gsum la gus pas phyag 'tshhal lo :	3	rtsha ba gsum la gus ba phyag tshhal lo 
BO_TZ60_AI-002:35	gnyis bcom gnyis ldan gnyis 'das gnyis dpal mchog :	3	gnyis joms gnyis ldan gnyis da gnyis dpal mchog 
BO_TZ60_AI-002:36	bya ba ni :	3	byed ba ni 
BO_TZ60_AI-002:37	bcom pa ni /   yul dang yul can gzung ba dang 'dzin pa gnyis bcom :	3	joms ba ni yul dang yul can gzung ba dang dzin ba gnyis joms 
BO_TZ60_AI-002:38	ldan pa /   gzung 'dzin gnyis med rig pa ye shes kyi don gnyis dang ldan :	3	ldan ba gzung dzin gnyis med rig ba ye shes kyi don gnyis dang ldan 
BO_TZ60_AI-002:39	'das pa /   yod med gnyis kyi mtha' gnyis las 'das :	3	da ba yod med gnyis kyi mtha gnyis las da 
BO_TZ60_AI-002:40	gnyis med kyi don rang chas su yod pa gnas pa gzhi'i dpal :	4	gnyis med kyi don rang cha su yod ba gnas ba gzhi dpal 
BO_TZ60_AI-002:41	de ji bzhin shes pa rtogs pa mchog gi dpal gnyis dang ldan :	4	de ji bzhin shes ba rtogs ba mchog gi dpal gnyis dang ldan 
BO_TZ60_AI-002:42	ma lus 'dus shing yang dag zol med pa :	4	ma lus du shing yang dag zol med ba 
BO_TZ60_AI-002:43	bya ba ni :	4	byed ba ni 
BO_TZ60_AI-002:44	ma lus pas na kun zhes bya ste :	4	ma lus ba na kun zhes byed ste 
BO_TZ60_AI-002:45	sangs rgyas kyi dgongs pa /   lhag ma med par 'dus pas na 'dus zhes bya ste :	4	sangs rgya kyi dgongs ba lhag ma med ba du ba na du zhes byed ste 
BO_TZ60_AI-002:46	dus gsum sangs rgyas kyi dgongs pa kun tu bzang po'i thugs su 'dus shing :	4	dus gsum sangs rgya kyi dgongs ba kun tu bzang po thugs su du shing 
BO_TZ60_AI-002:47	spyod yul yongs su yang dag pas na bzang po zhes bya ste :	4	spyod yul yongs su yang dag ba na bzang po zhes byed ste 
BO_TZ60_AI-002:48	rig pa gnyis med la gnyis 'dzin 'khrul pa'i zol med pa'o :	4	rig ba gnyis med la gnyis dzin khrul ba zol med ba 
BO_TZ60_AI-002:49	sangs rgyas bde gshegs drug pa kun 'dus bzang :	4	sangs rgya bde gshegs drug ba kun du bzang 
BO_TZ60_AI-002:50	bya ba ni :	5	byed ba ni 
BO_TZ60_AI-002:51	sangs rgyas ni /   gnyis 'dzin 'khrul pa thams cad sangs :	5	sangs rgya ni gnyis dzin khrul ba thams cad sangs 
BO_TZ60_AI-002:52	gnyis med ye shes ngo bo rgyas :	5	gnyis med ye shes ngo bo rgya 
BO_TZ60_AI-002:53	dgongs pa nar son pas na bde gshegs :	5	dgongs ba nar son ba na bde gshegs 
