segmentnr	original	stemmed
BO_T08_D4106-2:271b-7	ma lon par bsnyen par rdzogs par byed pa'i ltung byed de bdun cu gnyis pa bshad zin to /	ma lon ba snyen ba rdzogs ba byed ba ltung byed de bdun cu gnyis ba chad zin to 
BO_T08_D4106-2:271b-8	// / sa rko ba'i ltung byed kyi gleng gzhi ni sangs rgyas bcom ldan 'das mnyan yod na rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra na bzhugs so //	sa rko ba ltung byed kyi gleng gzhi ni sangs rgya joms ldan da nyan yod na rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra na bzhugs so 
BO_T08_D4106-2:271b-9	de'i tshe na drug sde dag rang gi lag gis sa rko bar byed /	de tshe na drug sde dag rang gi lag gis sa rko ba byed 
BO_T08_D4106-2:271b-10	rkor 'jud par byed /	rkor jud ba byed 
BO_T08_D4106-2:271b-11	rnang sgal spyar bar byed /	rnang sgal spyar ba byed 
BO_T08_D4106-2:271b-12	spyur du 'jud par byed /	spyur du jud ba byed 
BO_T08_D4106-2:271b-13	yur ba 'dren par byed 'dren du 'jud par byed nas gzhan mu stegs can dag shes ldan dag sh'kya'i bu'i dge spyong 'di dag ni rang gi lag gis sa rko bar byed /	yur ba bgrang ba byed bgrang du jud ba byed nas gzhan mu stegs can dag shes ldan dag shkya bu dge spyong di dag ni rang gi lag gis sa rko ba byed 
BO_T08_D4106-2:271b-14	rkong 'jud par byed /	rkong jud ba byed 
BO_T08_D4106-2:271b-15	rnang sgal spyur bar byed /	rnang sgal spyur ba byed 
BO_T08_D4106-2:271b-16	spyur du 'jud par byed /	spyur du jud ba byed 
BO_T08_D4106-2:271b-17	yur ba 'dren par byed /	yur ba bgrang ba byed 
BO_T08_D4106-2:271b-18	'dren du 'jud par byed de /	bgrang du jud ba byed de 
BO_T08_D4106-2:271b-19	bram ze dang khyim bdag dag kyang de ltar byed na shes ldan dag sh'akya'i bu'i dge sbyong 'di dag dang / bram ze dang / khyim bdag dag la bye brag ni ci yod /	bram ze dang khyim bdag dag kyang de ltar byed na shes ldan dag shakya bu dge sbyong di dag dang bram ze dang khyim bdag dag la bye brag ni ci yod 
BO_T08_D4106-2:271b-20	bsam pa ni ci yod /	bsam ba ni ci yod 
BO_T08_D4106-2:271b-21	tha dad du bya ba ni ci yod /	tha dad du byed ba ni ci yod 
BO_T08_D4106-2:271b-22	su zhig dge sbyong mgo reg 'di dag la bsod snyoms sbyin pa dag bya par sems zhes smod par byed /	su jig dge sbyong mgo reg di dag la bsod snyom sbyin ba dag byed ba sems zhes smod ba byed 
BO_T08_D4106-2:271b-23	phyar gtong bar byed /	phyar gtong ba byed 
BO_T08_D4106-2:271b-24	kha zer bar byed pa'i skabs de dge slong rnams kyis bcom ldan 'das la gsol to //	kha zer ba byed ba skabs de dge slong rnams kyis joms ldan da la gsol to 
BO_T08_D4106-2:271b-25	de nas bcom ldan 'das kyis byung ba 'di dang / gleng gzhi 'di dang / skabs 'di la dge slong gi dge 'dun bsdu ba mdzad de /	de nas joms ldan da kyis byung ba di dang gleng gzhi di dang skabs di la dge slong gi dge dun sdud ba mdzad de 
BO_T08_D4106-2:272a-0	drug sde dag @272a * //	drug sde dag 
BO_T08_D4106-2:272a-1	la rmas nas /	la rmas nas 
BO_T08_D4106-2:272a-2	dge sbyong gi tshul ma yin pa /	dge sbyong gi tshul ma yin ba 
BO_T08_D4106-2:272a-3	rjes su mthun pa ma yin pa /	rjes su mthun ba ma yin ba 
BO_T08_D4106-2:272a-4	rung ba ma yin pa /	rung ba ma yin ba 
BO_T08_D4106-2:272a-5	tshul dang mthun pa ma yin pa /	tshul dang mthun ba ma yin ba 
BO_T08_D4106-2:272a-6	de ni rab tu byung bas bya ba ma yin no zhes rnam grangs du mar rnam par smad de /	de ni rab tu byung ba byed ba ma yin no zhes rnam grangs du mar rnam ba smad de 
BO_T08_D4106-2:272a-7	bslab pa bca' ba'i phan yon bcu yang dag par gzigs pas nga'i nyan thos rnams kyis 'dul ba la bslab pa'i gzhi 'di ltar gdon par bya ste /	bslab ba chos ba phan yon chu yang dag ba gzigs ba nga nyan thos rnams kyis dul ba la bslab ba gzhi di ltar don ba byed ste 
BO_T08_D4106-2:272a-8	yang dge slong rang gi lag gis sa rko'am rkor 'jud par bgyid na ltung byed do zhes bca' ba mdzad de /	yang dge slong rang gi lag gis sa rko rkor jud ba bgyid na ltung byed do zhes chos ba mdzad de 
BO_T08_D4106-2:272a-9	yul ni mnyan yod /	yul ni nyan yod 
BO_T08_D4106-2:272a-10	gang zag ni drug ste /	gang zag ni drug ste 
BO_T08_D4106-2:272a-11	nyon mongs pa ni dge sbyong gi tshul ma yin pa /	nyon mongs ba ni dge sbyong gi tshul ma yin ba 
BO_T08_D4106-2:272a-12	nyes pa ni sa rko ba'o //	nyes ba ni sa rko ba 
BO_T08_D4106-2:272a-13	de la yang dge slong gang zhes bya ba ni drug sde 'am gzhan yang de lta bu gang yin pa'o //	de la yang dge slong gang zhes byed ba ni drug sde mang gzhan yang de lta bu gang yin ba 
BO_T08_D4106-2:272a-14	rang gi lag gis zhes bya ba ni rang gi lag pas so //	rang gi lag gis zhes byed ba ni rang gi lag ba so 
BO_T08_D4106-2:272a-15	sa zhes bya ba ni sa gnyis te rang bzhin can dang rang bzhin can ma yin pa'o //	sa zhes byed ba ni sa gnyis te rang bzhin can dang rang bzhin can ma yin ba 
BO_T08_D4106-2:272a-16	rang bzhin can zhes bya ba ni char chu zhod na zla ba gsum gyis sa 'thas par gyur pa'o //	rang bzhin can zhes byed ba ni char chu zhod na zla ba gsum gyis sa thas ba gyur ba 
BO_T08_D4106-2:272a-17	char chu ma zhod na zla ba drug gis 'thas par gyur pa'o //	char chu ma zhod na zla ba drug gis thas ba gyur ba 
BO_T08_D4106-2:272a-18	rang bzhin can ma yin pa ni de las gzhan pa'o //	rang bzhin can ma yin ba ni de las gzhan ba 
BO_T08_D4106-2:272a-19	rko 'am zhes bya ba ni bdag nyid kyis so //	rko mang zhes byed ba ni bdag nyid kyis so 
BO_T08_D4106-2:272a-20	rkor 'jud na zhes bya ba ni gzhan no //	rkor jud na zhes byed ba ni gzhan no 
BO_T08_D4106-2:272a-21	ltung byed do zhes bya ba ni snga ma bzhin no //	ltung byed do zhes byed ba ni snga ma bzhin no 
BO_T08_D4106-2:272a-22	de la ltung ba ji ltar 'gyur zhe na /	de la ltung ba ji ltar gyur zhe na 
BO_T08_D4106-2:272a-23	'dir yang dngos gzhi dang sbyor ba dang sbyor ba'i sbyor bas ltung ba rnam par gzhag pa dang / ltung ba med pa dang / bslab par bya ba dang / phyir bcos pa rnams kyis 'di'i mtshan nyid shes par bya'o //	dir yang dngos gzhi dang sbyor ba dang sbyor ba sbyor ba ltung ba rnam ba jog ba dang ltung ba med ba dang bslab ba byed ba dang phyir chos ba rnams kyis di mtshan nyid shes ba byed 
BO_T08_D4106-2:272a-24	de la 'dir dngos gzhi'i ltung ba rnam par gzhag pa ni dge slong lag gi blas rgyu skar gyi sbyor bas rung bar byed pa med na thur ma sor bzhi tsam 'dzugs pa ma gtogs par sa tshig pa dang / nyams pa dang / sa zhag dang /	de la dir dngos gzhi ltung ba rnam ba jog ba ni dge slong lag gi blas rgyu skar gyi sbyor ba rung ba byed ba med na thur ma sor bzhi tsam dzugs ba ma gtogs ba sa tshig ba dang nyams ba dang sa zhag dang 
BO_T08_D4106-2:272a-25	rdo thal rgyu dang / bye ma la sogs pa ma gtogs pa'i sa'i sa rnag bzhin can 'thas pa nyid dang / rtsig pa nyid dang / khang thog dang / 'dus pa dag la sa'i shas che ba la sogs pa dag la de ltar 'du shes pas gzhig pa'i blos rko'am /	rdo thal rgyu dang bye ma la sogs ba ma gtogs ba sa sa rnag bzhin can thas ba nyid dang rtsig ba nyid dang khang thogs dang du ba dag la sa shas che ba la sogs ba dag la de ltar du shes ba jig ba blos rko 
BO_T08_D4106-2:272a-26	rkor 'jud na lan re btab pa'i sbyor ba re re las sa rko ba'i ltung byed kyi dngos gzhir 'gyur ro //	rkor jud na lan re debs ba sbyor ba re re las sa rko ba ltung byed kyi dngos gzhir gyur ro 
BO_T08_D4106-2:272a-27	sa rang bzhin can la na smad pa med do //	sa rang bzhin can la na smad ba med do 
BO_T08_D4106-2:272a-28	rang bzhin can ni dang po 'thas pa las zhig pa'i yan lag rnams gal te char chu zhod na zla ba gsum lon pa'i 'thas pa'o //	rang bzhin can ni dang po thas ba las jig ba yan lag rnams gal te char chu zhod na zla ba gsum lon ba thas ba 
BO_T08_D4106-2:272b-0	de char @272b chu ma zhod na zla ba drug lon pa'i 'thas pa ste /	de char chu ma zhod na zla ba drug lon ba thas ba ste 
BO_T08_D4106-2:272b-1	de dag la na smad pa med do //	de dag la na smad ba med do 
