segmentnr	original	stemmed
BO_K02_D0008-4_H0009-4:302b-5	ma skyes pa'ang gzhan ma yin te /	ma skye ba gzhan ma yin te 
BO_K02_D0008-4_H0009-4:302b-6	ma skyes pa nyid kyang ting nge 'dzin rnams /	ma skye ba nyid kyang ting nge dzin rnams 
BO_K02_D0008-4_H0009-4:302b-7	ting nge 'dzin rnams kyang ma skyes pa ste /	ting nge dzin rnams kyang ma skye ba ste 
BO_K02_D0008-4_H0009-4:302b-8	tshe dang ldan pa sh'a radva ti'i bu /	tshe dang ldan ba sha radva ti bu 
BO_K02_D0008-4_H0009-4:302b-9	rnam grangs des na /	rnam grangs des na 
BO_K02_D0008-4_H0009-4:302b-10	gang 'di ting nge 'dzin rnams zhes bya ba de ni gnyis su med pa'i grangs su byas pa'o //	gang di ting nge dzin rnams zhes byed ba de ni gnyis su med ba grangs su byed ba 
BO_K02_D0008-4_H0009-4:302b-11	'di ltar gzungs kyi sgo rnams kyang gzhan ma yin /	di ltar gzungs kyi sgo rnams kyang gzhan ma yin 
BO_K02_D0008-4_H0009-4:302b-12	ma skyes pa'ang gzhan ma yin te /	ma skye ba gzhan ma yin te 
BO_K02_D0008-4_H0009-4:302b-13	ma skyes pa nyid kyang gzungs kyi sgo rnams /	ma skye ba nyid kyang gzungs kyi sgo rnams 
BO_K02_D0008-4_H0009-4:302b-14	gzungs kyi sgo rnams kyang ma skyes pa ste /	gzungs kyi sgo rnams kyang ma skye ba ste 
BO_K02_D0008-4_H0009-4:302b-15	tshe dang ldan pa sh'a radva ti'i bu /	tshe dang ldan ba sha radva ti bu 
BO_K02_D0008-4_H0009-4:302b-16	rnam grangs des na gang 'di gzungs kyi sgo rnams zhes bya ba de ni gnyis su med pa'i grangs su byas pa'o //	rnam grangs des na gang di gzungs kyi sgo rnams zhes byed ba de ni gnyis su med ba grangs su byed ba 
BO_K02_D0008-4_H0009-4:302b-17	'di ltar de bzhin gshegs pa'i stobs rnams kyang gzhan ma yin /	di ltar de bzhin gshegs ba stobs rnams kyang gzhan ma yin 
BO_K02_D0008-4_H0009-4:302b-18	ma skyes pa'ang gzhan ma yin te /	ma skye ba gzhan ma yin te 
BO_K02_D0008-4_H0009-4:302b-19	ma skyes pa nyid kyang de bzhin gshegs pa'i stobs rnams /	ma skye ba nyid kyang de bzhin gshegs ba stobs rnams 
BO_K02_D0008-4_H0009-4:302b-20	de bzhin gshegs pa'i stobs rnams kyang ma skyes pa ste /	de bzhin gshegs ba stobs rnams kyang ma skye ba ste 
BO_K02_D0008-4_H0009-4:302b-21	tshe dang ldan pa sh'a radva ti'i bu /	tshe dang ldan ba sha radva ti bu 
BO_K02_D0008-4_H0009-4:302b-22	rnam grangs des na gang 'di de bzhin gshegs pa'i stobs rnams zhes bya ba de ni gnyis su med pa'i grangs su byas pa'o //	rnam grangs des na gang di de bzhin gshegs ba stobs rnams zhes byed ba de ni gnyis su med ba grangs su byed ba 
BO_K02_D0008-4_H0009-4:302b-23	'di ltar mi 'jigs pa rnams kyang gzhan ma yin /	di ltar mi jigs ba rnams kyang gzhan ma yin 
BO_K02_D0008-4_H0009-4:302b-24	ma skyes pa'ang gzhan ma yin te /	ma skye ba gzhan ma yin te 
BO_K02_D0008-4_H0009-4:303a-0	ma @303a *// skyes pa nyid kyang mi 'jigs pa rnams /	ma skye ba nyid kyang mi jigs ba rnams 
BO_K02_D0008-4_H0009-4:303a-1	mi 'jigs pa rnams kyang ma skyes pa ste /	mi jigs ba rnams kyang ma skye ba ste 
BO_K02_D0008-4_H0009-4:303a-2	tshe dang ldan pa sh'a radva ti'i bu /	tshe dang ldan ba sha radva ti bu 
BO_K02_D0008-4_H0009-4:303a-3	rnam grangs des na gang 'di mi 'jigs pa rnams zhes bya ba de ni gnyis su med pa'i grangs su byas pa'o //	rnam grangs des na gang di mi jigs ba rnams zhes byed ba de ni gnyis su med ba grangs su byed ba 
BO_K02_D0008-4_H0009-4:303a-4	'di ltar so so yang dag par rig pa rnams kyang gzhan ma yin /	di ltar so so yang dag ba rig ba rnams kyang gzhan ma yin 
BO_K02_D0008-4_H0009-4:303a-5	ma skyes pa'ang gzhan ma yin te /	ma skye ba gzhan ma yin te 
BO_K02_D0008-4_H0009-4:303a-6	ma skyes pa nyid kyang so so yang dag par rig pa rnams /	ma skye ba nyid kyang so so yang dag ba rig ba rnams 
