segmentnr	original	stemmed
BO_K03_D0009-2_H0010-2:343a-11	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ste; de dag la gnas shing rigs kyi bu dang rigs kyi bu mo dag rgyun du zhugs pa'i 'bras bu 'thob pa dang / lan gcig phyir 'ong ba'i 'bras bu dang /	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ste; de dag la gnas shing rigs kyi bu dang rigs kyi bu mo dag rgyun du jug ba bras bu thob ba dang lan gcig phyir ng ba bras bu dang 
BO_K03_D0009-2_H0010-2:343b-0	phyir mi 'ong ba'i @343b 'bras bu dang / dgra bcom pa nyid 'thob pa dang / rang byang chub 'thob par 'gyur gyi /	phyir mi ng ba bras bu dang dgra joms ba nyid thob ba dang rang byang chub thob ba gyur gyi 
BO_K03_D0009-2_H0010-2:343b-1	bla na med pa yang dag par rdzogs pa'i byang chub 'thob par mi 'gyur ba ste /	bla na med ba yang dag ba rdzogs ba byang chub thob ba mi gyur ba ste 
BO_K03_D0009-2_H0010-2:343b-2	rab 'byor / de dag ni nyan thos dang / rang sangs rgyas dang ldan pa'i mdo sde gang la shes rab kyi pha rol tu phyin pa bor zhing /	rab byor de dag ni nyan thos dang rang sangs rgya dang ldan ba mdo sde gang la shes rab kyi pha rol tu phyin ba bor zhing 
BO_K03_D0009-2_H0010-2:343b-3	kun chub par bya bar sems pa ste /	kun chub ba byed ba sems ba ste 
BO_K03_D0009-2_H0010-2:343b-4	rnam pa thams cad mkhyen pa nyid kyi ye shes yongs su mi sgrub pa'o //	rnam ba thams cad mkhyen ba nyid kyi ye shes yongs su mi sgrub ba 
BO_K03_D0009-2_H0010-2:343b-5	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K03_D0009-2_H0010-2:343b-6	rab 'byor / byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin las byung ba ni /	rab byor byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin las byung ba ni 
BO_K03_D0009-2_H0010-2:343b-7	'jig rten pa dang 'jig rten las 'das pa'i chos kyis 'byung bar 'gyur te /	jig rten ba dang jig rten las da ba chos kyis byung ba gyur te 
BO_K03_D0009-2_H0010-2:343b-8	rab 'byor / shes rab kyi pha rol tu phyin pa la slob pa'i byang chub sems dpa' sems dpa' chen po rnams ni 'jig rten pa dang / 'jig rten las 'das pa'i chos rnams la slob pa yin no //	rab byor shes rab kyi pha rol tu phyin ba la slob ba byang chub sems dpa sems dpa chen po rnams ni jig rten ba dang jig rten las da ba chos rnams la slob ba yin no 
