segmentnr	original	folio	stemmed
BO_NK050_(wi)007:0	// sher snying 'grel pa sngags su bkral ba bzhugs /	0	sher snying grel ba sngags su bkral ba bzhugs 
BO_NK050_(wi)007:1	bcom ldan rnam par snang mdzad dang // de la sogs pa yum gnyis dang // tshogs kyi mchog gyur dge 'dun la //	0	joms ldan rnam ba snang mdzad dang de la sogs ba yum gnyis dang tshogs kyi mchog gyur dge dun la 
BO_NK050_(wi)007:2	phyag 'tshal snying nas skyabs su mchi'o //	0	phyag tshal snying nas skyob su mchi 
BO_NK050_(wi)007:3	bka' gsum ldan pa'i mdo nyid las //	0	bka gsum ldan ba mdo nyid las 
BO_NK050_(wi)007:4	sems can la dmigs byams sems dang // snying rje kun dang mi 'bral phyir //	0	sems can la dmigs byams sems dang snying rje kun dang mi bral phyir 
BO_NK050_(wi)007:5	mdo las sngags su bkral ba 'di //	0	mdo las sngags su bkral ba di 
BO_NK050_(wi)007:6	skyes mchog rnam la bstan par bya //	0	skye mchog rnam la ston ba byed 
BO_NK050_(wi)007:7	rtog ge rnams la bstan mi bya //	0	rtogs ge rnams la ston mi byed 
BO_NK050_(wi)007:8	'di skad bdag gis thos pa dus gcig na zhes pa 'di ni dus gzhan du ma yin te /	0	di skad bdag gis thos ba dus gcig na zhes ba di ni dus gzhan du ma yin te 
BO_NK050_(wi)007:9	dus nye bar mtshon pa'o //	0	dus nye ba mtshon ba 
BO_NK050_(wi)007:10	de yang rang rig pa la sogs pa ma yin te /	1	de yang rang rig ba la sogs ba ma yin te 
BO_NK050_(wi)007:11	'di skad gzhan la thos pa'i dus so //	1	di skad gzhan la thos ba dus so 
BO_NK050_(wi)007:12	yang na sdud pa po nyid thos pa che ba'i don no //	1	yang na sdud ba po nyid thos ba che ba don no 
BO_NK050_(wi)007:13	dus ni gtso 'khor 'dus pa'i dus so //	1	dus ni gtso khor du ba dus so 
BO_NK050_(wi)007:14	dus gcig na ni dus mang po'am /	1	dus gcig na ni dus mang po 
BO_NK050_(wi)007:15	yang nas yang du zhus pa lta bu ma yin te /	1	yang nas yang du zhus ba lta bu ma yin te 
BO_NK050_(wi)007:16	gtso 'khor 'dzom pa'i dus gcig na'o //	1	gtso khor dzom ba dus gcig na 
BO_NK050_(wi)007:17	bcom ldan 'das zhes pa ni ston pa'i mtshan nyid ston te /	1	joms ldan da zhes ba ni ston ba mtshan nyid ston te 
BO_NK050_(wi)007:18	de yang thun mong gi bcom pa ni bdud bzhi bcom nas pha rol tu phyin pa drug dang ldan /	1	de yang thun mong gi joms ba ni bdud bzhi joms nas pha rol tu phyin ba drug dang ldan 
