segmentnr	original	folio	stemmed
BO_NK097_(je)001:2000	dran bsam 'dzin bral smyon pa'i brtul zhugs can //	200	dran bsam dzin bral smyon ba brtul jug can 
BO_NK097_(je)001:2001	gang babs gang byung thogs babs chen por thongs //	200	gang bab gang byung thogs bab chen por thongs 
BO_NK097_(je)001:2002	rang babs lhod chags rgan po'i ngang tshul can //	200	rang bab lhod chags rgan po ngang tshul can 
BO_NK097_(je)001:2003	gzeb bral khong yangs gang shar rang babs thongs //	200	gzeb bral khong yangs gang char rang bab thongs 
BO_NK097_(je)001:2004	rnal 'byor chen po'i dgongs klong yangs pa yin //	200	rnal byor chen po dgongs klong yangs ba yin 
BO_NK097_(je)001:2005	zhes pa ltar ro //	200	zhes ba ltar ro 
BO_NK097_(je)001:2006	des na 'di ltar chos nyid don gyi ye shes ni chos rnams ma lus pa kun gyi don nam gnas lugs rang byung gi ye shes chos nyid skye ba med pa stong chen de bzhin nyid kyi rang bzhin ste /	200	des na di ltar chos nyid don gyi ye shes ni chos rnams ma lus ba kun gyi don nam gnas lugs rang byung gi ye shes chos nyid skye ba med ba stong chen de bzhin nyid kyi rang bzhin ste 
BO_NK097_(je)001:2007	de las gzhan pa'i snang srid 'khor 'das kyi chos rdul tsam yang grub pa med pas na rnam rtog gi mtshan ma ci skyes thams cad kyang gnas lugs rang byung gi ye shes de bzhin du gdod nas skye ba med pa spros bral thig le nyag cig tu	200	de las gzhan ba snang srid khor da kyi chos rdul tsam yang grub ba med ba na rnam rtogs gi mtshan ma ci skye thams cad kyang gnas lugs rang byung gi ye shes de bzhin du gdod nas skye ba med ba spros bral thig le nyag cig tu 
BO_NK097_(je)001:2008	rig par byas nas /	200	rig ba byed nas 
BO_NK097_(je)001:2009	dran bsam gyi rtog pa yid la ji ltar rgyu ba ma lus pa de kun gdod nas gzhi med rtsa bral chen po ka dag skye ba med pa'i rang bzhin g.ya' bral nam mkha' lta bu'i ngang las ma yengs pa'am ma g.yos pa yin pas /	200	dran bsam gyi rtogs ba yid la ji ltar rgyu ba ma lus ba de kun gdod nas gzhi med rtsa bral chen po ka dag skye ba med ba rang bzhin g.ya bral nam mkha lta bu ngang las ma yengs ba ma g.yos ba yin ba 
BO_NK097_(je)001:2010	chags sdang dug lnga'i rtog pa la sogs pa gang ltar bsam kyang ma bcos rang babs gnyug ma'i sgom pa yin par shes na ting nge 'dzin gang yang ma bsgom par sems nyid kyi ngo bo gang ltar bzhag kyang chos nyid skye ba med pa kun bzang chos	201	chags sdang dug lnga rtogs ba la sogs ba gang ltar bsam kyang ma chos rang bab gnyug ma sgom ba yin ba shes na ting nge dzin gang yang ma bsgom ba sems nyid kyi ngo bo gang ltar jog kyang chos nyid skye ba med ba kun bzang chos 
BO_NK097_(je)001:2011	sku'i dgongs pa las skad cig kyang yengs ba med do zhes pa ste /	201	sku dgongs ba las skad cig kyang yengs ba med do zhes ba ste 
BO_NK097_(je)001:2012	kun gzigs rong pa'i zhal nas /	201	kun gzigs rong ba zhal nas 
BO_NK097_(je)001:2013	'gro ba'i 'khrul snang du grags pa thams cad la /	201	gro ba khrul snang du grags ba thams cad la 
BO_NK097_(je)001:2014	thams cad nas thams cad du ngan cing dor bar bya ba med pas kun tu bzang po'o //	201	thams cad nas thams cad du ngan cing dor ba byed ba med ba kun tu bzang po 
BO_NK097_(je)001:2015	zhes dang / kun mkhyen dga' rab gnyis pa'i zhal nas /	201	zhes dang kun mkhyen dga rab gnyis ba zhal nas 
BO_NK097_(je)001:2016	sna tshogs dran rig thams cad ye shes dngos //	201	sna tshogs dran rig thams cad ye shes dngos 
BO_NK097_(je)001:2017	rang shar rang grol kun bzang chos kyi sku //	201	rang char rang grol kun bzang chos kyi sku 
BO_NK097_(je)001:2018	lhun grub ngang yin ye nas gnas pa yin //	201	lhun grub ngang yin ye nas gnas ba yin 
BO_NK097_(je)001:2019	de ltar kun bzang nyid las gzhan pa'i chos //	201	de ltar kun bzang nyid las gzhan ba chos 
BO_NK097_(je)001:2020	rdul tsam mi rnyed ye nas sangs rgyas yin //	202	rdul tsam mi rnyed ye nas sangs rgya yin 
BO_NK097_(je)001:2021	de ltar shes te 'ching grol kun las 'das //	202	de ltar shes te ching grol kun las da 
BO_NK097_(je)001:2022	zhes pa la sogs pa gsungs pa bzhin no //	202	zhes ba la sogs ba gsungs ba bzhin no 
BO_NK097_(je)001:2023	gnyis pa ni /	202	gnyis ba ni 
BO_NK097_(je)001:2024	'o na ma sgom gang ltar bzhag kyang mi 'gal bar rtog tshogs ci shar thams cad ye shes nyag gcig gi rang bzhin yin na /	202	mang na ma sgom gang ltar jog kyang mi gal ba rtogs tshogs ci char thams cad ye shes nyag gcig gi rang bzhin yin na 
BO_NK097_(je)001:2025	mdo rgyud kun nas rnam rtog gi gnyen por ting nge 'dzin bsgom pa'i thabs sna tshogs su bstan pa de ji ltar yin snyam na /	202	mdo brgyud kun nas rnam rtogs gi gnyen por ting nge dzin bsgom ba thabs sna tshogs su ston ba de ji ltar yin snyam na 
