segmentnr	original	stemmed
BO_T11_D4252:249b-0	@249b * // rgya gar skad du /	rgya gar skad du 
BO_T11_D4252:249b-1	pusta ka pa tho pa ya /	pusta ka ba tho ba ya 
BO_T11_D4252:249b-2	bod skad du /	bod skad du 
BO_T11_D4252:249b-3	glegs bam klag pa'i thabs /	glegs bam klag ba thabs 
BO_T11_D4252:249b-4	dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_T11_D4252:249b-5	dang por rang nyid rnam par snang mdzad sku mdog dkar po sna tshogs padma zla ba la gnas pa bsams te /	dang por rang nyid rnam ba snang mdzad sku mdog dkar po sna tshogs padma zla ba la gnas ba bsams te 
BO_T11_D4252:249b-6	de'i mdun du rang gi 'am gzhan gyi ched gang yin yang rung ste /	de mdun du rang gi mang gzhan gyi ched gang yin yang rung ste 
BO_T11_D4252:249b-7	zla ba la gnas pa'i bsgrub bya bsam par bya'o //	zla ba la gnas ba sgrub byed bsam ba byed 
BO_T11_D4252:249b-8	de nas rang gi snying gar zla ba la gnas pa'i bhr'um las lha mo sangs rgyas spyan ma ser mo mang po spros te /	de nas rang gi snying gar zla ba la gnas ba bhrum las lha mo sangs rgya spyan ma ser mo mang po spros te 
BO_T11_D4252:249b-9	rin po che'i bum pa ye shes kyi bdud rtsis gang bas bsgrub bya la dbang bskur bar bsams la /	rin po che bum ba ye shes kyi bdud rtsis gang ba sgrub byed la dbang skur ba bsams la 
BO_T11_D4252:249b-10	de nas glegs bam klag par bya'o //	de nas glegs bam klag ba byed 
BO_T11_D4252:249b-11	glegs bam klag pa'i thabs pandi ta d'a na sh'i las rang 'gyur du mdzad pa rdzogs so /	glegs bam klag ba thabs pandi ta da na sh las rang gyur du mdzad ba rdzogs so 
