segmentnr	original	stemmed
BO_K01_D0005_H0005:124b-2	yang dge slong ma gang zhes bya ba ni dge slong ma bcu gnyis sde'o //	yang dge slong ma gang zhes byed ba ni dge slong ma chu gnyis sde 
BO_K01_D0005_H0005:124b-3	bud med la skyes pa'i tshig gam /	bud med la skye ba tshig gam 
BO_K01_D0005_H0005:124b-4	skyes pa la bud med kyi tshig gis zhes bya ba ni /	skye ba la bud med kyi tshig gis zhes byed ba ni 
BO_K01_D0005_H0005:124b-5	bud med kyi tshig skyes pa la brjod nas sam /	bud med kyi tshig skye ba la rjod nas sam 
BO_K01_D0005_H0005:124b-6	skyes pa'i tshig bud med la brjod nas so //	skye ba tshig bud med la rjod nas so 
BO_K01_D0005_H0005:124b-7	chung ma nyid ces bya ba ni /	chung ma nyid ces byed ba ni 
BO_K01_D0005_H0005:124b-8	chung ma bdun po chu tshigs kyis byin pa dang / rin chas nyos pa dang / btsan phrogs su thob pa dang / dang sam du 'dus pa dang / gos zas kyis 'tshos pa dang / kha dum pa dang / bdun pa ni thang 'ga' phrad pa'o //	chung ma bdun po chu tshigs kyis byin ba dang rin cha nyo ba dang btsan phrog su thob ba dang dang sam du du ba dang gos zas kyis tshos ba dang kha dum ba dang bdun ba ni thang ga phrad ba 
BO_K01_D0005_H0005:124b-9	de la chu tshegs kyis byin pa gang zhe na /	de la chu tshegs kyis byin ba gang zhe na 
BO_K01_D0005_H0005:124b-10	bud med dam /	bud med dam 
BO_K01_D0005_H0005:124b-11	gzhon nu ma gang pha ma dag gis skyes pa la /	gzhon nu ma gang pha ma dag gis skye ba la 
BO_K01_D0005_H0005:124b-12	'di ni khyod kyi chung ma /	di ni khyod kyi chung ma 
BO_K01_D0005_H0005:124b-13	skye dgu'i bdag mo byos shig /	skye dgu bdag mo byos shig 
BO_K01_D0005_H0005:124b-14	ces skyor chus byin zhing /	ces skyor chus byin zhing 
BO_K01_D0005_H0005:124b-15	de de'i chung ma skye dgu'i bdag mor gyur nas /	de de chung ma skye dgu bdag mor gyur nas 
BO_K01_D0005_H0005:124b-16	des de 'di la gzhan dag 'dod pa dag gi phyir /	des de di la gzhan dag dod ba dag gi phyir 
BO_K01_D0005_H0005:124b-17	spyod par ma gyur cig /	spyod ba ma gyur cig 
BO_K01_D0005_H0005:124b-18	ces bsrungs pa shin tu bsrungs pa /	ces bsrungs ba shin tu bsrungs ba 
BO_K01_D0005_H0005:124b-19	sbas pa shin tu sbas pa de ni chu tshigs kyis byin pa zhes bya'o //	sbed ba shin tu sbed ba de ni chu tshigs kyis byin ba zhes byed 
BO_K01_D0005_H0005:124b-20	rin chas nyos pa'i chung ma gang zhe na /	rin cha nyo ba chung ma gang zhe na 
BO_K01_D0005_H0005:124b-21	bud med dam /	bud med dam 
BO_K01_D0005_H0005:124b-22	gzhon nu ma gang skyes pas 'di ni /	gzhon nu ma gang skye ba di ni 
