segmentnr	original	folio	stemmed
BO_NK081_(zhu)016:0	// rim gsum 'grel pa bzhugs so //	0	rim gsum grel ba bzhugs so 
BO_NK081_(zhu)016:1	dpal kun tu bzang po la phyag 'tshal lo //	0	dpal kun tu bzang po la phyag tshal lo 
BO_NK081_(zhu)016:2	dpal ldan sgyu 'phrul don las ni //	0	dpal ldan sgyu phrul don las ni 
BO_NK081_(zhu)016:3	rim gsum rnam par bsdus pa yi //	0	rim gsum rnam ba sdud ba yi 
BO_NK081_(zhu)016:4	don dmigs mtshon dmigs skar khung ltar //	0	don dmigs mtshon dmigs skar khung ltar 
BO_NK081_(zhu)016:5	tshig nyung rgya cha'i don bshad pa //	0	tshig nyung rgya cha don chad ba 
BO_NK081_(zhu)016:6	gsal bar bdag gis rtogs tshad kyis //	0	gsal ba bdag gis rtogs tshad kyis 
BO_NK081_(zhu)016:7	tshig don yan lag bsdus pa dang // rtogs pa'i don du nus tshad kyis //	0	tshig don yan lag sdud ba dang rtogs ba don du nus tshad kyis 
BO_NK081_(zhu)016:8	ma 'ongs don du bshad par bya //	0	ma ngs don du chad ba byed 
BO_NK081_(zhu)016:9	dpal ldan rdo rje sems dpa' la phyag 'tshal lo //	0	dpal ldan rdo rje sems dpa la phyag tshal lo 
BO_NK081_(zhu)016:10	zhes pa ni slob dpon bi ma las bdag gzhan gnyis kyi phyir /	1	zhes ba ni slob dpon bi ma las bdag gzhan gnyis kyi phyir 
BO_NK081_(zhu)016:11	thugs dam gyi lha la rtogs pas rdo rje sems dpa' dang 'jal te dper na chu'i nang du chu blugs pa bzhin no //	1	thugs dam gyi lha la rtogs ba rdo rje sems dpa dang jal te dper na chu nang du chu blugs ba bzhin no 
BO_NK081_(zhu)016:12	gzhi lam 'bras bur bcas pa'i chos //	1	gzhi lam bras bur cha ba chos 
BO_NK081_(zhu)016:13	zhes pa gzhi chos thams cad kyi de bzhin nyid mtha' thams cad dang bral te bzhugs pa'i don /	1	zhes ba gzhi chos thams cad kyi de bzhin nyid mtha thams cad dang bral te bzhugs ba don 
BO_NK081_(zhu)016:14	lam rnam pa gnyis kyis nyams su blangs nas thob par byed pa'i phyir ro //	1	lam rnam ba gnyis kyis nyams su blangs nas thob ba byed ba phyir ro 
BO_NK081_(zhu)016:15	sangs rgyas kyi sku dang ye shes ni dper na so nam gyi ston thog dang 'dra ste /	1	sangs rgya kyi sku dang ye shes ni dper na so nam gyi ston thogs dang dra ste 
BO_NK081_(zhu)016:16	'bras bu'o // de nas chos gsum po'i don dri ba dang / yid ches pa'i lan dang / so so bsgrub pa'i phyir dam bca' ba dang / don gyi dngos po shes par bya ba'i phyir /	1	bras bu de nas chos gsum po don dri ba dang yid ches ba lan dang so so sgrub ba phyir dam chos ba dang don gyi dngos po shes ba byed ba phyir 
