segmentnr	original	stemmed
BO_T17_MW1PD95844_2611:0	dzo_@#/_/de kho na nyid snang ba dam pa brgyan/	kho na nyid snang ba dam ba 
BO_T17_MW1PD95844_2611:1	@#_/thams cad ngo bo mnyam nyid sku/_/bde chen gar dbang sku	cad ngo bo mnyam nyid chen gar dbang sku 
BO_T17_MW1PD95844_2611:2	gsung thugs/_/mi zad rgyan gyis 'khor lo'i/_/he ru ka la phyag 'tshhal te/_/	gsung zad rgyan gyis khor ru ka la phyag tshhal 
BO_T17_MW1PD95844_2611:3	sgyu 'phrul dra ba'i rgyud dag las/_/lha'i rnal 'byor rim pa zhig_/sems can	sgyu phrul dra ba brgyud dag rnal byor rim ba can 
BO_T17_MW1PD95844_2611:4	ye shes bskyed pa'i phyir/_/legs par bsdus te bstan par bya'o/_/slob	ye shes skyed ba ba sdud te ston ba 
BO_T17_MW1PD95844_2611:5	dpon mnyes par ma byas shing /_/dbang rnams thob par ma byas par/_/nyan	dpon mnyes ba ma byed shing rnams thob ba ma byed 
BO_T17_MW1PD95844_2611:6	pa la sogs rtshom pa rnams/_/'bras bu med cing brlag par 'gyur/_/yi ge	ba la sogs rtshom ba bu med cing brlag ba ge 
BO_T17_MW1PD95844_2611:7	sgra btags ming tshhogs la/_/brten pa'i tshhig gis rab mtshhon te/_/khong nas	sgra dogs ming tshhogs ba tshhig gis rab mtshhon nas 
BO_T17_MW1PD95844_2611:8	gab sbas don 'byin pa/_/ston pa rdo rje'i thugs la gnas/_/'di ni gsang	gab sbed don byin ba rdo rje thugs la ni gsang 
BO_T17_MW1PD95844_2611:9	chen nges pa yis/_/'bras bu lam du gyur pa yin/_/rgyal ba'i dkyil 'khor ma	chen nges ba bu lam du gyur ba ba dkyil khor ma 
BO_T17_MW1PD95844_2611:10	lus la/_/de las gsang ba'i nges don med/_/kun gyi phyag rgya chen po'i tshhogs//	lus las gsang ba nges don gyi phyag rgya chen po 
BO_T17_MW1PD95844_2611:11	thos bsam sgom la rab sbyangs pa'i/_/shes rab mig ldan rnams kyis bzung /_/	thos bsam sgom la rab sbyong rab mig ldan rnams kyis bzung 
BO_T17_MW1PD95844_2611:12	de kho na nyid snang ba dam pa brgyan	de kho na nyid snang ba dam ba rgyan 
BO_T17_MW1PD95844_2611:13	snod ldan ngang tshhul can la bstan/_/lus dang longs spyod gtong la sbyin/_/	snod ldan ngang tshhul can la dang longs spyod gtong la 
BO_T17_MW1PD95844_2611:14	gzhan du rnams kyang sbyin mi bya/_/rmongs la 'phyar bas gal te byin/_/dus	gzhan du rnams kyang sbyin mi la phyor ba gal te 
BO_T17_MW1PD95844_2611:15	min par ni srog zad nas/_/bsregs dang sbrebs par yun rings gnas/_/	min ba ni srog zad dang sbreb ba yun dring 
BO_T17_MW1PD95844_2611:16	gang gis glang chen smyo 'dra'i sems/_/mnyam par gzhag pas gtul nas su/_/	gang gis glang chen smyo dra ba jog ba dul nas 
BO_T17_MW1PD95844_2611:17	sngags dang phyag rgya rab bstan na/_/dngos grub ya mtshhan chen por 'gyur/_/	sngags dang phyag rgya rab ston grub ya mtshhan chen por 
BO_T17_MW1PD95844_2611:18	dur khrod chen por rab dben pa'i/_/ri bos bskor ba'i lcug ma dang /_/me	dur khrod chen por rab dben bod skor ba lcug ma dang 
BO_T17_MW1PD95844_2611:19	tog 'phreng bas brgyan pa 'am/_/bde ba'i gnas su 'dug nas ni/_/'dzin	tog phreng ba rgyan ba ba gnas su dug nas 
BO_T17_MW1PD95844_2611:20	pa'i dbang gis sdug bsngal zhing /_/gdug pa srid gsum gdul ba yi/_/nga	ba dbang gis sdug sngal zhing ba srid gsum gdul ba 
BO_T17_MW1PD95844_2611:21	rgyal chen po bstan pa'i phyir/_/sgyu 'phrul dra ba'i ting 'dzin bsgom/_/e ma'o	rgyal chen po ston ba phrul dra ba ting dzin ma 
BO_T17_MW1PD95844_2611:22	ngo mtshhar rmad kyi chos/_/rdzogs pa'i sangs rgyas kun gyis gsang /_/skye ba	ngo mtshhar rmad kyi ba sangs rgya kun gyis gsang ba 
BO_T17_MW1PD95844_2611:23	med las thams cad skyes/_/skyes pa nyid na skye ba med/_/stong pa nyid du rab	med las thams cad ba nyid na skye ba ba nyid du rab 
BO_T17_MW1PD95844_2611:24	bsal ba'i/_/snying rje'i yum ni bsgom par bya/_/nges pa las ni rdo rje che/_/	bsal rje yum ni bsgom ba ba las ni rdo rje 
BO_T17_MW1PD95844_2611:25	de las dpal chen he ru ka_/'bar ba chen po gar dgu yis/_/'jigs pa	de las dpal chen he ru ba chen po gar dgu ba 
BO_T17_MW1PD95844_2611:26	yi ni dus ltar drug_/bo hum bi shwa bi shud de/_/dur khrod chen po rab 'jigs	yi ni dus ltar hum bi shwa bi shud khrod chen po rab jigs 
BO_T17_MW1PD95844_2611:27	pa'i/_/khrag gi rgya mtshho 'khrugs pa'i dkyil/_/keng rus chen po ri rab kyi/_/	gi rgya mtshho khrugs ba rus chen po ri rab 
BO_T17_MW1PD95844_2611:28	steng gi 'bar ba'i klong dkyil na/_/ye shes 'bar ba'i gzhal yas khang /_/	steng gi bar ba klong dkyil shes bar ba jal yas khang 
BO_T17_MW1PD95844_2611:29	phyogs bcu rgya yongs ma chad pa'i/_/phyi dang nang med kun tu snang /_/'bar	phyogs chu rgya yongs ma chad dang nang med kun tu snang 
BO_T17_MW1PD95844_2611:30	ba'i 'khor lo rtshibs bzhi la/_/gru chad bzhis ni rnam par brgyan/_/gru bzhi	ba khor lo rtshibs bzhi chad bzhis ni rnam ba bzhi 
BO_T17_MW1PD95844_2611:31	sgo khyud bzhi dang ldan/_/'bar ba'i bar 'khyams gnyis kyis mdzes/_/thod	sgo khyud bzhi dang ba ba khyam gnyis kyis 
BO_T17_MW1PD95844_2611:32	sbrul sna tshhogs nyi mas brjid/_/'bar ba'i 'phro ba mang po 'khrug_/khyu mchog	sbrul sna tshhogs nyi mas ba phro ba mang po mchog 
BO_T17_MW1PD95844_2611:33	ma he gzig dang stag_/gtum pa dom gyi spar bas ni/_/dbang phyug la	ma he gzig dang ba dom gyi spor ba phyug la 
BO_T17_MW1PD95844_2611:34	sogs lha chen bzung /_/bdag nyid sangs rgyas thams cad kyi/_/sku gsung	sogs lha chen bzung nyid sangs rgya thams cad gsung 
BO_T17_MW1PD95844_2611:35	thugs kyi rdo rje'i bdag_/khro rgyal ye nas yin pa'i phyir/_/de bzhin nyid kyi	thugs kyi rdo rje rgyal ye nas yin ba bzhin nyid kyi 
BO_T17_MW1PD95844_2611:36	dbyings nas ni/_/khro mo dbang phyug mngon phyung ste/_/hi hi dgyes pa'i gzi	dbyings nas mo dbang phyug mngon byin hi dgyes ba gzi 
BO_T17_MW1PD95844_2611:37	mdangs kyis/_/rin chen pad+ma rgyas mdzad nas/_/gnyis med 'khril ba'i	mdangs chen pad+ma rgya mdzad med khril ba 
BO_T17_MW1PD95844_2611:38	dgyes pas bstim/_/byang chub sems sprin 'phros pa las/_/hum hum hum/_bi shwa	dgyes ba chub sems sprin phro ba hum shwa 
BO_T17_MW1PD95844_2611:39	badzra kro d+ha/_dza la man d+ha/_phat phat phat/_ha la ha la hum/_'jig rten	badzra kro la man phat la ha la rten 
BO_T17_MW1PD95844_2611:40	drug gi phyogs bcu dag_/mtha' yas khyab par khro bo yi/_/dkyil 'khor stong	drug gi phyogs chu yas khyab ba khro bo khor stong 
BO_T17_MW1PD95844_2611:41	gsum 'jig rten tsham/_/phyogs bcu'i rdul snyed 'thon par 'gyur/_/de	gsum jig rten chu rdul snyed thon ba 
BO_T17_MW1PD95844_2611:42	nas bcom ldan dgyes chen po/_/dbu dang phyag zhabs stong khams kyi/_/rdul	nas joms ldan dgyes chen dang phyag zhabs stong khams 
BO_T17_MW1PD95844_2611:43	snyed mtshhon cha 'jigs pa de/_/dbu gsum phyag drug zhabs bzhir 'gyur/	snyed mtshhon cha jigs ba gsum phyag drug zhabs bzhir 
BO_T17_MW1PD95844_2611:44	'bar chen klong gi 'khor lo dkyil/_/dbang phyug che dang dur khrod kyi/_/	bar chen klong gi khor lo phyug che dang dur khrod 
BO_T17_MW1PD95844_2611:45	bdag po dregs pa khyo shug gi/_/gdan la brkyang bskum tshhul du bzhugs/_/khro bo	bdag po dregs ba khyo shug la rkyong skum tshhul du bo 
BO_T17_MW1PD95844_2611:46	dkyil 'khor sprin phung yang /_/dpal ni khrag 'thung chen po dang /_rin po	dkyil khor sprin phung yang ni khrag thung chen po dang po 
BO_T17_MW1PD95844_2611:47	che dang pad ma dang /_/lus su gyur te phyogs bzhir bzhugs/_/de kun	che dang pad ma dang su gyur te phyogs bzhir kun 
BO_T17_MW1PD95844_2611:48	'jigs byed chen po yi/_/cha lugs rngam pa'i nga ro yis/_/'bar ba'i klong	jigs byed chen po lugs rngam ba nga ro ba klong 
BO_T17_MW1PD95844_2611:49	na dbu gsum pa/_/phyag drug zhabs bzhi dri za dang /_/gnod sbyin srin po	na dbu gsum drug zhabs bzhi dri za dang sbyin srin po 
BO_T17_MW1PD95844_2611:50	gshin rje la sogs pa'i/_/khyo shug bsnol ba'i gdan la bzhugs/_/btshun mo	gshin rje la sogs shug snol ba gdan la mo 
BO_T17_MW1PD95844_2611:51	khrag 'thung chen mo rnams/_/so so'i sku la 'khril te 'khod/_/de nas dgyes	khrag thung chen mo so sku la khril te nas dgyes 
BO_T17_MW1PD95844_2611:52	te ha brjod pas/_/byang chub sems kyi sprin dag las/_/dkar mo'i tshhogs	te ha rjod chub sems kyi sprin dag mo tshhogs 
BO_T17_MW1PD95844_2611:53	dang rkun mo dang /_/rmongs mo dang ni thal byed ma/_/sbos mo dang ni gtum mo	dang rkun mo dang mo dang ni thal byed mo dang ni thum mo 
BO_T17_MW1PD95844_2611:54	dang /_/dme sha can dang ma tshhogs ma'i/_/tshhogs rnams rang gi lag cha dang //	dang sha can dang ma tshhogs rnams rang gi lag cha dang 
BO_T17_MW1PD95844_2611:55	de kho na nyid snang ba dam pa brgyan/	de kho na nyid snang ba dam ba 
BO_T17_MW1PD95844_2611:56	ngo mtshhar chas nas rngam mthon te/_/'bar chen 'khor lo'i shar mtshhams nas/	ngo mtshhar cha nas rngam mthon chen khor lo char mtshhams 
