segmentnr	original	folio	stemmed
BO_NK111_(zhe)002:2000	lam ltar gzhi lam 'bras bu sku gsum ltar du snang //	200	lam ltar gzhi lam bras bu sku gsum ltar du snang 
BO_NK111_(zhe)002:2001	dus gsum sku dang ye shes rnams //	200	dus gsum sku dang ye shes rnams 
BO_NK111_(zhe)002:2002	'du 'bral med pa'i don yin no //	200	du bral med ba don yin no 
BO_NK111_(zhe)002:2003	lus kun khyab par gnas mod kyi //	200	lus kun khyab ba gnas mod kyi 
BO_NK111_(zhe)002:2004	rtsa'i nang na dngas ma ni //	200	rtsa nang na dngas ma ni 
BO_NK111_(zhe)002:2005	thig le yi ge thabs shes tshul //	200	thig le yi ge thabs shes tshul 
BO_NK111_(zhe)002:2006	lngar gnas khyad par rtsa'i nang //	200	lngar gnas khyad ba rtsa nang 
BO_NK111_(zhe)002:2007	dar dkar rtsa yi 'brel thag la //	200	dar dkar rtsa yi brel thag la 
BO_NK111_(zhe)002:2008	ye shes mig gi tshul du gnas //	200	ye shes mig gi tshul du gnas 
BO_NK111_(zhe)002:2009	tsan+dana dri'i khyab mod kyang //	200	tsan+dana dri khyab mod kyang 
BO_NK111_(zhe)002:2010	khyad par snying po bzang dang mtshungs //	201	khyad ba snying po bzang dang mtshungs 
BO_NK111_(zhe)002:2011	rin chen zur brgyad snying dkyil nas //	201	rin chen zur brgyad snying dkyil nas 
BO_NK111_(zhe)002:2012	kun khyab ye shes ngo bo nyid //	201	kun khyab ye shes ngo bo nyid 
BO_NK111_(zhe)002:2013	sa bon yi ge'i tshul du gnas //	201	sa bon yi ge tshul du gnas 
BO_NK111_(zhe)002:2014	gzhi yang ye shes lam ye shes //	201	gzhi yang ye shes lam ye shes 
BO_NK111_(zhe)002:2015	'bras bu ye shes klong du brdal //	201	bras bu ye shes klong du rdal 
BO_NK111_(zhe)002:2016	'bras bu 'ang gzhi lam 'bras gsum te //	201	bras bu mang gzhi lam bras gsum te 
BO_NK111_(zhe)002:2017	ye shes ma rig 'khrul pa la //	201	ye shes ma rig khrul ba la 
BO_NK111_(zhe)002:2018	'byung ba gcig dang ye shes 'dres //	201	byung ba gcig dang ye shes dre 
BO_NK111_(zhe)002:2019	der 'dzin rkyen gyi sha khrag lus //	201	der dzin rkyen gyi sha khrag lus 
BO_NK111_(zhe)002:2020	ye shes tsit+ta'i snying nang du //	202	ye shes tsit+ta snying nang du 
BO_NK111_(zhe)002:2021	thig le dag dang mnyam du gnas //	202	thig le dag dang mnyam du gnas 
BO_NK111_(zhe)002:2022	rtsa'i sgo gsal tsam yin pas //	202	rtsa sgo gsal tsam yin ba 
BO_NK111_(zhe)002:2023	nang gsal sha khrag rgya ru thum //	202	nang gsal sha khrag rgya ru thum 
BO_NK111_(zhe)002:2024	rtsa la gsal ba'i ye shes des //	202	rtsa la gsal ba ye shes des 
BO_NK111_(zhe)002:2025	rkyen gyis nyams su sus blang ba //	202	rkyen gyis nyams su sus blang ba 
BO_NK111_(zhe)002:2026	lhag med dag tu mya ngan 'das //	202	lhag med dag tu mya ngan da 
BO_NK111_(zhe)002:2027	de phyir rig nas snying po yin //	202	de phyir rig nas snying po yin 
BO_NK111_(zhe)002:2028	de'i lam ni 'byung ba lnga'i dngas //	202	de lam ni byung ba lnga dngas 
BO_NK111_(zhe)002:2029	'khor lo lnga'i rtsa mdud nang //	202	khor lo lnga rtsa mdud nang 
BO_NK111_(zhe)002:2030	spyan gnyis dar dkar skud 'dras sbrel //	203	spyan gnyis dar dkar skud dras sbrel 
BO_NK111_(zhe)002:2031	ba men rwa 'dras klad pa nas //	203	ba men rwa dras klad ba nas 
BO_NK111_(zhe)002:2032	mig gi a 'bras nang la rgyu //	203	mig gi a bras nang la rgyu 
BO_NK111_(zhe)002:2033	ye shes snying gi nang na gnas //	203	ye shes snying gi nang na gnas 
BO_NK111_(zhe)002:2034	dar dkar skud pa lta bu'o //	203	dar dkar skud ba lta bu 
BO_NK111_(zhe)002:2035	rtsa'i lam la snang bar byed //	203	rtsa lam la snang ba byed 
BO_NK111_(zhe)002:2036	rgyang zhag la ni gzugs bsdus te //	203	rgyang zhag la ni gzugs sdud te 
BO_NK111_(zhe)002:2037	rlung gis bskyed cing 'phel bar byed //	203	rlung gis skyed cing phel ba byed 
BO_NK111_(zhe)002:2038	'ong dang 'gro ba'i 'phel 'grib kyis //	203	ng dang gro ba phel grib kyis 
BO_NK111_(zhe)002:2039	ye shes dag ni sdud par byed //	203	ye shes dag ni sdud ba byed 
BO_NK111_(zhe)002:2040	thig le stong pas las kun byed //	204	thig le stong ba las kun byed 
BO_NK111_(zhe)002:2041	'das pa'i las kyi snang bzung nas //	204	da ba las kyi snang bzung nas 
BO_NK111_(zhe)002:2042	rlung gis bkrag dang gzi mdangs bskyed //	204	rlung gis bkrag dang gzi mdangs skyed 
BO_NK111_(zhe)002:2043	sgyur cing ye shes snang ba ston //	204	sgyur cing ye shes snang ba ston 
BO_NK111_(zhe)002:2044	shes rab rang byung sgron ma yi //	204	shes rab rang byung sgron ma yi 
BO_NK111_(zhe)002:2045	chos rnams mnyam par ro gcig tu //	204	chos rnams mnyam ba ro gcig tu 
BO_NK111_(zhe)002:2046	bsdus te rang snang 'dzin par byed //	204	sdud te rang snang dzin ba byed 
BO_NK111_(zhe)002:2047	'di ni bag chags 'brel rgyun gcod //	204	di ni bag chags brel rgyun gcod 
BO_NK111_(zhe)002:2048	dbyings kyi dngas pa sdud pa dang // rig pa'i sku rnams 'dzin pa dang // gnad gsum bcud du smin pa ste //	204	dbyings kyi dngas ba sdud ba dang rig ba sku rnams dzin ba dang gnad gsum bcud du smin ba ste 
BO_NK111_(zhe)002:2049	'khor ba nyid ni spangs par byed //	204	khor ba nyid ni spong ba byed 
BO_NK111_(zhe)002:2050	de ltar mig la sgron shar bas //	205	de ltar mig la sgron char ba 
BO_NK111_(zhe)002:2051	sangs rgyas dgongs pa'i gnad bsdus pas //	205	sangs rgya dgongs ba gnad sdud ba 
BO_NK111_(zhe)002:2052	rang snang snang yul 'dzin pa ni //	205	rang snang snang yul dzin ba ni 
BO_NK111_(zhe)002:2053	sgo la shar ba'i rig pa de //	205	sgo la char ba rig ba de 
BO_NK111_(zhe)002:2054	rkyen bral gsum la gsal bar 'gyur //	205	rkyen bral gsum la gsal ba gyur 
BO_NK111_(zhe)002:2055	yul las snang ba'i chos nyid ni //	205	yul las snang ba chos nyid ni 
BO_NK111_(zhe)002:2056	nam mkha' sngo sang sprin med la //	205	nam mkha sngo sang sprin med la 
BO_NK111_(zhe)002:2057	'od dang kha dog dbyings nyid dang // ye shes lnga'i rang snang ston //	205	d dang kha dog dbyings nyid dang ye shes lnga rang snang ston 
BO_NK111_(zhe)002:2058	dag pa'i ye shes sgron ma la //	205	dag ba ye shes sgron ma la 
BO_NK111_(zhe)002:2059	thig le sku dang 'khrul snang dag /	205	thig le sku dang khrul snang dag 
BO_NK111_(zhe)002:2060	rang bzhin nyid dang ngo bo nyid //	206	rang bzhin nyid dang ngo bo nyid 
BO_NK111_(zhe)002:2061	gnyis med 'du 'bral med par snang //	206	gnyis med du bral med ba snang 
BO_NK111_(zhe)002:2062	'di dus zad pa'i mtshan nyid ni //	206	di dus zad ba mtshan nyid ni 
BO_NK111_(zhe)002:2063	bya bral nam mkha' ji bzhin no //	206	byed bral nam mkha ji bzhin no 
BO_NK111_(zhe)002:2064	don de gang yin mkha' la rtog /	206	don de gang yin mkha la rtogs 
BO_NK111_(zhe)002:2065	rig pa lug rgyud dngos po mthong //	206	rig ba lug brgyud dngos po mthong 
BO_NK111_(zhe)002:2066	ye nas gzhi la gnas mod kyang //	206	ye nas gzhi la gnas mod kyang 
BO_NK111_(zhe)002:2067	bar du rkyen med rkyen gyis gsal //	206	ba du rkyen med rkyen gyis gsal 
BO_NK111_(zhe)002:2068	sangs rgyas mkha' 'gro'i zhing khams su //	206	sangs rgya mkha gro zhing khams su 
BO_NK111_(zhe)002:2069	rdo rje mkha' 'gro'i me long bstan //	206	rdo rje mkha gro me long ston 
BO_NK111_(zhe)002:2070	rin chen mkha' 'gro dkyil 'khor phye //	207	rin chen mkha gro dkyil khor byed 
BO_NK111_(zhe)002:2071	sna tshogs las kyi mkha' 'gro byon //	207	sna tshogs las kyi mkha gro byon 
BO_NK111_(zhe)002:2072	pad+ma mkha' 'gros dngos su bstan //	207	pad+ma mkha gros dngos su ston 
BO_NK111_(zhe)002:2073	sus kyang byas pa ma yin te //	207	sus kyang byed ba ma yin te 
BO_NK111_(zhe)002:2074	ma 'khrul ba'i sangs rgyas so //	207	ma khrul ba sangs rgya so 
BO_NK111_(zhe)002:2075	'di nyid mthong ba'i rnal 'byor pa //	207	di nyid mthong ba rnal byor ba 
BO_NK111_(zhe)002:2076	khams gsum 'khor ba'i ming med pas //	207	khams gsum khor ba ming med ba 
BO_NK111_(zhe)002:2077	srid gsum gdar sha chod pa yin //	207	srid gsum gdar sha chod ba yin 
BO_NK111_(zhe)002:2078	de ltar dbyings rig 'bral med la //	207	de ltar dbyings rig bral med la 
BO_NK111_(zhe)002:2079	dge sdig bral ba'i lta ba zer //	207	dge sdig bral ba lta ba zer 
BO_NK111_(zhe)002:2080	de'i don rnams b+heem pa de //	208	de don rnams b+heem ba de 
BO_NK111_(zhe)002:2081	de la spyod pas spyod pa zer //	208	de la spyod ba spyod ba zer 
BO_NK111_(zhe)002:2082	'bras bu nam mkhar yongs rdzogs so //	208	bras bu nam mkhar yongs rdzogs so 
BO_NK111_(zhe)002:2083	de ltar yul ni mkhar gsal lo //	208	de ltar yul ni mkhar gsal lo 
BO_NK111_(zhe)002:2084	de dag legs par go ba dang // don de nyams su len pa na //	208	de dag legs ba go ba dang don de nyams su len ba na 
BO_NK111_(zhe)002:2085	las ldan skyes bu 'khor ba la //	208	las ldan skye bu khor ba la 
