segmentnr	original	stemmed
BO_K10_D0114=D0527_H0117:285b-0	@285b rgya gar skad du /	rgya gar skad du 
BO_K10_D0114=D0527_H0117:285b-1	a'arya sarba dharm'a gu na by'u ha r'a dza n'a ma mah'a y'a na s'u tra /	aarya sarba dharma gu na byu ha ra dza na ma maha ya na su tra 
BO_K10_D0114=D0527_H0117:285b-2	bod skad du /	bod skad du 
BO_K10_D0114=D0527_H0117:285b-3	'phags pa chos thams cad kyi yon tan bkod pa'i rgyal po zhes bya ba theg pa chen po'i mdo /	phag ba chos thams cad kyi yon tan bkod ba rgyal po zhes byed ba theg ba chen po mdo 
BO_K10_D0114=D0527_H0117:285b-4	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0114=D0527_H0117:285b-5	'di skad bdag gis thos pa'i dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0114=D0527_H0117:285b-6	bcom ldan 'das rgyal po'i khab na 'od ma'i tshal bya ka landa ka gnas pa na /	joms ldan da rgyal po khab na d ma tshal byed ka landa ka gnas ba na 
BO_K10_D0114=D0527_H0117:285b-7	dge slong lnga brgya tham pa'i dge slong gi dge 'dun chen po dang / byang chub sems dpa' stong nyis brgya thams cad kyang gzungs thob pa /	dge slong lnga brgya tham ba dge slong gi dge dun chen po dang byang chub sems dpa stong nyis brgya thams cad kyang gzungs thob ba 
BO_K10_D0114=D0527_H0117:285b-8	chags pa med pa'i ye shes mthong ba /	chags ba med ba ye shes mthong ba 
BO_K10_D0114=D0527_H0117:285b-9	spyod yul chags pa med pa /	spyod yul chags ba med ba 
BO_K10_D0114=D0527_H0117:285b-10	thabs mkhas pa /	thabs mkhas ba 
BO_K10_D0114=D0527_H0117:285b-11	khams gsum thams cad la sems snyoms pa /	khams gsum thams cad la sems snyom ba 
BO_K10_D0114=D0527_H0117:285b-12	phan pa dang snying rje'i lhag pa'i bsam pa la zhugs pa /	phan ba dang snying rje lhag ba bsam ba la jug ba 
BO_K10_D0114=D0527_H0117:285b-13	de bzhin gshegs pa'i chos kyi 'brel ba'i gtam 'dri ba sha stag la 'di lta ste /	de bzhin gshegs ba chos kyi brel ba dam bri ba sha stag la di lta ste 
BO_K10_D0114=D0527_H0117:286a-0	byang chub sems dpa' sems dpa' chen po byams pa dang / byang chub @286a *//	byang chub sems dpa sems dpa chen po byams ba dang byang chub 
BO_K10_D0114=D0527_H0117:286a-1	sems dpa' sems dpa' chen po rtag tu brtson dang / byang chub sems dpa' sems dpa' chen po mnyam pa nyid la gnas pa dang / byang chub sems dpa' sems dpa' chen po mi g-yo ba dang / byang chub sems dpa' sems dpa' chen po blo gros bzang po dang /	sems dpa sems dpa chen po rtag tu brtson dang byang chub sems dpa sems dpa chen po mnyam ba nyid la gnas ba dang byang chub sems dpa sems dpa chen po mi g-yo ba dang byang chub sems dpa sems dpa chen po blo gros bzang po dang 
BO_K10_D0114=D0527_H0117:286a-2	byang chub sems dpa' sems dpa' chen po blo gros chen po dang / byang chub sems dpa' sems dpa' chen po spobs pa mtha' yas dang / byang chub sems dpa' sems dpa' chen po rab gnon blo gros dang / byang chub sems dpa' sems dpa' chen po spyan ras gzigs dbang phyug dang /	byang chub sems dpa sems dpa chen po blo gros chen po dang byang chub sems dpa sems dpa chen po spobs ba mtha yas dang byang chub sems dpa sems dpa chen po rab gnon blo gros dang byang chub sems dpa sems dpa chen po spyan ras gzigs dbang phyug dang 
BO_K10_D0114=D0527_H0117:286a-3	de dag la sogs pa byang chub sems dpa' stong nyis brgya dang / brgya byin dang / tshangs pa dang / 'jig rten skyong ba rnams dang / klu'i rgyal po rnams dang / srin po'i bdag po thams cad dang / gnod sbyin mo sum brgya dang /	de dag la sogs ba byang chub sems dpa stong nyis brgya dang brgya byin dang tshangs ba dang jig rten skyong ba rnams dang klu rgyal po rnams dang srin po bdag po thams cad dang gnod sbyin mo sum brgya dang 
BO_K10_D0114=D0527_H0117:286a-4	gzhan mu stegs can spyod pa pa dang; kun tu rgyu dang / gcer bu pa drug stong dang / nam mkha' lding gi rgyal po bdun dang thabs gcig tu bzhugs te /	gzhan mu stegs can spyod ba ba dang; kun tu rgyu dang bcer bu ba drug stong dang nam mkha lding gi rgyal po bdun dang thabs gcig tu bzhugs te 
BO_K10_D0114=D0527_H0117:286a-5	de dag thams cad kyis de bzhin gshegs pa la bskor ba byas nas /	de dag thams cad kyis de bzhin gshegs ba la skor ba byed nas 
BO_K10_D0114=D0527_H0117:286a-6	de bzhin gshegs pa la mchod pa'i las bya ba'i phyir lha'i me tog gi char mngon par phab bo //	de bzhin gshegs ba la mchod ba las byed ba phyir lha me tog gi char mngon ba bebs bo 
BO_K10_D0114=D0527_H0117:286a-7	tsandan gyi phye ma'i char yang mngon par phab bo //	tsandan gyi byed ma char yang mngon ba bebs bo 
