segmentnr	original	stemmed
BO_T16_D4419b:353b-0	@353b ` // sdeb sbyor mnyam pa'i britta yi ge nyer gcig pa rab byed ldan las gzhung gis dngos su ma zin pa /	sdeb sbyor mnyam ba britta yi ge nyer gcig ba rab byed ldan las gzhung gis dngos su ma zin ba 
BO_T16_D4419b:353b-1	ngo mtshar rtogs byed kyi dgongs pas bgrangs pa'i spyir gyi rnam grangs sa ya gnyis dang dgu khri bdun stong chig brgya nga gnyis mchis pa'i nang gses 'bum phrag lnga dang bzhi khri drug stong dgu brgya go bdun pa na yod pa'i pr'ast'a ras bcings pa'o//	ngo mtshar rtogs byed kyi dgongs ba bgrong ba spyir gyi rnam grangs sa ya gnyis dang dgu khri bdun stong chig brgya nga gnyis mchis ba nang gses bum phrag lnga dang bzhi khri drug stong dgu brgya go bdun ba na yod ba prasta ras ching 
BO_T16_D4419b:353b-2	* // samgha: shubh'a mi ta he tu notp'a d'a sha yasarba p'urnam kalpa dru mo //	samgha: shubha mi ta he tu notpa da sha yasarba purnam kalpa dru mo 
BO_T16_D4419b:353b-3	dzny'a na shtsa k'a ru na palla bo tphu llam hi ta soo khya bee p'a kya mmanydza r'i /	dznya na shtsa ka ru na palla bo tphu llam hi ta soo khya bee pa kya mmanydza r 
BO_T16_D4419b:353b-4	# // dge tshogs dpag tu med pa'i rgyus bskyed bsams kun rdzogs pa'i dpag bsam shing //	dge tshogs dpog tu med ba rgyus skyed bsams kun rdzogs ba dpog bsam shing 
BO_T16_D4419b:353b-5	mkhyen dang brtse ba'i yal 'dab rab rgyas phan bde'i snye ma g-yur du za //	mkhyen dang brtse ba yal dab rab rgya phan bde snye ma g-yur du za 
BO_T16_D4419b:354a-0	@354a * // sarba sya lo kara th'a dhi mukt'a n'am pa ri p'u ra no nnam sam buddha t'a //	sarba sya lo kara tha dhi mukta n ba ri pu ra no nnam sam buddha ta 
BO_T16_D4419b:354a-1	mant'a ra barsha pra we sha y'a dya tram ku su ma: shubham shre y'a mmangga lam //	manta ra barsha pra we sha ya dya tram ku su ma: shubham shre ya mmangga lam 
BO_T16_D4419b:354a-2	* // 'jig rten kun gyi mos pa'i shing rta phyur bur 'gengs pa'i rdzogs sangs rgyas //	jig rten kun gyi mos ba shing rta phyur bur gengs ba rdzogs sangs rgya 
BO_T16_D4419b:354a-3	deng 'dir dge legs shis pa'i me tog mand'a ra ba char du bsnyil/1 /	deng dir dge legs shis ba me tog manda ra ba char du 
BO_T16_D4419b:354b-0	@354b ming tshig yi ge tshogs pa'i rjod byed lung gi lhung lhung sgra snyan 'byin //	ming tshig yi ge tshogs ba rjod byed lung gi lhung lhung sgra snyan byin 
BO_T16_D4419b:354b-1	brjod par bya ba don bzang gser gyi bye ma 'dren cing khams gsum gyi //	rjod ba byed ba don bzang gser gyi bye ma bgrang cing khams gsum gyi 
BO_T16_D4419b:354b-2	'gro ba'i nyon mongs dri ma sbyong byed bsil ba dam pa'i zla gzugs kyang //	gro ba nyon mongs dri ma sbyong byed bsil ba dam ba zla gzugs kyang 
BO_T16_D4419b:354b-3	gsal bar snang ba'i chos kyi rgyun gsum byang chub lang tsho brtas pa'i bcud /	gsal ba snang ba chos kyi rgyun gsum byang chub lang tsho rtas ba bcud 
BO_T16_D4419b:354b-4	2 / thub pa'i mgrin las bab pa'i bdud rtsis rtogs pa'i lus stobs mchog tu rgyas //	thub ba mgrin las bab ba bdud rtsis rtogs ba lus stobs mchog tu rgya 
BO_T16_D4419b:354b-5	bslab gsum gser gyi dra bas gdong mdzes chos kun rnam 'byed mche ba rno //	bslab gsum gser gyi dra ba gdong mdzes chos kun rnam byed mche ba rno 
BO_T16_D4419b:354b-6	mtha' med 'gro ba srid las gdon pa'i g-yar dam khur ni khyer ba po //	mtha med gro ba srid las don ba g-yar dam khur ni khyer ba po 
BO_T16_D4419b:354b-7	rig dang zhabs ldan 'phags pa'i dge 'dun sa srung phreng ba byang chub grogs /	rig dang zhabs ldan phag ba dge dun sa srung phreng ba byang chub grogs 
BO_T16_D4419b:354b-8	3 / sna tshogs las kyi lag pas ma bdar mkhyen pa'i dkyil 'khor rnam par gsal //	sna tshogs las kyi lag ba ma bdar mkhyen ba dkyil khor rnam ba gsal 
BO_T16_D4419b:354b-9	gzhan gyi 'bangs su bskos pa min par thugs rje'i gzigs pa 'gro la 'jug / bcu drug lang tsho dar la bab kyang rgyal ba ma lus skyed pa'i yab //	gzhan gyi bang su sko ba min ba thugs rje gzigs ba gro la jug chu drug lang tsho dar la bab kyang rgyal ba ma lus skyed ba yab 
BO_T16_D4419b:354b-10	'jam pa'i dbyangs nyid skye bar dge ba'i bshes su gsol ba'i thal mo sbyar/4 / beed'urya yi rgyud mngas snyan par 'khrul ba'i sgra dang bsres pa'i gsung //	jam ba dbyangs nyid skye ba dge ba bshes su gsol ba thal mo beedurya yi brgyud mngas snyan ba khrul ba sgra dang bsres ba gsung 
BO_T16_D4419b:354b-11	yan lag drug cu rdzogs pa'i gdangs las shes bya thams cad snyan pa'i glur //	yan lag drug cu rdzogs ba gdang las shes byed thams cad snyan ba glur 
BO_T16_D4419b:355a-0	'dren pa de yis skye @355a * //	bgrang ba de yis skye 
BO_T16_D4419b:355a-1	'phags snying gi brtan pa 'phrog pa'i mtsho byung ma //	phag snying gi brtan ba phrog ba mtsho byung ma 
BO_T16_D4419b:355a-2	mgrin pa padma'i rdzing du 'jug phyir snyan pa'i tshig gi mchod sprin spro/5 / ring nas thub pa'i bstan la phan pa'i smon lam pho nyas bos pa'i mgron //	mgrin ba padma rdzing du jug phyir snyan ba tshig gi mchod sprin ring nas thub ba ston la phan ba smon lam pho nyas bod ba mgron 
BO_T16_D4419b:355a-3	mi bdag chen po rigs mchog s'a la'i rkang 'thung phreng bar bcas pa yis //	mi bdag chen po rigs mchog sa la rkang thung phreng ba cha ba yis 
BO_T16_D4419b:355a-4	snying stobs bla nas bla mar 'phags pas bde gshegs bka' yi dgongs 'grel che //	snying stobs bla nas bla mar phag ba bde gshegs bka yi dgongs grel che 
BO_T16_D4419b:355a-5	gangs can brda ru 'gyur ro 'tshal rnams mi zad ma mo nyid du bskrun/6 / ae ma snying stobs ldan pa'i snying stobs mchog gi rtsom pa 'di 'dra sngon //	gangs can brda ru gyur ro tshal rnams mi zad ma mo nyid du ae ma snying stobs ldan ba snying stobs mchog gi rtsom ba di dra sngon 
BO_T16_D4419b:355a-6	mig gi dbang pos longs su ma spyad de bzhin rna lung yangs po na //	mig gi dbang pos longs su ma spyod de bzhin rna lung yangs po na 
BO_T16_D4419b:355a-7	lhung ba med pa de ni ci zhes phyogs kyi dga' ma khengs ldan dag / phan tshun 'dri dang lan ldon mchid kyi rnga ni lhang lhang brdung ba bzhin/7 / tshul 'di bsgrub la zhing dang dmigs pa sbyor ba rnam par dag pa las //	lhung ba med ba de ni ci zhes phyogs kyi dga ma kheng ldan dag phan tshun bri dang lan ldon mchid kyi rnga ni lhang lhang rdung ba tshul di sgrub la zhing dang dmigs ba sbyor ba rnam ba dag ba las 
BO_T16_D4419b:355a-8	byung ba'i rnam dkar dge ba gang de gal te gzugs su 'gyur srid na //	byung ba rnam dkar dge ba gang de gal te gzugs su gyur srid na 
BO_T16_D4419b:355a-9	lam gsum khongs su mi chud dogs pas 'jig rten kun gyi byed pa pos //	lam gsum khongs su mi chud dogs ba jig rten kun gyi byed ba pos 
BO_T16_D4419b:355b-0	mi mjed ces su grags pa'i snod 'di ched du yangs par sprul @355b lam snyam/8 / de lta na yang byang chub mchog gi sa bon bsgyur min de srid du //	mi mjed ces su grags ba snod di ched du yangs ba sprul lam de lta na yang byang chub mchog gi sa bon sgyur min de srid du 
BO_T16_D4419b:355b-1	gnas skabs mtho ris 'bras bu zhig gam sdig pas kyang ni mthar gtugs byed //	gnas skabs mtho ris bras bu jig gam sdig ba kyang ni mthar gtugs byed 
BO_T16_D4419b:355b-2	des na 'khor gsum dmigs pa'i dug med rab tu zhi ba'i dbyings nyid du //	des na khor gsum dmigs ba dug med rab tu zhi ba dbyings nyid du 
BO_T16_D4419b:355b-3	rmi lam sgyu ma'i rtse 'jo la rol mnyam par 'jog pa'i bsngo ba bgyi/9 / nam mkha'i mthas gtugs phyogs dang phyogs bral dang // steng 'og dag na rgya mtsho'i rdul snyed kyi //	rmi lam sgyu ma rtse jo la rol mnyam ba jog ba sngo ba nam mkha mthas gtugs phyogs dang phyogs bral dang steng g dag na rgya mtsho rdul snyed kyi 
BO_T16_D4419b:355b-4	zhing khams rnams su byon dang 'byon 'gyur dang // da ltar 'tsho zhing gzhes pa'i chos rnga che/10 / de dag re re la yang gdung 'tshob kyi //	zhing khams rnams su byon dang byon gyur dang da ltar tsho zhing gzhes ba chos rnga de dag re re la yang gdung tshob kyi 
BO_T16_D4419b:355b-5	rgyal ba'i sras dang slob ma bye ba phrag / bgrang las 'das pa'i 'khor gyis bskor ba dag / smon lam don yod byed pa'i dbang por blta/11 / gsang gsum mi zad rgyan gyi 'khor lo'i mdzod //	rgyal ba sras dang slob ma bye ba phrag bgrong las da ba khor gyis skor ba dag smon lam don yod byed ba dbang por gsang gsum mi zad rgyan gyi khor lo mdzod 
BO_T16_D4419b:355b-6	brnyes pa gang gi yon tan phyogs re'i 'phrin //	brnyes ba gang gi yon tan phyogs re phrin 
BO_T16_D4419b:355b-7	yid kyi ngos su gsal bar bris nas ni //	yid kyi ngos su gsal ba bri nas ni 
BO_T16_D4419b:355b-8	grangs med lus rab btud pa'i phyag bgyi'o/12 /	grangs med lus rab dud ba phyag 
BO_T16_D4419b:355b-9	blo yi bang mdzod phye ba las blangs pa'i //	blo yi bang mdzod byed ba las blangs ba 
BO_T16_D4419b:355b-10	nye bar spyod pa rnams dang rin chen bdun //	nye ba spyod ba rnams dang rin chen bdun 
BO_T16_D4419b:355b-11	'dod yon ma tshang med pa'i stong gzugs sprin //	dod yon ma tshang med ba stong gzugs sprin 
BO_T16_D4419b:356a-0	mchod 'os kun gyi spyan lam 'byung gyur cig 13 / chags sdang rmongs pa'i dgra yis @356a * //	mchod s kun gyi spyan lam byung gyur cig chags sdang rmongs ba dgra yis 
BO_T16_D4419b:356a-1	rab bdas pas //	rab ded ba 
BO_T16_D4419b:356a-2	bslab gsum bcas pa'i dbang gi rgyal po dag / nyes ltung 'dam gyi nang du bskyur ba'i dri //	bslab gsum cha ba dbang gi rgyal po dag nyes ltung dam gyi nang du skyur ba dri 
BO_T16_D4419b:356a-3	gnyen po stobs bzhis bshags pa'i chab kyis 'khrud/14 /	gnyen po stobs bzhis chags ba chab kyis 
BO_T16_D4419b:356a-4	'phags bzhi so skyes bsags pa dge ba'i mtsho //	phag bzhi so skye bsags ba dge ba mtsho 
BO_T16_D4419b:356a-5	phan dang bde ba'i rlabs phreng g-yo ba der //	phan dang bde ba rlabs phreng g-yo ba der 
BO_T16_D4419b:356a-6	phrag dog rdul gyi 'tshub ma mi 'thor bar //	phrag dog rdul gyi tshub ma mi thor ba 
BO_T16_D4419b:356a-7	yi rang 'dzum pa'i zla 'od dkar pos bran/15 /'gro 'dul kha lo sgyur ba khyed rnams la //	yi rang dzum ba zla d dkar pos dul kha lo sgyur ba khyed rnams la 
BO_T16_D4419b:356a-8	skyo zhing dub pa'i nongs pa mi mnga' yang //	skyo zhing dub ba nongs ba mi mnga yang 
BO_T16_D4419b:356a-9	'jig rten mthun par btang snyoms mi bzhugs par //	jig rten mthun ba gtong snyom mi bzhugs ba 
BO_T16_D4419b:356a-10	zab dang rgya che'i chos 'khor bskor bar bskul/16 / sna tshogs spros pa'i gzha' ris mya ngan las //	zab dang rgya che chos khor skor ba sna tshogs spros ba gzha ris mya ngan las 
BO_T16_D4419b:356a-11	brgal ba'i dgon par gzhol bar mi mdzad par //	rgol ba dgon ba gzhol ba mi mdzad ba 
BO_T16_D4419b:356a-12	sngon gyi smon lam la dgongs bskal ba ni //	sngon gyi smon lam la dgongs bskal ba ni 
BO_T16_D4419b:356a-13	grangs med srid du bzhugs par gsol ba 'debs/17 /	grangs med srid du bzhugs ba gsol ba 
BO_T16_D4419b:356a-14	de ltar bgyis pa'i legs byas de yis bdag / sems can mos pa'i mkha' la bgrod mkhas pa'i //	de ltar bgyid ba legs byed de yis bdag sems can mos ba mkha la bgrod mkhas ba 
BO_T16_D4419b:356a-15	kun mkhyen chos kyi nyi ma mngon gyur nas //	kun mkhyen chos kyi nyi ma mngon gyur nas 
BO_T16_D4419b:356a-16	'jig rten dge ba'i snang bas 'gengs par shog/18 /	jig rten dge ba snang ba gengs ba 
BO_T16_D4419b:356b-0	@356b de 'dra'i byang chub 'dod pa'i ko ki las //	de dra byang chub dod ba ko ki las 
BO_T16_D4419b:356b-1	gzhi lam 'bras bu'i dge legs yid gcugs grogs //	gzhi lam bras bu dge legs yid gcugs grogs 
BO_T16_D4419b:356b-2	'gugs pa'i ched du snyan pa'i ming bzung nas //	gugs ba ched du snyan ba ming bzung nas 
BO_T16_D4419b:356b-3	bsngo smon tshig gi rgyang glus 'bod la dgongs/19 / de bzhin gshegs pa rnams dang byang chub sems //	sngo smon tshig gi rgyang glus bod la de bzhin gshegs ba rnams dang byang chub sems 
BO_T16_D4419b:356b-4	rkyen gcig rtogs dang nyan thos so skye yis //	rkyen gcig rtogs dang nyan thos so skye yis 
BO_T16_D4419b:356b-5	dus gsum rjes su 'brel par sgo gsum gyis //	dus gsum rjes su brel ba sgo gsum gyis 
BO_T16_D4419b:356b-6	legs par spyad pa'i dge tshogs gang yin dang/20 / chos tshul 'di yi ched du gtong ba'i phyag /'dod ldan yongs kyi dpag bsam ma brkyang ba las //	legs ba spyod ba dge tshogs gang yin chos tshul di yi ched du gtong ba phyag ldan yongs kyi dpog bsam ma rkyong ba las 
BO_T16_D4419b:356b-7	mkho dgu ma tshang med pa'i mchod sbyin dang // sgo gsum thang rer 'bad pa'i dge bar bcas/21 / deng 'dir gcig tu bsdams pa'i gangs kyi ri //	mkho dgu ma tshang med ba mchod sbyin dang sgo gsum thang rer bad ba dge ba deng dir gcig tu sdom ba gangs kyi ri 
BO_T16_D4419b:356b-8	'khor gsum dmigs pa med pa'i 'od po ches //	khor gsum dmigs ba med ba d po ches 
BO_T16_D4419b:356b-9	zhi bsil dam pa'i rgyun du bsgyur ba'i klung //	zhi bsil dam ba rgyun du sgyur ba klung 
BO_T16_D4419b:356b-10	byang chub mchog gi rgya mtshor ro gcig shog 22 / de yi rten 'brel snang ba ma 'gags gdangs //	byang chub mchog gi rgya mtshor ro gcig shog de yi rten brel snang ba ma gag gdang 
BO_T16_D4419b:356b-11	ngo mtshar sgyu ma'i mchod sprin bdag cag gi / smon lam 'grub pa'i bden dbang mchod pa'i 'os //	ngo mtshar sgyu ma mchod sprin bdag cag gi smon lam grub ba bden dbang mchod ba s 
BO_T16_D4419b:356b-12	bzhugs so 'tshal gyi spyan lam 'byung gyur cig 23 / gang zhig thos na sdug bsngal rgyur bcas las //	bzhugs so tshal gyi spyan lam byung gyur cig gang jig thos na sdug sngal rgyur cha las 
BO_T16_D4419b:356b-13	skyob cing mchog gi go 'phang sbyin pa'i chos //	skyob cing mchog gi go phen sbyin ba chos 
BO_T16_D4419b:356b-14	phan bde'i gzi byin 'jig rten gsum gyi blar //	phan bde gzi byin jig rten gsum gyi blar 
BO_T16_D4419b:356b-15	rab tu 'bar zhing yun du brtan gyur cig 24 / yongs rdzogs bstan pa'i dgongs don ma nor gtam //	rab tu bar zhing yun du brtan gyur cig yongs rdzogs ston ba dgongs don ma nor dam 
BO_T16_D4419b:356b-16	smra ba'i blo dang ngag gi bang mdzod de //	smra ba blo dang ngag gi bang mdzod de 
