segmentnr	original	stemmed
BO_K12_D0546=D0893_H0506:470b-0	@470b dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0546=D0893_H0506:470b-1	'jam pa'i mgon la phyag 'tshal lo //	jam ba mgon la phyag tshal lo 
BO_K12_D0546=D0893_H0506:470b-2	de nas yang 'jam dpal gzhon nur gyur pa stan las langs te bla gos phrag pa gcig tu byas nas pus mo g-yas pa'i lha nga sa la btsugs te; bcom ldan 'das ga la ba der thal mo sbyar ba btud nas bcom ldan 'das kyi zhabs la mgo	de nas yang jam dpal gzhon nur gyur ba stan las ldang te bla gos phrag ba gcig tu byed nas pus mo g-yas ba lha nga sa la btsugs te; joms ldan da ga la ba der thal mo sbyor ba dud nas joms ldan da kyi zhabs la mgo 
BO_K12_D0546=D0893_H0506:470b-3	bos phyag btsal te /	bod phyag btsal te 
BO_K12_D0546=D0893_H0506:470b-4	bcom ldan 'das la 'di skad ces gsol te; ;bcom ldan 'das bdag gis rig pa mthong bar bgyi ste /	joms ldan da la di skad ces gsol te; ;bcom ldan da bdag gis rig ba mthong ba bgyid ste 
BO_K12_D0546=D0893_H0506:470b-5	rig pa dam pa 'di smras na ni ngo mtshar du 'gyur ro //	rig ba dam ba di smras na ni ngo mtshar du gyur ro 
BO_K12_D0546=D0893_H0506:470b-6	thams cad dang ldan pa'i 'khor des byang chub sems dpa' sems dpa' chen po 'jam dpal la legs so zhes bya ba byin te /	thams cad dang ldan ba khor des byang chub sems dpa sems dpa chen po jam dpal la legs so zhes byed ba byin te 
BO_K12_D0546=D0893_H0506:470b-7	'jam dpal / legs so //	jam dpal legs so 
BO_K12_D0546=D0893_H0506:470b-8	legs so // 'jam dpal /	legs so jam dpal 
BO_K12_D0546=D0893_H0506:470b-9	khyod kyis rig pa smros shig /	khyod kyis rig ba smros shig 
BO_K12_D0546=D0893_H0506:470b-10	bdag gis bcom ldan 'das kyi gsung gis smra bar bgyi'o //	bdag gis joms ldan da kyi gsung gis smra ba bgyid 
BO_K12_D0546=D0893_H0506:471a-0	byang chub sems dpa' sems dpa' chen po 'jam dpal gyis sangs rgyas thams @471a *//	byang chub sems dpa sems dpa chen po jam dpal gyis sangs rgya thams 
BO_K12_D0546=D0893_H0506:471a-1	cad kyi snying po chos thams cad la phyag btsal te mchod pa byas nas rig pa smras so //	cad kyi snying po chos thams cad la phyag btsal te mchod ba byed nas rig ba smras so 
BO_K12_D0546=D0893_H0506:471a-2	na ma: sarba ta th'a ga te bhya: na ma manydzu shr'i ye /	na ma: sarba ta tha ga te bhya: na ma manydzu shr ye 
BO_K12_D0546=D0893_H0506:471a-3	bo dhi satva ya aom manydza ba ra /	bo dhi satva ya aom manydza ba ra 
BO_K12_D0546=D0893_H0506:471a-4	manydzu gho sha /	manydzu gho sha 
BO_K12_D0546=D0893_H0506:471a-5	ha na ha na /	ha na ha na 
BO_K12_D0546=D0893_H0506:471a-6	pa tsa pa tsa /	ba tsa ba tsa 
BO_K12_D0546=D0893_H0506:471a-7	ma ta ma ta /	ma ta ma ta 
BO_K12_D0546=D0893_H0506:471a-8	ma tha ma tha /	ma tha ma tha 
BO_K12_D0546=D0893_H0506:471a-9	bi dhvam s'a ya /	bi dhvam sa ya 
BO_K12_D0546=D0893_H0506:471a-10	bi dhvam s'a ya /	bi dhvam sa ya 
BO_K12_D0546=D0893_H0506:471a-11	ka ra ka ra /	ka ra ka ra 
BO_K12_D0546=D0893_H0506:471a-12	tru ta tru ta /	tru ta tru ta 
BO_K12_D0546=D0893_H0506:471a-13	bhanydza bhanydza / aa bhi sa aa bhi sa /	bhanydza bhanydza aa bhi sa aa bhi sa 
BO_K12_D0546=D0893_H0506:471a-14	tu ta tu ta tru ta tru ta /	tu ta tu ta tru ta tru ta 
BO_K12_D0546=D0893_H0506:471a-15	sphu ta sphu ta /	sphu ta sphu ta 
BO_K12_D0546=D0893_H0506:471a-16	hri da yam bham ni /	hri da yam bham ni 
BO_K12_D0546=D0893_H0506:471a-17	na ma: sam bo dha ni /	na ma: sam bo dha ni 
BO_K12_D0546=D0893_H0506:471a-18	pra bhe sa /	pra bhe sa 
BO_K12_D0546=D0893_H0506:471a-19	pra bhe sa /	pra bhe sa 
BO_K12_D0546=D0893_H0506:471a-20	lo ta lo ta /	lo ta lo ta 
BO_K12_D0546=D0893_H0506:471a-21	kri ta kri ta /	kri ta kri ta 
BO_K12_D0546=D0893_H0506:471a-22	kri da kri da /	kri da kri da 
BO_K12_D0546=D0893_H0506:471a-23	kri ta kri ta /	kri ta kri ta 
BO_K12_D0546=D0893_H0506:471a-24	ha sa ha sa /	ha sa ha sa 
BO_K12_D0546=D0893_H0506:471a-25	pra ban dha /	pra ban dha 
BO_K12_D0546=D0893_H0506:471a-26	pra ban dha /	pra ban dha 
BO_K12_D0546=D0893_H0506:471a-27	a'a bi sha aa bi sha /	aa bi sha aa bi sha 
BO_K12_D0546=D0893_H0506:471a-28	h'um h'um h'um/ phat phat phat sv'ah'a /	hum hum phat phat phat svaha 
BO_K12_D0546=D0893_H0506:471a-29	gang zhig gis nam phyed na lan gsum brjod /	gang jig gis nam phyed na lan gsum rjod 
BO_K12_D0546=D0893_H0506:471a-30	nyi ma la yang lan bdun brjod pa byas na /	nyi ma la yang lan bdun rjod ba byed na 
BO_K12_D0546=D0893_H0506:471a-31	rig pa chen mo thob par 'gyur ro //	rig ba chen mo thob ba gyur ro 
BO_K12_D0546=D0893_H0506:471a-32	mi rnams kyis sho lo ka sum brgya 'dzin par 'gyur ro //	mi rnams kyis sho lo ka sum brgya dzin ba gyur ro 
BO_K12_D0546=D0893_H0506:471a-33	'di'i cho ga ni tsandan gyi dkyil 'khor byas te zhun mar gyi mar mes kyang mchod nas stong phrag brgyad bzlas na 'grub par 'gyur /	di cho ga ni tsandan gyi dkyil khor byed te zhun mar gyi mar mes kyang mchod nas stong phrag brgyad bzlas na grub ba gyur 
BO_K12_D0546=D0893_H0506:471a-34	ma grub kyang sho lo ka brgya nyi ma re re la 'dzin par 'gyur ro //	ma grub kyang sho lo ka brgya nyi ma re re la dzin ba gyur ro 
BO_K12_D0546=D0893_H0506:471a-35	bcom ldan 'das /	joms ldan da 
BO_K12_D0546=D0893_H0506:471a-36	bdag gis bstan pa 'dis ma grub na gang zhig mtshams med pa lnga byas na bdag kyang de dang 'dra bar mtshams med pa lnga byas par 'gyur ro //	bdag gis ston ba dis ma grub na gang jig mtshams med ba lnga byed na bdag kyang de dang dra ba mtshams med ba lnga byed ba gyur ro 
BO_K12_D0546=D0893_H0506:471a-37	'phags pa 'jam dpal gyis dmod btsugs pa zhes bya ba'i gzungs rdzogs so ////	phag ba jam dpal gyis dmod btsugs ba zhes byed ba gzungs rdzogs so 
