segmentnr	original	stemmed
BO_T17_MW1PD95844_2504:0	dag  /rnal 'byor bcu pa bzhugs snyo//	dag byor chu ba bzhugs 
BO_T17_MW1PD95844_2504:1	//_/sti si sgo/_bla ma dang mgon po 'jam pa'i dbyangs la	si ma dang mgon po jam ba dbyangs la 
BO_T17_MW1PD95844_2504:2	gus pas phyag 'tshhal lo/_/shin tu stong pa'i bdag nyid can/_/ye shes lnga'i rang	gus ba phyag tshhal tu stong ba bdag nyid shes lnga rang 
BO_T17_MW1PD95844_2504:3	bzhin dngos/_/he ru ka dpal las btud de/_/de'i bsgrub pa'i rim pa bshad/_/	bzhin ru ka dpal las dud sgrub ba rim ba 
BO_T17_MW1PD95844_2504:4	dbang bskur ba thob cing dam tshhig dang ldan pa'i rnal 'byor pa dpal 'khor lo	dbang skur ba thob cing dam tshhig dang ldan ba rnal byor ba dpal khor lo 
BO_T17_MW1PD95844_2504:5	sdom pa lhan cig skyes pa bsgom pa'i gang zag gis/_gnas dben par stan bde	sdom ba lhan cig skye ba bsgom ba gang zag dben ba stan bde 
BO_T17_MW1PD95844_2504:6	ba la sdad/_skyabs su 'gro ba dang byang chub kyi sems bsgom/_de nas/_om swa b+ha	ba la su gro ba dang byang chub kyi sems swa b+ha 
BO_T17_MW1PD95844_2504:7	wa shud d+ha sarba d+harma swa b+ha wa shud d+ho ham/_zhes brjod pas snang ba thams cad stong	wa shud d+ha sarba d+harma swa b+ha wa shud d+ho rjod ba snang ba thams cad stong 
BO_T17_MW1PD95844_2504:8	par bsgom/_stong pa'i ngang las rang nyid bde mchog lhan cig skyes pa/_sku	ba ba ngang las rang nyid bde mchog lhan cig skye 
BO_T17_MW1PD95844_2504:9	mdog sngon po zhal gcig phyag gnyis pa/_g.yas pa rdo rje/_g.yon dril bu	mdog sngon po zhal gcig phyag gnyis ba rdo dril bu 
BO_T17_MW1PD95844_2504:10	'dzin pas yum la mkhyud pa/_spyan gsum pa zhal mche ba brtshigs pa/_ral	dzin ba yum la mkhyud gsum ba zhal mche ba brtshigs 
BO_T17_MW1PD95844_2504:11	pa'i thor tshhugs kyi spyi bor bcings pa'i rtshe mo na yid bzhin gyi nor bus brgyan pa/	ba thor tshhugs kyi spyi bor ching ba rtshe mo na yid bzhin gyi nor bud rgyan 
BO_T17_MW1PD95844_2504:12	g.yon gyi cha la tshhes gcig gi zla bas mtshhan pa/_spyi bo'i gtshug tu sna tshhogs rdo	g.yon gyi cha la tshhes gcig gi zla ba mtshhan bo gtshug tu sna tshhogs rdo 
