segmentnr	original	folio	stemmed
BO_NK040_(thi)036:0	// lhag ma'i cho ga rgyas par spro na lhag gtor bshams la 'di skad do //	0	lhag ma cho ga rgya ba spro na lhag thor bshams la di skad do 
BO_NK040_(thi)036:1	b+h+yo / las kyi mkha' 'gro mi srun ma //	0	b+h+yo las kyi mkha gro mi srun ma 
BO_NK040_(thi)036:2	shin tu 'jigs pa king rus gzugs //	0	shin tu jigs ba king rus gzugs 
BO_NK040_(thi)036:3	yan lag rus pa'i 'khor los brgyan //	0	yan lag rus ba khor los rgyan 
BO_NK040_(thi)036:4	snying khrag 'thung zhing rkan sgra brdeb //	0	snying khrag thung zhing rkan sgra brdeb 
BO_NK040_(thi)036:5	rkang mgyogs btul shugs rdzu 'phrul can //	0	rkang mgyog dul shugs rdzu phrul can 
BO_NK040_(thi)036:6	dam tshig can gyi las mkhan yin //	0	dam tshig can gyi las mkhan yin 
BO_NK040_(thi)036:7	dam nyams ru tra'i srog gcod yin //	0	dam nyams ru tra srog gcod yin 
BO_NK040_(thi)036:8	lhag ma'i gtor ma 'di bzhes la //	0	lhag ma thor ma di bzhes la 
BO_NK040_(thi)036:9	dgra bgegs zhing bcu bsgral du gsol //	0	dgra bgegs zhing chu bsgral du gsol 
BO_NK040_(thi)036:10	drag po'i las mdzad bstan pa bsrung //	1	drag po las mdzad ston ba bsrung 
BO_NK040_(thi)036:11	khyed kyi thugs dam dus la bab //	1	khyed kyi thugs dam dus la bab 
BO_NK040_(thi)036:12	bcol pa'i phrin las 'grub par mdzod //	1	chol ba phrin las grub ba mdzod 
BO_NK040_(thi)036:13	b+h+yo / 'jig rten ging gang rdzu 'phrul can //	1	b+h+yo jig rten ging gang rdzu phrul can 
BO_NK040_(thi)036:14	srin po'i lus la gcan spyang gdong //	1	srin po lus la gcan spyang gdong 
BO_NK040_(thi)036:15	sbrul nag lce la spyan mig glog /	1	sbrul nag lce la spyan mig glog 
BO_NK040_(thi)036:16	kha rlangs dug la nga ro 'brug /	1	kha rlangs dug la nga ro brug 
BO_NK040_(thi)036:17	khros pa'i smre ngag ser chen 'beb //	1	khro ba smre ngag ser chen beb 
BO_NK040_(thi)036:18	mi lpag g.yang gzhi phyogs bzhir brdebs //	1	mi lpag g.yang gzhi phyogs bzhir brdebs 
