segmentnr	original	stemmed
BO_T17_MW1PD95844_2644:0	@#/_/sgeg rdor gyis mdzad pa'i rgyun	rdar gyis mdzad ba rgyun 
BO_T17_MW1PD95844_2644:1	bshags bzhugs so// /dpal rdo rje sems dpa' la phyag 'tshhal lo/_/nges pa'i	chags bzhugs rdo rje sems dpa la phyag tshhal ba 
BO_T17_MW1PD95844_2644:2	gsang sgor zhugs pa'i mi/_/thar pa sgrub par khas 'ches pa'i/_/rnal 'byor	gsang sgor jug ba ba sgrub ba khas che byor 
BO_T17_MW1PD95844_2644:3	stobs med le los nyams/_/rgyun gzhi med pas ltung phyir bshad/_/de la rgyun	stobs med le los gzhi med ba ltung phyir la rgyun 
BO_T17_MW1PD95844_2644:4	du bya ba ni/_/dge ba'i srog la bar gcod pa'i/_/nyon mongs thibs po	du byed ba ba srog la ba gcod mongs thibs po 
BO_T17_MW1PD95844_2644:5	gzhom par bya/_/le lo thugs thub ra chod dregs/_/myos dang dpa' med sgo	joms ba lo thugs thub ra chod dang dpa med sgo 
BO_T17_MW1PD95844_2644:6	mo bsdam/_/rdo rje gsang tshhig ma rtogs pa/_/mtshhan ma bying ngam zur mi brjod//	mo rje gsang tshhig ma rtogs ma bying ngam zur mi 
BO_T17_MW1PD95844_2644:7	gshed ma'i lag nas 'gros brtshon ltar/_/le lo dgra bcom brtshon pas 'bad/_/	gshed ma lag nas gros brtshon lo dgra joms brtshon ba 
BO_T17_MW1PD95844_2644:8	rtag tu dgra bzhi bcom byas te/_/rdo rje brnag pa bsam 'phel bas/_/ngag	rtag tu dgra bzhi joms byed rje brnag ba bsam phel 
BO_T17_MW1PD95844_2644:9	nyams kha na ma thos 'phog_/lta dman spyod rtshing 'chol gzhung bor/_/log	nyams kha na ma thos dman spyod rtshing chol gzhung 
BO_T17_MW1PD95844_2644:10	spyod nar bas bar chad dgra/_/rtsha gsum yan lag 'chal bar shor/_/ljon	spyod nar ba ba chad gsum yan lag chal ba 
BO_T17_MW1PD95844_2644:11	shing rul bzhin bka' chad 'byung /_/brtshams pa'i la la sbyor ba'i tshhe/_/	shing rul bzhin bka chad byung ba la la sbyor ba 
BO_T17_MW1PD95844_2644:12	brtshon med le los 'bras bu 'phrog_/de bzhin rnal 'byor nges spyod la/_/	brtshon med le los bras bu bzhin rnal byor nges spyod 
BO_T17_MW1PD95844_2644:13	bar du gcod pa'i bdud lnga 'byung /_/rnam rtog 'phrog pa'i bdud nyid dang /_/ de bzhin btang snyoms le lo'i bdud/_/longs spyod 'du 'dzi g.yeng ba'i bdud//	ba du gcod ba bdud lnga byung rtogs phrog ba bdud nyid dang de bzhin gtong snyom le lo spyod du dzi g.yeng ba 
BO_T17_MW1PD95844_2644:14	tshhig rtshub mtshhon cha rnon po'i bdud/_/khro brtum ngang thung 'khrug pa'i bdud/_/	tshhig rtshub mtshhon cha rnon po brtum ngang thung khrug ba 
BO_T17_MW1PD95844_2644:15	zhi ba'i ngang du ma bzlog na/_/thar pa chen po'i gegs su che/_/bzhi bral bzhi	zhi ba ngang du ma bzlog ba chen po gegs su bral bzhi 
BO_T17_MW1PD95844_2644:16	bcom lngas bslus pa'i/_/rnal 'byor 'khor spangs dgon rten yang /_/de la	joms lngas bslus byor khor spong dgon rten yang la 
BO_T17_MW1PD95844_2644:17	rnal 'byor ming ci yod/_/de bas gzhung bzhin 'bad par bya/_/nyams pa lnga	rnal byor ming ci ba gzhung bzhin bad ba ba lnga 
BO_T17_MW1PD95844_2644:18	dbang mi gtong ba'i/_/rnal 'byor rnam gsum la gnas pas/_/las kyi dus	dbang mi gtong byor rnam gsum la gnas kyi dus 
BO_T17_MW1PD95844_2644:19	kyi rgyun bya ba/_/rgyal ba 'khor bcas spyan drangs te/_/bla ma snying por	kyi rgyun byed ba khor cha spyan drangs ma snying por 
BO_T17_MW1PD95844_2644:20	bzhugs byas la/_/phyag skyabs mchod dang bstod bshags dang /_/yid rang	bzhugs byed skyob mchod dang bstod chags dang rang 
BO_T17_MW1PD95844_2644:21	sems bskyed lus dbul dang /_/byang chub chen por bsngo bsgom bskul/_/	sems skyed lus bul dang chub chen por sngo bsgom 
