segmentnr	original	folio	stemmed
BO_NK085_(ru)005:0	// gsang ba sngags kyi dam tshig gi rim pa mdor bsdus pa chos rje gtsang ston pas mdzad pa bzhugs so //	0	gsang ba sngags kyi dam tshig gi rim ba mdor sdud ba chos rje gtsang ston ba mdzad ba bzhugs so 
BO_NK085_(ru)005:1	swa sti / rang byung ye shes mtha' bral nam mkha' la //	0	swa sti rang byung ye shes mtha bral nam mkha la 
BO_NK085_(ru)005:2	yon tan zad med yid bzhin rin chen bzhin //	0	yon tan zad med yid bzhin rin chen bzhin 
BO_NK085_(ru)005:3	'dzin pa bral ba'i thugs rje chen po yis //	0	dzin ba bral ba thugs rje chen po yis 
BO_NK085_(ru)005:4	'gro rnams sgrol mdzad rje btsun rnams la 'dud //	0	gro rnams sgrol mdzad rje btsun rnams la dud 
BO_NK085_(ru)005:5	spyir gsang sngags kyi dam tshig la bsam gyis mi khyab kyang mdor bsdu na don bcu ste /	0	spyir gsang sngags kyi dam tshig la bsam gyis mi khyab kyang mdor sdud na don chu ste 
BO_NK085_(ru)005:6	ngo bo dang rnam grangs dang / bsrung thabs dang / nyams rgyu dang / nyams pa'i snga rtags tshe 'di la 'byung ba dang / nyams pa'i skyon dang / ma nyams pa'i yon tan dang / nyams na bskang ba'i thabs dang / dam tshig gi dpe dang /	0	ngo bo dang rnam grangs dang bsrung thabs dang nyams rgyu dang nyams ba snga rtags tshe di la byung ba dang nyams ba skyon dang ma nyams ba yon tan dang nyams na skong ba thabs dang dam tshig gi dpe dang 
BO_NK085_(ru)005:7	mdo chos nyid du bsdu ba dang bcu'o //	0	mdo chos nyid du sdud ba dang chu 
BO_NK085_(ru)005:8	de la dang po ngo bo ni /	0	de la dang po ngo bo ni 
BO_NK085_(ru)005:9	dam tshig dpag tu med kyang rtsa ba yan lag gnyis su 'dus de la yan lag gi dam tshig kyang rtsa ba'i dam tshig bzhir 'dus /	0	dam tshig dpog tu med kyang rtsa ba yan lag gnyis su du de la yan lag gi dam tshig kyang rtsa ba dam tshig bzhir du 
BO_NK085_(ru)005:10	dper na 'byung bzhi nam mkha'i khong du 'dus pa dang 'dra bar /	1	dper na byung bzhi nam mkha khong du du ba dang dra ba 
