segmentnr	original	stemmed
BO_T11_D4262:321b-0	@321b # // rgya gar skad du /	rgya gar skad du 
BO_T11_D4262:321b-1	dharma dha rme bi ni shtsa ya /	dharma dha rme bi ni shtsa ya 
BO_T11_D4262:321b-2	bod skad du /	bod skad du 
BO_T11_D4262:321b-3	chos dang chos can gtan la dbab pa /	chos dang chos can gtan la bebs ba 
BO_T11_D4262:321b-4	'jam dpal gzhon nur gyur ba la phyag 'tshal lo //	jam dpal gzhon nur gyur ba la phyag tshal lo 
BO_T11_D4262:321b-5	sdom la ngo bo dang ni rnam grangs dang // de yi rgyas par dbye ba dang // bye brag rnam gzhag nges pa'i tshig / rnam pa lnga yi shes par bya //	sdom la ngo bo dang ni rnam grangs dang de yi rgya ba byed ba dang bye brag rnam jog nges ba tshig rnam ba lnga yi shes ba byed 
BO_T11_D4262:321b-6	de la chos dang chos can gyi rang gi ngo bo ni don rnams kyi khyad par dang khyad par gyi gzhi ste /	de la chos dang chos can gyi rang gi ngo bo ni don rnams kyi khyad ba dang khyad ba gyi gzhi ste 
BO_T11_D4262:321b-7	de yang spyir ni 'dod rgyal gyi sgra dang shes pa dang / don ston pa dang / 'jam pa'i sgra dang / shes pa'i yul lo //	de yang spyir ni dod rgyal gyi sgra dang shes ba dang don ston ba dang jam ba sgra dang shes ba yul lo 
BO_T11_D4262:321b-8	don ston pa de yang don tsam ston pa'i sgra dang / don gyi khyad par ston pa'i sgra'i tshul gnyis las sgra gnyis pa'i brjod bya'o //	don ston ba de yang don tsam ston ba sgra dang don gyi khyad ba ston ba sgra tshul gnyis las sgra gnyis ba rjod byed 
BO_T11_D4262:321b-9	de la don tsam ston pa ni gzugs la bdag yod dam med ces the tshom za ba la mi rtag pa'i phyir ro zhes bdag med par bstan pa ni gtan tshigs mi rtag pa'i don tsam mam /	de la don tsam ston ba ni gzugs la bdag yod dam med ces the tshom za ba la mi rtag ba phyir ro zhes bdag med ba ston ba ni gtan tshigs mi rtag ba don tsam mam 
