segmentnr	original	stemmed
BO_T02_D3487:134b-0	@134b # // rgya gar skad du /	rgya gar skad du 
BO_T02_D3487:134b-1	badzra t'a ra s'a dha nam /	badzra ta ra sa dha nam 
BO_T02_D3487:134b-2	bod skad du /	bod skad du 
BO_T02_D3487:134b-3	rdo rje sgrol ma'i sgrub thabs /	rdo rje sgrol ma sgrub thabs 
BO_T02_D3487:134b-4	'phags ma sgrol ma la phyag 'tshal lo //	phag ma sgrol ma la phyag tshal lo 
BO_T02_D3487:134b-5	sbyin sreg las kyi cho ga yis//	sbyin sreg las kyi cho ga 
BO_T02_D3487:134b-6	'dod pa'i don kun sgrub byed pa'i //	dod ba don kun sgrub byed ba 
BO_T02_D3487:134b-7	rdo rje sgrol ma'i sgrub thabs 'di //	rdo rje sgrol ma sgrub thabs di 
BO_T02_D3487:134b-8	de nas yang dag bshad par bya //	de nas yang dag chad ba byed 
BO_T02_D3487:134b-9	de la sngags kyi tshig ni 'di rnams su 'gyur te /	de la sngags kyi tshig ni di rnams su gyur te 
BO_T02_D3487:134b-10	na ma a'ary'a ba lo ki te shva r'a ya bo dhi satv'a ya ma h'a satv'a ya /	na ma aarya ba lo ki te shva ra ya bo dhi satva ya ma ha satva ya 
BO_T02_D3487:134b-11	ma h'a k'a ru ni k'a ya /	ma ha ka ru ni ka ya 
BO_T02_D3487:134b-12	tadya th'a / aom t'a re tutt'a re tu re sarba dusht'am ma ma kri te dzambha ya stam bha ya mo ha ya bandha ya /	tadya tha aom ta re tutta re tu re sarba dusht ma ma kri te dzambha ya stam bha ya mo ha ya bandha ya 
BO_T02_D3487:134b-13	h'um h'um h'um phat phat phat sarba dusht'am stam bha ni t'a re sv'a h'a /	hum hum hum phat phat phat sarba dusht stam bha ni ta re sva ha 
BO_T02_D3487:134b-14	de la dang po re zhig rang gi snying gar zla ba'i dkyil 'khor la t'am yig gi sa bon bsgom par byas nas /	de la dang po re jig rang gi snying gar zla ba dkyil khor la t yig gi sa bon bsgom ba byed nas 
BO_T02_D3487:134b-15	de'i 'od zer gyis bla ma dang / sangs rgyas dang / byang chub sems dpa' rnams spyan drangs te /	de d zer gyis bla ma dang sangs rgya dang byang chub sems dpa rnams spyan drangs te 
BO_T02_D3487:134b-16	sna tshogs pa'i mchod pa rnams kyis yang dag par mchod nas sdig pa bshags pa la sogs pa byas te /	sna tshogs ba mchod ba rnams kyis yang dag ba mchod nas sdig ba chags ba la sogs ba byed te 
BO_T02_D3487:134b-17	gsum la skyabs su 'gro ba'i tshig bcad brjod par bya'o //	gsum la skyob su gro ba tshig gcod rjod ba byed 
BO_T02_D3487:134b-18	de nas tshad med pa'i gnas bzhi bsgom par byas nas /	de nas tshad med ba gnas bzhi bsgom ba byed nas 
