segmentnr	original	stemmed
BO_T17_O2MS163914CZ189836:0	@#/_/mngon par rtogs pa mu tig gi	ba rtogs ba mu tig gi 
BO_T17_O2MS163914CZ189836:1	phreng ba zhes bya ba/	phreng ba zhes byed 
BO_T17_O2MS163914CZ189836:2	/ @_mngon par rtogs pa mu tig phreng ba bzhugs so//_@##/_/rgya gar skad	ba rtogs ba mu tig phreng ba bzhugs gar skad 
BO_T17_O2MS163914CZ189836:3	du/_sa ma ti pa tra ma le/_bod skad du/_mngon par rtogs pa mu tig gi	ma ti ba tra ma skad ba rtogs ba mu tig gi 
BO_T17_O2MS163914CZ189836:4	phreng ba zhes bya ba/_bcom ldan 'das dpal phyag na rdo rje la phyag 'tshhal lo/_/	phreng ba zhes byed ldan da dpal phyag na rdo rje la phyag tshhal 
BO_T17_O2MS163914CZ189836:5	'dir cho ga 'di'i bskyed pa'i rim pa bstan pa ni/_thog mar skyabs su 'gro	dir cho ga di skyed ba rim ba ston ba mar skyob su gro 
BO_T17_O2MS163914CZ189836:6	ba byas la/_de nas tshhad med pa bzhi bsgom/_om badzra pa ni hu~m_zhes pas rang	ba byed nas tshhad med ba bzhi badzra ba ni hu~m_zhes ba rang 
BO_T17_O2MS163914CZ189836:7	nyid phyag na rdo rjer bskyed la/_rang gi snying la hri a hum gsum bskor bas snying	nyid phyag na rdo rjer skyed gi snying la hri a hum gsum skor ba snying 
BO_T17_O2MS163914CZ189836:8	dang snying tshhil la sogs pa rnams pad+ma dang zla ba hum du bsams la/_de nas	dang snying tshhil la sogs ba rnams pad+ma dang zla ba hum du bsams nas 
BO_T17_O2MS163914CZ189836:9	bsrung 'khor bsgom par bya ste/_om ram dz+wa la ram zhes pas ye shes kyi me rnam pa lnga	bsrung khor bsgom ba byed ram dz+wa la ram zhes ba ye shes kyi me rnam ba lnga 
BO_T17_O2MS163914CZ189836:10	phyogs bcur 'bar bar bsam/_om badzra khad kha hum zhes pas mtshhon cha'i ra ba	phyogs jur bar ba badzra khad kha hum zhes ba mtshhon cha ra ba 
BO_T17_O2MS163914CZ189836:11	dang /_om badzra kro ta ra dza hum zhes pas khro chung dpag tu med pa spros nas gdon	dang badzra kro ta ra dza hum zhes ba khro chung dpog tu med ba spros nas don 
BO_T17_O2MS163914CZ189836:12	bgegs skrad par bsam zhing /_sum b+ha ni brjod par bya'o/_/om hum pu du hri a	bgegs skrad ba bsam zhing b+ha ni rjod ba hum pu du hri a 
