segmentnr	original	stemmed
BO_T02_D1618a:150a-0	@150a # // rgya gar skad du /	rgya gar skad du 
BO_T02_D1618a:150a-1	dzny'a na d'a ki n'i s'a dha nam /	dznya na da ki n sa dha nam 
BO_T02_D1618a:150a-2	bod skad du /	bod skad du 
BO_T02_D1618a:150a-3	ye shes mkha' 'gro'i sgrub thabs //	ye shes mkha gro sgrub thabs 
BO_T02_D1618a:150a-4	dpal rdo rje rnal 'byor ma la phyag 'tshal lo //	dpal rdo rje rnal byor ma la phyag tshal lo 
BO_T02_D1618a:150a-5	gang don sna tshogs sku 'dzin pa'i //	gang don sna tshogs sku dzin ba 
BO_T02_D1618a:150a-6	lha mo ye shes mkha' 'gro ma //	lha mo ye shes mkha gro ma 
BO_T02_D1618a:150a-7	bdud rtsi'i dga' ston gyis 'gro rnams //	bdud rtsi dga ston gyis gro rnams 
BO_T02_D1618a:150a-8	ku mud can bzhin dga' gyur cig /'dir ni rdo rje 'dzin pa'i sku //	ku mud can bzhin dga gyur cig ni rdo rje dzin ba sku 
BO_T02_D1618a:150a-9	bsam yas rdo rje rnal 'byor ma //	bsam yas rdo rje rnal byor ma 
BO_T02_D1618a:150a-10	bla na med pa'i gnas thob phyir //	bla na med ba gnas thob phyir 
BO_T02_D1618a:150a-11	bsten bya rdo rje phag mo'o //	sten byed rdo rje phag mo 
BO_T02_D1618a:150a-12	yid dang rjes su mthun pa'i sa phyogs 'ga' zhig tu nub tu mngon par phyogs pa skra grol bas gtor ma sbyin pa sngon du 'gro bas skad cig gis bdag nyid ye shes mkha' 'gro ma'i gzugs su lhag par mos par byas la //	yid dang rjes su mthun ba sa phyogs ga jig tu nub tu mngon ba phyogs ba skra grol ba thor ma sbyin ba sngon du gro ba skad cig gis bdag nyid ye shes mkha gro ma gzugs su lhag ba mos ba byed la 
BO_T02_D1618a:150a-13	rang gi snying ga'i sa bon gyi 'od zer gyis ye shes mkha' 'gro ma 'khor dang bcas pa nam mkhar bkug pa la snying ga'i sa bon las skyes pa'i lha mo rnams kyis phyi dang cig shos kyi mchod pas yang dag par mchod cing //	rang gi snying ga sa bon gyi d zer gyis ye shes mkha gro ma khor dang cha ba nam mkhar gugs ba la snying ga sa bon las skye ba lha mo rnams kyis phyi dang cig shos kyi mchod ba yang dag ba mchod cing 
BO_T02_D1618a:150a-14	sdig pa bshags pa nas btang snyoms kyi bar du rnam par bsgoms te /	sdig ba chags ba nas gtong snyom kyi ba du rnam ba sgom te 
BO_T02_D1618a:150a-15	aom sva bh'a ba shuddha:sarba dharm'a sva bh'a ba shudho&amp; ham /	aom sva bha ba shuddha:sarba dharma sva bha ba shudho&amp; ham 
BO_T02_D1618a:150a-16	zhes pa yid kyis brjod nas don mngon du byas la chos thams cad stong pa nyid la bzhugs par bya'o //	zhes ba yid kyis rjod nas don mngon du byed la chos thams cad stong ba nyid la bzhugs ba byed 
BO_T02_D1618a:150a-17	de nas aom h'um sv'a h'a zhes pa'i sngags kyis rdo rje'i rang bzhin gyis gzhi dang / aom dzam bha ni h'um phat ces pas rdo rje'i ra ba dang / aom dzrim sv'a h'a /	de nas aom hum sva ha zhes ba sngags kyis rdo rje rang bzhin gyis gzhi dang aom dzam bha ni hum phat ces ba rdo rje ra ba dang aom dzrim sva ha 
BO_T02_D1618a:150a-18	zhes pas rdo rje'i gur rnams bsgoms te /	zhes ba rdo rje gur rnams sgom te 
BO_T02_D1618a:150a-19	aom h'um phat ces pas bgegs la phur bus gdab par bya'o //	aom hum phat ces ba bgegs la phur bud gdab ba byed 
BO_T02_D1618a:150a-20	de'i dbus su /	de dbus su 
BO_T02_D1618a:150a-21	yum kshum sum h'um h'um rnams kyis rim pa bzhin du bskyed pa'i rlung dang me dang chu dang sa dang lhun po rnams kyi steng du /	yum kshum sum hum hum rnams kyis rim ba bzhin du skyed ba rlung dang me dang chu dang sa dang lhun po rnams kyi steng du 
BO_T02_D1618a:150a-22	sna tshogs padma dang sna tshogs rdo rje'i lte bar /	sna tshogs padma dang sna tshogs rdo rje lte ba 
BO_T02_D1618a:150a-23	aom h'um phat ces yongs su gyur pa las /	aom hum phat ces yongs su gyur ba las 
BO_T02_D1618a:150a-24	rin po che sna bdun gyis spras pa'i gser gyi rang bzhin gyi khang pa brtsegs pa'i dbus dang phyogs bzhi rnams su seng ge lnga rnams la sna tshogs chu skyes la gnas pa'i nyi ma'i dkyil 'khor lnga rnams so //	rin po che sna bdun gyis spras ba gser gyi rang bzhin gyi khang ba brtsegs ba dbus dang phyogs bzhi rnams su seng ge lnga rnams la sna tshogs chu skye la gnas ba nyi ma dkyil khor lnga rnams so 
BO_T02_D1618a:150b-0	dbus su seng ge las gdugs dkar @150b po'o //	dbus su seng ge las gdugs dkar po 
BO_T02_D1618a:150b-1	de'i dbus kyi nyi ma la a'a li k'a li las skyes pa'i zla ba dang nyi ma'i dbus su gnas pa'i h'um las skyes shing //	de dbus kyi nyi ma la aa li ka li las skye ba zla ba dang nyi ma dbus su gnas ba hum las skye shing 
BO_T02_D1618a:150b-2	des byin gyi rlabs rdo rje rnam par bsgoms te /	des byin gyi rlabs rdo rje rnam ba sgom te 
BO_T02_D1618a:150b-3	aom badzra shuddha: sarba dharm'a badzra shuddho&amp; ham /	aom badzra shuddha: sarba dharma badzra shuddho&amp; ham 
BO_T02_D1618a:150b-4	zhes pas de las bung ba'i de bzhin gshegs pa dang lha mo rnams kyis 'gro ba'i don byas te /	zhes ba de las bung ba de bzhin gshegs ba dang lha mo rnams kyis gro ba don byed te 
BO_T02_D1618a:150b-5	der 'dus pa'i bla ma la sogs pa rnams kyis bskyed pa'i ye shes mkha' 'gro ma dang / de bskyed pa dang dus mnyam du dkyil 'khor pa rnams kyang rang rang gi sa bon rnams kyis bskyed par bsams nas /	der du ba bla ma la sogs ba rnams kyis skyed ba ye shes mkha gro ma dang de skyed ba dang dus mnyam du dkyil khor ba rnams kyang rang rang gi sa bon rnams kyis skyed ba bsams nas 
BO_T02_D1618a:150b-6	aom yo ga shuddha: sarba dharm'a yo ga shuddho&amp; ham zhes pas nga rgyal bya'o //	aom yo ga shuddha: sarba dharma yo ga shuddho&amp; ham zhes ba nga rgyal byed 
BO_T02_D1618a:150b-7	de la rdo rje mkha' 'gro ma la sogs pa rnams kyis rang rang gi gdan sna tshogs chu skyes dang nyi ma rnams la rim pa bzhin du /	de la rdo rje mkha gro ma la sogs ba rnams kyis rang rang gi gdan sna tshogs chu skye dang nyi ma rnams la rim ba bzhin du 
BO_T02_D1618a:150b-8	h'um h'um h'um a'am a'im a'um r'im l'im aem aoo:sa bon rnams so //	hum hum hum a am aum rm lm aem aoo:sa bon rnams so 
BO_T02_D1618a:150b-9	de la ye shes mkha' 'gro ma sngon mo ste /	de la ye shes mkha gro ma sngon mo ste 
BO_T02_D1618a:150b-10	'di'i cod pan gyi steng du rdo rjes mtshan pa /	di cod pan gyi steng du rdo rjes mtshan ba 
BO_T02_D1618a:150b-11	sangs rgyas lnga 'phro ba rnams kyis brgyan pa'i dar dbyangs bcings pa /	sangs rgya lnga phro ba rnams kyis rgyan ba dar dbyangs ching ba 
BO_T02_D1618a:150b-12	rtsa ba'i zhal khros shing gad rgyangs dang bcas pa /	rtsa ba zhal khro shing gad rgyangs dang cha ba 
BO_T02_D1618a:150b-13	g-yas pa dkar po bzhad pa /	g-yas ba dkar po bzhad ba 
BO_T02_D1618a:150b-14	g-yon pa dmar po sgeg pa dang bcas //	g-yon ba dmar po sgeg ba dang cha 
BO_T02_D1618a:150b-15	zhal so sor spyan gsum gsum dang ldan pa /	zhal so sor spyan gsum gsum dang ldan ba 
BO_T02_D1618a:150b-16	phyag g-yas pa gsum na steng du byas pa'i kha tv'am ga dang dgra sta dang rdo rje'o //	phyag g-yas ba gsum na steng du byed ba kha tv ga dang dgra sta dang rdo rje 
BO_T02_D1618a:150b-17	g-yon pa gum na dril bu dang khrag gis gang ba'i thod pa dang ral gri bsnams pa'o //	g-yon ba gum na dril bu dang khrag gis gang ba thod ba dang ral gri snom ba 
BO_T02_D1618a:150b-18	shar du rdo rje mkha' 'gro ma dkar mo sgeg pa'i nyams can no //	char du rdo rje mkha gro ma dkar mo sgeg ba nyams can no 
BO_T02_D1618a:150b-19	byang du 'jigs byed mkha' 'gro ma gser mdog go//	byang du jigs byed mkha gro ma gser mdog 
BO_T02_D1618a:150b-20	nub tu ro langs ma sngon mo'o //	nub tu ro ldang ma sngon mo 
BO_T02_D1618a:150b-21	lhor gtum mo dmar mo ste bzhi po 'di rnams g-yas dang cig shos kyi phyag gnyis steng du byas pa'i kha tv'am dang khrag gis gang ba'i thod pas mdzes pa'o //	lhor thum mo dmar mo ste bzhi po di rnams g-yas dang cig shos kyi phyag gnyis steng du byed ba kha tv dang khrag gis gang ba thod ba mdzes ba 
BO_T02_D1618a:150b-22	dbang ldan du seng ge mo seng ge'i gdong pa can g-yon pa dang g-yas pa'i lus phyed phyed dkar po dang ser po dbang po dkar po la'o //	dbang ldan du seng ge mo seng ge gdong ba can g-yon ba dang g-yas ba lus phyed phyed dkar po dang ser po dbang po dkar po la 
BO_T02_D1618a:150b-23	mer stag mo stag gi gdong pa can g-yon dang g-yas pa'i lus phyed phyed sngon po dang dkar po rin po che bdun po la'o //	mer stag mo stag gi gdong ba can g-yon dang g-yas ba lus phyed phyed sngon po dang dkar po rin po che bdun po la 
BO_T02_D1618a:150b-24	ba dan bral du ci spyang mo ce spyang gi gdong ba can g-yas g-yon gyi lus phyed phyed dmar po dang nag po ma he la'o //	ba dan bral du ci spyang mo ce spyang gi gdong ba can g-yas g-yon gyi lus phyed phyed dmar po dang nag po ma he la 
BO_T02_D1618a:151a-0	rlung du 'ug pa mo 'ug pa'i @151a * //	rlung du ug ba mo ug ba 
BO_T02_D1618a:151a-1	gdong pa can g-yon dang g-yas pa'i yan lag ser po dang dmar po gdengs can gyi dbang po brgyad kyi mjug ma rnams la ste /	gdong ba can g-yon dang g-yas ba yan lag ser po dang dmar po gdeng can gyi dbang po brgyad kyi mjug ma rnams la ste 
BO_T02_D1618a:151a-2	bzhi po 'di rnams g-yas pa dang g-yon pa'i phyag gnyis rdo rje lcags kyu dang sdigs mdzub dang bcas pa'i zhags pas brgyan pa'o //	bzhi po di rnams g-yas ba dang g-yon ba phyag gnyis rdo rje lcags kyu dang sdigs mdzub dang cha ba zhags ba rgyan ba 
BO_T02_D1618a:151a-3	de nas shar sgor rgyal dbang mo dkar mo phyag gnyis snyems pa'i tshul du khar bcug pa'o //	de nas char sgor rgyal dbang mo dkar mo phyag gnyis snyems ba tshul du khar jug ba 
BO_T02_D1618a:151a-4	byang du me can ser mo snyim pa kha sbyar ba mar me lta bu spyi bor 'dzin pa'o //	byang du me can ser mo snyim ba kha sbyor ba mar me lta bu spyi bor dzin ba 
BO_T02_D1618a:151a-5	nub tu 'jib byed ma dmar mo khrag gis gang ba'i snyim pa steng du byas pa kha dang nye bar bzhag nas khrag rgyun 'thung ba'o //	nub tu jib byed ma dmar mo khrag gis gang ba snyim ba steng du byed ba kha dang nye ba jog nas khrag rgyun thung ba 
BO_T02_D1618a:151a-6	lhor kam po dz'i nag mo rdo rje thal mo'i mtho bo'i rtse mo gnyis phan tshun yang dag par sbyar te mdzub mo gnyis kha ba lta bu bha ga'i gnas su bzhag nas rang gi bha ga nye bar ston pa ste /	lhor kam po dz nag mo rdo rje thal mo mtho bo rtse mo gnyis phan tshun yang dag ba sbyor te mdzub mo gnyis kha ba lta bu bha ga gnas su jog nas rang gi bha ga nye ba ston ba ste 
BO_T02_D1618a:151a-7	bzhi po 'di rnams yi dags kyi snying gar gnas pa'o //	bzhi po di rnams yi dags kyi snying gar gnas ba 
BO_T02_D1618a:151a-8	rdo rje mkha' 'gro ma la sogs pa bcu gnyis spyan gsum la zhal gcig pa rnams so //	rdo rje mkha gro ma la sogs ba chu gnyis spyan gsum la zhal gcig ba rnams so 
BO_T02_D1618a:151a-9	lha mo bcu gsum po rnams kyang lha'i mchog gi gos dmar po gyon pa //	lha mo chu gsum po rnams kyang lha mchog gi gos dmar po gyon ba 
BO_T02_D1618a:151a-10	mgo la thod pa lnga'i phreng ba can //	mgo la thod ba lnga phreng ba can 
BO_T02_D1618a:151a-11	phyag rgya dang lnga dang ldan pa /	phyag rgya dang lnga dang ldan ba 
BO_T02_D1618a:151a-12	sems dpa'i skyil krung gis bzhugs pa /	sems dpa skyil krung gis bzhugs ba 
BO_T02_D1618a:151a-13	lag 'gro'i rgyal po brgyad kyis rnam par mdzes pa ;	lag gro rgyal po brgyad kyis rnam ba mdzes ba 
BO_T02_D1618a:151a-14	/ bskal pa'i mtha'i me 'bar ba lta bu'i 'od zer gyi phung po 'bar ba rnams kyis 'jigs par byed pa bsgom par bya'o //	bskal ba mtha me bar ba lta bu d zer gyi phung po bar ba rnams kyis jigs ba byed ba bsgom ba byed 
BO_T02_D1618a:151a-15	de'i rjes la bdag nyid mgo por kshum /	de rjes la bdag nyid mgo por kshum 
BO_T02_D1618a:151a-16	mig la h'um /	mig la hum 
BO_T02_D1618a:151a-17	rna ba dang sta'i nang du yum /	rna ba dang sta nang du yum 
BO_T02_D1618a:151a-18	lce la sum /	lce la sum 
BO_T02_D1618a:151a-19	mgrin par smryum /	mgrin ba smryum 
BO_T02_D1618a:151a-20	snying gar ymrum /	snying gar ymrum 
BO_T02_D1618a:151a-21	lte bar kshmryum //	lte ba kshmryum 
BO_T02_D1618a:151a-22	zhes pa cho ga'i yi ge rnams bkod de /	zhes ba cho ga yi ge rnams bkod de 
BO_T02_D1618a:151a-23	aom a'a: h'um zhes pas sku gsung thugs byin gyis brlabs nas //	aom aa: hum zhes ba sku gsung thugs byin gyis brlabs nas 
BO_T02_D1618a:151a-24	rang gi snying ga'i sa bon gyi 'od zer rnams kyis ye shes kyi 'khor lo nam mkhar spyan drangs la //	rang gi snying ga sa bon gyi d zer rnams kyis ye shes kyi khor lo nam mkhar spyan drangs la 
BO_T02_D1618a:151a-25	sngar bzhin yang dag par mchod la yu dam tshig bstan par bya'o //	sngar bzhin yang dag ba mchod la yu dam tshig ston ba byed 
BO_T02_D1618a:151a-26	de la rdo rje khu tshur gnyis bcings te /	de la rdo rje khu tshur gnyis ching te 
BO_T02_D1618a:151a-27	gung mo gnyis rab tu brkyang pa'i rtse mo dang rtse mo sbyar ba ni /	gung mo gnyis rab tu rkyong ba rtse mo dang rtse mo sbyor ba ni 
BO_T02_D1618a:151a-28	aom h'um sv'a h'a /	aom hum sva ha 
BO_T02_D1618a:151a-29	zhes pas ye shes mkha' 'gro ma la bstan par bya'o //	zhes ba ye shes mkha gro ma la ston ba byed 
BO_T02_D1618a:151a-30	rdo rje thal mo byas nas /	rdo rje thal mo byed nas 
BO_T02_D1618a:151b-0	mthe bo rgan po dag gung mo gnyis la yang dag par reg cing bskyod pa'i phyag @151b rgya ;	mthe bo rgan po dag gung mo gnyis la yang dag ba reg cing skyod ba phyag rgya 
BO_T02_D1618a:151b-1	aom badzra d'a ki n'i h'um sv'a h'a /	aom badzra da ki n hum sva ha 
BO_T02_D1618a:151b-2	zhes pas rdo rje mkha' 'gro ma la'o //	zhes ba rdo rje mkha gro ma la 
BO_T02_D1618a:151b-3	khu tshur gnyis mnyam por bcings te mthe bong rgan po gnyis rab tu brkyang ba ni /	khu tshur gnyis mnyam por ching te mthe bong rgan po gnyis rab tu rkyong ba ni 
BO_T02_D1618a:151b-4	aom goo r'i h'um zhes pas 'jigs byed ma la'o //	aom goo r hum zhes ba jigs byed ma la 
BO_T02_D1618a:151b-5	phyag rgya 'di nyid bcings nas mthe'u chung gnyis rab tu brgyang ba ni aom be t'a l'i h'um zhes pas ro lngas ma la'o //	phyag rgya di nyid ching nas mtheu chung gnyis rab tu rgyong ba ni aom be ta l hum zhes ba ro lngas ma la 
BO_T02_D1618a:151b-6	phyag rgya 'di nyid bcings te /	phyag rgya di nyid ching te 
BO_T02_D1618a:151b-7	gung mo'i sor mo gnyis rab tu brkyang ba ni /	gung mo sor mo gnyis rab tu rkyong ba ni 
BO_T02_D1618a:151b-8	aom tsand'a l'a h'um sv'a h'a zhes pas gtum mo la'o //	aom tsanda la hum sva ha zhes ba thum mo la 
BO_T02_D1618a:151b-9	rdo rje khu tshur gnyis bcings te //	rdo rje khu tshur gnyis ching te 
BO_T02_D1618a:151b-10	mdzub mo gnyis rab tu brkyang pa'i rtse mo sbyar ba ni /	mdzub mo gnyis rab tu rkyong ba rtse mo sbyor ba ni 
BO_T02_D1618a:151b-11	aom a'a sv'a h'a /	aom aa sva ha 
BO_T02_D1618a:151b-12	aom a'im sv'a h'a /	aom am sva ha 
BO_T02_D1618a:151b-13	aom h'um sv'a h'a /	aom hum sva ha 
BO_T02_D1618a:151b-14	aom r'i sv'a h'a /	aom r sva ha 
BO_T02_D1618a:151b-15	zhes pas seng ge mo la sogs pa bzhi po rnams la'o //	zhes ba seng ge mo la sogs ba bzhi po rnams la 
BO_T02_D1618a:151b-16	aom l'im sv'a h'a /	aom lm sva ha 
BO_T02_D1618a:151b-17	aom aeem sv'a h'a /	aom aeem sva ha 
BO_T02_D1618a:151b-18	aom aoom sv'a h'a /	aom aoom sva ha 
BO_T02_D1618a:151b-19	aom a'a sv'a h'a /	aom aa sva ha 
BO_T02_D1618a:151b-20	zhes pas rgyal dbang mo la sogs pa bzhi po rnams la de dang de'i phyag rgya bstan par bya'o //	zhes ba rgyal dbang mo la sogs ba bzhi po rnams la de dang de phyag rgya ston ba byed 
