segmentnr	original	stemmed
BO_K01_D0007B-2_H0008-2:428b-23	bdag nyid la smad par mi bya /	bdag nyid la smad ba mi byed 
BO_K01_D0007B-2_H0008-2:428b-24	sems gcig tu thub pa dang / bka' yin no bar bsam pa dang / rna ba mi g-yeng ba dang / sems gus pa dang / sems thams cad gcig tu thub par bsdus la chos mnyan par bya'o //	sems gcig tu thub ba dang bka yin no ba bsam ba dang rna ba mi g-yeng ba dang sems gus ba dang sems thams cad gcig tu thub ba sdud la chos nyan ba byed 
BO_K01_D0007B-2_H0008-2:429a-0	de'i 'og tu lha rnams dang / rgyal po dang / yon bdag dang / sbyin pa byed pa rnams kyi phyir sbyin @429a *//	de g tu lha rnams dang rgyal po dang yon bdag dang sbyin ba byed ba rnams kyi phyir sbyin 
BO_K01_D0007B-2_H0008-2:429a-1	pa'i yon tan gyi tshigs bcad bklag par bya ste /	ba yon tan gyi tshigs gcod klog ba byed ste 
BO_K01_D0007B-2_H0008-2:429a-2	'di ni / 'dug pa'i bya ba zhes bya'o //	di ni dug ba byed ba zhes byed 
BO_K01_D0007B-2_H0008-2:429a-3	'dug pa'i gnas brtan gyi bya ba gang zhe na /	dug ba gnas brtan gyi byed ba gang zhe na 
BO_K01_D0007B-2_H0008-2:429a-4	'dug pa'i dge slong gnas brtan gyis sngar sgo'am /	dug ba dge slong gnas brtan gyis sngar sgo 
BO_K01_D0007B-2_H0008-2:429a-5	gand'i brdungs kyang rung ste /	gand rdung kyang rung ste 
BO_K01_D0007B-2_H0008-2:429a-6	de thog mar 'gro bar bya /	de thogs mar gro ba byed 
BO_K01_D0007B-2_H0008-2:429a-7	thog mar 'greng bar bya /	thogs mar greng ba byed 
BO_K01_D0007B-2_H0008-2:429a-8	thog mar 'dug par bya /	thogs mar dug ba byed 
BO_K01_D0007B-2_H0008-2:429a-9	'dug nas yang skad cig cang mi smra bar bya /	dug nas yang skad cig cang mi smra ba byed 
BO_K01_D0007B-2_H0008-2:429a-10	de nas bdag nyid kyis chos smra bar bya /	de nas bdag nyid kyis chos smra ba byed 
BO_K01_D0007B-2_H0008-2:429a-11	yang na nus pa'i dge slong chos smros shig par bsgo bar bya /	yang na nus ba dge slong chos smros shig ba sgo ba byed 
BO_K01_D0007B-2_H0008-2:429a-12	bdag nyid kyis chos ma smras sam /	bdag nyid kyis chos ma smras sam 
BO_K01_D0007B-2_H0008-2:429a-13	dge slong nus pa yang ma bsgo na /	dge slong nus ba yang ma sgo na 
BO_K01_D0007B-2_H0008-2:429a-14	'das pa dang bcas par 'gyur ro //	da ba dang cha ba gyur ro 
BO_K01_D0007B-2_H0008-2:429a-15	de ste 'khod pa la yang bram ze dang / khyim bdag dag lhags na /	de ste khod ba la yang bram ze dang khyim bdag dag lhags na 
BO_K01_D0007B-2_H0008-2:429a-16	des de dag la yang chos kyi gtam bya /	des de dag la yang chos kyi dam byed 
BO_K01_D0007B-2_H0008-2:429a-17	de ste gzhan mu stegs can kun tu rgyu ba skabs tshol lam /	de ste gzhan mu stegs can kun tu rgyu ba skabs tshol lam 
BO_K01_D0007B-2_H0008-2:429a-18	glags tshol zhing lhags na /	glags tshol zhing lhags na 
BO_K01_D0007B-2_H0008-2:429a-19	de dag la yang chos kyis brgal ba la 'jug par bya /	de dag la yang chos kyis rgol ba la jug ba byed 
BO_K01_D0007B-2_H0008-2:429a-20	'di ni / mi rigs pa'o //	di ni mi rigs ba 
BO_K01_D0007B-2_H0008-2:429a-21	'di ni / mi 'dra ba'o //	di ni mi dra ba 
BO_K01_D0007B-2_H0008-2:429a-22	'di ni / mi 'grub pa'o //	di ni mi grub ba 
BO_K01_D0007B-2_H0008-2:429a-23	zhes rigs pa'i chos kyis gdul bar bya /	zhes rigs ba chos kyis gdul ba byed 
BO_K01_D0007B-2_H0008-2:429a-24	khro ba mi bskyed par bya /	khro ba mi skyed ba byed 
BO_K01_D0007B-2_H0008-2:429a-25	ma khros par bya /	ma khro ba byed 
BO_K01_D0007B-2_H0008-2:429a-26	mi smad par bya ste /	mi smad ba byed ste 
BO_K01_D0007B-2_H0008-2:429a-27	'di ni / 'dug pa'i gnas brtan gyi bya ba zhes bya'o //	di ni dug ba gnas brtan gyi byed ba zhes byed 
BO_K01_D0007B-2_H0008-2:429a-28	chos 'chad pa'i bya ba gang zhe na /	chos chad ba byed ba gang zhe na 
BO_K01_D0007B-2_H0008-2:429a-29	chos 'chad pa'i dge slong gis bkur stir bcas /	chos chad ba dge slong gis bkur stir cha 
BO_K01_D0007B-2_H0008-2:429a-30	bdag nyid dman par bcas /	bdag nyid dman ba cha 
BO_K01_D0007B-2_H0008-2:429a-31	'jigs pa dang dbang du 'gyur bar bcas /	jigs ba dang dbang du gyur ba cha 
BO_K01_D0007B-2_H0008-2:429b-0	yid dman zhing phyags ma dang 'dra ba'i sems su @429b bya ste /	yid dman zhing phyags ma dang dra ba sems su byed ste 
BO_K01_D0007B-2_H0008-2:429b-1	'khor gyi nang du zhugs la chos bshad par bya ba ni /	khor gyi nang du jug la chos chad ba byed ba ni 
BO_K01_D0007B-2_H0008-2:429b-2	rigs pa dang / gsal ba'i tshig dang / 'bru dang / ma 'khrugs pa dang / ma 'dres pa dang / 'brel ba dang / ma 'khrugs pa dang / sems mi g-yeng ba dang / zang zing gi sems su ma yin pa dang / chos nyid la yang bkur sti mngon du bya /	rigs ba dang gsal ba tshig dang bru dang ma khrugs ba dang ma dre ba dang brel ba dang ma khrugs ba dang sems mi g-yeng ba dang zang zing gi sems su ma yin ba dang chos nyid la yang bkur sti mngon du byed 
BO_K01_D0007B-2_H0008-2:429b-3	chos nyan pa rnams la yang bkur sti mngon du bya /	chos nyan ba rnams la yang bkur sti mngon du byed 
BO_K01_D0007B-2_H0008-2:429b-4	chos la brnyas par mi bya /	chos la brnyas ba mi byed 
BO_K01_D0007B-2_H0008-2:429b-5	chos nyan pa rnams la yang brnyas par mi bya /	chos nyan ba rnams la yang brnyas ba mi byed 
BO_K01_D0007B-2_H0008-2:429b-6	bdag nyid la'ang smad par mi bya /	bdag nyid la smad ba mi byed 
BO_K01_D0007B-2_H0008-2:429b-7	chos rnams la'ang chos nyid dang rten cing 'brel ba yin par chud par bya ste /	chos rnams la chos nyid dang rten cing brel ba yin ba chud ba byed ste 
BO_K01_D0007B-2_H0008-2:429b-8	byams pa'i tshul du bya /	byams ba tshul du byed 
BO_K01_D0007B-2_H0008-2:429b-9	rjes su brtse ba dang / chos 'di yun ring du gnas par 'gyur bar bya /	rjes su brtse ba dang chos di yun ring du gnas ba gyur ba byed 
BO_K01_D0007B-2_H0008-2:429b-10	chos nyid la brten gyi /	chos nyid la rten gyi 
BO_K01_D0007B-2_H0008-2:429b-11	zang zing la brten te chos bshad par mi bya /	zang zing la rten te chos chad ba mi byed 
BO_K01_D0007B-2_H0008-2:429b-12	bkur sti'i thog mar 'jug la /	bkur sti thogs mar jug la 
BO_K01_D0007B-2_H0008-2:429b-13	rjes su mthun pa dang / rjes su 'byor par bya /	rjes su mthun ba dang rjes su byor ba byed 
BO_K01_D0007B-2_H0008-2:429b-14	rim du bya ste /	rim du byed ste 
BO_K01_D0007B-2_H0008-2:429b-15	mgu ba dang / dad pa dang / rangs pa dang / spro ba dang / mos pa dang / rigs par ldan pa dang / 'khrug pa ma yin par chos bshad par bya /	mgu ba dang dad ba dang rangs ba dang spro ba dang mos ba dang rigs ba ldan ba dang khrug ba ma yin ba chos chad ba byed 
BO_K01_D0007B-2_H0008-2:429b-16	ji ltar 'khor rnams la byams pa'i sems dang / rjes su brtse ba'i sems su gnas par bya /	ji ltar khor rnams la byams ba sems dang rjes su brtse ba sems su gnas ba byed 
BO_K01_D0007B-2_H0008-2:429b-17	rnyed pa dang / bkur sti dang / grags pa ni /	rnyed ba dang bkur sti dang grags ba ni 
BO_K01_D0007B-2_H0008-2:429b-18	ma yin no //	ma yin no 
BO_K01_D0007B-2_H0008-2:429b-19	chos 'chad pa'i tshe bdag nyid la bstod par yang mi bya /	chos chad ba tshe bdag nyid la bstod ba yang mi byed 
BO_K01_D0007B-2_H0008-2:429b-20	gzhan la smad par yang mi bya ste /	gzhan la smad ba yang mi byed ste 
BO_K01_D0007B-2_H0008-2:429b-21	'di ni / chos 'chad pa'i bya ba zhes bya'o //	di ni chos chad ba byed ba zhes byed 
BO_K01_D0007B-2_H0008-2:429b-22	chos 'chad pa'i gnas brtan gyi bya ba gang zhe na /	chos chad ba gnas brtan gyi byed ba gang zhe na 
BO_K01_D0007B-2_H0008-2:430a-0	chos 'chad pa'i gnas brtan gyis gang na @430a *//	chos chad ba gnas brtan gyis gang na 
BO_K01_D0007B-2_H0008-2:430a-1	chos 'chad pa der 'gro bar bya /	chos chad ba der gro ba byed 
BO_K01_D0007B-2_H0008-2:430a-2	dge slong 'di chos bzhin du 'chad dam /	dge slong di chos bzhin du chad dam 
BO_K01_D0007B-2_H0008-2:430a-3	'on te chos bzhin ma yin par 'chad mnyan la /	n te chos bzhin ma yin ba chad nyan la 
BO_K01_D0007B-2_H0008-2:430a-4	de ste chos bzhin 'chad na ni /	de ste chos bzhin chad na ni 
BO_K01_D0007B-2_H0008-2:430a-5	sgro ba bskyed par bya /	sgro ba skyed ba byed 
BO_K01_D0007B-2_H0008-2:430a-6	chos ma yin par 'chad na /	chos ma yin ba chad na 
BO_K01_D0007B-2_H0008-2:430a-7	slar bcos par bya /	slar chos ba byed 
BO_K01_D0007B-2_H0008-2:430a-8	de ste slar bcos nus na ni /	de ste slar chos nus na ni 
BO_K01_D0007B-2_H0008-2:430a-9	legs / de ste mi nus na /	legs de ste mi nus na 
BO_K01_D0007B-2_H0008-2:430a-10	ji ltar nus shing ci thub thub kyis smad par bya ste /	ji ltar nus shing ci thub thub kyis smad ba byed ste 
BO_K01_D0007B-2_H0008-2:430a-11	dge slong / 'di ni; chos ma yin /	dge slong di ni; chos ma yin 
BO_K01_D0007B-2_H0008-2:430a-12	'dul ba ma yin /	dul ba ma yin 
BO_K01_D0007B-2_H0008-2:430a-13	ston pas bstan pa ma yin gyi /	ston ba ston ba ma yin gyi 
BO_K01_D0007B-2_H0008-2:430a-14	bcom ldan 'das kyi chos kyi gzhi ma bshig shig /	joms ldan da kyi chos kyi gzhi ma jig shig 
BO_K01_D0007B-2_H0008-2:430a-15	chos kyi spyan ma gzhar cig ces smros la /	chos kyi spyan ma gzhar cig ces smros la 
BO_K01_D0007B-2_H0008-2:430a-16	stan las langs te 'gro bar bya ba 'di ni /	stan las ldang te gro ba byed ba di ni 
BO_K01_D0007B-2_H0008-2:430a-17	chos 'chad pa'i gnas brtan gyi bya ba zhes bya'o //	chos chad ba gnas brtan gyi byed ba zhes byed 
BO_K01_D0007B-2_H0008-2:430a-18	dus kyi bya ba gang zhe na /	dus kyi byed ba gang zhe na 
BO_K01_D0007B-2_H0008-2:430a-19	dge slong rnams dus dus su 'gro bar bya ste /	dge slong rnams dus dus su gro ba byed ste 
BO_K01_D0007B-2_H0008-2:430a-20	'di ni / dus kyi bya ba zhes bya'o //	di ni dus kyi byed ba zhes byed 
BO_K01_D0007B-2_H0008-2:430a-21	dus ma yin pa'i bya ba gang zhe na /	dus ma yin ba byed ba gang zhe na 
BO_K01_D0007B-2_H0008-2:430a-22	dge slong gis dus ma yin par grong du 'jug par mi bya /	dge slong gis dus ma yin ba grong du jug ba mi byed 
BO_K01_D0007B-2_H0008-2:430a-23	de 'dra'i rkyen byung ba ma gtogs te /	de dra rkyen byung ba ma gtogs te 
BO_K01_D0007B-2_H0008-2:430a-24	'khod pa'i dge slong la ma bsgo bar mi 'gro ba ni /	khod ba dge slong la ma sgo ba mi gro ba ni 
BO_K01_D0007B-2_H0008-2:430a-25	dus ma yin pa'i bya ba zhes bya'o //	dus ma yin ba byed ba zhes byed 
BO_K01_D0007B-2_H0008-2:430a-26	dus ma yin par dge 'dun 'du ba'i bya ba gang zhe na /	dus ma yin ba dge dun du ba byed ba gang zhe na 
BO_K01_D0007B-2_H0008-2:430a-27	tshes brgyad dang / tshes bcu bzhi dang / tshes bco lnga la dge 'dun 'du ba ma gtogs par de las gzhan gyi phyir dge 'dun 'du zhing /	tshes brgyad dang tshes chu bzhi dang tshes chos lnga la dge dun du ba ma gtogs ba de las gzhan gyi phyir dge dun du zhing 
BO_K01_D0007B-2_H0008-2:430a-28	dge 'dun gyi las dang / dge 'dun gyi bya ba dang / dge 'dun gyi byed pa rnams yin te /	dge dun gyi las dang dge dun gyi byed ba dang dge dun gyi byed ba rnams yin te 
BO_K01_D0007B-2_H0008-2:430a-29	de la sngar sgo'am /	de la sngar sgo 
BO_K01_D0007B-2_H0008-2:430a-30	gand'i brdungs kyang rung /	gand rdung kyang rung 
BO_K01_D0007B-2_H0008-2:430b-0	@430b myur du 'du bar bya /	myur du du ba byed 
BO_K01_D0007B-2_H0008-2:430b-1	shes bzhin du 'dong bar bya ba nas snga ma bzhin te /	shes bzhin du dong ba byed ba nas snga ma bzhin te 
BO_K01_D0007B-2_H0008-2:430b-2	'dug pa la mkhas par bya ba'i bar du der dge 'dun gyi gnas brtan gyis rgan rim du phyag byas nas bdag gi stan gang na bar 'dug par bya /	dug ba la mkhas ba byed ba ba du der dge dun gyi gnas brtan gyis rgan rim du phyag byed nas bdag gi stan gang na ba dug ba byed 
BO_K01_D0007B-2_H0008-2:430b-3	gnas brtan gnyis pos kyang dge 'dun gyi gnas brtan la phyag byas nas rang gi stan gang na bar 'dug par bya /	gnas brtan gnyis pos kyang dge dun gyi gnas brtan la phyag byed nas rang gi stan gang na ba dug ba byed 
BO_K01_D0007B-2_H0008-2:430b-4	de bzhin du gnas brtan gsum po dang bzhi po nas dge 'dun gyi gsar bu'i bar du ste /	de bzhin du gnas brtan gsum po dang bzhi po nas dge dun gyi gsar bu ba du ste 
BO_K01_D0007B-2_H0008-2:430b-5	rgan rim du phyag byas nas rang gi stan gang na bar 'khod par bya'o //	rgan rim du phyag byed nas rang gi stan gang na ba khod ba byed 
BO_K01_D0007B-2_H0008-2:430b-6	der dge slong gnas brtan dang / bar ma dang / gsar bu rnams kyis ji ltar chos bzhin /	der dge slong gnas brtan dang ba ma dang gsar bu rnams kyis ji ltar chos bzhin 
BO_K01_D0007B-2_H0008-2:430b-7	ji ltar 'dul ba bzhin /	ji ltar dul ba bzhin 
BO_K01_D0007B-2_H0008-2:430b-8	ji ltar ston pas bstan pa bzhin du de ltar dge 'dun gyi las bya /	ji ltar ston ba ston ba bzhin du de ltar dge dun gyi las byed 
BO_K01_D0007B-2_H0008-2:430b-9	dge slong gnas brtan gyis dge slong rnams la spyo bar mi bya /	dge slong gnas brtan gyis dge slong rnams la spyo ba mi byed 
BO_K01_D0007B-2_H0008-2:430b-10	smad par mi bya /	smad ba mi byed 
BO_K01_D0007B-2_H0008-2:430b-11	ma gus par mi bya ste /	ma gus ba mi byed ste 
BO_K01_D0007B-2_H0008-2:430b-12	'di ni / dus ma yin par dge 'dun 'du ba'i bya ba'o //	di ni dus ma yin ba dge dun du ba byed ba 
BO_K01_D0007B-2_H0008-2:430b-13	dus ma yin par dge 'dun 'du ba'i gnas brtan gyi bya ba gang zhe na /	dus ma yin ba dge dun du ba gnas brtan gyi byed ba gang zhe na 
BO_K01_D0007B-2_H0008-2:430b-14	dus ma yin par dge 'dun 'du ba'i dge slong gnas brtan gyis dus ma yin par 'du ba na sngar sgo'am /	dus ma yin ba dge dun du ba dge slong gnas brtan gyis dus ma yin ba du ba na sngar sgo 
BO_K01_D0007B-2_H0008-2:430b-15	gand'i brdungs kyang rung ste /	gand rdung kyang rung ste 
BO_K01_D0007B-2_H0008-2:430b-16	thog mar 'gro bar bya /	thogs mar gro ba byed 
BO_K01_D0007B-2_H0008-2:430b-17	thog mar 'greng bar bya /	thogs mar greng ba byed 
BO_K01_D0007B-2_H0008-2:430b-18	thog mar 'dug par bya ste /	thogs mar dug ba byed ste 
BO_K01_D0007B-2_H0008-2:430b-19	bkur stir bcas /	bkur stir cha 
BO_K01_D0007B-2_H0008-2:430b-20	yid dma' bar bcas /	yid dma ba cha 
BO_K01_D0007B-2_H0008-2:430b-21	'jigs shing dbang du 'gyur bar bcas /	jigs shing dbang du gyur ba cha 
