segmentnr	original	folio	stemmed
BO_NK103_(pe)004:0	// ka rma s+ya d+h+aa tu ti sma ////	0	ka rma s+ya d+h+aa tu ti sma 
BO_NK103_(pe)004:1	phrin las kyi klong bzhugs //	0	phrin las kyi klong bzhugs 
BO_NK103_(pe)004:2	rgya gar skad du /	0	rgya gar skad du 
BO_NK103_(pe)004:3	dz+ny+aa na rid ti pra ti har+ya kar+m+aa tsa t+wa ri pa ri pun+na sh+aa sta n+aa ma /	0	dz+ny+aa na rid ti pra ti har+ya kar+m+aa tsa t+wa ri ba ri pun+na sh+aa sta n+aa ma 
BO_NK103_(pe)004:4	bod skad du /	0	bod skad du 
BO_NK103_(pe)004:5	rang byung gi ye shes cis kyang stong pa las rdzu 'phrul gyi cho 'phrul cir yang mi 'gag par las bzhir yongs su rdzogs par 'char bar bstan pa zhes bya ba //	0	rang byung gi ye shes cis kyang stong ba las rdzu phrul gyi cho phrul cir yang mi gag ba las bzhir yongs su rdzogs ba char ba ston ba zhes byed ba 
BO_NK103_(pe)004:6	rang bzhin bcom rnam pa ldan mtshan nyid 'das rang byung ye shes kyi rol pa mi 'gag pa'i thugs rjes mdzad pa las bzhir rdzogs pa sprul pa'i sku la phyag 'tshal lo //	0	rang bzhin joms rnam ba ldan mtshan nyid da rang byung ye shes kyi rol ba mi gag ba thugs rjes mdzad ba las bzhir rdzogs ba sprul ba sku la phyag tshal lo 
BO_NK103_(pe)004:7	'gro ba rnams rang dang mthun pas grol bar bya te //	0	gro ba rnams rang dang mthun ba grol ba byed te 
BO_NK103_(pe)004:8	sdug bsngal gyi dngos por zhen cing brtags pa'i yul la //	0	sdug sngal gyi dngos por zhen cing rtog ba yul la 
BO_NK103_(pe)004:9	rang bzhin gyis rnam par dag pa spros bral du 'das na smon lam gyis 'gro ba'i don mdzad pa'i thugs rje'i lcags kyu'ang rang gi mos pa'i 'dod pa tsam du gyur la //	0	rang bzhin gyis rnam ba dag ba spros bral du da na smon lam gyis gro ba don mdzad ba thugs rje lcags kyu rang gi mos ba dod ba tsam du gyur la 
BO_NK103_(pe)004:10	'gro ba sdug bsngal gyis nyam thag pa rnams rang dang mthun pas de la bskyab pa'i phyir don gyi gnas lugs nyid rol pa mi 'gag pa'i rdzu 'phrul gyi chos //	1	gro ba sdug sngal gyis nyam thag ba rnams rang dang mthun ba de la bskyab ba phyir don gyi gnas lugs nyid rol ba mi gag ba rdzu phrul gyi chos 
BO_NK103_(pe)004:11	phrin las bzhi bya byed kyis ma btsal la yongs su rdzogs pa nyid du bstan pa'i thugs rje'i mdzad pa'i phrin las nyid bstan par bya'o //	1	phrin las bzhi byed byed kyis ma btsal la yongs su rdzogs ba nyid du ston ba thugs rje mdzad ba phrin las nyid ston ba byed 
BO_NK103_(pe)004:12	ye nas gnas pa'i gzhi dang 'gag med don grub kyi ngo bo ming don nges pa'i tshig mtshon pa'i dpe //	1	ye nas gnas ba gzhi dang gag med don grub kyi ngo bo ming don nges ba tshig mtshon ba dpe 
BO_NK103_(pe)004:13	grangs kyis dbye ba rgyun chad pa'i skyon btsal med rdzogs pa'i yon tan lhun gyis grub pa'i gdeng rtsol sgrub med pa'i srog bya ba'i thabs so //	1	grangs kyis byed ba rgyun chad ba skyon btsal med rdzogs ba yon tan lhun gyis grub ba gdeng rtsol sgrub med ba srog byed ba thabs so 
BO_NK103_(pe)004:14	ma skyes pas rang byung rang gsal bas ye shes su gzung 'dzin rnam par dag pa nyid mu mtha' //	1	ma skye ba rang byung rang gsal ba ye shes su gzung dzin rnam ba dag ba nyid mu mtha 
BO_NK103_(pe)004:15	cis kyang stong pa'i rang bzhin la rdzu 'phrul gyi //	1	cis kyang stong ba rang bzhin la rdzu phrul gyi 
BO_NK103_(pe)004:16	cho 'phrul cir yang ma 'gags par //	1	cho phrul cir yang ma gag ba 
BO_NK103_(pe)004:17	dus dang rnam pa kun tu shar bar ye nas gnas pas gazhi'o //	1	dus dang rnam ba kun tu char ba ye nas gnas ba gazhi 
BO_NK103_(pe)004:18	thugs rje'i rol pa cir yang ma 'gags par //	1	thugs rje rol ba cir yang ma gag ba 
BO_NK103_(pe)004:19	'char ba des gdul bya'i 'dod pa kun grub cing tshim par mdzad pa ni //	1	char ba des gdul byed dod ba kun grub cing tshim ba mdzad ba ni 
BO_NK103_(pe)004:20	rtsol bas btsal lam ma btsal bar rang shar ba gang yin pa'ang rung ngo //	2	rtsol ba btsal lam ma btsal ba rang char ba gang yin ba rung ngo 
BO_NK103_(pe)004:21	bsgrub bya'i don las kyi 'bras bu bzhir gdul bya la smin pa mdzad pa de'o //	2	sgrub byed don las kyi bras bu bzhir gdul byed la smin ba mdzad ba de 
BO_NK103_(pe)004:22	tshig tsam ma yin par don du go zhing blo la 'char ba'i thabs ni //	2	tshig tsam ma yin ba don du go zhing blo la char ba thabs ni 
BO_NK103_(pe)004:23	gsung du brjod pa'am ma brjod kyang don gyis mjal //	2	gsung du rjod ba ma rjod kyang don gyis mjal 
BO_NK103_(pe)004:24	don bzhi 'grub pa la yon tan gyi basngagasa pa nye bar brjod pas phrin las so //	2	don bzhi grub ba la yon tan gyi basngagasa ba nye ba rjod ba phrin las so 
BO_NK103_(pe)004:25	spyod cing dang du len pa'i phyir las te phrin las kyi ming du nges pa'o //	2	spyod cing dang du len ba phyir las te phrin las kyi ming du nges ba 
