segmentnr	original	stemmed
BO_K01_D0006-2_H0006-2:88b-21	bud med kyis smras pa /	bud med kyis smras ba 
BO_K01_D0006-2_H0006-2:88b-22	nga'i pha yang ma yin /	nga pha yang ma yin 
BO_K01_D0006-2_H0006-2:88b-23	mes po yang ma yin /	mes po yang ma yin 
BO_K01_D0006-2_H0006-2:88b-24	yang mes kyang ma yin gyi /	yang mes kyang ma yin gyi 
BO_K01_D0006-2_H0006-2:88b-25	de ni nga'i khyo yin no //	de ni nga khyo yin no 
BO_K01_D0006-2_H0006-2:88b-26	de nas g-yon can gyis cung zad cig bgad de smras pa /	de nas g-yon can gyis cung zad cig dgod de smras ba 
BO_K01_D0006-2_H0006-2:88b-27	blun mo khyod grogs ma'am /	blun mo khyod grogs ma 
BO_K01_D0006-2_H0006-2:88b-28	ngo tsha shes pa gzhan gyi drung du 'di lta bu nga'i khyo yin no zhes smra ba ngo mi tsha'am /	ngo tsha shes ba gzhan gyi drung du di lta bu nga khyo yin no zhes smra ba ngo mi tsha 
BO_K01_D0006-2_H0006-2:89a-0	sa skal ba ldan pa 'di'i steng na skyes bu lha'i gzugs 'dra @89a *//	sa skal ba ldan ba di steng na skye bu lha gzugs dra 
BO_K01_D0006-2_H0006-2:89a-1	bas rab tu gang ba khyod kyis ma mthong ngam /	ba rab tu gang ba khyod kyis ma mthong ngam 
BO_K01_D0006-2_H0006-2:89a-2	'di lta bu'i gzugs mdzes pa chud zos so //	di lta bu gzugs mdzes ba chud zos so 
BO_K01_D0006-2_H0006-2:89a-3	ngas khyod kyi khyo byas /	ngas khyod kyi khyo byed 
BO_K01_D0006-2_H0006-2:89a-4	tshur bdag cag dang lhan cig 'dong /	tshur bdag cag dang lhan cig dong 
BO_K01_D0006-2_H0006-2:89a-5	gal te khyod kyi phyir bram ze rgan po dang / nga 'thab mo byung ba dang / der yang khyod kyis skye bo'i tshogs chen po la nga'i khyo 'di yin no zhes nga khyo yin par phye zhig ces byas pa dang / de dang g-yon can 'grogs te song ngo //	gal te khyod kyi phyir bram ze rgan po dang nga thab mo byung ba dang der yang khyod kyis skye bo tshogs chen po la nga khyo di yin no zhes nga khyo yin ba byed jig ces byed ba dang de dang g-yon can grogs te gro ngo 
BO_K01_D0006-2_H0006-2:89a-6	bram ze yang bshang gci dang bkru bshal byas nas langs pa dang / des de ma mthong ngo //	bram ze yang bshang gci dang khrud bshal byed nas ldang ba dang des de ma mthong ngo 
BO_K01_D0006-2_H0006-2:89a-7	re zhig na sgang bu mthon po zhig gi steng du 'dzegs nas bltas na /	re jig na sgang bu mthon po jig gi steng du dzegs nas lta na 
BO_K01_D0006-2_H0006-2:89a-8	skyes pa gzhan zhig dang 'grogs te song ba mthong nas /	skye ba gzhan jig dang grogs te gro ba mthong nas 
BO_K01_D0006-2_H0006-2:89a-9	bram ze des brgyugs te lag pa ya gcig gis bzung ngo //	bram ze des rgyug te lag ba ya gcig gis bzung ngo 
BO_K01_D0006-2_H0006-2:89a-10	g-yon can gyis kyang lag pa ya gcig nas bzung ba dang / de nas bram zes smras pa /	g-yon can gyis kyang lag ba ya gcig nas bzung ba dang de nas bram zes smras ba 
BO_K01_D0006-2_H0006-2:89a-11	nga'i chung ma ci'i phyir dbrog /	nga chung ma ci phyir dbrog 
BO_K01_D0006-2_H0006-2:89a-12	g-yon can gyis smras pa /	g-yon can gyis smras ba 
BO_K01_D0006-2_H0006-2:89a-13	'di nga'i chung ma yin na /	di nga chung ma yin na 
BO_K01_D0006-2_H0006-2:89a-14	kye ma khyod re 'o rgyal /	kye ma khyod re mang rgyal 
BO_K01_D0006-2_H0006-2:89a-15	bram zes kyang nga'i yin no zhes smras nas /	bram zes kyang nga yin no zhes smras nas 
BO_K01_D0006-2_H0006-2:89a-16	de gnyis lam kar 'thab mo byung ste /	de gnyis lam kar thab mo byung ste 
BO_K01_D0006-2_H0006-2:89a-17	phar drangs / tshur drangs pa dang / g-yon can de dar la bab pas stobs che nas /	phar drangs tshur drangs ba dang g-yon can de dar la bab ba stobs che nas 
BO_K01_D0006-2_H0006-2:89a-18	bram ze las drangs te phrogs so //	bram ze las drangs te phrog so 
BO_K01_D0006-2_H0006-2:89a-19	de nas bram ze bcom pas 'brog der bram zer ma byas kyi /	de nas bram ze joms ba brog der bram zer ma byed kyi 
BO_K01_D0006-2_H0006-2:89a-20	ra mda' log ces byas so //	ra mda log ces byed so 
BO_K01_D0006-2_H0006-2:89a-21	de'i tshe sman chen po byis pa rnams dang lhan cig dgon pa na rtse zhing 'dug pa las /	de tshe sman chen po byis ba rnams dang lhan cig dgon ba na rtse zhing dug ba las 
BO_K01_D0006-2_H0006-2:89b-0	bram zer ma byas so zhes bya ba de yang byis pa @89b dag gis thos so //	bram zer ma byed so zhes byed ba de yang byis ba dag gis thos so 
BO_K01_D0006-2_H0006-2:89b-1	de nas byis pa de dag gis de la smras pa /	de nas byis ba de dag gis de la smras ba 
BO_K01_D0006-2_H0006-2:89b-2	kye sman chen po khyod cig na re /	kye sman chen po khyod cig na re 
BO_K01_D0006-2_H0006-2:89b-3	nga rgyal po'o zhe na /	nga rgyal po zhe na 
BO_K01_D0006-2_H0006-2:89b-4	bram ze pha bi bram zer ma byas so zhes 'bod na /	bram ze pha bi bram zer ma byed so zhes bod na 
BO_K01_D0006-2_H0006-2:89b-5	de ci'i phyir 'jigs pa las mi bskyab /	de ci phyir jigs ba las mi bskyab 
BO_K01_D0006-2_H0006-2:89b-6	de nas des byis pa rnams la song ste khrid la shog ces bkye ba dang / byis pa de dag gis de kun khrid de 'ongs so //	de nas des byis ba rnams la gro ste khrid la shog ces gyed ba dang byis ba de dag gis de kun khrid de ngs so 
BO_K01_D0006-2_H0006-2:89b-7	'di ci zhig ces dris pa dang / bram zes smras pa /	di ci jig ces dri ba dang bram zes smras ba 
BO_K01_D0006-2_H0006-2:89b-8	bdag grogs ma mchis shing nyam chung ba'i chung ma g-yon can stobs po che 'dis phrogs so //	bdag grogs ma mchis shing nyam chung ba chung ma g-yon can stobs po che dis phrog so 
BO_K01_D0006-2_H0006-2:89b-9	g-yon can gyis smras pa /	g-yon can gyis smras ba 
BO_K01_D0006-2_H0006-2:89b-10	'di rdzun mchi ste /	di rdzun mchi ste 
BO_K01_D0006-2_H0006-2:89b-11	'di ni bdag gi chung ma lags so //	di ni bdag gi chung ma lags so 
BO_K01_D0006-2_H0006-2:89b-12	bud med des kyang bdag gi khyo 'di lags so //	bud med des kyang bdag gi khyo di lags so 
BO_K01_D0006-2_H0006-2:89b-13	zhes g-yon can de nyid yin par phye'o //	zhes g-yon can de nyid yin ba byed 
BO_K01_D0006-2_H0006-2:89b-14	de nas sman chen pos bram ze de ma 'os par yi chad par shes nas /	de nas sman chen pos bram ze de ma s ba yi chad ba shes nas 
BO_K01_D0006-2_H0006-2:89b-15	bgam par bya'o snyam nas /	bgam ba byed snyam nas 
BO_K01_D0006-2_H0006-2:89b-16	kye nang rje /	kye nang rje 
BO_K01_D0006-2_H0006-2:89b-17	khyod da gzod bud med 'di dang 'grogs te gang nas 'ongs /	khyod da gzod bud med di dang grogs te gang nas ngs 
BO_K01_D0006-2_H0006-2:89b-18	g-yon can gyis smras pa /	g-yon can gyis smras ba 
BO_K01_D0006-2_H0006-2:89b-19	gyos po'i khyim nas mchis so //	gyos po khyim nas mchis so 
BO_K01_D0006-2_H0006-2:89b-20	der ci dag zos sam /	der ci dag zos sam 
BO_K01_D0006-2_H0006-2:89b-21	'thungs / des smras pa /	thung des smras ba 
BO_K01_D0006-2_H0006-2:89b-22	sha dang / snum 'khur dang / beng tang dang / chang dag 'tshal to ////	sha dang snum khur dang beng tang dang chang dag tshal to 
BO_K01_D0006-2_H0006-2:89b-23	'dul ba phran tshegs kyi gzhi /	dul ba phran tshegs kyi gzhi 
BO_K01_D0006-2_H0006-2:89b-24	bam po so gsum pa /	bam po so gsum ba 
BO_K01_D0006-2_H0006-2:89b-25	sman chen pos smras pa /	sman chen pos smras ba 
BO_K01_D0006-2_H0006-2:89b-26	gal te de lta na skyugs shig dang / bden nam rdzun blta'o zhes smras pa dang; nges mdzub mo khar bcug ste skyugs pa na kha zas de lta bu cang ma byung ngo //	gal te de lta na skyug shig dang bden nam rdzun lta zhes smras ba dang; nges mdzub mo khar jug ste skyug ba na kha zas de lta bu cang ma byung ngo 
BO_K01_D0006-2_H0006-2:89b-27	bram ze de la gang nas 'ongs zhes dris pa /	bram ze de la gang nas ngs zhes dri ba 
BO_K01_D0006-2_H0006-2:89b-28	bram ze des gyos po'i khyim nas mchis so zhes smras so //	bram ze des gyos po khyim nas mchis so zhes smras so 
BO_K01_D0006-2_H0006-2:89b-29	der ci zos /	der ci zos 
BO_K01_D0006-2_H0006-2:90a-0	@90a *// der dar ba dang / zan dang / la phug dang / nas kyi 'khur ba rnams zos so zhes smras so //	der dar ba dang zan dang la bugs dang nas kyi khur ba rnams zos so zhes smras so 
BO_K01_D0006-2_H0006-2:90a-1	des skyugs shig ces bsgo ba dang / des skyugs pa dang / ci zos ci 'thungs pa mngon du byung ngo //	des skyug shig ces sgo ba dang des skyug ba dang ci zos ci thung ba mngon du byung ngo 
BO_K01_D0006-2_H0006-2:90a-2	de ltar gyur nas sman chen pos skyes pa g-yon can 'dis ni gzhon nu ma bslus te /	de ltar gyur nas sman chen pos skye ba g-yon can dis ni gzhon nu ma bslus te 
BO_K01_D0006-2_H0006-2:90a-3	bram ze'i chung ma phrogs so snyam bsams nas /	bram ze chung ma phrog so snyam bsams nas 
BO_K01_D0006-2_H0006-2:90a-4	g-yon can de dbyug pa dang / khu tshur gyis brdegs nas /	g-yon can de dbyug ba dang khu tshur gyis rdeg nas 
BO_K01_D0006-2_H0006-2:90a-5	mi nub pa'i dong brkos te mgrin pa man chad sa dong du bcug nas /	mi nub ba dong rko te mgrin ba man chad sa dong du jug nas 
BO_K01_D0006-2_H0006-2:90a-6	rma bya'i mkhris pas dpral bar bris te /	rma byed mkhris ba dpral ba bri te 
BO_K01_D0006-2_H0006-2:90a-7	gang su yang rung bud med la 'di bzhin du rku na /	gang su yang rung bud med la di bzhin du rku na 
BO_K01_D0006-2_H0006-2:90a-8	sman chen pos 'di lta bu'i chad pas bcad do //	sman chen pos di lta bu chad ba gcod do 
BO_K01_D0006-2_H0006-2:90a-9	gang gis bud med brkus pa bzhin du /	gang gis bud med rku ba bzhin du 
BO_K01_D0006-2_H0006-2:90a-10	rgyas par byis pa rku ba dang / glang rku ba dang / la ba rku ba dang / skud pa rku ba la sogs pa 'di lta bu lnga brgya bzung nas /	rgya ba byis ba rku ba dang glang rku ba dang la ba rku ba dang skud ba rku ba la sogs ba di lta bu lnga brgya bzung nas 
BO_K01_D0006-2_H0006-2:90a-11	dbyug pa dang / khu tshur gyis brdegs te /	dbyug ba dang khu tshur gyis rdeg te 
BO_K01_D0006-2_H0006-2:90a-12	mgrin pa man chad sa dong du bcug nas /	mgrin ba man chad sa dong du jug nas 
BO_K01_D0006-2_H0006-2:90a-13	dpral bar rma bya'i mkhris pas de rnams kyi ming dang / gzhan gang yang rung rkun po byed pa thams cad /	dpral ba rma byed mkhris ba de rnams kyi ming dang gzhan gang yang rung rkun po byed ba thams cad 
BO_K01_D0006-2_H0006-2:90a-14	sman chen pos 'di ltar chad pas gcad ces bris so //	sman chen pos di ltar chad ba gcod ces bri so 
BO_K01_D0006-2_H0006-2:90a-15	de nas blon po drug gis yul sa mngon du zos par rgyal pos mthong nas 'di snyam du blo skyes so //	de nas blon po drug gis yul sa mngon du zos ba rgyal pos mthong nas di snyam du blo skye so 
BO_K01_D0006-2_H0006-2:90a-16	sman chen po de da ltar ci 'dra bar 'dug pa ltad mo blta'o snyam nas /	sman chen po de da ltar ci dra ba dug ba ltad mo lta snyam nas 
BO_K01_D0006-2_H0006-2:90a-17	blon po rnams la nga ni ri dvags shor du 'gro'o zhes byas la /	blon po rnams la nga ni ri dvags chor du gro zhes byed la 
BO_K01_D0006-2_H0006-2:90a-18	ri brags kyi grong rdal du blta'o snyam nas /	ri brags kyi grong rdal du lta snyam nas 
BO_K01_D0006-2_H0006-2:90b-0	ri @90b dvags shor du 'gro ba ltar byas te /	ri dvags chor du gro ba ltar byed te 
BO_K01_D0006-2_H0006-2:90b-1	'khor mang po 'dus pa dang / ri brags kyi grong rdal logs su chas pa dang / g-yon can lnga brgya sa'i dong du bcug pas rgyal po de mthong nas /	khor mang po du ba dang ri brags kyi grong rdal logs su cha ba dang g-yon can lnga brgya sa dong du jug ba rgyal po de mthong nas 
BO_K01_D0006-2_H0006-2:90b-2	mang po kun gyis rgyal po zhes bos so //	mang po kun gyis rgyal po zhes bod so 
BO_K01_D0006-2_H0006-2:90b-3	rgyal pos sgra de thos nas /	rgyal pos sgra de thos nas 
BO_K01_D0006-2_H0006-2:90b-4	mi mi snang nas kun tu bltas kyang /	mi mi snang nas kun tu lta kyang 
BO_K01_D0006-2_H0006-2:90b-5	der skad kyi sgra grags nas /	der skad kyi sgra grags nas 
BO_K01_D0006-2_H0006-2:90b-6	de la g-yon can gcig gis mthong nas /	de la g-yon can gcig gis mthong nas 
BO_K01_D0006-2_H0006-2:90b-7	rgyal po la bzlas te /	rgyal po la bzlas te 
BO_K01_D0006-2_H0006-2:90b-8	rgyal pos bltas pa dang / dpral ba la rma bya'i mkhris pas bris pa bklags pa na /	rgyal pos lta ba dang dpral ba la rma byed mkhris ba bri ba bklags ba na 
BO_K01_D0006-2_H0006-2:90b-9	gang bud med rku ba dang / byis pa rku ba dang / glang rku ba dang / la ba rku ba la sogs pa rnams sman chen pos 'di lta bu'i chad pas gcad do zhes bris so //	gang bud med rku ba dang byis ba rku ba dang glang rku ba dang la ba rku ba la sogs ba rnams sman chen pos di lta bu chad ba gcod do zhes bri so 
BO_K01_D0006-2_H0006-2:90b-10	sman chen po la sogs pa byis pa de rnams rgyal po mthong nas /	sman chen po la sogs ba byis ba de rnams rgyal po mthong nas 
BO_K01_D0006-2_H0006-2:90b-11	kun tu bros so //	kun tu bros so 
BO_K01_D0006-2_H0006-2:90b-12	de nas rgyal po des de'i las byas pa mthong nas /	de nas rgyal po des de las byed ba mthong nas 
BO_K01_D0006-2_H0006-2:90b-13	sems dga' mgu ste /	sems dga mgu ste 
BO_K01_D0006-2_H0006-2:90b-14	byis pa yin mod kyi 'di lta bu'i byed pa la bltas na /	byis ba yin mod kyi di lta bu byed ba la lta na 
BO_K01_D0006-2_H0006-2:90b-15	'di dag nyes pa ni ma yin no //	di dag nyes ba ni ma yin no 
BO_K01_D0006-2_H0006-2:90b-16	snyam bsams nas rgyal pos de dag phyung ste bkye'o //	snyam bsams nas rgyal pos de dag byin ste gyed 
BO_K01_D0006-2_H0006-2:90b-17	purna katstsha na gang pos rgyal po der phyin pa mthong nas /	purna katstsha na gang pos rgyal po der phyin ba mthong nas 
BO_K01_D0006-2_H0006-2:90b-18	bum pa chus bkang pa dang / gdugs dang / ba dan dang / rgyal mtshan la sogs pas bsu ba dang / rgyal pos kyang ma 'jigs shig /	bum ba chus geng ba dang gdugs dang ba dan dang rgyal mtshan la sogs ba bsu ba dang rgyal pos kyang ma jigs shig 
BO_K01_D0006-2_H0006-2:90b-19	ces byas nas /	ces byed nas 
BO_K01_D0006-2_H0006-2:90b-20	gang po la khyod kyi bu blta yi /	gang po la khyod kyi bu lta yi 
BO_K01_D0006-2_H0006-2:90b-21	khrid de shog ces smras pa dang / gang pos /	khrid de shog ces smras ba dang gang pos 
BO_K01_D0006-2_H0006-2:90b-22	lha byis pa chung ches pas na /	lha byis ba chung ches ba na 
BO_K01_D0006-2_H0006-2:90b-23	de lha'i spyan sngar mi dgug go zhes gsol to //	de lha spyan sngar mi gugs go zhes gsol to 
BO_K01_D0006-2_H0006-2:91a-0	rgyal pos yang khrid de shog ces smras pa dang / de nas @91a *//	rgyal pos yang khrid de shog ces smras ba dang de nas 
BO_K01_D0006-2_H0006-2:91a-1	phas khrid de 'ong ba dang / rgyal pos bltas na /	phas khrid de ng ba dang rgyal pos lta na 
BO_K01_D0006-2_H0006-2:91a-2	gzugs legs shing blta na sdug pa dang / bzang ba dang / dpa' bo zhig na /	gzugs legs shing lta na sdug ba dang bzang ba dang dpa bo jig na 
BO_K01_D0006-2_H0006-2:91a-3	byis pa de /	byis ba de 
BO_K01_D0006-2_H0006-2:91a-4	shed ma rdzogs nas de'i pha la rnam pa du mar bsgo zhing gtad nas slar chas so //	shed ma rdzogs nas de pha la rnam ba du mar sgo zhing gtod nas slar cha so 
BO_K01_D0006-2_H0006-2:91a-5	dus phyi zhig na /	dus phyi jig na 
BO_K01_D0006-2_H0006-2:91a-6	rgyal pos sman chen po de blo ci bdog pa bgam na /	rgyal pos sman chen po de blo ci bdog ba bgam na 
BO_K01_D0006-2_H0006-2:91a-7	ci 'dri bar bya zhes bsams nas /	ci bri ba byed zhes bsams nas 
BO_K01_D0006-2_H0006-2:91a-8	rgyal po skyed pas purna katstsha'i ri brags kyi grong rdal du grong dpon gang po la pho nya btang nas /	rgyal po skyed ba purna katstsha ri brags kyi grong rdal du grong dpon gang po la pho nya gtong nas 
BO_K01_D0006-2_H0006-2:91a-9	bye ma las byas pa'i thag pa khru brgya pa gcig 'dir skur cig ces spring ste /	bye ma las byed ba thag ba khru brgya ba gcig dir skur cig ces spring ste 
BO_K01_D0006-2_H0006-2:91a-10	pho nya de song nas ri brags kyi grong rdal du song ste /	pho nya de gro nas ri brags kyi grong rdal du gro ste 
BO_K01_D0006-2_H0006-2:91a-11	gang po'i drung du phyin nas /	gang po drung du phyin nas 
BO_K01_D0006-2_H0006-2:91a-12	rgyal pos bka' stsal pa /	rgyal pos bka stsal ba 
