segmentnr	original	folio	stemmed
BO_NK112_(ze)003:0	// swam dz+nya ne ng+g+aa lo tsa so n+aa n+aam w+aa k+aa na n+tu sa rba di shee ka sa mu ts+tsha badz+ra ra t+n+aa n+aam m+aa l+ya n+aa ma bi ha ra ti sma ////	0	swam dz+nya ne ng+g+aa lo tsa so n+aa n+aam w+aa k+aa na n+tu sa rba di shee ka sa mu ts+tsha badz+ra ra t+n+aa n+aam m+aa l+ya n+aa ma bi ha ra ti sma 
BO_NK112_(ze)003:1	gnyug sems zur dpyad skor gyi gsung sgros thor bu rnams phyogs gcig tu bsdus pa rdo rje rin po che'i phreng ba zhes bya ba bzhugs so //	0	gnyug sems zur dpyod skor gyi gsung sgros thor bu rnams phyogs gcig tu sdud ba rdo rje rin po che phreng ba zhes byed ba bzhugs so 
BO_NK112_(ze)003:2	na mo gu ru many+dzu sh+r+ai ye /	0	na mo gu ru many+dzu sh+r+ai ye 
BO_NK112_(ze)003:3	so so yang dag rigs bzhir dbang 'byor bas //	0	so so yang dag rigs bzhir dbang byor ba 
BO_NK112_(ze)003:4	zab dang rgya che'i chos mchog seng+ge'i sgras //	0	zab dang rgya che chos mchog seng+ge sgras 
BO_NK112_(ze)003:5	skal bzang gdul bya'i re ba rdzogs mdzad pa //	0	skal bzang gdul byed re ba rdzogs mdzad ba 
BO_NK112_(ze)003:6	'jam dpal dgyes pa'i rdo rjer phyag bagyi'o //	0	jam dpal dgyes ba rdo rjer phyag bagyi 
BO_NK112_(ze)003:7	gang gi mkhyen bzang rdzogs ldan sprin chen las //	0	gang gi mkhyen bzang rdzogs ldan sprin chen las 
BO_NK112_(ze)003:8	phul byung legs bshad dgos 'byung nor bu'i char //	0	bul byung legs chad dgos byung nor bu char 
BO_NK112_(ze)003:9	'dod rgur 'jo las gnyug ma rdo rje'i sems //	0	dod rgur jo las gnyug ma rdo rje sems 
BO_NK112_(ze)003:10	gsal byed rin chen phreng ba 'di na brgyus //	1	gsal byed rin chen phreng ba di na rgyud 
BO_NK112_(ze)003:11	rnam dpyod yangs shing gzu bor gnas rnams la //	1	rnam dpyod yangs shing gzu bor gnas rnams la 
BO_NK112_(ze)003:12	'di dang mnyam pa'i rgyan bzang yod min cing //	1	di dang mnyam ba rgyan bzang yod min cing 
BO_NK112_(ze)003:13	log par smra la rdo rje'i char chen te //	1	log ba smra la rdo rje char chen te 
BO_NK112_(ze)003:14	dman lam grub mtha' 'phyan rnams bag yod byos //	1	dman lam grub mtha phyan rnams bag yod byos 
BO_NK112_(ze)003:15	de yang rgyal kun mkhyen pa'i rang gzugs rje btsun smra ba'i seng ge dge ba'i bshes kyi tshul du snang ba /	1	de yang rgyal kun mkhyen ba rang gzugs rje btsun smra ba seng ge dge ba bshes kyi tshul du snang ba 
BO_NK112_(ze)003:16	spobs pa'i gter chen po brgyad dang so so yang dag par rigs pa bzhi la mnga' dbang 'byor pas /	1	spobs ba gter chen po brgyad dang so so yang dag ba rigs ba bzhi la mnga dbang byor ba 
BO_NK112_(ze)003:17	thun mong dang thun mong min pa'i gtsug lag gi sgo bsam gyis mi khyab pa dang / khyad par du bde bar gshegs pas legs par gsungs pa'i bka' mdo dang rgyud sde'i dgongs pa /	1	thun mong dang thun mong min ba gtsug lag gi sgo bsam gyis mi khyab ba dang khyad ba du bde ba gshegs ba legs ba gsungs ba bka mdo dang brgyud sde dgongs ba 
BO_NK112_(ze)003:18	zab pa dang rgya che ba'i tshul rnams legs par 'grel ba la gzhan dring mi 'jog pa'i rnam dpyod /	1	zab ba dang rgya che ba tshul rnams legs ba grel ba la gzhan dring mi jog ba rnam dpyod 
BO_NK112_(ze)003:19	rje btsun 'jam dpal dbyangs dang gsang bdag rdo rje chos sogs dang rnam dbyer ma mchis pa'i /	1	rje btsun jam dpal dbyangs dang gsang bdag rdo rje chos sogs dang rnam dbyer ma mchis ba 
BO_NK112_(ze)003:20	nges pa don gyi thams cad mkhyen gzigs rje btsun bla ma dmigs pa med pa'i thugs rje can mtshan brjod par dka' ba /	2	nges ba don gyi thams cad mkhyen gzigs rje btsun bla ma dmigs ba med ba thugs rje can mtshan rjod ba dka ba 
BO_NK112_(ze)003:21	7 mi pham 'jam dbyangs rnam rgyal rgya matsho'am 'jam dpal dgyes pa'i rdo rje zhes sa gsum na snyan par grags pa can gang gi gsungs zin gnyug sems skor las ci rigs pa /	2	mi pham jam dbyangs rnam rgyal rgya matsho jam dpal dgyes ba rdo rje zhes sa gsum na snyan ba grags ba can gang gi gsungs zin gnyug sems skor las ci rigs ba 
BO_NK112_(ze)003:22	gzhung rdo rje snying po dang shan 'byed blo gros snang ba gnyis su rang blos gang dpogs bsgrigs zin nas /	2	gzhung rdo rje snying po dang shan byed blo gros snang ba gnyis su rang blos gang dpogs sgrig zin nas 
BO_NK112_(ze)003:23	'dir zur dpyad skor gyi gsungs sgros thor bu rnams go rim sogs kyi nges pa med par phyogs gcig tu bkod pa la /	2	dir zur dpyod skor gyi gsungs sgros thor bu rnams go rim sogs kyi nges ba med ba phyogs gcig tu bkod ba la 
BO_NK112_(ze)003:24	thog mar gnyug sems zur dpyad /	2	thogs mar gnyug sems zur dpyod 
BO_NK112_(ze)003:25	spyir rtog bcas 'dis chos gang dang gang bsam kyang de'i rnam pa don spyi'i tshul du 'char la /	2	spyir rtogs cha dis chos gang dang gang bsam kyang de rnam ba don spyi tshul du char la 
BO_NK112_(ze)003:26	de la goms pa brtan na lha sku bskyed pa dang / keng rus sogs kyi gsal snang dngos su 'byung bas yid de dag gis stong nyid dang nam mkha' sogs 'dus ma byas bsgom tshe /	2	de la goms ba brtan na lha sku skyed ba dang keng rus sogs kyi gsal snang dngos su byung ba yid de dag gis stong nyid dang nam mkha sogs du ma byed bsgom tshe 
BO_NK112_(ze)003:27	de de'i rnam par 'char ba de blo rnam yin gyi don 'dus ma byas 'dres pa nam yang med mod /	2	de de rnam ba char ba de blo rnam yin gyi don du ma byed dre ba nam yang med mod 
BO_NK112_(ze)003:28	blos nam mkha' sogs 'dus ma byas bzung ba la de dang de rtogs pa'i tha snyad 'jug pa bzhin du /	2	blos nam mkha sogs du ma byed bzung ba la de dang de rtogs ba tha snyad jug ba bzhin du 
BO_NK112_(ze)003:29	rig stong gnyug ma cha 'dra shar ba don gyi ye shes dngos min yang de la brten nas don gyi lhan skyes su go 'pho ba 'ongs te /	2	rig stong gnyug ma cha dra char ba don gyi ye shes dngos min yang de la rten nas don gyi lhan skye su go pho ba ngs te 
BO_NK112_(ze)003:30	de'i phyir stong nyid mngon sum rtogs pa'i dus na zung 'jug 'od gsal stong pa nyid mngon sum mthong ba'i ngor /	3	de phyir stong nyid mngon sum rtogs ba dus na zung jug d gsal stong ba nyid mngon sum mthong ba ngor 
BO_NK112_(ze)003:31	zung 'jug gi gnas lugs de ye nas sems kyi chos nyid yin pas /	3	zung jug gi gnas lugs de ye nas sems kyi chos nyid yin ba 
BO_NK112_(ze)003:32	chos nyid de yi ngang du yul yul can med par chos thams cad ro mnyam du rtogs pa yin gyi /	3	chos nyid de yi ngang du yul yul can med ba chos thams cad ro mnyam du rtogs ba yin gyi 
BO_NK112_(ze)003:33	dngos med 'dus ma byas pa'i chos dbyings dang chu la chu bzhin blo ro mnyam du gyur pa zhig /	3	dngos med du ma byed ba chos dbyings dang chu la chu bzhin blo ro mnyam du gyur ba jig 
BO_NK112_(ze)003:34	rnam pa kun tu mi srid de blo 'dus byas /	3	rnam ba kun tu mi srid de blo du byed 
BO_NK112_(ze)003:35	dngos med stong nyid 'dus ma byas yin pas /	3	dngos med stong nyid du ma byed yin ba 
BO_NK112_(ze)003:36	'dus byas dang 'dus ma byas phan tshun spang ba'i mtshan nyid kyis chu la chu bzhin nam yang 'dre ba med do //	3	du byed dang du ma byed phan tshun spong ba mtshan nyid kyis chu la chu bzhin nam yang dre ba med do 
BO_NK112_(ze)003:37	des na 'dus byas blo dang gzugs sogs dang 'dus ma byas nam mkha' dang stong nyid sogs tha dad du snang ba 'di /	3	des na du byed blo dang gzugs sogs dang du ma byed nam mkha dang stong nyid sogs tha dad du snang ba di 
BO_NK112_(ze)003:38	rtog pa'i dbang gis de dang der bzhag pa tsam las /	3	rtogs ba dbang gis de dang der jog ba tsam las 
BO_NK112_(ze)003:39	don rang gi ngo bos de dang der grub pa med de /	3	don rang gi ngo bod de dang der grub ba med de 
BO_NK112_(ze)003:40	chos thams cad snang stong dbyer med pa'i chos kyi dbyings so so rang gis rig par bya ba nyid du gnas pa de gnas lugs de kho na nyid yin la /	4	chos thams cad snang stong dbyer med ba chos kyi dbyings so so rang gis rig ba byed ba nyid du gnas ba de gnas lugs de kho na nyid yin la 
BO_NK112_(ze)003:41	de las gzhan du gyur pa'i chos rdul tsam med pa nyid mngon sum rtogs tshe /	4	de las gzhan du gyur ba chos rdul tsam med ba nyid mngon sum rtogs tshe 
BO_NK112_(ze)003:42	chos thams cad chos kyi dbyings kyi rang bzhin spros pa dang bral bar gzigs pa na /	4	chos thams cad chos kyi dbyings kyi rang bzhin spros ba dang bral ba gzigs ba na 
BO_NK112_(ze)003:43	chos dbyings rang bzhin 'od gsal de tsam las gnyis snang gi chos /	4	chos dbyings rang bzhin d gsal de tsam las gnyis snang gi chos 
BO_NK112_(ze)003:44	bdag dang gzhan /	4	bdag dang gzhan 
BO_NK112_(ze)003:45	blo dang yul /	4	blo dang yul 
BO_NK112_(ze)003:46	'dus byas 'dus ma byas /	4	du byed du ma byed 
BO_NK112_(ze)003:47	srid pa zhi ba sogs gnyis chos med par gzigs pa de la chos dbyings dang / yul can rig pa'i ye shes chu la chu bzhag pa bzhin dbyer med ro gcig 'dres zhes btags pa ni /	4	srid ba zhi ba sogs gnyis chos med ba gzigs ba de la chos dbyings dang yul can rig ba ye shes chu la chu jog ba bzhin dbyer med ro gcig dre zhes dogs ba ni 
BO_NK112_(ze)003:48	sngar gnyis snang gis bslad pas chos dbyings de kho na nyid ma rtogs pa'i dus na tha dad du bzung ba de med par chos nyid bzhin du gnas snang mthun par snang ba'i cha nas 'dres pa lta bur snang tshul la brjod kyang chos kyi dbyings ni gdod	4	sngar gnyis snang gis bslad ba chos dbyings de kho na nyid ma rtogs ba dus na tha dad du bzung ba de med ba chos nyid bzhin du gnas snang mthun ba snang ba cha nas dre ba lta bur snang tshul la rjod kyang chos kyi dbyings ni gdod 
BO_NK112_(ze)003:49	ma nas tha ma'i bar du tha dad pa med par gnas pa nyid rtogs pa las gsar du 'dres pa gang yang med /	4	ma nas tha ma ba du tha dad ba med ba gnas ba nyid rtogs ba las gsar du dre ba gang yang med 
BO_NK112_(ze)003:50	chos dbyings nam yang 'pho 'gyur bri gang skye 'gag med par mnyam pas so //	5	chos dbyings nam yang pho gyur bri gang skye gag med ba mnyam ba so 
BO_NK112_(ze)003:51	des na rtogs bya don gyi gnas lugs chos dbyings rang bzhin gyi 'od gsal ba /	5	des na rtogs byed don gyi gnas lugs chos dbyings rang bzhin gyi d gsal ba 
BO_NK112_(ze)003:52	rang byung gi ye shes nyid gnas lugs rdzogs pa chen po dang de kho na nyid yin la /	5	rang byung gi ye shes nyid gnas lugs rdzogs ba chen po dang de kho na nyid yin la 
BO_NK112_(ze)003:53	de nyid ngo sprad cing nyams su len pa'i thabs la rdzogs chen gyi lam zhes btags pa las /	5	de nyid ngo sprod cing nyams su len ba thabs la rdzogs chen gyi lam zhes dogs ba las 
BO_NK112_(ze)003:54	chos can bye brag pa yid phra ba ngo sprad rgyu'i rdzogs chen ga la yin te 'di chos can bye brag pa yin no //	5	chos can bye brag ba yid phra ba ngo sprod rgyu rdzogs chen ga la yin te di chos can bye brag ba yin no 
