segmentnr	original	stemmed
BO_K09_D0044-3_H0094-3:86b-12	'di lta ste /	di lta ste 
BO_K09_D0044-3_H0094-3:86b-13	sems can gyi khams kyi mthar thug pa dang / 'jig rten gyi khams kyi mthar thug pa dang / nam mkha'i khams kyi mthar thug pa dang / chos kyi khams kyi mthar thug pa dang / mya ngan las 'das pa'i khams kyi mthar thug pa dang /	sems can gyi khams kyi mthar thug ba dang jig rten gyi khams kyi mthar thug ba dang nam mkha khams kyi mthar thug ba dang chos kyi khams kyi mthar thug ba dang mya ngan las da ba khams kyi mthar thug ba dang 
BO_K09_D0044-3_H0094-3:86b-14	sangs rgyas 'byung ba'i khams kyi mthar thug pa dang / de bzhin gshegs pa'i ye shes kyi khams kyi mthar thug pa dang / sems kyi dmigs pa'i khams kyi mthar thug pa dang / ye shes mngon par bsgrub pa'i khams kyi mthar thug pa dang /	sangs rgya byung ba khams kyi mthar thug ba dang de bzhin gshegs ba ye shes kyi khams kyi mthar thug ba dang sems kyi dmigs ba khams kyi mthar thug ba dang ye shes mngon ba sgrub ba khams kyi mthar thug ba dang 
BO_K09_D0044-3_H0094-3:87a-0	'jig rten gyi rgyud dang / chos kyi rgyud dang / ye shes kyi rgyud @87a *//	jig rten gyi brgyud dang chos kyi brgyud dang ye shes kyi brgyud 
BO_K09_D0044-3_H0094-3:87a-1	kyi khams kyi mthar thug pa dag go ///	kyi khams kyi mthar thug ba dag go 
BO_K09_D0044-3_H0094-3:87a-2	bam po bzhi bcu drug pa /	bam po bzhi chu drug ba 
BO_K09_D0044-3_H0094-3:87a-3	de ltar smon lam chen po 'di dag sems can gyi khams kyi mtha' gang du thug pa de'i mthar thug par gyur cig /	de ltar smon lam chen po di dag sems can gyi khams kyi mtha gang du thug ba de mthar thug ba gyur cig 
BO_K09_D0044-3_H0094-3:87a-4	smon lam chen po 'di dag 'jig rten gyi khams kyi mtha' gang du thug pa dang / nam mkha'i khams dang / chos kyi khams dang / mya ngan las 'das pa'i khams dang / sangs rgyas 'byung ba'i khams dang / de bzhin gshegs pa'i ye shes kyi khams dang /	smon lam chen po di dag jig rten gyi khams kyi mtha gang du thug ba dang nam mkha khams dang chos kyi khams dang mya ngan las da ba khams dang sangs rgya byung ba khams dang de bzhin gshegs ba ye shes kyi khams dang 
BO_K09_D0044-3_H0094-3:87a-5	sems can gyi dmigs pa'i khams dang / ye shes mngon par bsgrub pa'i khams dang / 'jig rten gyi rgyud dang / chos kyi rgyud dang / ye shes kyi rgyud kyi khams kyi mtha' gang du thug pa de'i mthar thug par gyur cig /	sems can gyi dmigs ba khams dang ye shes mngon ba sgrub ba khams dang jig rten gyi brgyud dang chos kyi brgyud dang ye shes kyi brgyud kyi khams kyi mtha gang du thug ba de mthar thug ba gyur cig 
BO_K09_D0044-3_H0094-3:87a-6	'di ltar sems can gyi khams mthar thug pa med pa dang / 'jig rten gyi khams dang / nam mkha'i khams dang / chos kyi khams dang / mya ngan las 'das pa'i khams dang / sangs rgyas 'byung ba'i khams dang / de bzhin gshegs pa'i ye shes kyi khams dang /	di ltar sems can gyi khams mthar thug ba med ba dang jig rten gyi khams dang nam mkha khams dang chos kyi khams dang mya ngan las da ba khams dang sangs rgya byung ba khams dang de bzhin gshegs ba ye shes kyi khams dang 
