segmentnr	original	stemmed
BO_T17_O2MS163914CZ189815:0	@#/_/'phags pa 'dzam b+ha la la	ba dzam b+ha la la 
BO_T17_O2MS163914CZ189815:1	bstod pa zhes bya ba/	bstod ba zhes byed 
BO_T17_O2MS163914CZ189815:2	@/_/rgya gar skad du/_ar+ya 'dzam b+ha la stod tra na ma/_bod skad	gar skad dzam b+ha la stod tra na skad 
BO_T17_O2MS163914CZ189815:3	du/_'phags pa 'dzam b+ha la la bstod pa zhes bya ba/_'jig rten dbang	ba dzam b+ha la la bstod ba zhes byed rten dbang 
BO_T17_O2MS163914CZ189815:4	phyug seng ge sgra la phyag 'tshhal lo/_/chu la gzigs zhing chu la dges/_/chu yi	phyug seng ge sgra la phyag tshhal la gzigs zhing chu la yi 
BO_T17_O2MS163914CZ189815:5	tshhogs la rtag tu bzhugs/_/chu skyes 'jig rten nor gsol ba/_/gnod	tshhogs la rtag tu skye jig rten nor gsol 
BO_T17_O2MS163914CZ189815:6	bcas khyod la phyag 'tshhal lo/_/bcom ldan gang gis  khyab 'jug la/_/	cha khyod la phyag tshhal ldan gang gis khyab jug 
BO_T17_O2MS163914CZ189815:7	dpal gyi lha mo gnang mdzad cing /_/lha yi lha yi spyi gtshug du/_/ri bong can	dpal gyi lha mo gnang mdzad cing yi lha yi spyi gtshug bong can 
BO_T17_O2MS163914CZ189815:8	gyis brgyan par mdzad/_/don kun byed pa'i dpag bsam shing /_/gangs	gyis rgyan ba kun byed ba dpog bsam shing 
BO_T17_O2MS163914CZ189815:9	kyis lha gnas su bzhag cing /_/lha la 'pho med gnas thob phyir/_/bdud rtshi	kyis lha gnas su jog cing la pho med gnas thob rtshi 
BO_T17_O2MS163914CZ189815:10	gang gis byin pa dang /_/de ltar gzhan don mdzad nas kyang /_/gang gi	gang gis byin ba dang ltar gzhan don mdzad nas kyang gi 
BO_T17_O2MS163914CZ189815:11	mdzad pa rgyun mi 'chad/_/de yi sbyin pa'i stobs mthong nas/_/sangs rgyas	mdzad ba rgyun mi yi sbyin ba stobs mthong rgya 
BO_T17_O2MS163914CZ189815:12	kyang ni ngo mtshhar 'gyur/_/thams cad mkhyen pa thob pa'i rgyu/_/sbyin pa gang	kyang ni ngo mtshhar cad mkhyen ba thob ba ba gang 
BO_T17_O2MS163914CZ189815:13	'phags pa 'dzam b+ha la la bstod pa zhes bya ba/	phag ba dzam b+ha la la bstod ba zhes byed 
BO_T17_O2MS163914CZ189815:14	gi stobs las byung /_/'phags pa 'dzam b+ha la de yi/_/zhabs la rtag tu	gi stobs las byung ba dzam b+ha la de la rtag tu 
BO_T17_O2MS163914CZ189815:15	gdud par bgyi/_/gang la dad na 'jig rten 'di'i/_/dge ba'i rtsha bas	gdud ba la dad na jig rten ba rtsha ba 
BO_T17_O2MS163914CZ189815:16	phongs pa yang /_/dge ba can bzhin longs spyod ni/_/bla na med pa thob par	phong ba yang ba can bzhin longs spyod na med ba thob ba 
BO_T17_O2MS163914CZ189815:17	'gyur/_/btshun mo dam pas bskor ba yi/_/gzhal yas khang la rnam gnas	mo dam ba skor ba yas khang la rnam gnas 
BO_T17_O2MS163914CZ189815:18	nas/_/gang la dad na skal ldan ni/_/longs spyod kyis gzhan 'byor par	la dad na skal ldan spyod kyis gzhan byor ba 
BO_T17_O2MS163914CZ189815:19	byed/_/'jig rten sdug bsngal can gzigs nas/_/sdig sogs 'joms	rten sdug sngal can gzigs sogs joms 
BO_T17_O2MS163914CZ189815:20	par byed pa gang /_/sprul pa sna tshhogs sprul nas ni/_/dpal gyi 'jig rten	ba byed ba gang ba sna tshhogs sprul nas gyi jig rten 
BO_T17_O2MS163914CZ189815:21	rgyas par mdzad/_/sngags rgyud dag gi 'dod don kyang /_/bsgrub pa'i thabs	rgya ba brgyud dag gi dod don kyang ba thabs 
BO_T17_O2MS163914CZ189815:22	la mkhas pa gang /_/de la nor rgyun ma dag gis/_/don med spangs nas rgyas	la mkhas ba gang la nor rgyun ma dag med spong nas rgya 
BO_T17_O2MS163914CZ189815:23	par mdzad/_/brgyud pa las byung sngags thob nas_/phyi nang mchod pa la	ba ba las byung sngags thob nang mchod ba la 
BO_T17_O2MS163914CZ189815:24	mkhas pa/_/'dzam ba la'i sgrub byed ni/_/'jig rten pa dang mnyam med	mkhas ba la sgrub byed rten ba dang mnyam med 
BO_T17_O2MS163914CZ189815:25	'gyur/_/zhe sdang can du rigs mthun pa'i/_/bung ba lta bu'i gzugs	sdang can du rigs mthun ba lta bu gzugs 
BO_T17_O2MS163914CZ189815:26	'dzin cing /_/nor ni rgyas par byed pa dang /_/dgra rnams gsod par byed	dzin cing ni rgya ba byed ba dang rnams gsod ba byed 
BO_T17_O2MS163914CZ189815:27	pa yi/_/mi bzad gter rnams ster ba'i ngang /_/skal bzang byed dang sdug	ba bzad gter rnams ster ba ngang bzang byed dang sdug 
BO_T17_O2MS163914CZ189815:28	bsngal spong /_/chos ston pa dang ltas ngan sel ba yi/_/dus gsum gzigs	sngal spong ston ba dang ltas ngan sel ba gsum gzigs 
BO_T17_O2MS163914CZ189815:29	mnga' 'dzam b+ha la la 'dud/_/sbyin bdag chen po gsang ba'i bdag_/	mnga dzam b+ha la la bdag chen po gsang ba 
BO_T17_O2MS163914CZ189815:30	dpal ldan 'dzam b+ha la bstod pas/_/sbyin pa'i pha rol phyin rdzogs nas/_/	dpal ldan dzam b+ha la bstod ba pha rol phyin rdzogs 
BO_T17_O2MS163914CZ189815:31	'gro rnams dbul dang bral bar shog_/chos dpal zhu ba'i ngo ru ni/_/lung	gro rnams bul dang bral ba dpal ju ba ngo ru 
BO_T17_O2MS163914CZ189815:32	las ji ltar 'byung ba bzhin/_/dpal ldan rin chen rdo rje yis/_/bcom ldan	las ji ltar byung ba ldan rin chen rdo rje ldan 
BO_T17_O2MS163914CZ189815:33	'dzam b+ha la bstod do/_/'phags pa nor lha'i bstod pa/_dngos grub brnyes	dzam b+ha la bstod ba nor lha bstod grub brnyes 
BO_T17_O2MS163914CZ189815:34	pa'i bram ze rin chen rdo rjes mdzad pa rdzogs so//_//	ba bram ze rin chen rdo rjes mdzad ba rdzogs 
BO_T17_O2MS163914CZ189815:35	rgya gar gyi mkhan po pan di ta ma ha 'dza na dang /_bod kyi lo tsha ba mal	rgya gar gyi mkhan po pan di ta ma ha dza na dang kyi lo tsha ba mal 
BO_T17_O2MS163914CZ189815:36	blo gros grags kyis bsgyur cing zhus pa'o//_//	blo gros grags kyis sgyur cing zhus 
