segmentnr	original	stemmed
BO_T02_D1650:17b-0	@17b # // rgya gar skad du /	rgya gar skad du 
BO_T02_D1650:17b-1	badzra aa mri ta tantra t'i k'a /	badzra aa mri ta tantra t ka 
BO_T02_D1650:17b-2	bod skad du /	bod skad du 
BO_T02_D1650:17b-3	rdo rje bdud rtsi'i rgyud kyi bshad pa /	rdo rje bdud rtsi brgyud kyi chad ba 
BO_T02_D1650:17b-4	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa la phyag tshal lo 
BO_T02_D1650:17b-5	gang gis dngos grub gsal ba dri ma med cing ye shes dar la 'khrul med pa //	gang gis dngos grub gsal ba dri ma med cing ye shes dar la khrul med ba 
BO_T02_D1650:17b-6	thabs dang shes rab thugs rje chen po'i ro mnyam gcig pa yin yang gnyis snang ba //	thabs dang shes rab thugs rje chen po ro mnyam gcig ba yin yang gnyis snang ba 
BO_T02_D1650:17b-7	m'a ma k'i la sogs pa'i spyan zur bung ba mchog gis 'jibs pa'i padma'i zhal //	ma ma k la sogs ba spyan zur bung ba mchog gis jib ba padma zhal 
BO_T02_D1650:18a-0	@18a * // rgyal ba'i ngo bo dam pa'i bde ba de la btud nas rdo rje bdud rtsi bri //	rgyal ba ngo bo dam ba bde ba de la dud nas rdo rje bdud rtsi bri 
BO_T02_D1650:18a-1	gsang ba'i gsang ba sems kyis ni //	gsang ba gsang ba sems kyis ni 
BO_T02_D1650:18a-2	bdag gis rgyud don kun bstan nas //	bdag gis brgyud don kun ston nas 
BO_T02_D1650:18a-3	bdag gzhan phan pa'i don du ni //	bdag gzhan phan ba don du ni 
BO_T02_D1650:18a-4	rnam bshad gsal bar byas pa'o //	rnam chad gsal ba byed ba 
BO_T02_D1650:18a-5	bsdus nas 'brel pa'i rjes 'brang ste ;	sdud nas brel ba rjes brang ste 
BO_T02_D1650:18a-6	/ dad pas bod dpe rgyas par byas //	dad ba bod dpe rgya ba byed 
BO_T02_D1650:18a-7	rgyud 'di la m'a ma k'i la sogs pas yongs su bskor ba'i bcom ldan 'das mi bskyod pa ni don to //	brgyud di la ma ma k la sogs ba yongs su skor ba joms ldan da mi skyod ba ni don to 
BO_T02_D1650:18a-8	rgyud ni tshig go //	brgyud ni tshig go 
BO_T02_D1650:18a-9	dgos pa ni rdo rje bdud rtsi bde ba chen po ye shes mngon du byas pa'o //	dgos ba ni rdo rje bdud rtsi bde ba chen po ye shes mngon du byed ba 
BO_T02_D1650:18a-10	skye bo rnams 'dod chags la sogs pa'i nyon mongs spyad pa nyid na skyon gyis mi gos te /	skye bo rnams dod chags la sogs ba nyon mongs spyod ba nyid na skyon gyis mi gos te 
BO_T02_D1650:18a-11	rnam par grol ba'i lam du gyur pa'o //	rnam ba grol ba lam du gyur ba 
BO_T02_D1650:18a-12	de ltar yab yum thabs dang shes rab gnyis su med par rol ba'i 'od zer gyis skyo bas sems can gsang ba'i gnas su bkug nas dbang bskur ba'i mthus 'dod chags la sogs pa'i nyon mongs pa gnas su dag pa /	de ltar yab yum thabs dang shes rab gnyis su med ba rol ba d zer gyis skyo ba sems can gsang ba gnas su gugs nas dbang skur ba mthus dod chags la sogs ba nyon mongs ba gnas su dag ba 
BO_T02_D1650:18a-13	ye shes lnga'i rtags kyi phyag rgya rigs lnga'i skur 'bad rtsol med par lhun gyis grub par sems can gyi don byed pa ni dgos pa'i yang dgos pa'o //	ye shes lnga rtags kyi phyag rgya rigs lnga skur bad rtsol med ba lhun gyis grub ba sems can gyi don byed ba ni dgos ba yang dgos ba 
BO_T02_D1650:18a-14	chos kyi rjes su 'brang ba'i gang zag dad pa bskyed par bya ba la phan par byed pa'i phyir de dag kyang gdon mi za par brjod par bya'o //	chos kyi rjes su brang ba gang zag dad ba skyed ba byed ba la phan ba byed ba phyir de dag kyang don mi za ba rjod ba byed 
BO_T02_D1650:18a-15	'o na ci'i phyir yang dag par rdzogs pa'i byang chub thob pa'i don du sems can rnams kyi thabs 'di las gzhan ting nge 'dzin ni bcom ldan 'das kyis ma bstan nas /	mang na ci phyir yang dag ba rdzogs ba byang chub thob ba don du sems can rnams kyi thabs di las gzhan ting nge dzin ni joms ldan da kyis ma ston nas 
BO_T02_D1650:18a-16	'jig rten las 'gal bas de bstan zhe na /	jig rten las gal ba de ston zhe na 
BO_T02_D1650:18a-17	ci'i phyir 'jig rten gdod ma med pa'i dang po nas goms pa'i 'dod chags la sogs pa'i nyon mongs pa kun gyi dra bas 'khrugs pa'i yid yin pas /	ci phyir jig rten gdod ma med ba dang po nas goms ba dod chags la sogs ba nyon mongs ba kun gyi dra ba khrugs ba yid yin ba 
BO_T02_D1650:18a-18	yid la chags pa la sogs pa med par gnas mi nus pa de'i phyir /	yid la chags ba la sogs ba med ba gnas mi nus ba de phyir 
BO_T02_D1650:18a-19	de nyid rdzogs pa la byang chub thob pa'i rgyu nyid du dang du blangs te /	de nyid rdzogs ba la byang chub thob ba rgyu nyid du dang du blangs te 
BO_T02_D1650:18a-20	sngags dang phyag rgya dang / ye shes sems dpa' 'gugs pa dang ldan par byas nas /	sngags dang phyag rgya dang ye shes sems dpa gugs ba dang ldan ba byed nas 
BO_T02_D1650:18a-21	byang chub grub par bya ba la shin tu nus pa skye ba'i phyir ro //	byang chub grub ba byed ba la shin tu nus ba skye ba phyir ro 
BO_T02_D1650:18a-22	gtan du 'dod chags dang / 'dod chags can bcing ba dang bcings par gyur pa de gnyis don dam par rang gi ngo bor ma grub pa yin te /	gtan du dod chags dang dod chags can ching ba dang ching ba gyur ba de gnyis don dam ba rang gi ngo bor ma grub ba yin te 
BO_T02_D1650:18a-23	rigs pas dpyad na don med pa'i phyir te /	rigs ba dpyod na don med ba phyir te 
BO_T02_D1650:18b-0	gang @18b du chags pa'am /	gang du chags ba 
BO_T02_D1650:18b-1	gang la chags pa'am /	gang la chags ba 
BO_T02_D1650:18b-2	gang gis chags pa de dang de'i chos ni dmigs par mi bya ste /	gang gis chags ba de dang de chos ni dmigs ba mi byed ste 
BO_T02_D1650:18b-3	mi dmigs pa'i chags pa ni skyon med ce na /	mi dmigs ba chags ba ni skyon med ce na 
BO_T02_D1650:18b-4	mi skye ste chags par bya ba ma yin no //	mi skye ste chags ba byed ba ma yin no 
BO_T02_D1650:18b-5	'dod chags med pa'i sems 'di rnams kyang nyon mongs pa ma yin no //	dod chags med ba sems di rnams kyang nyon mongs ba ma yin no 
BO_T02_D1650:18b-6	gang dag dmigs pa'i bdag la bzhugs pa'i lta ba pa //	gang dag dmigs ba bdag la bzhugs ba lta ba ba 
BO_T02_D1650:18b-7	de dag chags pas ngan song du ni ltung bar byed //	de dag chags ba ngan gro du ni ltung ba byed 
BO_T02_D1650:18b-8	'dod chags chos gang de nyid sangs rgyas chos yin te //	dod chags chos gang de nyid sangs rgya chos yin te 
BO_T02_D1650:18b-9	de gnyis la ni khyad par 'ga' yang yod pa min //	de gnyis la ni khyad ba ga yang yod ba min 
BO_T02_D1650:18b-10	yi ge gcig tshul gcig gi mtshan nyid med pa ste /	yi ge gcig tshul gcig gi mtshan nyid med ba ste 
BO_T02_D1650:18b-11	skye bo rnams dang bde bar gshegs pa nyid kyang khyad par min //	skye bo rnams dang bde ba gshegs ba nyid kyang khyad ba min 
BO_T02_D1650:18b-12	tshul khrims 'chal dang tshul khrims spyod rtogs nas //	tshul khrims chal dang tshul khrims spyod rtogs nas 
BO_T02_D1650:18b-13	tshul khrims dregs pas myos pa gang gis bsam //	tshul khrims dregs ba myos ba gang gis bsam 
BO_T02_D1650:18b-14	de la byang chub sangs rgyas kyang med //	de la byang chub sangs rgya kyang med 
BO_T02_D1650:18b-15	de phyir dmigs pa'i lta bar bzhugs phyir ro //	de phyir dmigs ba lta ba bzhugs phyir ro 
BO_T02_D1650:18b-16	yang gsungs pa /	yang gsungs ba 
BO_T02_D1650:18b-17	chags min chags dang bral ba na //	chags min chags dang bral ba na 
BO_T02_D1650:18b-18	dbu mar yang ni mi dmigs so //	dbu mar yang ni mi dmigs so 
BO_T02_D1650:18b-19	zhes pa la sogs pa'o //	zhes ba la sogs ba 
BO_T02_D1650:18b-20	rgyud 'di'i ston pa ni bcom ldan 'das mi bskyod pa'o //	brgyud di ston ba ni joms ldan da mi skyod ba 
BO_T02_D1650:18b-21	rgyud 'di zhu mkhan sdud pa po ni m'a ma k'i'o //	brgyud di ju mkhan sdud ba po ni ma ma k 
BO_T02_D1650:18b-22	'khor ni lha mo mdzes mas dang por bzung nas sgo srung ma'i mthar thug pa'o //	khor ni lha mo mdzes mas dang por bzung nas sgo srung ma mthar thug ba 
BO_T02_D1650:18b-23	'di skad ces pa la sogs pa ni /	di skad ces ba la sogs ba ni 
BO_T02_D1650:18b-24	rgyud kyi mgo brtsams pa'o //	brgyud kyi mgo brtsams ba 
BO_T02_D1650:18b-25	'di skad ces pa ni /	di skad ces ba ni 
BO_T02_D1650:18b-26	phyi nas brjod pa'i rdo rje bdud rtsi'i rgyud do //	phyi nas rjod ba rdo rje bdud rtsi brgyud do 
BO_T02_D1650:18b-27	gnyis su na 'di skad ni rgya gar gyi tshig la ae bam ste /	gnyis su na di skad ni rgya gar gyi tshig la ae bam ste 
BO_T02_D1650:18b-28	ae gru gsum ni padma'o //	ae gru gsum ni padma 
BO_T02_D1650:18b-29	bam ni badzra ste rdo rje'o //	bam ni badzra ste rdo rje 
BO_T02_D1650:18b-30	rgyud 'di mgo mjug rdo rje dang padma sbyor bas 'grub pa'i don yin pas ;	brgyud di mgo mjug rdo rje dang padma sbyor ba grub ba don yin ba 
BO_T02_D1650:18b-31	'di ni padma /	di ni padma 
BO_T02_D1650:18b-32	skad ni rdo rje zhes sbyar bar bya'o //	skad ni rdo rje zhes sbyor ba byed 
BO_T02_D1650:18b-33	de la bdag gis zhes pa ni /	de la bdag gis zhes ba ni 
BO_T02_D1650:18b-34	sdud pa po m'a ma k'i'i tshig ste /	sdud ba po ma ma k tshig ste 
BO_T02_D1650:18b-35	bcom ldan 'das kyi zhal nas bdag gis mngon sum du thos par bstan te /	joms ldan da kyi zhal nas bdag gis mngon sum du thos ba ston te 
BO_T02_D1650:18b-36	gzhan las gzhan du thos pa ni ma yin no zhes pa'i don to //	gzhan las gzhan du thos ba ni ma yin no zhes ba don to 
BO_T02_D1650:18b-37	de yang gcig pus thos pa ni ma yin te /	de yang gcig pus thos ba ni ma yin te 
BO_T02_D1650:18b-38	phyi na 'khor gyi phun sum tshogs pa dang 'gal ba'i phyir ro //	phyi na khor gyi phun sum tshogs ba dang gal ba phyir ro 
BO_T02_D1650:18b-39	thos pa zhes pa ni shes pa'i don te /	thos ba zhes ba ni shes ba don te 
BO_T02_D1650:18b-40	yid kyi rnam par shes pa'i spyod yul yin pa'i phyir ro //	yid kyi rnam ba shes ba spyod yul yin ba phyir ro 
BO_T02_D1650:18b-41	rna ba'i dbang po'i spyod yul sgra la yid kyi rnam par shes pa'i spyod yul yin nam zhe na yin te /	rna ba dbang po spyod yul sgra la yid kyi rnam ba shes ba spyod yul yin nam zhe na yin te 
BO_T02_D1650:19a-0	spyod yul @19a * //	spyod yul 
BO_T02_D1650:19a-1	thams cad 'jug pa dang rtog pa'i rnam par shes pa gnyis kyi thun mong gi spyod yul yin pa'i phyir ro //	thams cad jug ba dang rtogs ba rnam ba shes ba gnyis kyi thun mong gi spyod yul yin ba phyir ro 
BO_T02_D1650:19a-2	de bas na thos pa'i don la shes pa zhes bya ba mi 'gal lo //	de ba na thos ba don la shes ba zhes byed ba mi gal lo 
BO_T02_D1650:19a-3	dus gcig na zhes bya ba ni /	dus gcig na zhes byed ba ni 
BO_T02_D1650:19a-4	dus gcig gi tshe na ste /	dus gcig gi tshe na ste 
BO_T02_D1650:19a-5	gang gi tshe bcom ldan 'das mi bskyod pa gsang pa'i padma la zhugs pa'i tshe thos pa'i don to //	gang gi tshe joms ldan da mi skyod ba gsang ba padma la jug ba tshe thos ba don to 
BO_T02_D1650:19a-6	yang na rgyud 'di mgo mjug ni lo grangs dang tshes grangs su thos pa ma yin pa'i phyir ro //	yang na brgyud di mgo mjug ni lo grangs dang tshes grangs su thos ba ma yin ba phyir ro 
BO_T02_D1650:19a-7	bcom ldan 'das zhes pa ni /	joms ldan da zhes ba ni 
BO_T02_D1650:19a-8	bdud bzhi bcom pa'i phyir ram /	bdud bzhi joms ba phyir ram 
BO_T02_D1650:19a-9	dbang phyug la sogs pa legs pa'i yon tan drug dang ldan pas /	dbang phyug la sogs ba legs ba yon tan drug dang ldan ba 
BO_T02_D1650:19a-10	bcom ldan 'das zhes te /	joms ldan da zhes te 
BO_T02_D1650:19a-11	gsang ba'i bha ga'i padma la rtag par gnas pa dang ldan pa'i don to //	gsang ba bha ga padma la rtag ba gnas ba dang ldan ba don to 
BO_T02_D1650:19a-12	ci'i phyir bha ga zhes bya ba ni gnyis su med pa'i shes rab yin pas /	ci phyir bha ga zhes byed ba ni gnyis su med ba shes rab yin ba 
BO_T02_D1650:19a-13	de bas bdung bzhi gsang ba'i bha gar gzhom pa'o //	de ba bdung bzhi gsang ba bha gar joms ba 
BO_T02_D1650:19a-14	de ltar yang gsungs pa /	de ltar yang gsungs ba 
BO_T02_D1650:19a-15	nyon mongs shes rab kyis thub ste //	nyon mongs shes rab kyis thub ste 
BO_T02_D1650:19a-16	de phyir shes rab bha gar gsungs //	de phyir shes rab bha gar gsungs 
