segmentnr	original	folio	stemmed
BO_K12_D0613=D0989_H0527:173b-0	@173b rgya gar skad du /	173b	rgya gar skad du 
BO_K12_D0613=D0989_H0527:173b-1	a'arya tsunde de pi n'a ma dh'a ra n'i /	173b	aarya tsunde de pi na ma dha ra n 
BO_K12_D0613=D0989_H0527:173b-2	bod skad du /	173b	bod skad du 
BO_K12_D0613=D0989_H0527:173b-3	'phags pa lha mo skul byed ma zhes bya ba'i gzungs /	173b	phag ba lha mo skul byed ma zhes byed ba gzungs 
BO_K12_D0613=D0989_H0527:173b-4	dkon mchog gsum la phyag 'tshal lo //	173b	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0613=D0989_H0527:173b-5	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas rnam par snang mdzad la phyag 'tshal lo //	173b	joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya rnam ba snang mdzad la phyag tshal lo 
BO_K12_D0613=D0989_H0527:173b-6	bcom ldan 'das lha mo skul byed ma mthu dang stobs dpag tu med pa dang ldan pa /	173b	joms ldan da lha mo skul byed ma mthu dang stobs dpog tu med ba dang ldan ba 
BO_K12_D0613=D0989_H0527:173b-7	rdzu 'phrul dang pha rol gnon pa grub pa de bzhin gshegs pa thams cad kyis bsngags shing bstod pa la phyag 'tshal lo //	173b	rdzu phrul dang pha rol gnon ba grub ba de bzhin gshegs ba thams cad kyis bsngags shing bstod ba la phyag tshal lo 
BO_K12_D0613=D0989_H0527:173b-8	bdag rnam pa thams cad kyi thams cad du dge bar mdzod cig /	173b	bdag rnam ba thams cad kyi thams cad du dge ba mdzod cig 
BO_K12_D0613=D0989_H0527:173b-9	na ma:sapt'a n'am/ samyaksam buddha ko ti n'am/	173b	na ma:sapta samyaksam buddha ko ti 
BO_K12_D0613=D0989_H0527:173b-10	tadya th'a / aom tsa le tsu le tsunde sv'ah'a /	173b	tadya tha aom tsa le tsu le tsunde svaha 
BO_K12_D0613=D0989_H0527:173b-11	brtson 'grus chen po thogs pa med pa 'dul ba /	173b	brtson grus chen po thogs ba med ba dul ba 
BO_K12_D0613=D0989_H0527:173b-12	stobs che ba /	173b	stobs che ba 
BO_K12_D0613=D0989_H0527:173b-13	pha rol gnon pa che ba /	173b	pha rol gnon ba che ba 
BO_K12_D0613=D0989_H0527:173b-14	phyag na ral gri dang / dgra sta dang / lcags kyu dang / zhags pa bsnams pa /	173b	phyag na ral gri dang dgra sta dang lcags kyu dang zhags ba snom ba 
BO_K12_D0613=D0989_H0527:173b-15	khro mo chen mo /	173b	khro mo chen mo 
BO_K12_D0613=D0989_H0527:173b-16	khro mo chen mo'i dbang phyug ma /	173b	khro mo chen mo dbang phyug ma 
BO_K12_D0613=D0989_H0527:173b-17	drag pa'i gzugs can ma /	173b	drag ba gzugs can ma 
BO_K12_D0613=D0989_H0527:173b-18	zhal ras mtha' yas ma /	173b	zhal ras mtha yas ma 
BO_K12_D0613=D0989_H0527:173b-19	phyag stong mnga' ma /	173b	phyag stong mnga ma 
BO_K12_D0613=D0989_H0527:173b-20	ma pham ma /	173b	ma pham ma 
BO_K12_D0613=D0989_H0527:173b-21	gzhan gyis mi thub ma /	173b	gzhan gyis mi thub ma 
BO_K12_D0613=D0989_H0527:173b-22	don yod ma /	173b	don yod ma 
BO_K12_D0613=D0989_H0527:173b-23	gdul bar dka' ma /	173b	gdul ba dka ma 
BO_K12_D0613=D0989_H0527:173b-24	mig stong ma /	173b	mig stong ma 
