segmentnr	original	folio	stemmed
BO_TZ41_DI-048-1:0	\u0f01\u0f83: sa	0	\u0f01\u0f83: sa 
BO_TZ41_DI-048-1:1	ma	0	ma 
BO_TZ41_DI-048-1:2	ya   na	0	ya na 
BO_TZ41_DI-048-1:3	sha	0	sha 
BO_TZ41_DI-048-1:4	sam	0	sam 
BO_TZ41_DI-048-1:5	rba   sa	0	rba sa 
BO_TZ41_DI-048-1:6	pu	0	pu 
BO_TZ41_DI-048-1:7	r+na   ga	0	r+na ga 
BO_TZ41_DI-048-1:8	ma :	0	ma 
BO_TZ41_DI-048-1:9	sa   rba	0	sa rba 
BO_TZ41_DI-048-1:10	de	1	de 
BO_TZ41_DI-048-1:11	sha	1	sha 
BO_TZ41_DI-048-1:12	s+ya   ta	1	s+ya ta 
BO_TZ41_DI-048-1:13	n+t+ra : bi	1	n+t+ra bi 
BO_TZ41_DI-048-1:14	ma	1	ma 
BO_TZ41_DI-048-1:15	la	1	la 
BO_TZ41_DI-048-1:16	ra   dza	1	ra dza 
BO_TZ41_DI-048-1:17	na	1	na 
BO_TZ41_DI-048-1:18	ma	1	ma 
BO_TZ41_DI-048-1:19	bi   ha	1	bi ha 
BO_TZ41_DI-048-1:20	ra	2	ra 
BO_TZ41_DI-048-1:21	ti  sma :	2	ti sma 
BO_TZ41_DI-048-1:22	\u0f01\u0f83: dam tshhig thams cad kyi nyams chag skong ba'i lung :	2	\u0f01\u0f83: dam tshhig thams cad kyi nyams chag skong ba lung 
BO_TZ41_DI-048-1:23	bshags pa thams cad kyi rgyud :	2	chags ba thams cad kyi brgyud 
BO_TZ41_DI-048-1:24	dri ma med pa'i rgyal po zhes bya ba bzhugs so :	2	dri ma med ba rgyal po zhes byed ba bzhugs so 
BO_TZ41_DI-048-1:25	rgya gar skad du :	2	rgya gar skad du 
BO_TZ41_DI-048-1:26	sa ma ya na sha sarba sam pur+na ga ma :	2	sa ma ya na sha sarba sam pur+na ga ma 
BO_TZ41_DI-048-1:27	sarba de sha s+ya tan+t+ra :	2	sarba de sha s+ya tan+t+ra 
