segmentnr	original	stemmed
BO_T08_D4120-1:106b-12	de ltar yang gzhung ni dge slong gis zong spying ba'i khri las ldang bar byed /	de ltar yang gzhung ni dge slong gis zong spying ba khri las ldang ba byed 
BO_T08_D4120-1:106b-13	chur 'jug par byed cing ji srid du nom par mi byed nyug par mi byed pa de srid du nyes byas su 'gyur ro zhes bya ba la sogs pa gsungs pa yin no //	chur(d) jug ba byed cing ji srid du mnam ba mi byed nyug ba mi byed ba de srid du nyes byed su gyur ro zhes byed ba la sogs ba gsungs ba yin no 
BO_T08_D4120-1:106b-14	gal te de'i tshe na dge slong de la rku sems med par gyur na bcom ldan 'das kyis ci'i phyir ltung ba rnam par gzhag pa mdzad /	gal te de tshe na dge slong de la rku sems med ba gyur na joms ldan da kyis ci phyir ltung ba rnam ba jog ba mdzad 
BO_T08_D4120-1:106b-15	de bas na dang po spyings par byed pa na rku sems yod pas bying ba na brkus par 'gyur ro //	de ba na dang po spying ba byed ba na rku sems yod ba bying ba na rku ba gyur ro 
BO_T08_D4120-1:106b-16	bshal bas rku ba la ni 'dir brkus pa gang yin par shes par bya zhe na /	bshal ba rku ba la ni dir rku ba gang yin ba shes ba byed zhe na 
BO_T08_D4120-1:106b-17	de'i phyir / bshal ba la sogs pa ni ngos kyi gzhi'i mtshams las ngos cig shos 'das na'o zhes bya ba smras te /	de phyir bshal ba la sogs ba ni ngos kyi gzhi mtshams las ngos cig shos da na zhes byed ba smras te 
BO_T08_D4120-1:106b-18	gang nas 'das na zhe na de'i phyir mtshams las zhes bya ba smras so //	gang nas da na zhe na de phyir mtshams las zhes byed ba smras so 
BO_T08_D4120-1:106b-19	gang nas 'das na brkus pa yin pa'i mtshams de gang gi zhe na /	gang nas da na rku ba yin ba mtshams de gang gi zhe na 
BO_T08_D4120-1:106b-20	de'i phyir / ngos kyi gzhi'i zhes bya ba smras so //	de phyir ngos kyi gzhi zhes byed ba smras so 
BO_T08_D4120-1:106b-21	gang 'das she na de'i phyir ngos cig shos zhes bya ba smras te /	gang da she na de phyir ngos cig shos zhes byed ba smras te 
BO_T08_D4120-1:106b-22	de ni re zhig sbyar ba yin no //	de ni re jig sbyor ba yin no 
BO_T08_D4120-1:106b-23	da ni yan lag gi don bshad par bya ste /	da ni yan lag gi don chad ba byed ste 
BO_T08_D4120-1:107a-0	brku bar bya ba'i rdzas kyi shar la sogs pa'i phyogs cha gang nas bshal ba 'dren par byed pa'i phyogs de nas shing la sogs pa'i ngos gang yin pa'i ngos de'i gzhi sa @107a * //	rku ba byed ba rdzas kyi char la sogs ba phyogs cha gang nas bshal ba bgrang ba byed ba phyogs de nas shing la sogs ba ngos gang yin ba ngos de gzhi sa 
BO_T08_D4120-1:107a-1	la sogs pa gang yin pas sa la sogs pa'i phyogs gyong grugs dang gas pa la sogs pa gang yin pa gyong grugs dang gas pa la sogs pa de las brku bar bya ba'i rdzas shing la sogs pa bshal ba 'dren par byed pa'i tshe 'das na brkus	la sogs ba gang yin ba sa la sogs ba phyogs gyong grugs dang gas ba la sogs ba gang yin ba gyong grugs dang gas ba la sogs ba de las rku ba byed ba rdzas shing la sogs ba bshal ba bgrang ba byed ba tshe da na rku 
BO_T08_D4120-1:107a-2	pa yin no //	ba yin no 
BO_T08_D4120-1:107a-3	ci cha gang yang rung ba 'das na'am zhe na ma yin te /	ci cha gang yang rung ba da na zhe na ma yin te 
BO_T08_D4120-1:107a-4	de'i phyir ngos cig shos zhes bya ba smras te /	de phyir ngos cig shos zhes byed ba smras te 
BO_T08_D4120-1:107a-5	shing la sogs pa mdun du gyur pa'i ngos gang nas bshal ba de las gzhan pa'i ngos phyis mar gyur pa tha ma shos ni cig shos so //	shing la sogs ba mdun du gyur ba ngos gang nas bshal ba de las gzhan ba ngos byid mar gyur ba tha ma shos ni cig shos so 
BO_T08_D4120-1:107a-6	bshal ba na ngos cig shos de ngos kyi gzhi'i mtshams gyong grugs dang gas pa la sogs pa las 'das na brkus pa yin no //	bshal ba na ngos cig shos de ngos kyi gzhi mtshams gyong grugs dang gas ba la sogs ba las da na rku ba yin no 
BO_T08_D4120-1:107a-7	'di skad bstan te /	di skad ston te 
BO_T08_D4120-1:107a-8	gal te dge slong bshal ba'i sbyor bas rdzas rku bar byed nas la sogs pa'i phyogs gang du rdzas de bshal bar byed pa de na gal te gyong grugs dang gas pa la sogs pa'i mtshams yod na rdzas de mtshams de las thams cad bzlas na de'i tshe	gal te dge slong bshal ba sbyor ba rdzas rku ba byed nas la sogs ba phyogs gang du rdzas de bshal ba byed ba de na gal te gyong grugs dang gas ba la sogs ba mtshams yod na rdzas de mtshams de las thams cad bzlas na de tshe 
BO_T08_D4120-1:107a-9	brkus pa zhes bya'o //	rku ba zhes byed 
BO_T08_D4120-1:107a-10	gal te brku bar bya ba'i rdzas kyis sa la sogs pa'i gzhi gang yin pa de khyab la de na yang gyong grugs dang gas pa la sogs pa khongs su gtogs pa dag yod na ci khyab pa'i khongs su gtogs pa'i mtshams de las ngos cig shos de	gal te rku ba byed ba rdzas kyis sa la sogs ba gzhi gang yin ba de khyab la de na yang gyong grugs dang gas ba la sogs ba khongs su gtogs ba dag yod na ci khyab ba khongs su gtogs ba mtshams de las ngos cig shos de 
BO_T08_D4120-1:107a-11	'das na yang brkus pa yin nam /	da na yang rku ba yin nam 
BO_T08_D4120-1:107a-12	'on te ma yin zhe na de'i phyir khyab pa'i khongs su gtogs pa'i de dang ldan pa nyid ni ma yin no zhes bya ba smras te /	n te ma yin zhe na de phyir khyab ba khongs su gtogs ba de dang ldan ba nyid ni ma yin no zhes byed ba smras te 
BO_T08_D4120-1:107a-13	brku bar bya ba'i rdzas kyi gzhi zhes bya ba'i phyogs ci tsam khyab pa'i phyogs khyab pa de'i khongs su gtogs pa'i phyogs kyi cha shas gang yin pa'i khyab pa'i khongs su gtogs pa'i phyogs kyi cha shas kyi de dang ldan pa nyid mtshams dang ldan pa gyong	rku ba byed ba rdzas kyi gzhi zhes byed ba phyogs ci tsam khyab ba phyogs khyab ba de khongs su gtogs ba phyogs kyi cha shas gang yin ba khyab ba khongs su gtogs ba phyogs kyi cha shas kyi de dang ldan ba nyid mtshams dang ldan ba gyong 
BO_T08_D4120-1:107a-14	grugs dang gas pa la sogs pa dang ldan pa nyid yin na /	grugs dang gas ba la sogs ba dang ldan ba nyid yin na 
BO_T08_D4120-1:107a-15	khyab pa'i khongs su gtogs pa'i phyogs kyi cha shas kyi mtshams gyong grugs dang gas pa la sogs ba gang yin pa de las ngos cig shos 'das su zin kyang de'i tshe na brkus par mi 'gyur ro //	khyab ba khongs su gtogs ba phyogs kyi cha shas kyi mtshams gyong grugs dang gas ba la sogs ba gang yin ba de las ngos cig shos da su zin kyang de tshe na rku ba mi gyur ro 
BO_T08_D4120-1:107a-16	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_T08_D4120-1:107a-17	'di ltar khyab pa'i khongs su gtogs pa'i cha shas dang 'brel pa'i mtshams las 'das pas ni /	di ltar khyab ba khongs su gtogs ba cha shas dang brel ba mtshams las da ba ni 
BO_T08_D4120-1:107a-18	rdzas zad par brkus par mi 'grub ste /	rdzas zad ba rku ba mi grub ste 
BO_T08_D4120-1:107a-19	'di ltar gnas nas spos pa ni rdzas kyi phyi mtha'i dum bu de tsam 'das pa yin pa'i phyir ro //	di ltar gnas nas spros ba ni rdzas kyi phyi mtha dum bu de tsam da ba yin ba phyir ro 
BO_T08_D4120-1:107b-0	rdzas gcig tu 'brel pa la @107b dum bur rkur yang mi rung ste /	rdzas gcig tu brel ba la dum bur rkur yang mi rung ste 
BO_T08_D4120-1:107b-1	de bas na brku bar bya ba'i rdzas shing la sogs pa des khyab pa'i phyogs gang yin pa de na gyong grugs dang gas pa la sogs pa'i mtshams yod cing de las shing la sogs pa'i phyad phyed 'das su zin kyang 'dir 'das pa'i brkus par mi 'gyur	de ba na rku ba byed ba rdzas shing la sogs ba des khyab ba phyogs gang yin ba de na gyong grugs dang gas ba la sogs ba mtshams yod cing de las shing la sogs ba phyad phyed da su zin kyang dir da ba rku ba mi gyur 
BO_T08_D4120-1:107b-2	ro // de bas na khyab pa'i khongs su gtogs pa'i phyogs las phyi rol du gyur pa'i gyong grugs dang gas pa la sogs pa ni mtshams nyid du dgongs pa yin gyi /	ro de ba na khyab ba khongs su gtogs ba phyogs las phyi rol du gyur ba gyong grugs dang gas ba la sogs ba ni mtshams nyid du dgongs ba yin gyi 
BO_T08_D4120-1:107b-3	de'i khongs su gtogs pa dag ni ma yin no zhes bya ba'i tha tshig go //	de khongs su gtogs ba dag ni ma yin no zhes byed ba tha tshig go 
