segmentnr	original	folio	stemmed
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-0	@129b dkon mchog gsum la phyag 'tshal lo //	129b	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-1	de de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas padma'i spyan la phyag 'tshal lo //	129b	de de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya padma spyan la phyag tshal lo 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-2	byang chub sems dpa' sems dpa' chen po sgrib pa thams cad rnam par sel ba la phyag 'tshal lo //	129b	byang chub sems dpa sems dpa chen po sgrib ba thams cad rnam ba sel ba la phyag tshal lo 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-3	tadya th'a / aom ta ra ta ra /	129b	tadya tha aom ta ra ta ra 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-4	ti ri ti ri /	129b	ti ri ti ri 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-5	tu ru tu ru /	129b	tu ru tu ru 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-6	ka la ka la /	129b	ka la ka la 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-7	ki li ki li /	129b	ki li ki li 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-8	ku lu ku lu /	129b	ku lu ku lu 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-9	bha ra bha ra /	129b	bha ra bha ra 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-10	bhi ri bhi ri /	129b	bhi ri bhi ri 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-11	bhu ru bhu ru /	129b	bhu ru bhu ru 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-12	bha ya bha ya /	129b	bha ya bha ya 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-13	ku ru ku ru /	129b	ku ru ku ru 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-14	sarba karma a'a ba ra na dza ni me sha pra bha ya sv'ah'a /	129b	sarba karma aa ba ra na dza ni me sha pra bha ya svaha 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-15	dzva la ne bi dha ni bee sv'ah'a /	129b	dzva la ne bi dha ni bee svaha 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-16	ku ru panytsa li sv'ah'a /	129b	ku ru panytsa li svaha 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-17	s'a ga ra sam bi re sv'ah'a /	129b	sa ga ra sam bi re svaha 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-18	sarba ta th'a ga ta aa dhishthi te sv'ah'a /	129b	sarba ta tha ga ta aa dhishthi te svaha 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-19	gzungs 'di'i cho ga ni 'di yin te /	129b	gzungs di cho ga ni di yin te 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-20	nang par langs nas lan brgya rtsa brgyad bzlas brjod byas na zhag nyi shu rtsa gcig lon pa'i tshe las kyi sgrib pa thams cad zad par 'gyur ro /	129b	nang ba ldang nas lan brgya rtsa brgyad bzlas rjod byed na zhag nyi shu rtsa gcig lon ba tshe las kyi sgrib ba thams cad zad ba gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-21	spyan lnga'ang rnam par dag par 'gyur ro //	129b	spyan lnga rnam ba dag ba gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-22	de la mig nad 'byung bar mi 'gyur ro //	129b	de la mig nad byung ba mi gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-23	lus la nad 'byung bar mi 'gyur ro //	129b	lus la nad byung ba mi gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:129b-24	yid kyi nyes pa 'byung bar mi 'gyur ro //	129b	yid kyi nyes ba byung ba mi gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:130a-0	spyan nga'ang rnam @130a *//	130a	spyan nga rnam 
BO_K12_D539A(100b7-101a5)=D0866_H0724:130a-1	par dag par 'gyur ro //	130a	ba dag ba gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:130a-2	de la mig nad 'byung bar mi 'gyur ro //	130a	de la mig nad byung ba mi gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:130a-3	lus la nad 'byung bar mi 'gyur ro //	130a	lus la nad byung ba mi gyur ro 
BO_K12_D539A(100b7-101a5)=D0866_H0724:130a-4	yid kyi nyes pa 'byung bar mi 'gyur ro //	130a	yid kyi nyes ba byung ba mi gyur ro 
