segmentnr	original	stemmed
BO_K12_D0826=D1103_H0783:365b-0	@365b rgya gar skad du /	rgya gar skad du 
BO_K12_D0826=D1103_H0783:365b-1	mang+ga la g'a th'a /	mang+ga la ga tha 
BO_K12_D0826=D1103_H0783:365b-2	bod skad du /	bod skad du 
BO_K12_D0826=D1103_H0783:365b-3	bkra shis kyi tshigs su bcad pa /	bkra shis kyi tshigs su gcod ba 
BO_K12_D0826=D1103_H0783:365b-4	dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0826=D1103_H0783:365b-5	phun sum tshogs pa mnga' ba gser gyi ri bo 'dra //	phun sum tshogs ba mnga ba gser gyi ri bo dra 
BO_K12_D0826=D1103_H0783:365b-6	'jig rten gsum gyi mgon po dri ma gsum spangs pa //	jig rten gsum gyi mgon po dri ma gsum spong ba 
BO_K12_D0826=D1103_H0783:365b-7	sangs rgyas padma rgyas pa'i 'dab 'dra'i spyan mnga' ba //	sangs rgya padma rgya ba dab dra spyan mnga ba 
BO_K12_D0826=D1103_H0783:365b-8	bkra shis des ni skye dgu rnams la zhi byed dang po 'o //	bkra shis des ni skye dgu rnams la zhi byed dang po mang 
BO_K12_D0826=D1103_H0783:365b-9	de yis nye bar bstan pa'i mchog rab mi g-yo ba //	de yis nye ba ston ba mchog rab mi g-yo ba 
BO_K12_D0826=D1103_H0783:365b-10	'jig rten gsum na grags shing lha dang mis mchod pa //	jig rten gsum na grags shing lha dang mis mchod ba 
BO_K12_D0826=D1103_H0783:365b-11	chos kyi dam pa skye dgu rnams la zhi byed pa //	chos kyi dam ba skye dgu rnams la zhi byed ba 
BO_K12_D0826=D1103_H0783:365b-12	de ni 'jig rten dge ba'i bkra shis gnyis pa 'o //	de ni jig rten dge ba bkra shis gnyis ba mang 
BO_K12_D0826=D1103_H0783:365b-13	dge 'dun dam pa'i chos ldan thos pa'i bkra shis phyug /	dge dun dam ba chos ldan thos ba bkra shis phyug 
BO_K12_D0826=D1103_H0783:365b-14	mi dang lha dang lha ma yin gyis mchod pa'i gnas //	mi dang lha dang lha ma yin gyis mchod ba gnas 
BO_K12_D0826=D1103_H0783:365b-15	tshogs kyi mchog rab ngo tsha shes dang dpal gyi gzhi //	tshogs kyi mchog rab ngo tsha shes dang dpal gyi gzhi 
BO_K12_D0826=D1103_H0783:365b-16	de ni 'jig rten dge ba'i bkra shis gsum pa 'o //	de ni jig rten dge ba bkra shis gsum ba mang 
BO_K12_D0826=D1103_H0783:365b-17	sems can kun la phan phyir byang chub mnga' ba po //	sems can kun la phan phyir byang chub mnga ba po 
BO_K12_D0826=D1103_H0783:365b-18	don rnams thams cad 'grub par brtul ba yongs ldan pa //	don rnams thams cad grub ba brtul ba yongs ldan ba 
BO_K12_D0826=D1103_H0783:365b-19	tshogs kyi lam gyis thub pa'i bkra shis gang byung ba; ;bkra shis des ni skye dgu rnams la zhi byed shog /	tshogs kyi lam gyis thub ba bkra shis gang byung ba; ;bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:365b-20	'gro la phan phyir de bzhin gshegs pa dga' ldan lha'i //	gro la phan phyir de bzhin gshegs ba dga ldan lha 
BO_K12_D0826=D1103_H0783:365b-21	gzhal med khang gi snying po nas ni 'dir gshegs te //	jal med khang gi snying po nas ni dir gshegs te 
BO_K12_D0826=D1103_H0783:366a-0	dbang @366a *// bcas lha yis bskor ba'i bkra shis gang byung ba //	dbang cha lha yis skor ba bkra shis gang byung ba 
BO_K12_D0826=D1103_H0783:366a-1	bkra shis des ni skye dgu rnams pa zhi byed shog /	bkra shis des ni skye dgu rnams ba zhi byed shog 
BO_K12_D0826=D1103_H0783:366a-2	lo ma me tog 'od 'bar nyams dga' lum b'i'i tshal; ;lha mang dag gis bsten par mgon po bltam pa na //	lo ma me tog d bar nyams dga lum b tshal; ;lha mang dag gis sten ba mgon po ltems ba na 
BO_K12_D0826=D1103_H0783:366a-3	srid pa'i mthar phyin pa yi bkra shis gang byung pa //	srid ba mthar phyin ba yi bkra shis gang byung ba 
BO_K12_D0826=D1103_H0783:366a-4	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366a-5	grong khyer ser skya'i gnas nas rgyal po'i pho brang du //	grong khyer ser skya gnas nas rgyal po pho brang du 
BO_K12_D0826=D1103_H0783:366a-6	lhums nas bltam pa ston pa bde gshegs zas gtsang sras //	lhums nas ltems ba ston ba bde gshegs zas gtsang sras 
BO_K12_D0826=D1103_H0783:366a-7	myur bskrun bdud rtsi'i chus gtor ba yi bkra shis gang //	myur skrun bdud rtsi chus thor ba yi bkra shis gang 
BO_K12_D0826=D1103_H0783:366a-8	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366a-9	grong khyer dam pa ser skya'i gnas zhes bya bar ni //	grong khyer dam ba ser skya gnas zhes byed ba ni 
BO_K12_D0826=D1103_H0783:366a-10	rmad du grags pa che ba'i lha yis mngon bstod pa //	rmad du grags ba che ba lha yis mngon bstod ba 
BO_K12_D0826=D1103_H0783:366a-11	bsam pas dge bsgrubs bsod nams phung po'i bkra shis gang //	bsam ba dge sgrub bsod nams phung po bkra shis gang 
BO_K12_D0826=D1103_H0783:366a-12	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366a-13	dgyes shing nam phyed grong khyer mchog nas mngon byung ste //	dgyes shing nam phyed grong khyer mchog nas mngon byung ste 
BO_K12_D0826=D1103_H0783:366a-14	dka' thub tshal du mngon par gshegs shing tshangs la sogs //	dka thub tshal du mngon ba gshegs shing tshangs la sogs 
BO_K12_D0826=D1103_H0783:366a-15	lha yi tshogs kyis yongs su bskor ba'i bkra shis gang //	lha yi tshogs kyis yongs su skor ba bkra shis gang 
BO_K12_D0826=D1103_H0783:366a-16	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366a-17	rab tu 'od 'bar gser dang 'dra ba'i sku mnga' zhing; ;beed'urya ltar sngo ba'i rtsva bting steng bzhugs te //	rab tu d bar gser dang dra ba sku mnga zhing; ;beedurya ltar sngo ba rtsva bting steng bzhugs te 
BO_K12_D0826=D1103_H0783:366a-18	skyil mo krung bcas mi g-yo mchog gi bkra shis gang //	skyil mo krung cha mi g-yo mchog gi bkra shis gang 
BO_K12_D0826=D1103_H0783:366a-19	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366b-0	chu bo'i @366b 'gram na tsa sha'i phreng gis yongs bskor ba //	chu bo grams na tsa sha phreng gis yongs skor ba 
BO_K12_D0826=D1103_H0783:366b-1	shin tu rmad du byung ba'i srid pa sel mdzad pa //	shin tu rmad du byung ba srid ba sel mdzad ba 
BO_K12_D0826=D1103_H0783:366b-2	klu yi rgyal pos phyag byas pa yi bkra shis gang //	klu yi rgyal pos phyag byed ba yi bkra shis gang 
BO_K12_D0826=D1103_H0783:366b-3	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366b-4	shing rgyal drung gshegs byams pa'i stobs kyis bdud kyi phyogs //	shing rgyal drung gshegs byams ba stobs kyis bdud kyi phyogs 
BO_K12_D0826=D1103_H0783:366b-5	mang po btul te sa steng dang ni nam mkha' la //	mang po dul te sa steng dang ni nam mkha la 
BO_K12_D0826=D1103_H0783:366b-6	bcom ldan bkra shis rnam pa sna tshogs gang byung ba //	joms ldan bkra shis rnam ba sna tshogs gang byung ba 
BO_K12_D0826=D1103_H0783:366b-7	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366b-8	sdug bsngal mtha' dag gzhig phyir rdo rje'i gdan bzhugs te //	sdug sngal mtha dag jig phyir rdo rje gdan bzhugs te 
BO_K12_D0826=D1103_H0783:366b-9	nam gyi tho rangs bdud bzhi po dag rnam btul ba //	nam gyi tho rangs bdud bzhi po dag rnam dul ba 
BO_K12_D0826=D1103_H0783:366b-10	ston pa bde bar gshegs pa'i bkra shis gang yin pa //	ston ba bde ba gshegs ba bkra shis gang yin ba 
BO_K12_D0826=D1103_H0783:366b-11	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366b-12	grong khyer b'a r'a na s'ir drang srong mchog bzhugs nas //	grong khyer ba ra na sr dren srong mchog bzhugs nas 
BO_K12_D0826=D1103_H0783:366b-13	chos kyi 'khor lo mchog tu bstan pa'i bkra shis gang //	chos kyi khor lo mchog tu ston ba bkra shis gang 
BO_K12_D0826=D1103_H0783:366b-14	lha yul dang ni shin tu rmad du byung gyur pa //	lha yul dang ni shin tu rmad du byung gyur ba 
BO_K12_D0826=D1103_H0783:366b-15	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366b-16	bkra shis gang zhig phan byed dam pa dag byed pa //	bkra shis gang jig phan byed dam ba dag byed ba 
BO_K12_D0826=D1103_H0783:366b-17	bsod nams bya byed 'phags pa'i skye bos mngon bstod pa //	bsod nams byed byed phag ba skye bod mngon bstod ba 
BO_K12_D0826=D1103_H0783:366b-18	bcom ldan sh'akya thub pa'i seng ges gang gsungs pa //	joms ldan shakya thub ba seng ges gang gsungs ba 
BO_K12_D0826=D1103_H0783:366b-19	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:366b-20	mu stegs byed pa kun gyi nga rgyal gzhom pa dang // 'gro la bde ba bskyed phyir cho 'phrul dam pa dag /	mu stegs byed ba kun gyi nga rgyal joms ba dang gro la bde ba skyed phyir cho phrul dam ba dag 
BO_K12_D0826=D1103_H0783:366b-21	nye bar ston pa rgyal ba'i bkra shis gang yin pa //	nye ba ston ba rgyal ba bkra shis gang yin ba 
BO_K12_D0826=D1103_H0783:366b-22	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:367a-0	'gro @367a *// la phan phyir mtho ris nas ni 'dir gshegs te //	gro la phan phyir mtho ris nas ni dir gshegs te 
BO_K12_D0826=D1103_H0783:367a-1	tshangs pa la sogs lha tshogs lag na rnga yab gdugs //	tshangs ba la sogs lha tshogs lag na rnga yab gdugs 
BO_K12_D0826=D1103_H0783:367a-2	sna tshogs thogs pas yongs su bskor ba'i bkra shis gang //	sna tshogs thogs ba yongs su skor ba bkra shis gang 
BO_K12_D0826=D1103_H0783:367a-3	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:367a-4	de bzhin gshegs pa zhi ba mchog tu nyer gshegs pa //	de bzhin gshegs ba zhi ba mchog tu nyer gshegs ba 
BO_K12_D0826=D1103_H0783:367a-5	man dar ba'i me tog mang pos mngon mchod pa //	man dar ba me tog mang pos mngon mchod ba 
BO_K12_D0826=D1103_H0783:367a-6	lha mchog rnams kyis mngon par bstod pa'i bkra shis gang //	lha mchog rnams kyis mngon ba bstod ba bkra shis gang 
BO_K12_D0826=D1103_H0783:367a-7	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:367a-8	lha dbang klu dang mi yi dbang pos phyag byas pa //	lha dbang klu dang mi yi dbang pos phyag byed ba 
BO_K12_D0826=D1103_H0783:367a-9	mkha' lding gnod sbyin dri za'i dbang pos mchod gyur pa //	mkha lding gnod sbyin dri za dbang pos mchod gyur ba 
BO_K12_D0826=D1103_H0783:367a-10	de bzhin gshegs pa'i stobs bcu ldan pa'i bkra shis gang //	de bzhin gshegs ba stobs chu ldan ba bkra shis gang 
BO_K12_D0826=D1103_H0783:367a-11	bkra shis des ni skye dgu rnams la zhi byed shog /	bkra shis des ni skye dgu rnams la zhi byed shog 
BO_K12_D0826=D1103_H0783:367a-12	dkon mchog gsum dang mdzad pa bcu gnyis kyi bkra shis kyi tshigs su bcad pa rdzogs so ////	dkon(d) mchog gsum dang mdzad ba chu gnyis kyi bkra shis kyi tshigs su gcod ba rdzogs so 
BO_K12_D0826=D1103_H0783:367a-13	rgya gar gyi mkhan po dzi na mi tra dang / zhus chen gyi lotstsha ba bande ye shes sdes bsgyur cing zhus te gtan la phab pa'o ////	rgya gar gyi mkhan po dzi na mi tra dang zhus chen gyi lotstsha ba bande ye shes sdes sgyur cing zhus te gtan la bebs ba 
