segmentnr	original	stemmed
BO_K12_D0532=D0873_H0500:47a-0	@47a / /rgya gar skad du /	gar skad du 
BO_K12_D0532=D0873_H0500:47a-1	buddha bha ga w'an aashta sha ta n'a ma dh'a ra n'i /	buddha bha ga wan aashta sha ta na ma dha ra n 
BO_K12_D0532=D0873_H0500:47a-2	bod skad du /	bod skad du 
BO_K12_D0532=D0873_H0500:47a-3	sangs rgyas bcom ldan 'das kyi mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa /	sangs rgya joms ldan da kyi mtshan brgya rtsa brgyad ba gzungs sngags dang cha ba 
BO_K12_D0532=D0873_H0500:47a-4	thams cad mkhyen pa la phyag 'tshal lo //	thams cad mkhyen ba la phyag tshal lo 
BO_K12_D0532=D0873_H0500:47a-5	bcom ldan 'das snying rje'i tsandan dri zhim po'i spos chus byugs pa'i sku /	joms ldan da snying rje tsandan dri zhim po spros chus byug ba sku 
BO_K12_D0532=D0873_H0500:47a-6	zhabs padma lha dang / lha ma yin gyi nor bu'i cod pan gyis gtugs pa /	zhabs padma lha dang lha ma yin gyi nor bu cod pan gyis gtugs ba 
BO_K12_D0532=D0873_H0500:47a-7	rang byung sel mdzad bla ma 'jig rten la phan par mdzad pa /	rang byung sel mdzad bla ma jig rten la phan ba mdzad ba 
BO_K12_D0532=D0873_H0500:47a-8	ston pa de bzhin gshegs pa thub pa nyes pa dang bral pa /	ston ba de bzhin gshegs ba thub ba nyes ba dang bral ba 
BO_K12_D0532=D0873_H0500:47a-9	zhi ba'i bdag nyid can /	zhi ba bdag nyid can 
BO_K12_D0532=D0873_H0500:47a-10	gzugs mdzes pa /	gzugs mdzes ba 
BO_K12_D0532=D0873_H0500:47a-11	mtshan gsal ba'i gzi brjid can /	mtshan gsal ba gzi brjid can 
BO_K12_D0532=D0873_H0500:47a-12	sku dpe byad kyis brgyan pa /	sku dpe byad kyis rgyan ba 
BO_K12_D0532=D0873_H0500:47a-13	yon tan thams cad yang dag par rdzogs pa la phyag 'tshal lo //	yon tan thams cad yang dag ba rdzogs ba la phyag tshal lo 
BO_K12_D0532=D0873_H0500:47a-14	padma rgyas pa ltar zhal bzhad de /	padma rgya ba ltar zhal bzhad de 
BO_K12_D0532=D0873_H0500:47a-15	tshems dkar zhing snyoms la thags bzang bas rab tu rgyas shing /	tshems dkar zhing snyom la thags bzang ba rab tu rgya shing 
BO_K12_D0532=D0873_H0500:47a-16	snang la nor bu dri ma med pa ltar 'od gsal zhing mdzes te /	snang la nor bu dri ma med ba ltar d gsal zhing mdzes te 
BO_K12_D0532=D0873_H0500:47a-17	spa zhing gsal ba la nyi ma 'od zer stong 'bar ba mang po'i 'od snang ba'i dkyil 'khor zil gyis gnon pa /	spa zhing gsal ba la nyi ma d zer stong bar ba mang po d snang ba dkyil khor zil gyis gnon ba 
BO_K12_D0532=D0873_H0500:47b-0	thub @47b pa'i mchog stobs bcu dang ldan pa la phyag 'tshal lo //	thub ba mchog stobs chu dang ldan ba la phyag tshal lo 
BO_K12_D0532=D0873_H0500:47b-1	'dud do // rab tu 'dud do //	dud do rab tu dud do 
BO_K12_D0532=D0873_H0500:47b-2	bstod do // aom bhyo h'um h'um h'um/	bstod do aom bhyo hum hum 
BO_K12_D0532=D0873_H0500:47b-3	a'a a'a / h'i h'i /	aa aa h h 
BO_K12_D0532=D0873_H0500:47b-4	shi ba shi ba /	chi ba chi ba 
BO_K12_D0532=D0873_H0500:47b-5	sh'anti sh'anti / sha ma sha ma /	shanti shanti sha ma sha ma 
BO_K12_D0532=D0873_H0500:47b-6	sha m'a pa ya /	sha ma ba ya 
BO_K12_D0532=D0873_H0500:47b-7	ta th'a ga ta aa nu ga ta /	ta tha ga ta aa nu ga ta 
BO_K12_D0532=D0873_H0500:47b-8	sva bh'a ba /	sva bha ba 
BO_K12_D0532=D0873_H0500:47b-9	aa bh'a ba /	aa bha ba 
BO_K12_D0532=D0873_H0500:47b-10	sa mud t'a ya /	sa mud ta ya 
BO_K12_D0532=D0873_H0500:47b-11	aa sa ma ba la /	aa sa ma ba la 
BO_K12_D0532=D0873_H0500:47b-12	aa bi ra la ba la /	aa bi ra la ba la 
BO_K12_D0532=D0873_H0500:47b-13	aa mi t'a ba la /	aa mi ta ba la 
BO_K12_D0532=D0873_H0500:47b-14	aa ti ba la /	aa ti ba la 
BO_K12_D0532=D0873_H0500:47b-15	h'um ghum ghum/ dhro dhro /	hum ghum dhro dhro 
BO_K12_D0532=D0873_H0500:47b-16	bhroo bhroo / bhre du bhre du /	bhroo bhroo bhre du bhre du 
BO_K12_D0532=D0873_H0500:47b-17	h'i h'i / bha ga ban /	h h bha ga ban 
BO_K12_D0532=D0873_H0500:47b-18	bha b'an ta ka su ra ta bho ga ma h'a sh'anti ka ra /	bha ban ta ka su ra ta bho ga ma ha shanti ka ra 
BO_K12_D0532=D0873_H0500:47b-19	p'a ba ki lbe sha n'a sha ka sv'a h'a //	pa ba ki lbe sha na sha ka sva ha 
BO_K12_D0532=D0873_H0500:47b-20	de nas dpe byad mtshan gsal bas //	de nas dpe byad mtshan gsal ba 
BO_K12_D0532=D0873_H0500:47b-21	yan lag thams cad rab brgyan cing //	yan lag thams cad rab rgyan cing 
BO_K12_D0532=D0873_H0500:47b-22	nyi ma bzhin du gsal ba po //	nyi ma bzhin du gsal ba po 
BO_K12_D0532=D0873_H0500:47b-23	'bar ba'i dkyil 'khor rgyan mnga' ba //	bar ba dkyil khor rgyan mnga ba 
BO_K12_D0532=D0873_H0500:47b-24	grags shing dri ma rab spangs la //	grags shing dri ma rab spong la 
BO_K12_D0532=D0873_H0500:47b-25	dri med skyon bral chos kyi blo //	dri med skyon bral chos kyi blo 
BO_K12_D0532=D0873_H0500:47b-26	khyab bdag chen po stobs bcur ldan //	khyab bdag chen po stobs jur ldan 
BO_K12_D0532=D0873_H0500:47b-27	rdul bral dpal dang ldan pa po //	rdul bral dpal dang ldan ba po 
BO_K12_D0532=D0873_H0500:47b-28	rin chen sa gzhi chen po la //	rin chen sa gzhi chen po la 
BO_K12_D0532=D0873_H0500:47b-29	pho brang rtse mo rdo rje'i rtse //	pho brang rtse mo rdo rje rtse 
