segmentnr	original	folio	stemmed
BO_K12_D0460B(39b6-7)_H0428:247b-0	@247b / /dkon mchog gsum la phyag 'tshal lo //	247b	mchog gsum la phyag tshal lo 
BO_K12_D0460B(39b6-7)_H0428:247b-1	gnod sbyin gyi sde dpon chen po lag na rdo rje drag po la phyag 'tshal lo //	247b	gnod sbyin gyi sde dpon chen po lag na rdo rje drag po la phyag tshal lo 
BO_K12_D0460B(39b6-7)_H0428:247b-2	aom mu tsi ni sv'a h'a /	247b	aom mu tsi ni sva ha 
BO_K12_D0460B(39b6-7)_H0428:247b-3	mu khe sa sv'a h'a /	247b	mu khe sa sva ha 
BO_K12_D0460B(39b6-7)_H0428:247b-4	mo ha ni sv'ah'a /	247b	mo ha ni svaha 
BO_K12_D0460B(39b6-7)_H0428:247b-5	dinti ri sv'a h'a /	247b	dinti ri sva ha 
BO_K12_D0460B(39b6-7)_H0428:247b-6	cho ga ni /	247b	cho ga ni 
BO_K12_D0460B(39b6-7)_H0428:247b-7	chu khyor ba gang la bzlas pa byas te 'thungs nas sems bzhin du nyal na /	247b	chu khyor ba gang la bzlas ba byed te thung nas sems bzhin du nyal na 
BO_K12_D0460B(39b6-7)_H0428:247b-8	lag na rdo rjes rmi lam ston par 'gyur ro //	247b	lag na rdo rjes rmi lam ston ba gyur ro 
BO_K12_D0460B(39b6-7)_H0428:247b-9	rmi lam mthong ba zhes bya ba'i gzungs rdzogs so //	247b	rmi lam mthong ba zhes byed ba gzungs rdzogs so 
