segmentnr	original	stemmed
BO_T02_D3386:54b-0	@54b # // rgya gar skad du /	rgya gar skad du 
BO_T02_D3386:54b-1	shr'i ma h'a k'a la s'a dha nam /	shr ma ha ka la sa dha nam 
BO_T02_D3386:54b-2	bod skad du /	bod skad du 
BO_T02_D3386:54b-3	dpal mgon po nag po'i sgrub pa'i thabs /	dpal mgon po nag po sgrub ba thabs 
BO_T02_D3386:54b-4	dpal mgon po nag po la phyag 'tshal lo //	dpal mgon po nag po la phyag tshal lo 
BO_T02_D3386:54b-5	de kho na bzhin du sngon du bstan pa'i chogs stong pa nyid bsgoms la /	de kho na bzhin du sngon du ston ba chogs stong ba nyid sgom la 
BO_T02_D3386:54b-6	de'i rjes su sna tshogs padma dang nyi ma la h'um nag po'o //	de rjes su sna tshogs padma dang nyi ma la hum nag po 
BO_T02_D3386:55a-0	@55a * // de nyid yongs su gyur pa'i dpal mgon po nag po rje btsun zhal gcig phyag gnyis pa mdog nag po spyan gsum pa 'bar zhing che ba'i gri gug dang thod pa g-yas pa dang g-yon pa'i phyag na bsnams pa /	de nyid yongs su gyur ba dpal mgon po nag po rje btsun zhal gcig phyag gnyis ba mdog nag po spyan gsum ba bar zhing che ba gri gug dang thod ba g-yas ba dang g-yon ba phyag na snom ba 
BO_T02_D3386:55a-1	mgo'i phreng bas brgyan pa /	mgo phreng ba rgyan ba 
BO_T02_D3386:55a-2	skra kham pa gyen du 'greng ba /	skra kham ba gyen du greng ba 
BO_T02_D3386:55a-3	yan lag la do shal can mche ba gtsigs shing 'jigs par byed pa /	yan lag la do shal can mche ba gtsigs shing jigs ba byed ba 
BO_T02_D3386:55a-4	sbrul gyis yan lag thams cad brgyan pa /	sbrul gyis yan lag thams cad rgyan ba 
BO_T02_D3386:55a-5	gzugs thung ba /	gzugs thung ba 
