segmentnr	original	stemmed
BO_T17_O2MS163914CZ189832:0	@ga_@#/_/bla ma gsang bar sgrub pa zhes bya ba/	ma gsang ba sgrub ba zhes byed 
BO_T17_O2MS163914CZ189832:1	/ @/_bla ma gsang sgrub klu sgrub kyis mdzad pa bzhugs snyo//_@##/_/rgya gar skad	ma gsang sgrub klu sgrub kyis mdzad ba bzhugs gar skad 
BO_T17_O2MS163914CZ189832:2	du/_gu h+ya sid+hi na ma/_bod skad du/_bla ma gsang bar sgrub pa zhes	h+ya sid+hi na skad ma gsang ba sgrub ba zhes 
BO_T17_O2MS163914CZ189832:3	bya ba/_ji ltar chu la chu bzhag dang /_/de bzhin mar la mar bzhag bzhin/_/	byed ltar chu la chu jog dang bzhin mar la mar jog 
BO_T17_O2MS163914CZ189832:4	bla mas mtshhon pa'i sku gsum ni/_/legs mthong gang yin 'dir phyag yin/_/	bla mas mtshhon ba sku gsum mthong gang yin dir phyag 
BO_T17_O2MS163914CZ189832:5	e gsang chos kyi 'byung gnas su/_/wam skyed sbyor bas 'byung bzhi grub/_/rkang	e gsang chos kyi byung gnas skyed sbyor ba byung bzhi 
BO_T17_O2MS163914CZ189832:6	par rlung la sum mdor me/_/lte chu brang sa rgal tshhigs ri/_/dbang chen sa'i	ba rlung la sum mdor chu brang sa rgal tshhigs chen sa 
BO_T17_O2MS163914CZ189832:7	dkyil 'khor las/_/gsang ba mchog gi dgyes pa grub/_/rlung lnga rin chen	dkyil khor ba mchog gi dgyes ba lnga rin chen 
BO_T17_O2MS163914CZ189832:8	lnga'i rtshig_/'dod yon dbang po lnga'i mdzes/_/lce ni rin chen pha gu sna/_/	lnga yon dbang po lnga ni rin chen pha gu 
BO_T17_O2MS163914CZ189832:9	rtsha rnams dra ba phyed pa ste/_/bye brag so so'i phreng bas brgyan/_/mi mnyam me	rtsha rnams dra ba phyed ba brag so so phreng ba mnyam me 
BO_T17_O2MS163914CZ189832:10	dang gru bzhi ste/_/dran dang dbang po sgo bzhir lha/_/rnam shes tshhogs brgyad	dang gru bzhi dang dbang po sgo bzhir shes tshhogs brgyad 
BO_T17_O2MS163914CZ189832:11	dur khrod brgyad/_/gnas kyi dbye ba rab bstan pas/_/mdor bsdus nas ni	dur khrod kyi byed ba rab ston sdud nas ni 
