segmentnr	original	stemmed
BO_T07_D4100-2:72b-23	bdag gis ni sdig pa byas shing gang bdag gis dge 'dun gyi dbyen la sogs pa ngan par spyod pa dag byas te de ji ltar bya zhes bsam pa las /	bdag gis ni sdig ba byed shing gang bdag gis dge dun gyi dbyen la sogs ba ngan ba spyod ba dag byed te de ji ltar byed zhes bsam ba las 
BO_T07_D4100-2:72b-24	ji tsam na rdzogs byed de'i thad du 'ongs te /	ji tsam na rdzogs byed de thad du ngs te 
BO_T07_D4100-2:73a-0	rdza ma'i bum pa chag pa bzhin du shi nas ni yang skye ba med do zhes @73a * //	rdza ma bum ba chag ba bzhin du chi nas ni yang skye ba med do zhes 
BO_T07_D4100-2:73a-1	smras pa dang / ji tsam na lha sbyin lta ba log par skyes par gyur te /	smras ba dang ji tsam na lha sbyin lta ba log ba skye ba gyur te 
BO_T07_D4100-2:73a-2	de'i dbang du mdzad nas 'di gsungs so //	de dbang du mdzad nas di gsungs so 
BO_T07_D4100-2:73a-3	byis pas bstod pa gang yin pa //	byis ba bstod ba gang yin ba 
BO_T07_D4100-2:73a-4	zhes bya ba ni gang rdzogs byed la sogs pa'i glen pas bsngags pa brjod pa'o //	zhes byed ba ni gang rdzogs byed la sogs ba glen ba bsngags ba rjod ba 
BO_T07_D4100-2:73a-5	mkhas pas smad gang yin zhes bya ba ni blo dang ldan pa ste /	mkhas ba smad gang yin zhes byed ba ni blo dang ldan ba ste 
BO_T07_D4100-2:73a-6	de bzhin gshegs pa la sogs pas gsungs shing smad pa'o //	de bzhin gshegs ba la sogs ba gsungs shing smad ba 
BO_T07_D4100-2:73a-7	de gnyis las gang mchog yin zhe na /	de gnyis las gang mchog yin zhe na 
BO_T07_D4100-2:73a-8	mkhas pas smad pa ches rung gis //	mkhas ba smad ba ches rung gis 
BO_T07_D4100-2:73a-9	zhes bya ba yin te /	zhes byed ba yin te 
BO_T07_D4100-2:73a-10	mkhas pa dag gis smad pa ni ches rung ste /	mkhas ba dag gis smad ba ni ches rung ste 
BO_T07_D4100-2:73a-11	khyad par rnam pa sna chogs ba'i rgyu yin pa'i phyir ro //	khyad ba rnam ba sna chogs ba rgyu yin ba phyir ro 
BO_T07_D4100-2:73a-12	byis pas bstod pa mi rung ngo //	byis ba bstod ba mi rung ngo 
BO_T07_D4100-2:73a-13	zhes bya ba ni skye bo glen pa las rnam pa sna tshogs pa'i bsngags pa'i tshig brjod pa thos pa ni ma yin te /	zhes byed ba ni skye bo glen ba las rnam ba sna tshogs ba bsngags ba tshig rjod ba thos ba ni ma yin te 
BO_T07_D4100-2:73a-14	skyon rnam pa sna tshogs dang 'brel pa'i phyir ro //	skyon rnam ba sna tshogs dang brel ba phyir ro 
BO_T07_D4100-2:73a-15	des na de'i phyir rnam pa thams cad du byis pa dang bsten pa las bzlog pa'i phyir /	des na de phyir rnam ba thams cad du byis ba dang sten ba las bzlog ba phyir 
BO_T07_D4100-2:73a-16	byis pa bsten pa zhes bya ba la sogs pa smos so //	byis ba sten ba zhes byed ba la sogs ba smos so 
BO_T07_D4100-2:73a-17	byis pa mi thos shing zhes bya ba ni ji ltar rna pas thos pa'i yul du yang mi 'gyur ba de ltar 'bad par bya ste /	byis ba mi thos shing zhes byed ba ni ji ltar rna ba thos ba yul du yang mi gyur ba de ltar bad ba byed ste 
BO_T07_D4100-2:73a-18	thos par gyur na yang 'dod chags dang zhe sdang dang nyes par spyod pa la sogs pa'i rkyen gyis ngan song gi rgyu nyid yin pa'i phyir ro //	thos ba gyur na yang dod chags dang zhe sdang dang nyes ba spyod ba la sogs ba rkyen gyis ngan gro gi rgyu nyid yin ba phyir ro 
BO_T07_D4100-2:73a-19	nam yang mthong ba'i gnas su gnas par mi bya ste /	nam yang mthong ba gnas su gnas ba mi byed ste 
BO_T07_D4100-2:73a-20	re zhig yang snga ma gnyis spang bar 'dod pas brtag par bya'o //	re jig yang snga ma gnyis spong ba dod ba rtog ba byed 
BO_T07_D4100-2:73a-21	gal te re zhig na byis pa de las gzhan med de thos par gyur na ci nas mi mthong ba de ltar 'bad par bya'o //	gal te re jig na byis ba de las gzhan med de thos ba gyur na ci nas mi mthong ba de ltar bad ba byed 
BO_T07_D4100-2:73a-22	de la de mthong bas kyang shin du sdig pa la goms shing spyod pa srid pa'i phyir ro //	de la de mthong ba kyang shin du sdig ba la goms shing spyod ba srid ba phyir ro 
BO_T07_D4100-2:73a-23	'gro ba la sogs pa'i spyod yul gyi lam du yang gdung bar byed rab tu gdung ba skyed par byed pa nyid yin no //	gro ba la sogs ba spyod yul gyi lam du yang gdung ba byed rab tu gdung ba skyed ba byed ba nyid yin no 
BO_T07_D4100-2:73a-24	ma bsten gyur pa nyid rung ngo //	ma sten gyur ba nyid rung ngo 
BO_T07_D4100-2:73a-25	zhes bya ba ni byis pa dang gnas gcig tu nams kyang gnas par mi bya ste /	zhes byed ba ni byis ba dang gnas gcig tu nams kyang gnas ba mi byed ste 
BO_T07_D4100-2:73a-26	gal te snga ma gnyis spangs par ma nus na lhan cig gnas pa ni gcig tu spang bar bya'o //	gal te snga ma gnyis spong ba ma nus na lhan cig gnas ba ni gcig tu spong ba byed 
BO_T07_D4100-2:73a-27	ci'i phyir zhe na //	ci phyir zhe na 
BO_T07_D4100-2:73a-28	byis pa bsten pa sdug bsngal zhing //	byis ba sten ba sdug sngal zhing 
BO_T07_D4100-2:73b-0	zhes bya ba 'di ltar byis pa dang lhan cig gnas pa ni sdug bsngal ba ste bsod nams 'dod @73b pa dang sdig pa ni phan tshun 'gal ba'i dngos po ste /	zhes byed ba di ltar byis ba dang lhan cig gnas ba ni sdug sngal ba ste bsod nams dod ba dang sdig ba ni phan tshun gal ba dngos po ste 
BO_T07_D4100-2:73b-1	de skyed pas mngon par mi 'dod pa'i 'bras bu yin pa'i phyir ro //	de skyed ba mngon ba mi dod ba bras bu yin ba phyir ro 
BO_T07_D4100-2:73b-2	dgra 'dra bas zhes bya ba ni dper na dgra ral gri brdeg par gzo ba dang lhan cig gnas pa ni sdug bsngal ba'o //	dgra dra ba zhes byed ba ni dper na dgra ral gri brdeg ba gzo ba dang lhan cig gnas ba ni sdug sngal ba 
BO_T07_D4100-2:73b-3	rnam pa kun du zhes bya ba rnam pa thams cad du de bzhin no /	rnam ba kun du zhes byed ba rnam ba thams cad du de bzhin no 
