segmentnr	original	folio	stemmed
BO_K01_D0007A_H0007:1b-0	@1b #// rgya gar skad du /	1b	rgya gar skad du 
BO_K01_D0007A_H0007:1b-1	bi na ya autta ra grantha /	1b	bi na ya autta ra grantha 
BO_K01_D0007A_H0007:1b-2	bod skad du /	1b	bod skad du 
BO_K01_D0007A_H0007:1b-3	'dul ba gzhung bla ma /	1b	dul ba gzhung bla ma 
BO_K01_D0007A_H0007:1b-4	bam po dang po /	1b	bam po dang po 
BO_K01_D0007A_H0007:1b-5	thams cad mkhyen pa la phyag 'tshal lo //	1b	thams cad mkhyen ba la phyag tshal lo 
BO_K01_D0007A_H0007:2a-0	sdom la / dud 'gro gsum dang lam gsum dang // bud med gshegs dang gcod pa dang // 'dzin pa dang ni bltab pa dang // so dang mo reg phag mo @2a *//	2a	sdom la dud gro gsum dang lam gsum dang bud med gshegs dang gcod ba dang dzin ba dang ni lteb ba dang so dang mo reg phag mo 
BO_K01_D0007A_H0007:2a-1	yin // sangs rgyas bcom ldan 'das mnyan yod na /	2a	yin sangs rgya joms ldan da nyan yod na 
BO_K01_D0007A_H0007:2a-2	rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	2a	rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs so 
BO_K01_D0007A_H0007:2a-3	de nas tshe dang ldan pa nye bar 'khor bcom ldan 'das ga la ba der song ste phyin nas /	2a	de nas tshe dang ldan ba nye ba khor joms ldan da ga la ba der gro ste phyin nas 
BO_K01_D0007A_H0007:2a-4	bcom ldan 'das kyi zhabs gnyis la mgo bos phyag 'tshal te phyogs gcig tu 'dug go /	2a	joms ldan da kyi zhabs gnyis la mgo bod phyag tshal te phyogs gcig tu dug go 
BO_K01_D0007A_H0007:2a-5	phyogs gcig tu 'dug nas tshe dang ldan pa nye bar 'khor gyis sangs rgyas bcom ldan 'das la zhus pa /	2a	phyogs gcig tu dug nas tshe dang ldan ba nye ba khor gyis sangs rgya joms ldan da la zhus ba 
BO_K01_D0007A_H0007:2b-0	btsun pa / bcom ldan 'das kyis yang dge slong gang dge slong rnams @2b dang lhan cig bslab pa mtshungs par zhugs pas bslab pa ma phul /	2b	btsun ba joms ldan da kyis yang dge slong gang dge slong rnams dang lhan cig bslab ba mtshungs ba jug ba bslab ba ma bul 
BO_K01_D0007A_H0007:2b-1	bslab pa nyams par ma byas par mi tshangs par spyod pa /	2b	bslab ba nyams ba ma byed ba mi tshangs ba spyod ba 
BO_K01_D0007A_H0007:2b-2	'khrig pa las byung ba'i chos bsten na /	2b	khrig ba las byung ba chos sten na 
BO_K01_D0007A_H0007:2b-3	tha na dud 'gro'i skye gnas su gtogs pa dang lhan cig kyang rung ste /	2b	tha na dud gro skye gnas su gtogs ba dang lhan cig kyang rung ste 
