segmentnr	original	folio	stemmed
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2000	phyogs bcu'i sangs rgyas kyi zhing rab 'byams rnams dang / khyad par dpal ri pad+ma 'od kyi gzhal yas khang chen po nas ma ha gu ru 'chi med pad+ma 'byung gnas sku gsum /	200	phyogs chu sangs rgya kyi zhing rab byam rnams dang khyad ba dpal ri pad+ma d kyi jal yas khang chen po nas ma ha gu ru chi med pad+ma byung gnas sku gsum 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2001	grub pa rig 'dzin dpa' bo mkha' 'gro rtsha gsum tshhe yi lha tshhogs 'khor dang bcas pa skad cig gis zhi khro'i sku yi rnam 'gyur dang / rdzu 'phrul byin rlabs kyi rtshal bsam gyis mi khyab pa dang bcas te byon nas /	200	grub ba rig dzin dpa bo mkha gro rtsha gsum tshhe yi lha tshhogs khor dang cha ba skad cig gis zhi khro sku yi rnam gyur dang rdzu phrul byin rlabs kyi rtshal bsam gyis mi khyab ba dang cha te byon nas 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2002	khyed rang rnams la thim pas rgyud byin gyis brlabs pa'i mos 'dun mdzod /	200	khyed rang rnams la thim ba brgyud byin gyis brlabs ba mos dun mdzod 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2003	dbyangs dang thod rnga bcas /	200	dbyangs dang thod rnga cha 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2004	spos rol gdung shugs kyis bskul nas /	200	spros rol gdung shugs kyis skul nas 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2005	hu~m hri: sngon tshhe o rgyan d+ha na ko sha'i sogs tshhe sgrub sgos byang gi spyan 'dren dang 'beb sngags drag tu brjod la dbab mthar /	200	hu~m hri: sngon tshhe o rgyan d+ha na ko sha sogs tshhe sgrub sgos byang gi spyan bgrang dang beb sngags drag tu rjod la bebs mthar 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2006	de ltar dbab pa'i ye shes pa de nyid khyed rang rnams kyi sgo gsum la dbyer med du brtan par byas pa'i mos pa mdzod /	200	de ltar bebs ba ye shes ba de nyid khyed rang rnams kyi sgo gsum la dbyer med du brtan ba byed ba mos ba mdzod 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2007	tish+tha badzra / zhes brjod rdo rje spyi bor rgya gram du gzhag	200	tish+tha badzra zhes rjod rdo rje spyi bor rgya grams du jog 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2008	/gong du 'jug chos rgyas par byas na skabs 'dir rigs brtag pa dang mig dbye /	200	du jug chos rgya ba byed na skabs dir rigs rtog ba dang mig byed 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2009	mthong bstan gter gzhung dngos bstan lta bu skabs bstun blang dor gyis /	200	mthong ston gter gzhung dngos ston lta bu skabs bstun blang dor gyis 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2010	'jug pa'i chos rnams grub kyi bar dbang rgyas ye shes thig le ltar bya dgos so //	201	jug ba chos rnams grub kyi ba dbang rgya ye shes thig le ltar byed dgos so 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2011	de nas dbang dngos la thun mong gi dbang bzhis sgo gsum dang cha mnyam gyi sgrib pa sbyangs te byin rlabs kyi sgo dbye /	201	de nas dbang dngos la thun mong gi dbang bzhis sgo gsum dang cha mnyam gyi sgrib ba sbyong te byin rlabs kyi sgo byed 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P9-A:2012	rjes 'brel du sku gsung thugs ye shes rdo rje'i dbang dang byin rlabs ngo sprod bya ba /	201	rjes brel du sku gsung thugs ye shes rdo rje dbang dang byin rlabs ngo sprod byed ba 
