segmentnr	original	stemmed
BO_T17_O2MS163914CZ187730:0	@#/_/sbyin sreg gi ga	sreg gi ga 
BO_T17_O2MS163914CZ187730:1	@_#/_/rgya gar skad du/_ho rgya bi skad /_bod skad du/_sbyin	gar skad rgya bi skad skad 
BO_T17_O2MS163914CZ187730:2	sreg gi cho ga_/bcom ldan 'das rdo rje can la phyag 'tshhal lo/_/sdig pa	sreg gi cho ldan da rdo rje can la phyag tshhal ba 
BO_T17_O2MS163914CZ187730:3	gzhil dang bsod nams 'phel/_/dgug dang dbang byed gsad pa'i sa/_/	jil dang bsod nams dang dbang byed gsad ba 
BO_T17_O2MS163914CZ187730:4	sgrub po rnams la phan btags phyir/_/bdag gis sbyin sreg bshad par bya/_/	sgrub po rnams la phan dogs gis sbyin sreg chad ba 
BO_T17_O2MS163914CZ187730:5	dang po bkra shis gnas dag tu/_/brtag sogs bsdus rgyas rnam gsum bya/	dang po bkra shis gnas dag sogs sdud rgya rnam gsum 
BO_T17_O2MS163914CZ187730:6	'bring ni rang nyid gos sngon gyi/_/ting 'dzin ldan pas bka' bsgo zhing /_/	bring ni rang nyid gos sngon dzin ldan ba bka sgo zhing 
BO_T17_O2MS163914CZ187730:7	shar du kha bltas 'byung po la/_/yid dang mthun pa'i gtor ma sbyin/_/yi ge	char du kha lta byung po dang mthun ba thor ma ge 
BO_T17_O2MS163914CZ187730:8	nyi shu rtsha gnyis pa'am/_/hum gis yang ni sbyang bar bya/_/rdo rje phyag rgya de bzhin	nyi shu rtsha gnyis gis yang ni sbyong ba rje phyag rgya de bzhin 
BO_T17_O2MS163914CZ187730:9	shes/_/snying ga'i yi ges skyon sbyangs shing /_/sngags dang phyag rgyas sbyang ba'o/_/	ga yi ges skyon sbyong shing dang phyag rgya sbyong 
BO_T17_O2MS163914CZ187730:10	de ni rgyas pa'i rtags sogs 'dod/_/'bring ni sngags dang phyag rgyas sbyangs/_/	de ni rgya ba rtags sogs ni sngags dang phyag rgya 
